WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (10.017537481000033 53.605361949000041)",Unfall 126386 (2017) Kat:3, Licht: 2,126386,3,2,6,11,17,5,1,2,0,1,1,0,,0
"POINT (10.024651053000071 53.568773236000027)",Unfall 126387 (2017) Kat:3, Licht: 1,126387,3,6,2,11,17,5,1,1,0,1,0,0,,0
"POINT (10.015172002000043 53.548356214000080)",Unfall 126388 (2017) Kat:3, Licht: 1,126388,3,6,3,12,07,3,0,1,0,1,0,0,,1
"POINT (10.116712745000029 53.608089271000040)",Unfall 126389 (2017) Kat:3, Licht: 2,126389,3,6,2,12,18,3,1,2,0,1,0,0,,0
"POINT (10.176175390000026 53.587546158000066)",Unfall 126390 (2017) Kat:3, Licht: 0,126390,3,7,1,12,14,3,0,0,0,1,0,0,,0
"POINT (10.135337497000023 53.573773397000082)",Unfall 126391 (2017) Kat:3, Licht: 2,126391,3,5,1,12,06,3,1,2,0,1,0,0,,0
"POINT (10.156819490000032 53.601567060000036)",Unfall 126392 (2017) Kat:3, Licht: 1,126392,3,7,0,12,08,3,1,1,1,0,0,0,,0
"POINT (10.076760114000024 53.566354347000072)",Unfall 126393 (2017) Kat:3, Licht: 1,126393,3,6,2,12,07,3,0,1,0,1,0,0,,0
"POINT (10.047619684000040 53.595436653000036)",Unfall 126394 (2017) Kat:3, Licht: 2,126394,3,6,2,12,17,3,0,2,0,1,0,0,,0
"POINT (9.858378980000055 53.586210469000036)",Unfall 126395 (2017) Kat:3, Licht: 2,126395,3,7,2,12,17,3,1,2,0,1,0,0,,0
"POINT (9.899768082000037 53.551603519000082)",Unfall 126396 (2017) Kat:3, Licht: 1,126396,3,4,6,12,07,3,0,1,0,1,1,0,,0
"POINT (9.960671924000053 53.569407663000050)",Unfall 126397 (2017) Kat:3, Licht: 0,126397,3,6,2,12,13,3,1,0,0,1,0,0,,1
"POINT (9.984975520000035 53.606652164000081)",Unfall 126398 (2017) Kat:3, Licht: 1,126398,3,5,1,12,07,3,1,1,0,1,0,0,,0
"POINT (9.951805171000046 53.567109784000081)",Unfall 126399 (2017) Kat:3, Licht: 0,126399,3,2,4,12,08,3,0,0,1,1,0,0,,0
"POINT (9.988952256000061 53.558309207000036)",Unfall 126400 (2017) Kat:3, Licht: 0,126400,3,2,3,12,08,3,0,0,1,1,0,0,,0
"POINT (9.990988330000050 53.445299984000030)",Unfall 126401 (2017) Kat:2, Licht: 0,126401,2,3,5,12,11,2,0,0,1,1,0,0,,0
"POINT (10.185281345000021 53.508449337000059)",Unfall 126402 (2017) Kat:3, Licht: 2,126402,3,3,5,12,17,2,0,2,0,1,0,0,,0
"POINT (10.201790291000066 53.465796343000079)",Unfall 126403 (2017) Kat:3, Licht: 0,126403,3,6,2,12,12,2,0,0,0,1,0,0,,0
"POINT (10.124890702000073 53.586129535000055)",Unfall 126404 (2017) Kat:3, Licht: 0,126404,3,2,4,12,10,2,0,0,0,1,0,0,,0
"POINT (10.073495606000051 53.574189444000069)",Unfall 126405 (2017) Kat:3, Licht: 2,126405,3,6,3,12,18,2,0,2,0,1,0,0,,0
"POINT (10.070122863000051 53.579513450000036)",Unfall 126406 (2017) Kat:3, Licht: 0,126406,3,6,2,12,08,2,0,0,0,1,0,0,,0
"POINT (10.158332308000070 53.648289357000067)",Unfall 126407 (2017) Kat:3, Licht: 0,126407,3,6,4,12,15,2,0,0,0,1,0,0,,0
"POINT (10.074321695000037 53.655434499000080)",Unfall 126408 (2017) Kat:3, Licht: 1,126408,3,3,5,12,16,2,1,1,1,1,0,0,,0
"POINT (10.033583893000070 53.620403365000072)",Unfall 126409 (2017) Kat:3, Licht: 0,126409,3,6,2,12,14,2,0,0,0,1,0,0,,0
"POINT (10.010631551000074 53.576631954000050)",Unfall 126410 (2017) Kat:3, Licht: 2,126410,3,2,3,12,17,2,0,2,1,1,0,0,,0
"POINT (10.038743969000052 53.564866525000070)",Unfall 126411 (2017) Kat:3, Licht: 0,126411,3,7,5,12,09,2,0,0,0,1,0,0,,0
"POINT (9.918202392000069 53.570850418000077)",Unfall 126412 (2017) Kat:3, Licht: 0,126412,3,2,5,12,14,2,0,0,0,1,0,0,,0
"POINT (9.973313407000035 53.612739085000044)",Unfall 126413 (2017) Kat:2, Licht: 2,126413,2,2,5,12,18,2,0,2,0,1,0,0,,0
"POINT (9.956106523000074 53.563569385000051)",Unfall 126414 (2017) Kat:3, Licht: 0,126414,3,6,6,12,15,2,0,0,1,0,1,0,,0
"POINT (9.969019755000034 53.513940696000077)",Unfall 126415 (2017) Kat:3, Licht: 0,126415,3,6,3,12,07,2,1,0,0,1,0,0,,1
"POINT (9.991690501000051 53.453765672000031)",Unfall 126416 (2017) Kat:3, Licht: 2,126416,3,1,4,12,05,1,2,2,0,1,0,0,,0
"POINT (9.955725198000039 53.443968788000063)",Unfall 126417 (2017) Kat:2, Licht: 2,126417,2,1,8,12,05,1,2,2,0,1,0,0,,0
"POINT (10.204982111000049 53.419524763000027)",Unfall 126418 (2017) Kat:3, Licht: 2,126418,3,1,9,12,05,1,1,2,0,1,0,0,,0
"POINT (10.072649589000036 53.527970605000064)",Unfall 126419 (2017) Kat:3, Licht: 2,126419,3,6,1,12,17,1,0,2,0,1,0,0,,0
"POINT (10.109112482000057 53.564493458000072)",Unfall 126420 (2017) Kat:3, Licht: 2,126420,3,7,6,12,20,1,1,2,0,1,1,0,,0
"POINT (10.026235673000031 53.622799035000071)",Unfall 126421 (2017) Kat:3, Licht: 2,126421,3,2,6,12,18,1,0,2,0,1,1,0,,0
"POINT (10.045261635000031 53.569525724000073)",Unfall 126422 (2017) Kat:3, Licht: 2,126422,3,2,6,12,17,1,1,2,0,1,1,0,,0
"POINT (9.983813226000052 53.595723702000043)",Unfall 126423 (2017) Kat:3, Licht: 0,126423,3,2,3,12,13,1,0,0,0,1,0,1,,0
"POINT (9.960060690000034 53.549310042000059)",Unfall 126424 (2017) Kat:3, Licht: 2,126424,3,7,6,12,02,1,0,2,0,1,1,0,,0
"POINT (10.016787445000034 53.527469869000072)",Unfall 126425 (2017) Kat:3, Licht: 0,126425,3,7,5,12,12,1,0,0,0,1,0,0,,0
"POINT (10.207164178000028 53.495023005000064)",Unfall 126426 (2017) Kat:3, Licht: 2,126426,3,2,5,12,20,7,1,2,0,1,0,0,,0
"POINT (10.107808097000031 53.542489295000053)",Unfall 126427 (2017) Kat:3, Licht: 2,126427,3,7,1,12,18,7,0,2,0,0,0,0,,1
"POINT (10.084833540000034 53.550490838000030)",Unfall 126428 (2017) Kat:3, Licht: 0,126428,3,7,8,12,12,7,0,0,0,1,0,0,,0
"POINT (10.135799253000073 53.571004902000027)",Unfall 126429 (2017) Kat:3, Licht: 2,126429,3,2,2,12,16,7,1,2,0,1,0,0,,0
"POINT (10.073695515000054 53.618381489000058)",Unfall 126430 (2017) Kat:3, Licht: 0,126430,3,3,5,12,15,7,1,0,1,1,0,0,,0
"POINT (10.131630907000044 53.673326384000063)",Unfall 126431 (2017) Kat:3, Licht: 0,126431,3,3,5,12,15,7,1,0,1,1,0,0,,0
"POINT (10.013358024000070 53.639917600000047)",Unfall 126432 (2017) Kat:3, Licht: 0,126432,3,2,5,12,12,7,1,0,1,1,0,0,,0
"POINT (10.031729658000074 53.579520773000070)",Unfall 126433 (2017) Kat:3, Licht: 0,126433,3,7,2,12,13,7,1,0,0,1,0,0,,0
"POINT (10.047978898000054 53.567951137000080)",Unfall 126434 (2017) Kat:3, Licht: 0,126434,3,2,6,12,13,7,0,0,0,1,1,0,,0
"POINT (10.045309572000065 53.589630149000072)",Unfall 126435 (2017) Kat:3, Licht: 0,126435,3,6,3,12,11,7,1,0,0,1,0,0,,1
"POINT (9.881087168000022 53.559412039000051)",Unfall 126436 (2017) Kat:2, Licht: 0,126436,2,2,4,12,13,7,0,0,1,0,0,0,,1
"POINT (9.968826871000033 53.551119405000065)",Unfall 126437 (2017) Kat:3, Licht: 2,126437,3,4,6,12,03,7,1,2,0,1,1,0,,0
"POINT (9.807693628000038 53.513682996000057)",Unfall 126438 (2017) Kat:2, Licht: 2,126438,2,5,1,12,18,6,1,2,0,1,0,0,,0
"POINT (9.839391446000036 53.512012734000052)",Unfall 126439 (2017) Kat:3, Licht: 2,126439,3,6,4,12,05,6,1,2,0,1,0,0,,0
"POINT (10.105211678000046 53.456842856000037)",Unfall 126440 (2017) Kat:3, Licht: 0,126440,3,3,5,12,15,6,0,0,0,1,0,0,,0
"POINT (10.141176808000068 53.583312118000038)",Unfall 126441 (2017) Kat:2, Licht: 2,126441,2,4,6,12,17,6,0,2,0,1,1,0,,0
"POINT (10.068028735000041 53.573635948000060)",Unfall 126442 (2017) Kat:3, Licht: 0,126442,3,4,6,12,15,6,0,0,0,1,1,0,,0
"POINT (10.061494648000064 53.569549735000066)",Unfall 126443 (2017) Kat:3, Licht: 2,126443,3,7,8,12,19,6,0,2,0,1,1,0,,0
"POINT (10.098103220000041 53.637924634000058)",Unfall 126444 (2017) Kat:2, Licht: 2,126444,2,6,4,12,21,6,0,2,0,1,0,0,,0
"POINT (10.014414337000062 53.630720855000050)",Unfall 126445 (2017) Kat:3, Licht: 2,126445,3,6,2,12,16,6,0,2,0,1,0,0,,1
"POINT (10.025291326000058 53.668459928000061)",Unfall 126446 (2017) Kat:3, Licht: 0,126446,3,7,1,12,13,6,0,0,0,1,0,0,,0
"POINT (9.818258333000074 53.563185111000053)",Unfall 126447 (2017) Kat:2, Licht: 0,126447,2,4,6,12,13,6,0,0,0,1,1,0,,0
"POINT (9.979272245000061 53.583305042000063)",Unfall 126448 (2017) Kat:3, Licht: 2,126448,3,7,1,12,01,6,1,2,1,1,0,0,,0
"POINT (9.946081557000071 53.562211461000061)",Unfall 126449 (2017) Kat:2, Licht: 0,126449,2,6,2,12,12,6,0,0,0,1,0,0,,0
"POINT (9.988572105000060 53.571215755000082)",Unfall 126450 (2017) Kat:3, Licht: 2,126450,3,6,2,12,23,6,0,2,0,1,0,0,,0
"POINT (9.970282060000045 53.557278645000054)",Unfall 126451 (2017) Kat:3, Licht: 0,126451,3,6,2,12,12,6,0,0,0,1,0,0,,0
"POINT (9.915601241000047 53.495377429000030)",Unfall 126452 (2017) Kat:3, Licht: 0,126452,3,3,5,12,14,5,1,0,0,1,0,0,,1
"POINT (9.864535978000049 53.533981017000031)",Unfall 126453 (2017) Kat:3, Licht: 1,126453,3,4,6,12,07,5,0,1,0,1,1,0,,0
"POINT (9.968355783000050 53.441546254000059)",Unfall 126454 (2017) Kat:3, Licht: 2,126454,3,3,5,12,17,5,1,2,0,1,0,0,,0
"POINT (10.016307620000021 53.523600278000060)",Unfall 126455 (2017) Kat:2, Licht: 2,126455,2,3,6,12,18,5,0,2,1,0,1,0,,0
"POINT (10.149559157000056 53.527415062000046)",Unfall 126456 (2017) Kat:3, Licht: 2,126456,3,4,6,12,19,5,1,2,0,1,1,0,,0
"POINT (10.149867817000029 53.527560701000027)",Unfall 126457 (2017) Kat:3, Licht: 2,126457,3,4,6,12,06,5,1,2,0,1,1,0,,0
"POINT (10.058209288000057 53.531239521000032)",Unfall 126458 (2017) Kat:2, Licht: 0,126458,2,6,4,12,14,5,1,0,0,1,0,0,,1
"POINT (10.119941534000077 53.606274989000042)",Unfall 126459 (2017) Kat:3, Licht: 2,126459,3,2,4,12,22,5,1,2,0,1,0,0,,0
"POINT (10.071282032000056 53.572022100000027)",Unfall 126460 (2017) Kat:3, Licht: 0,126460,3,3,5,12,15,5,1,0,0,1,0,0,,0
"POINT (10.103063955000039 53.634899406000045)",Unfall 126461 (2017) Kat:3, Licht: 2,126461,3,6,4,12,17,5,1,2,0,1,0,0,,0
"POINT (10.035472399000071 53.574953948000029)",Unfall 126462 (2017) Kat:3, Licht: 0,126462,3,3,5,12,15,5,1,0,0,1,0,0,,0
"POINT (10.043083914000022 53.589907676000053)",Unfall 126463 (2017) Kat:2, Licht: 2,126463,2,3,5,12,18,5,1,2,1,1,0,0,,0
"POINT (10.057708365000053 53.566206140000077)",Unfall 126464 (2017) Kat:3, Licht: 0,126464,3,3,5,12,13,5,1,0,0,1,0,0,,0
"POINT (9.945022689000041 53.638386393000076)",Unfall 126465 (2017) Kat:2, Licht: 2,126465,2,2,6,12,19,5,1,2,0,0,1,0,,1
"POINT (9.948170684000047 53.587826718000031)",Unfall 126466 (2017) Kat:3, Licht: 2,126466,3,3,5,12,00,5,1,2,1,1,0,0,,0
"POINT (9.956077016000052 53.585601303000033)",Unfall 126467 (2017) Kat:3, Licht: 0,126467,3,3,5,12,11,5,0,0,0,1,0,0,,0
"POINT (9.969974622000052 53.571904907000032)",Unfall 126468 (2017) Kat:3, Licht: 0,126468,3,2,4,12,07,5,0,0,1,1,0,0,,0
"POINT (9.878123888000062 53.477733770000043)",Unfall 126469 (2017) Kat:3, Licht: 2,126469,3,3,5,12,18,4,1,2,0,1,0,0,,0
"POINT (9.919626005000055 53.448996948000058)",Unfall 126470 (2017) Kat:3, Licht: 2,126470,3,6,2,12,07,4,2,2,0,1,0,0,,0
"POINT (10.015545544000076 53.518513680000069)",Unfall 126471 (2017) Kat:3, Licht: 2,126471,3,2,5,12,06,4,1,2,0,1,0,0,,0
"POINT (10.179659873000048 53.496173683000052)",Unfall 126472 (2017) Kat:3, Licht: 2,126472,3,3,5,12,19,4,1,2,1,1,0,0,,0
"POINT (10.127597043000037 53.542224955000052)",Unfall 126473 (2017) Kat:3, Licht: 0,126473,3,3,0,12,08,4,2,0,0,1,0,0,,0
"POINT (10.089696484000058 53.553961363000042)",Unfall 126474 (2017) Kat:3, Licht: 2,126474,3,2,6,12,18,4,1,2,0,1,1,0,,0
"POINT (10.046605914000054 53.562656433000029)",Unfall 126475 (2017) Kat:3, Licht: 2,126475,3,4,6,12,18,4,1,2,0,1,1,0,,0
"POINT (10.125789586000053 53.627488572000061)",Unfall 126476 (2017) Kat:3, Licht: 0,126476,3,2,5,12,13,4,1,0,1,1,0,0,,0
"POINT (10.161685475000070 53.590939610000078)",Unfall 126477 (2017) Kat:3, Licht: 0,126477,3,3,5,12,13,4,1,0,0,1,0,0,,0
"POINT (10.067470073000038 53.608351992000053)",Unfall 126478 (2017) Kat:2, Licht: 2,126478,2,2,6,12,19,4,1,2,0,1,1,0,,0
"POINT (10.062377323000021 53.608648153000047)",Unfall 126479 (2017) Kat:2, Licht: 2,126479,2,4,6,12,17,4,1,2,0,1,1,0,,0
"POINT (10.054566636000061 53.608447500000068)",Unfall 126480 (2017) Kat:3, Licht: 2,126480,3,2,6,12,17,4,1,2,0,1,1,0,,0
"POINT (10.076521118000073 53.615953233000027)",Unfall 126481 (2017) Kat:3, Licht: 0,126481,3,3,5,12,11,4,1,0,1,1,0,0,,0
"POINT (10.155102194000051 53.692978790000041)",Unfall 126482 (2017) Kat:3, Licht: 2,126482,3,7,0,12,20,4,1,2,0,1,1,0,,0
"POINT (10.006778129000054 53.585839030000045)",Unfall 126483 (2017) Kat:3, Licht: 2,126483,3,6,2,12,07,4,0,2,0,1,0,0,,0
"POINT (9.919705897000029 53.598325855000041)",Unfall 126484 (2017) Kat:3, Licht: 2,126484,3,2,3,12,17,4,1,2,1,1,0,0,,0
"POINT (9.801670505000061 53.565417800000034)",Unfall 126485 (2017) Kat:3, Licht: 2,126485,3,7,1,12,18,4,1,2,0,1,0,0,,0
"POINT (9.909549863000052 53.554372991000037)",Unfall 126486 (2017) Kat:2, Licht: 2,126486,2,4,6,12,18,4,1,2,0,1,1,0,,0
"POINT (9.961786027000073 53.588916924000046)",Unfall 126487 (2017) Kat:2, Licht: 2,126487,2,7,0,12,18,4,1,2,0,0,0,1,,0
"POINT (9.938197823000053 53.564105740000059)",Unfall 126488 (2017) Kat:3, Licht: 0,126488,3,3,5,12,14,4,1,0,0,1,0,0,,0
"POINT (9.961167740000064 53.547610755000051)",Unfall 126489 (2017) Kat:3, Licht: 2,126489,3,3,5,12,18,4,1,2,0,1,0,0,,0
"POINT (9.953142891000027 53.546451768000054)",Unfall 126490 (2017) Kat:3, Licht: 2,126490,3,2,6,12,17,4,1,2,0,1,1,0,,0
"POINT (9.985423348000040 53.551912256000037)",Unfall 126491 (2017) Kat:3, Licht: 0,126491,3,3,5,12,09,4,0,0,1,1,0,0,,0
"POINT (10.016435149000074 53.555447413000081)",Unfall 126492 (2017) Kat:3, Licht: 0,126492,3,7,3,12,09,4,0,0,0,1,0,0,,1
"POINT (9.978570646000037 53.528268148000052)",Unfall 126493 (2017) Kat:3, Licht: 2,126493,3,6,3,12,05,4,1,2,0,1,0,0,,1
"POINT (9.983704475000025 53.460820346000048)",Unfall 126494 (2017) Kat:3, Licht: 0,126494,3,5,1,12,11,3,0,0,1,1,0,0,,0
"POINT (10.105136047000030 53.456892161000042)",Unfall 126495 (2017) Kat:3, Licht: 0,126495,3,3,5,12,13,3,2,0,0,1,0,0,,0
"POINT (10.130497155000057 53.529871883000055)",Unfall 126496 (2017) Kat:2, Licht: 2,126496,2,2,6,12,16,3,1,2,0,0,1,0,,1
"POINT (10.107403985000076 53.541912930000080)",Unfall 126497 (2017) Kat:3, Licht: 2,126497,3,4,6,12,16,3,1,2,0,1,1,0,,0
"POINT (10.144169449000060 53.529808609000042)",Unfall 126498 (2017) Kat:3, Licht: 1,126498,3,4,6,12,16,3,1,1,0,1,1,0,,0
"POINT (10.027879624000036 53.552502645000061)",Unfall 126499 (2017) Kat:3, Licht: 0,126499,3,4,6,12,14,3,1,0,1,1,1,0,,0
"POINT (10.059456282000042 53.535540756000046)",Unfall 126500 (2017) Kat:3, Licht: 0,126500,3,7,6,12,13,3,1,0,0,1,1,0,,0
"POINT (10.162882100000047 53.589590848000057)",Unfall 126501 (2017) Kat:3, Licht: 0,126501,3,3,5,12,13,3,1,0,0,1,0,0,,0
"POINT (10.050548405000029 53.601454390000072)",Unfall 126502 (2017) Kat:3, Licht: 2,126502,3,2,6,12,18,3,1,2,0,1,1,0,,0
"POINT (10.093098667000049 53.655212090000077)",Unfall 126503 (2017) Kat:3, Licht: 1,126503,3,7,0,12,17,3,0,1,0,0,0,0,,1
"POINT (10.131318993000036 53.692773662000036)",Unfall 126504 (2017) Kat:3, Licht: 0,126504,3,6,2,12,08,3,1,0,0,1,0,0,,0
"POINT (10.053104997000048 53.573830458000032)",Unfall 126505 (2017) Kat:3, Licht: 0,126505,3,3,5,12,10,3,1,0,0,1,0,0,,0
"POINT (9.887187820000065 53.558989866000047)",Unfall 126506 (2017) Kat:3, Licht: 2,126506,3,3,6,12,17,3,1,2,0,1,1,0,,0
"POINT (9.882225101000074 53.592888961000028)",Unfall 126507 (2017) Kat:3, Licht: 2,126507,3,6,3,12,18,3,0,2,0,1,0,0,,0
"POINT (9.942026062000025 53.599140730000045)",Unfall 126508 (2017) Kat:3, Licht: 0,126508,3,3,5,12,14,3,1,0,1,0,0,0,,1
"POINT (9.942029860000048 53.599141061000068)",Unfall 126509 (2017) Kat:3, Licht: 1,126509,3,6,0,12,07,3,1,1,1,1,0,0,,0
"POINT (9.977212984000062 53.564216015000056)",Unfall 126510 (2017) Kat:3, Licht: 0,126510,3,7,5,12,17,3,0,0,0,1,0,0,,0
"POINT (9.979828024000028 53.568684428000040)",Unfall 126511 (2017) Kat:3, Licht: 2,126511,3,5,1,12,18,3,1,2,1,1,0,0,,0
"POINT (9.901529622000055 53.482394909000050)",Unfall 126512 (2017) Kat:2, Licht: 2,126512,2,4,6,12,06,2,1,2,0,1,1,0,,0
"POINT (9.977338145000033 53.459575502000064)",Unfall 126513 (2017) Kat:3, Licht: 2,126513,3,2,6,12,21,2,1,2,0,1,1,0,,0
"POINT (9.965539579000051 53.463430662000064)",Unfall 126514 (2017) Kat:3, Licht: 2,126514,3,3,6,12,17,2,2,2,0,1,1,0,,0
"POINT (9.989645234000022 53.442784557000039)",Unfall 126515 (2017) Kat:3, Licht: 0,126515,3,6,2,12,14,2,1,0,0,1,0,0,,0
"POINT (9.999067095000044 53.498712887000067)",Unfall 126516 (2017) Kat:3, Licht: 2,126516,3,2,4,12,07,2,1,2,0,1,0,0,,0
"POINT (10.210575481000035 53.503254700000070)",Unfall 126517 (2017) Kat:3, Licht: 2,126517,3,6,2,12,16,2,2,2,0,1,0,0,,0
"POINT (10.080031494000025 53.549678273000040)",Unfall 126518 (2017) Kat:3, Licht: 2,126518,3,7,0,12,18,2,1,2,0,1,0,0,,0
"POINT (10.095743151000022 53.543046139000069)",Unfall 126519 (2017) Kat:3, Licht: 0,126519,3,6,2,12,11,2,1,0,0,1,0,0,,0
"POINT (10.042809620000071 53.540034414000047)",Unfall 126520 (2017) Kat:3, Licht: 2,126520,3,2,6,12,16,2,1,2,0,1,1,0,,0
"POINT (10.127719583000044 53.590007766000042)",Unfall 126521 (2017) Kat:2, Licht: 2,126521,2,7,3,12,17,2,1,2,0,1,0,0,,0
"POINT (10.113810631000035 53.616376222000042)",Unfall 126522 (2017) Kat:3, Licht: 2,126522,3,2,6,12,07,2,0,2,0,1,1,0,,0
"POINT (10.173857214000066 53.592021569000053)",Unfall 126523 (2017) Kat:3, Licht: 0,126523,3,4,6,12,11,2,1,0,0,1,1,0,,0
"POINT (10.078375477000066 53.585085642000081)",Unfall 126524 (2017) Kat:3, Licht: 2,126524,3,5,1,12,05,2,1,2,1,0,0,0,,1
"POINT (9.848812363000036 53.553064852000034)",Unfall 126525 (2017) Kat:3, Licht: 0,126525,3,5,1,12,08,2,0,0,1,1,0,0,,0
"POINT (9.870310426000060 53.593382836000046)",Unfall 126526 (2017) Kat:3, Licht: 2,126526,3,2,6,12,17,2,1,2,0,1,1,0,,0
"POINT (9.994624709000050 53.564985787000069)",Unfall 126527 (2017) Kat:3, Licht: 0,126527,3,6,2,12,14,2,1,0,0,1,1,0,,0
"POINT (9.991042423000067 53.560712557000045)",Unfall 126528 (2017) Kat:2, Licht: 2,126528,2,6,6,12,16,2,1,2,1,0,1,0,,0
"POINT (9.986574682000025 53.555605801000070)",Unfall 126529 (2017) Kat:3, Licht: 2,126529,3,3,5,12,18,2,1,2,0,1,0,0,,0
"POINT (10.000736783000036 53.555536202000042)",Unfall 126530 (2017) Kat:3, Licht: 0,126530,3,3,4,12,12,2,1,0,0,1,0,0,,0
"POINT (9.975284740000063 53.527677765000078)",Unfall 126531 (2017) Kat:3, Licht: 2,126531,3,6,5,12,05,2,1,2,0,1,0,0,,1
"POINT (9.874948002000053 53.477336372000082)",Unfall 126532 (2017) Kat:3, Licht: 2,126532,3,2,5,12,18,1,1,2,0,1,0,0,,0
"POINT (10.085209672000076 53.466245033000064)",Unfall 126533 (2017) Kat:3, Licht: 2,126533,3,7,8,12,19,1,1,2,0,1,0,0,,0
"POINT (10.040580058000046 53.579739684000060)",Unfall 126534 (2017) Kat:3, Licht: 2,126534,3,6,2,12,19,1,1,2,0,1,0,0,,0
"POINT (10.026882689000047 53.569726882000055)",Unfall 126535 (2017) Kat:3, Licht: 2,126535,3,3,5,12,18,1,2,2,1,1,0,0,,0
"POINT (9.890508197000031 53.552193725000052)",Unfall 126536 (2017) Kat:3, Licht: 0,126536,3,6,2,12,08,1,1,0,0,1,0,0,,0
"POINT (10.038668743000073 53.504874551000057)",Unfall 126537 (2017) Kat:3, Licht: 2,126537,3,6,3,12,16,7,1,2,0,1,0,0,,1
"POINT (10.032539456000052 53.557482271000026)",Unfall 126538 (2017) Kat:3, Licht: 0,126538,3,3,5,12,11,7,1,0,0,1,0,0,,0
"POINT (10.062141507000035 53.569091218000040)",Unfall 126539 (2017) Kat:3, Licht: 1,126539,3,2,6,12,16,7,1,1,0,1,1,0,,0
"POINT (10.077607268000065 53.592338548000043)",Unfall 126540 (2017) Kat:3, Licht: 2,126540,3,1,8,12,23,7,0,2,0,1,0,0,,0
"POINT (10.092495802000030 53.595500250000043)",Unfall 126541 (2017) Kat:3, Licht: 2,126541,3,3,5,12,23,7,0,2,0,1,0,0,,0
"POINT (10.058092003000070 53.590505730000075)",Unfall 126542 (2017) Kat:3, Licht: 2,126542,3,1,9,12,03,7,1,2,0,1,0,0,,0
"POINT (9.938907717000063 53.592855047000057)",Unfall 126543 (2017) Kat:3, Licht: 0,126543,3,6,2,12,15,7,1,0,0,1,0,0,,0
"POINT (9.883538167000040 53.560444897000082)",Unfall 126544 (2017) Kat:2, Licht: 0,126544,2,7,1,12,09,7,1,0,0,1,0,0,,0
"POINT (9.860864473000049 53.598019028000067)",Unfall 126545 (2017) Kat:2, Licht: 2,126545,2,2,6,12,16,7,1,2,0,1,1,0,,0
"POINT (9.957620889000054 53.588828194000030)",Unfall 126546 (2017) Kat:3, Licht: 2,126546,3,3,6,12,16,7,1,2,0,1,1,0,,0
"POINT (9.957021586000053 53.582790545000080)",Unfall 126547 (2017) Kat:3, Licht: 0,126547,3,4,6,12,08,7,1,0,0,1,1,0,,0
"POINT (9.955619256000034 53.550110943000050)",Unfall 126548 (2017) Kat:2, Licht: 2,126548,2,4,6,12,04,7,1,2,0,1,1,0,,0
"POINT (9.933637297000075 53.547831729000052)",Unfall 126549 (2017) Kat:3, Licht: 2,126549,3,7,0,12,23,7,1,2,0,1,0,0,,0
"POINT (9.990615300000059 53.560451405000038)",Unfall 126550 (2017) Kat:3, Licht: 0,126550,3,3,5,12,09,7,1,0,0,1,0,0,,0
"POINT (9.962894626000036 53.564502830000038)",Unfall 126551 (2017) Kat:2, Licht: 2,126551,2,4,6,12,02,7,1,2,0,1,1,0,,0
"POINT (9.989305981000030 53.558298279000041)",Unfall 126552 (2017) Kat:3, Licht: 2,126552,3,2,4,12,04,7,1,2,0,1,0,0,,0
"POINT (10.006034483000064 53.558163167000032)",Unfall 126553 (2017) Kat:2, Licht: 2,126553,2,4,6,12,20,7,1,2,0,1,1,0,,0
"POINT (9.945512173000054 53.475418305000062)",Unfall 126554 (2017) Kat:1, Licht: 0,126554,1,7,4,12,10,7,1,0,0,1,0,0,,1
"POINT (9.853962870000032 53.476301956000043)",Unfall 126555 (2017) Kat:3, Licht: 2,126555,3,2,6,12,07,6,1,2,0,1,1,0,,0
"POINT (10.191584207000062 53.503724914000031)",Unfall 126556 (2017) Kat:3, Licht: 2,126556,3,6,2,12,17,6,1,2,0,1,0,0,,0
"POINT (10.068869997000036 53.553173585000081)",Unfall 126557 (2017) Kat:3, Licht: 2,126557,3,2,3,12,23,6,1,2,0,1,0,0,,0
"POINT (10.043282555000076 53.548300908000044)",Unfall 126558 (2017) Kat:3, Licht: 0,126558,3,6,2,12,14,6,1,0,0,1,0,0,,0
"POINT (10.124385027000073 53.587824546000036)",Unfall 126559 (2017) Kat:3, Licht: 2,126559,3,6,2,12,19,6,1,2,0,1,0,0,,0
"POINT (10.113861923000059 53.601063742000065)",Unfall 126560 (2017) Kat:3, Licht: 2,126560,3,4,6,12,16,6,1,2,0,1,1,0,,0
"POINT (10.077325882000025 53.638846368000031)",Unfall 126561 (2017) Kat:3, Licht: 2,126561,3,5,1,12,07,6,0,2,1,1,0,0,,0
"POINT (10.011465397000052 53.623326338000027)",Unfall 126562 (2017) Kat:3, Licht: 0,126562,3,6,2,12,10,6,1,0,0,1,0,0,,0
"POINT (9.770487825000032 53.578042601000050)",Unfall 126563 (2017) Kat:3, Licht: 0,126563,3,2,6,12,10,6,1,0,0,0,1,0,,1
"POINT (9.861436670000046 53.598954078000077)",Unfall 126564 (2017) Kat:2, Licht: 2,126564,2,1,8,12,22,6,1,2,0,1,0,0,,0
"POINT (9.889262182000039 53.601080523000064)",Unfall 126565 (2017) Kat:3, Licht: 2,126565,3,4,6,12,19,6,1,2,0,1,1,0,,0
