WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.196066864000045 49.123112968000044)","Unfall 13867 (2020) Kat:3 Licht:0",13867,3,6,6,06,15,6,0,0,1,0,1,0
"POINT (9.146037046000060 49.199566502000039)","Unfall 13986 (2020) Kat:2 Licht:0",13986,2,2,5,06,10,3,0,0,0,1,0,0
"POINT (9.222844826000028 49.168207597000048)","Unfall 14052 (2020) Kat:3 Licht:0",14052,3,6,2,07,07,4,0,0,0,1,0,0
"POINT (9.221806880000031 49.150886744000047)","Unfall 14072 (2020) Kat:3 Licht:0",14072,3,6,1,07,14,7,0,0,0,1,0,0
"POINT (9.173791648000076 49.156948385000078)","Unfall 14134 (2020) Kat:3 Licht:0",14134,3,4,6,07,17,5,0,0,0,1,1,0
"POINT (9.203741563000051 49.126562978000038)","Unfall 14182 (2020) Kat:3 Licht:0",14182,3,3,5,07,09,2,0,0,0,1,0,0
"POINT (9.219566766000071 49.164045079000061)","Unfall 14227 (2020) Kat:2 Licht:2",14227,2,5,1,07,21,2,0,2,1,0,0,0
"POINT (9.214023229000077 49.148497002000056)","Unfall 14269 (2020) Kat:2 Licht:2",14269,2,1,9,07,02,7,1,2,0,1,0,0
"POINT (9.174784424000052 49.156540774000064)","Unfall 14325 (2020) Kat:3 Licht:0",14325,3,2,5,07,16,6,0,0,1,0,0,0
"POINT (9.181470215000047 49.140576995000060)","Unfall 14451 (2020) Kat:3 Licht:0",14451,3,6,2,07,15,3,0,0,0,1,0,0
"POINT (9.196322117000022 49.141881994000073)","Unfall 14511 (2020) Kat:2 Licht:2",14511,2,6,3,07,02,7,1,2,0,1,0,1
"POINT (9.220810931000074 49.146376376000035)","Unfall 14777 (2020) Kat:3 Licht:2",14777,3,6,3,07,02,6,1,2,1,1,0,0
"POINT (9.199758181000050 49.140403129000049)","Unfall 15176 (2020) Kat:3 Licht:0",15176,3,6,2,07,13,4,0,0,0,1,0,1
"POINT (9.200386136000077 49.142268484000056)","Unfall 15268 (2020) Kat:3 Licht:0",15268,3,7,7,07,20,4,0,0,0,0,0,1
"POINT (9.145864539000058 49.176394896000033)","Unfall 15273 (2020) Kat:3 Licht:0",15273,3,1,8,07,16,2,0,0,0,1,0,0
"POINT (9.203682749000052 49.171959394000055)","Unfall 15275 (2020) Kat:3 Licht:0",15275,3,6,2,07,13,2,0,0,0,1,0,0
"POINT (9.223091576000059 49.153501125000048)","Unfall 15277 (2020) Kat:2 Licht:0",15277,2,6,2,07,13,2,0,0,0,1,0,0
"POINT (9.202510141000062 49.185801208000044)","Unfall 15371 (2020) Kat:3 Licht:0",15371,3,1,2,07,14,6,0,0,0,1,0,0
"POINT (9.201934981000022 49.187078649000057)","Unfall 15380 (2020) Kat:3 Licht:2",15380,3,1,1,07,23,6,0,2,0,1,0,0
"POINT (9.154047511000044 49.119326232000049)","Unfall 15386 (2020) Kat:3 Licht:0",15386,3,3,5,07,20,6,0,0,0,1,0,1
"POINT (9.223551228000076 49.146237955000061)","Unfall 15394 (2020) Kat:3 Licht:0",15394,3,6,2,07,19,6,0,0,0,1,0,0
"POINT (9.217001179000022 49.127082980000068)","Unfall 15491 (2020) Kat:2 Licht:0",15491,2,2,6,07,17,7,0,0,0,1,1,0
"POINT (9.224063980000040 49.127736833000029)","Unfall 15564 (2020) Kat:3 Licht:0",15564,3,2,0,07,12,6,0,0,1,1,0,0
"POINT (9.151984250000055 49.173491673000058)","Unfall 15621 (2020) Kat:2 Licht:0",15621,2,1,4,07,15,5,0,0,0,1,0,0
"POINT (9.249445467000044 49.149614959000075)","Unfall 15641 (2020) Kat:3 Licht:0",15641,3,6,3,08,08,7,0,0,1,0,0,0
"POINT (9.219947628000057 49.132146178000028)","Unfall 15973 (2020) Kat:2 Licht:0",15973,2,1,8,08,19,5,0,0,0,0,0,1
"POINT (9.200334988000066 49.183860934000052)","Unfall 16041 (2020) Kat:2 Licht:2",16041,2,6,4,08,22,1,0,2,0,1,0,0
"POINT (9.246709999000075 49.139208208000070)","Unfall 16153 (2020) Kat:3 Licht:0",16153,3,6,2,08,07,4,0,0,1,1,0,0
"POINT (9.229833161000045 49.140854600000068)","Unfall 16162 (2020) Kat:2 Licht:0",16162,2,3,5,08,14,2,0,0,1,1,0,0
"POINT (9.214068290000057 49.148694131000070)","Unfall 16327 (2020) Kat:2 Licht:2",16327,2,1,9,08,21,6,0,2,0,1,0,0
"POINT (9.199550681000062 49.152534998000078)","Unfall 16399 (2020) Kat:3 Licht:0",16399,3,3,5,08,17,1,0,0,0,1,0,0
"POINT (9.135959085000025 49.188466231000064)","Unfall 16539 (2020) Kat:3 Licht:0",16539,3,2,4,08,12,2,0,0,0,1,0,0
"POINT (9.201504769000053 49.152107038000054)","Unfall 16585 (2020) Kat:3 Licht:0",16585,3,6,2,08,18,3,0,0,0,1,0,0
"POINT (9.184390641000050 49.146206411000037)","Unfall 16761 (2020) Kat:3 Licht:0",16761,3,3,5,08,08,3,0,0,0,1,0,1
"POINT (9.222486432000039 49.124072022000064)","Unfall 16829 (2020) Kat:3 Licht:0",16829,3,3,9,08,17,7,0,0,0,1,0,0
"POINT (9.193852248000042 49.124070281000058)","Unfall 17188 (2020) Kat:3 Licht:0",17188,3,6,1,08,18,4,0,0,0,1,0,0
"POINT (9.225328731000047 49.146080604000076)","Unfall 17219 (2020) Kat:3 Licht:0",17219,3,5,1,09,18,5,0,0,0,1,0,1
"POINT (9.225306444000069 49.146162956000069)","Unfall 17341 (2020) Kat:3 Licht:2",17341,3,2,5,09,20,1,0,2,1,1,0,0
"POINT (9.218301593000035 49.172798366000052)","Unfall 17420 (2020) Kat:2 Licht:2",17420,2,7,0,09,06,6,0,2,1,0,0,0
"POINT (9.139116582000042 49.186949978000030)","Unfall 17932 (2020) Kat:3 Licht:0",17932,3,6,1,09,13,6,0,0,0,1,0,0
"POINT (9.230056267000066 49.145029429000033)","Unfall 17940 (2020) Kat:3 Licht:0",17940,3,6,2,09,14,6,0,0,0,1,0,0
"POINT (9.193820900000048 49.186071600000048)","Unfall 18059 (2020) Kat:3 Licht:0",18059,3,6,3,09,11,5,1,0,0,1,0,0
"POINT (9.156868290000034 49.119556796000040)","Unfall 18061 (2020) Kat:2 Licht:1",18061,2,4,6,09,19,5,0,1,0,1,1,0
"POINT (9.218537824000066 49.157419395000034)","Unfall 18178 (2020) Kat:3 Licht:0",18178,3,3,5,09,13,4,0,0,1,1,0,0
"POINT (9.203247062000060 49.151998023000033)","Unfall 18260 (2020) Kat:3 Licht:0",18260,3,6,2,09,14,2,0,0,0,1,0,0
"POINT (9.212720157000035 49.169743877000030)","Unfall 18518 (2020) Kat:3 Licht:0",18518,3,3,5,09,16,4,0,0,1,1,0,0
"POINT (9.226196203000029 49.130979923000041)","Unfall 18531 (2020) Kat:3 Licht:2",18531,3,7,1,09,20,5,1,2,0,1,1,0
"POINT (9.218301514000075 49.134530648000066)","Unfall 18532 (2020) Kat:3 Licht:0",18532,3,7,6,09,10,3,0,0,0,1,1,0
"POINT (9.222485882000058 49.124059593000027)","Unfall 18647 (2020) Kat:3 Licht:2",18647,3,2,6,09,21,3,0,2,0,1,1,0
"POINT (9.145199313000035 49.121967643000062)","Unfall 18729 (2020) Kat:2 Licht:0",18729,2,3,5,09,17,4,0,0,0,1,0,0
"POINT (9.189723301000072 49.141146296000045)","Unfall 18867 (2020) Kat:3 Licht:0",18867,3,6,1,09,12,3,0,0,0,1,0,0
"POINT (9.201723932000050 49.184819911000034)","Unfall 18978 (2020) Kat:3 Licht:0",18978,3,6,2,09,10,2,0,0,0,1,0,0
"POINT (9.183775197000045 49.125858147000031)","Unfall 18980 (2020) Kat:3 Licht:1",18980,3,6,1,09,18,2,0,1,0,1,0,0
"POINT (9.217417335000050 49.154127593000055)","Unfall 18984 (2020) Kat:3 Licht:0",18984,3,3,5,09,07,2,0,0,1,1,0,0
"POINT (9.192038170000046 49.187588760000040)","Unfall 19083 (2020) Kat:3 Licht:0",19083,3,1,1,09,12,6,0,0,0,1,0,0
"POINT (9.209959415000071 49.128632526000047)","Unfall 19304 (2020) Kat:2 Licht:1",19304,2,3,4,10,07,5,1,1,0,1,0,1
"POINT (9.155397073000074 49.119461340000043)","Unfall 19453 (2020) Kat:3 Licht:0",19453,3,6,2,10,13,5,0,0,0,1,0,0
"POINT (9.208800836000023 49.169369024000048)","Unfall 19504 (2020) Kat:3 Licht:0",19504,3,6,2,10,16,6,0,0,0,1,0,0
"POINT (9.218627313000070 49.134054016000050)","Unfall 19568 (2020) Kat:3 Licht:2",19568,3,4,6,10,16,4,0,2,0,1,1,0
"POINT (9.223910475000025 49.154767342000071)","Unfall 19577 (2020) Kat:3 Licht:1",19577,3,3,5,10,07,4,0,1,1,1,0,0
"POINT (9.219015227000057 49.168715842000040)","Unfall 19585 (2020) Kat:3 Licht:0",19585,3,3,5,10,11,4,0,0,1,1,0,0
"POINT (9.214048711000032 49.148634306000076)","Unfall 19678 (2020) Kat:2 Licht:2",19678,2,1,9,10,23,1,0,2,0,1,0,0
"POINT (9.214553017000071 49.130255651000027)","Unfall 19731 (2020) Kat:3 Licht:0",19731,3,2,4,10,16,7,0,0,0,1,0,0
"POINT (9.184927738000056 49.108045133000076)","Unfall 19848 (2020) Kat:3 Licht:0",19848,3,7,0,10,16,7,0,0,0,0,0,1
"POINT (9.209520049000048 49.169512453000038)","Unfall 19850 (2020) Kat:2 Licht:2",19850,2,3,5,10,23,7,0,2,0,1,0,0
"POINT (9.203562246000047 49.151967342000034)","Unfall 19856 (2020) Kat:3 Licht:1",19856,3,6,2,10,07,5,1,1,0,1,0,1
"POINT (9.214570872000024 49.149522161000050)","Unfall 19886 (2020) Kat:3 Licht:2",19886,3,1,9,10,23,7,0,2,0,1,0,0
"POINT (9.184379863000061 49.146068136000054)","Unfall 19895 (2020) Kat:3 Licht:0",19895,3,7,0,10,13,6,1,0,0,0,0,1
"POINT (9.200510973000064 49.152413723000052)","Unfall 20016 (2020) Kat:3 Licht:0",20016,3,3,5,10,13,1,0,0,0,1,0,0
"POINT (9.171614596000040 49.123006284000041)","Unfall 20137 (2020) Kat:3 Licht:2",20137,3,2,0,10,18,3,0,2,0,1,0,0
"POINT (9.222322066000061 49.120996101000060)","Unfall 20158 (2020) Kat:3 Licht:2",20158,3,2,4,10,21,3,0,2,0,1,0,0
"POINT (9.213673819000064 49.148438979000048)","Unfall 20182 (2020) Kat:3 Licht:0",20182,3,6,2,10,17,7,0,0,0,1,0,0
"POINT (9.181866268000022 49.151220180000053)","Unfall 20260 (2020) Kat:3 Licht:2",20260,3,6,2,10,17,2,0,2,0,1,0,0
"POINT (9.229463016000068 49.139951234000080)","Unfall 20262 (2020) Kat:3 Licht:2",20262,3,6,2,10,23,7,0,2,0,1,0,0
"POINT (9.218166693000057 49.169109967000054)","Unfall 20411 (2020) Kat:3 Licht:0",20411,3,6,3,11,12,2,0,0,0,1,0,0
"POINT (9.174313723000068 49.139844955000058)","Unfall 20441 (2020) Kat:3 Licht:0",20441,3,5,1,11,15,5,0,0,1,1,0,0
"POINT (9.177639015000068 49.140184579000049)","Unfall 20460 (2020) Kat:3 Licht:0",20460,3,6,1,11,13,3,0,0,0,1,0,0
"POINT (9.203066538000030 49.158430019000036)","Unfall 20462 (2020) Kat:3 Licht:2",20462,3,6,1,10,18,7,0,2,0,1,0,0
"POINT (9.145330802000046 49.176645394000047)","Unfall 20522 (2020) Kat:3 Licht:0",20522,3,2,5,10,06,3,0,0,0,1,0,0
"POINT (9.218279365000058 49.146255374000077)","Unfall 20556 (2020) Kat:3 Licht:2",20556,3,6,1,10,20,7,0,2,0,1,0,0
"POINT (9.228005272000075 49.133620496000049)","Unfall 20571 (2020) Kat:3 Licht:2",20571,3,6,2,10,18,5,1,2,0,1,0,0
"POINT (9.216268986000046 49.152271679000080)","Unfall 20602 (2020) Kat:3 Licht:2",20602,3,2,4,11,20,2,0,2,0,1,0,0
"POINT (9.225518445000034 49.157981791000054)","Unfall 20615 (2020) Kat:2 Licht:2",20615,2,2,4,11,05,4,0,2,0,1,0,0
"POINT (9.178663996000068 49.188602232000051)","Unfall 20741 (2020) Kat:3 Licht:2",20741,3,1,9,10,04,7,0,2,0,1,0,0
"POINT (9.215127210000048 49.169552927000041)","Unfall 20848 (2020) Kat:2 Licht:0",20848,2,7,0,11,15,6,0,0,1,1,0,0
"POINT (9.220252157000061 49.133068923000053)","Unfall 20849 (2020) Kat:2 Licht:0",20849,2,1,0,11,16,7,0,0,1,0,0,0
"POINT (9.148368312000059 49.188051255000062)","Unfall 20864 (2020) Kat:3 Licht:1",20864,3,6,3,11,06,4,0,1,0,1,0,0
"POINT (9.225780822000047 49.130470281000044)","Unfall 20951 (2020) Kat:3 Licht:0",20951,3,7,6,11,15,6,0,0,0,1,1,0
"POINT (9.183861472000046 49.125876181000081)","Unfall 20999 (2020) Kat:3 Licht:2",20999,3,5,3,11,19,4,0,2,0,1,0,0
"POINT (9.230041970000059 49.144890460000056)","Unfall 21027 (2020) Kat:3 Licht:0",21027,3,5,1,11,12,1,0,0,0,1,0,1
"POINT (9.222624958000040 49.152931048000028)","Unfall 21038 (2020) Kat:3 Licht:0",21038,3,6,6,11,13,1,0,0,0,0,1,0
"POINT (9.217744641000024 49.130421279000075)","Unfall 21161 (2020) Kat:3 Licht:0",21161,3,4,6,11,15,5,1,0,1,0,1,0
"POINT (9.218629148000048 49.179006275000063)","Unfall 21170 (2020) Kat:3 Licht:0",21170,3,3,5,11,12,6,0,0,0,1,0,0
"POINT (9.225422613000035 49.168091946000061)","Unfall 21187 (2020) Kat:3 Licht:2",21187,3,2,5,11,21,4,0,2,0,1,0,0
"POINT (9.218869380000058 49.169577842000081)","Unfall 21292 (2020) Kat:3 Licht:0",21292,3,6,3,11,09,2,0,0,0,1,0,0
"POINT (9.233617282000068 49.148519396000040)","Unfall 21319 (2020) Kat:3 Licht:0",21319,3,2,5,11,13,4,0,0,0,1,0,0
"POINT (9.230275964000043 49.145702469000071)","Unfall 21354 (2020) Kat:3 Licht:2",21354,3,6,2,12,16,3,2,2,0,1,0,0
"POINT (9.216304009000055 49.152328504000081)","Unfall 21415 (2020) Kat:3 Licht:0",21415,3,2,6,11,14,5,0,0,0,1,1,0
"POINT (9.201337808000062 49.168939635000072)","Unfall 21477 (2020) Kat:3 Licht:0",21477,3,4,6,11,15,3,0,0,0,1,1,0
"POINT (9.203804764000040 49.126582806000044)","Unfall 21602 (2020) Kat:3 Licht:0",21602,3,2,0,11,16,2,0,0,0,1,0,0
"POINT (9.128436918000034 49.186223366000036)","Unfall 21642 (2020) Kat:3 Licht:2",21642,3,1,1,12,18,3,1,2,0,1,0,0
"POINT (9.214284884000051 49.149072969000031)","Unfall 21661 (2020) Kat:2 Licht:2",21661,2,1,9,11,22,1,0,2,0,1,0,0
"POINT (9.207568286000026 49.151443983000036)","Unfall 21692 (2020) Kat:2 Licht:2",21692,2,1,7,11,02,1,0,2,0,1,0,0
"POINT (9.210366819000058 49.151166609000029)","Unfall 21695 (2020) Kat:3 Licht:2",21695,3,6,3,11,00,1,0,2,0,1,0,0
"POINT (9.133983790000059 49.186160897000036)","Unfall 21744 (2020) Kat:3 Licht:2",21744,3,6,2,12,18,3,1,2,0,0,0,0
"POINT (9.216669604000060 49.169347503000040)","Unfall 21872 (2020) Kat:3 Licht:2",21872,3,6,2,12,22,6,0,2,0,1,0,0
"POINT (9.171030432000066 49.139800462000039)","Unfall 22037 (2020) Kat:3 Licht:0",22037,3,6,1,12,08,5,0,0,0,1,0,0
"POINT (9.176643669000043 49.140087655000059)","Unfall 22039 (2020) Kat:3 Licht:0",22039,3,2,4,12,07,5,0,0,0,1,0,0
"POINT (9.226077566000072 49.163770076000048)","Unfall 22081 (2020) Kat:3 Licht:0",22081,3,7,7,12,16,2,0,0,0,0,0,0
"POINT (9.134507079000059 49.186201238000081)","Unfall 22217 (2020) Kat:3 Licht:1",22217,3,6,1,12,07,4,0,1,0,0,0,0
"POINT (9.191714851000029 49.142347531000041)","Unfall 22282 (2020) Kat:3 Licht:0",22282,3,6,1,12,12,6,0,0,0,1,0,0
"POINT (9.171743423000066 49.139771753000048)","Unfall 22398 (2020) Kat:3 Licht:0",22398,3,6,2,12,11,7,1,0,0,1,0,0
"POINT (9.217086239000025 49.125819237000030)","Unfall 22540 (2020) Kat:3 Licht:0",22540,3,6,2,12,15,6,0,0,0,1,0,0
"POINT (9.229799960000037 49.142562964000035)","Unfall 22591 (2020) Kat:3 Licht:2",22591,3,2,5,12,16,2,1,2,0,1,1,0
"POINT (9.225012427000024 49.141451646000064)","Unfall 145824 (2020) Kat:3 Licht:2",145824,3,3,5,01,21,7,0,2,0,1,0,0
"POINT (9.210765974000026 49.137462036000045)","Unfall 145925 (2020) Kat:3 Licht:2",145925,3,6,0,01,02,7,1,2,1,0,0,0
"POINT (9.207866988000035 49.153324481000027)","Unfall 145935 (2020) Kat:2 Licht:2",145935,2,1,4,01,06,5,2,2,0,1,0,1
"POINT (9.222844266000038 49.143680035000045)","Unfall 146141 (2020) Kat:3 Licht:1",146141,3,2,3,01,16,7,0,1,0,1,0,0
"POINT (9.217877068000064 49.130801092000070)","Unfall 146354 (2020) Kat:3 Licht:0",146354,3,3,5,01,08,6,0,0,1,1,0,0
"POINT (9.221048362000033 49.139993431000050)","Unfall 146381 (2020) Kat:2 Licht:0",146381,2,4,6,01,08,4,0,0,0,1,1,0
"POINT (9.201959246000058 49.120704443000079)","Unfall 146386 (2020) Kat:3 Licht:1",146386,3,4,6,01,07,3,0,1,0,1,1,0
"POINT (9.195688329000063 49.142614656000035)","Unfall 146679 (2020) Kat:3 Licht:0",146679,3,3,5,02,16,1,0,0,0,1,0,0
"POINT (9.215978031000077 49.129252560000054)","Unfall 146710 (2020) Kat:3 Licht:0",146710,3,3,5,01,15,1,0,0,0,1,0,0
"POINT (9.219426676000069 49.154392769000026)","Unfall 146793 (2020) Kat:2 Licht:0",146793,2,6,6,01,13,7,0,0,0,1,1,0
"POINT (9.230191299000069 49.143784375000052)","Unfall 146882 (2020) Kat:3 Licht:0",146882,3,4,6,02,15,6,0,0,0,1,1,0
"POINT (9.203228555000067 49.143235231000062)","Unfall 146898 (2020) Kat:3 Licht:2",146898,3,2,2,02,01,1,0,2,0,1,0,0
"POINT (9.190383234000024 49.130003785000042)","Unfall 146935 (2020) Kat:2 Licht:0",146935,2,3,5,02,07,3,1,0,1,1,0,0
"POINT (9.219883107000044 49.163247501000058)","Unfall 146941 (2020) Kat:3 Licht:2",146941,3,1,8,02,19,6,0,2,0,0,0,0
"POINT (9.193998748000070 49.137956872000075)","Unfall 146987 (2020) Kat:3 Licht:0",146987,3,6,3,02,15,6,0,0,0,1,0,1
"POINT (9.219141463000028 49.136236659000076)","Unfall 146989 (2020) Kat:3 Licht:1",146989,3,6,3,02,16,3,1,1,0,1,0,1
"POINT (9.195656218000067 49.131217642000081)","Unfall 147044 (2020) Kat:3 Licht:1",147044,3,4,6,02,07,2,1,1,0,1,1,0
"POINT (9.157167324000056 49.140052423000043)","Unfall 147085 (2020) Kat:1 Licht:2",147085,1,3,5,02,06,4,0,2,0,1,0,0
"POINT (9.230545531000075 49.131412144000080)","Unfall 147090 (2020) Kat:3 Licht:0",147090,3,3,5,02,10,3,1,0,0,1,0,0
"POINT (9.221245329000055 49.137898432000043)","Unfall 147091 (2020) Kat:3 Licht:2",147091,3,1,8,02,06,4,1,2,0,1,0,0
"POINT (9.204251566000039 49.121448235000059)","Unfall 147165 (2020) Kat:2 Licht:1",147165,2,2,4,02,17,7,0,1,1,0,0,0
"POINT (9.195688493000034 49.130679423000061)","Unfall 147229 (2020) Kat:3 Licht:0",147229,3,3,4,02,16,1,0,0,0,1,0,1
"POINT (9.188864897000030 49.130165514000055)","Unfall 147254 (2020) Kat:3 Licht:1",147254,3,3,5,02,17,5,1,1,0,1,0,0
"POINT (9.195730109000067 49.146196578000058)","Unfall 147451 (2020) Kat:2 Licht:0",147451,2,3,5,02,16,3,1,0,0,1,0,1
"POINT (9.209357207000039 49.166292064000061)","Unfall 147516 (2020) Kat:2 Licht:2",147516,2,7,0,02,19,7,1,2,1,0,0,0
"POINT (9.220102301000054 49.133095597000079)","Unfall 147539 (2020) Kat:2 Licht:2",147539,2,4,6,03,18,2,1,2,0,1,1,0
"POINT (9.217121885000040 49.140690584000026)","Unfall 147547 (2020) Kat:3 Licht:0",147547,3,7,5,02,12,5,1,0,0,1,0,0
"POINT (9.215114798000059 49.132646963000070)","Unfall 147592 (2020) Kat:3 Licht:2",147592,3,7,1,02,18,2,0,2,0,1,1,0
"POINT (9.155742637000060 49.149897014000032)","Unfall 147643 (2020) Kat:3 Licht:0",147643,3,6,2,02,13,6,0,0,0,1,0,0
"POINT (9.221934655000041 49.143026996000060)","Unfall 147696 (2020) Kat:3 Licht:2",147696,3,2,6,03,21,7,0,2,0,1,1,0
"POINT (9.196799440000063 49.152167436000070)","Unfall 147770 (2020) Kat:3 Licht:2",147770,3,7,0,03,22,4,0,2,0,0,0,1
"POINT (9.222283863000030 49.141611443000045)","Unfall 147774 (2020) Kat:3 Licht:0",147774,3,4,6,03,16,4,0,0,0,1,1,0
"POINT (9.169596148000039 49.116382317000046)","Unfall 147837 (2020) Kat:3 Licht:0",147837,3,4,6,03,15,1,0,0,0,1,1,0
"POINT (9.203626364000058 49.123761542000068)","Unfall 147900 (2020) Kat:3 Licht:0",147900,3,7,0,03,09,5,0,0,0,1,0,0
"POINT (9.209220822000077 49.164221358000077)","Unfall 147923 (2020) Kat:3 Licht:2",147923,3,1,9,03,04,7,0,2,0,1,0,0
"POINT (9.224765714000057 49.140916540000035)","Unfall 148011 (2020) Kat:3 Licht:0",148011,3,3,5,03,14,3,0,0,1,1,0,0
"POINT (9.189533694000033 49.131859706000057)","Unfall 148046 (2020) Kat:3 Licht:0",148046,3,3,5,03,12,6,0,0,1,1,0,0
"POINT (9.221299465000072 49.137841470000069)","Unfall 148048 (2020) Kat:3 Licht:0",148048,3,7,6,03,15,6,0,0,0,1,1,0
"POINT (9.232137035000051 49.145951831000048)","Unfall 148109 (2020) Kat:3 Licht:0",148109,3,3,5,03,16,3,1,0,0,1,0,0
"POINT (9.228897342000039 49.144941852000045)","Unfall 148124 (2020) Kat:3 Licht:0",148124,3,4,6,03,14,2,0,0,0,1,1,0
"POINT (9.224904796000033 49.123877264000043)","Unfall 148204 (2020) Kat:3 Licht:0",148204,3,2,4,04,17,3,0,0,0,1,0,1
"POINT (9.214761975000045 49.152685906000045)","Unfall 148307 (2020) Kat:3 Licht:0",148307,3,2,4,04,17,3,0,0,0,1,0,0
"POINT (9.228040111000041 49.141320371000063)","Unfall 148332 (2020) Kat:3 Licht:0",148332,3,3,6,04,10,2,0,0,0,1,1,0
"POINT (9.232767836000051 49.148949120000054)","Unfall 148652 (2020) Kat:3 Licht:0",148652,3,6,3,04,14,4,0,0,1,0,0,1
"POINT (9.211413206000032 49.129807110000058)","Unfall 148766 (2020) Kat:3 Licht:0",148766,3,3,5,04,14,4,0,0,1,1,0,0
"POINT (9.209197482000036 49.134167494000053)","Unfall 148820 (2020) Kat:3 Licht:0",148820,3,2,0,04,16,5,0,0,1,0,0,0
"POINT (9.219383632000074 49.159329424000077)","Unfall 148882 (2020) Kat:3 Licht:0",148882,3,6,2,04,15,2,0,0,0,1,0,0
"POINT (9.226893684000061 49.144004324000036)","Unfall 148942 (2020) Kat:3 Licht:0",148942,3,7,0,04,11,3,0,0,1,0,0,0
"POINT (9.227325385000029 49.159827073000031)","Unfall 148985 (2020) Kat:3 Licht:0",148985,3,7,0,04,19,2,0,0,0,0,0,1
"POINT (9.150115901000049 49.119694760000073)","Unfall 149008 (2020) Kat:2 Licht:0",149008,2,1,8,05,06,6,0,0,0,1,0,0
"POINT (9.203582560000029 49.138152099000081)","Unfall 149105 (2020) Kat:3 Licht:0",149105,3,6,3,04,18,5,1,0,0,1,0,1
"POINT (9.231770566000023 49.147708595000040)","Unfall 149144 (2020) Kat:2 Licht:0",149144,2,3,5,04,18,2,0,0,0,1,0,1
"POINT (9.194321101000071 49.131099695000046)","Unfall 149211 (2020) Kat:2 Licht:0",149211,2,4,6,05,13,3,0,0,0,1,1,0
"POINT (9.220338969000068 49.142223327000067)","Unfall 149213 (2020) Kat:3 Licht:0",149213,3,6,6,05,11,3,0,0,0,1,1,0
"POINT (9.230243296000026 49.132014467000033)","Unfall 149331 (2020) Kat:2 Licht:0",149331,2,6,0,05,11,7,0,0,0,1,0,1
"POINT (9.190831789000072 49.142539086000056)","Unfall 149363 (2020) Kat:3 Licht:0",149363,3,6,2,05,06,2,0,0,0,1,0,0
"POINT (9.183386060000032 49.186855537000042)","Unfall 149406 (2020) Kat:3 Licht:0",149406,3,1,4,05,15,4,0,0,1,1,0,0
"POINT (9.223036205000028 49.129707096000061)","Unfall 149489 (2020) Kat:3 Licht:0",149489,3,3,5,05,09,3,0,0,0,1,0,0
"POINT (9.218402900000058 49.172070829000063)","Unfall 149496 (2020) Kat:3 Licht:0",149496,3,3,5,05,10,7,0,0,0,1,0,1
"POINT (9.208666204000053 49.168413785000041)","Unfall 149507 (2020) Kat:3 Licht:0",149507,3,2,5,05,13,6,0,0,1,1,0,0
"POINT (9.233844765000072 49.140035899000054)","Unfall 149619 (2020) Kat:3 Licht:0",149619,3,6,2,05,15,5,0,0,1,1,0,0
"POINT (9.207161415000030 49.142111030000081)","Unfall 149701 (2020) Kat:2 Licht:2",149701,2,7,0,05,21,2,0,2,0,0,0,1
"POINT (9.215414773000020 49.142452295000055)","Unfall 150354 (2020) Kat:2 Licht:2",150354,2,6,4,06,21,6,1,2,1,0,0,0
"POINT (9.209359011000061 49.134225554000068)","Unfall 150358 (2020) Kat:2 Licht:0",150358,2,2,3,06,15,6,0,0,1,0,0,0
"POINT (9.196612542000025 49.148091969000063)","Unfall 150369 (2020) Kat:3 Licht:0",150369,3,6,2,06,10,4,0,0,0,1,0,0
"POINT (9.202718660000073 49.152604170000075)","Unfall 150382 (2020) Kat:3 Licht:0",150382,3,4,6,06,15,2,0,0,1,0,1,0
"POINT (9.203169134000063 49.124431860000072)","Unfall 150477 (2020) Kat:3 Licht:0",150477,3,7,0,06,12,3,0,0,0,1,0,0
"POINT (9.222272300000043 49.156490230000031)","Unfall 150632 (2020) Kat:3 Licht:0",150632,3,7,0,06,15,4,1,0,0,1,1,0
"POINT (9.139289787000053 49.189038535000066)","Unfall 150696 (2020) Kat:3 Licht:1",150696,3,3,5,06,20,1,1,1,0,1,0,0
"POINT (9.218043495000075 49.154679596000051)","Unfall 150747 (2020) Kat:3 Licht:0",150747,3,7,6,06,14,6,0,0,0,1,1,0
"POINT (9.216753665000056 49.138379798000074)","Unfall 150768 (2020) Kat:3 Licht:0",150768,3,7,0,06,17,7,0,0,1,0,0,0
"POINT (9.195718142000033 49.142607674000033)","Unfall 150825 (2020) Kat:3 Licht:0",150825,3,3,5,06,18,6,0,0,0,1,0,1
"POINT (9.210746754000070 49.139801527000031)","Unfall 150826 (2020) Kat:3 Licht:0",150826,3,4,6,06,15,6,0,0,0,1,1,0
"POINT (9.235204983000074 49.145923458000027)","Unfall 150916 (2020) Kat:3 Licht:0",150916,3,2,5,06,15,5,0,0,1,1,0,0
"POINT (9.236338427000021 49.140134967000051)","Unfall 150990 (2020) Kat:3 Licht:0",150990,3,2,5,06,11,4,0,0,0,1,0,0
"POINT (9.208216190000030 49.125737772000036)","Unfall 151031 (2020) Kat:3 Licht:0",151031,3,3,5,06,09,5,0,0,1,1,0,0
