WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (8.779804457999999 53.068288766000002)",Unfall 8839 (2016) Kat:3, Licht: 0,8839,3,2,5,05,10,4,,0,0,1,0,0,0,0
"POINT (8.658789875000000 53.172492116000001)",Unfall 8841 (2016) Kat:3, Licht: 0,8841,3,7,9,02,15,6,,0,0,1,0,0,0,0
"POINT (8.796776803000000 53.056724486000000)",Unfall 8855 (2016) Kat:3, Licht: 0,8855,3,3,5,11,10,4,,0,1,1,0,0,0,0
"POINT (8.816012862999999 53.116381077000000)",Unfall 8856 (2016) Kat:3, Licht: 0,8856,3,6,2,08,07,4,,0,0,1,0,0,0,0
"POINT (8.815660477000000 53.042472979000003)",Unfall 8857 (2016) Kat:3, Licht: 0,8857,3,6,2,05,12,3,,0,0,1,0,0,0,0
"POINT (8.818136888000000 53.046750277999998)",Unfall 8859 (2016) Kat:3, Licht: 2,8859,3,2,4,03,21,5,,2,0,1,0,0,0,0
"POINT (8.872526454999999 53.108098302000002)",Unfall 8871 (2016) Kat:3, Licht: 0,8871,3,6,2,04,16,2,,0,0,1,0,0,0,0
"POINT (8.860930267000001 53.026377256000004)",Unfall 8886 (2016) Kat:3, Licht: 0,8886,3,6,2,09,17,5,,0,0,1,0,0,0,0
"POINT (8.550745591000000 53.197505362000001)",Unfall 8888 (2016) Kat:2, Licht: 0,8888,2,2,5,06,08,2,,0,0,1,0,1,0,0
"POINT (8.765870003000000 53.060671896000002)",Unfall 8897 (2016) Kat:3, Licht: 0,8897,3,3,5,11,16,4,,0,0,1,0,0,0,1
"POINT (8.719578590999999 53.165142664999998)",Unfall 8898 (2016) Kat:3, Licht: 0,8898,3,6,2,08,11,6,,0,0,1,0,0,0,0
"POINT (8.867865425000000 53.033002709000002)",Unfall 8899 (2016) Kat:3, Licht: 0,8899,3,6,2,05,14,6,,0,0,1,0,0,0,1
"POINT (8.773283124000001 53.126174937999998)",Unfall 8901 (2016) Kat:3, Licht: 0,8901,3,6,2,02,14,6,,0,0,1,0,0,0,0
"POINT (8.768757418000000 53.061118036000003)",Unfall 8921 (2016) Kat:3, Licht: 0,8921,3,6,2,10,09,4,,0,0,1,0,0,0,0
"POINT (8.790768468000000 53.080426822000000)",Unfall 8933 (2016) Kat:3, Licht: 0,8933,3,6,3,03,12,4,,0,0,1,0,0,1,0
"POINT (8.696642578000001 53.174028194000002)",Unfall 8959 (2016) Kat:3, Licht: 0,8959,3,1,2,08,15,2,,0,0,1,0,0,0,0
"POINT (8.814221049000000 53.039631415999999)",Unfall 8960 (2016) Kat:2, Licht: 0,8960,2,2,9,05,09,1,,0,0,1,0,0,0,0
"POINT (8.791085755999999 53.080856955000002)",Unfall 8962 (2016) Kat:3, Licht: 0,8962,3,6,3,02,09,6,,0,0,1,0,0,1,0
"POINT (8.766189687000001 53.128776487000003)",Unfall 8980 (2016) Kat:3, Licht: 2,8980,3,6,3,10,20,1,,2,0,1,0,0,0,0
"POINT (8.784528811000000 53.072264715999999)",Unfall 8989 (2016) Kat:3, Licht: 1,8989,3,6,2,12,08,2,,1,0,1,0,0,1,0
"POINT (8.819468898000000 53.048220841999999)",Unfall 8990 (2016) Kat:3, Licht: 0,8990,3,4,6,08,13,6,,0,1,0,1,0,0,0
"POINT (8.811947976000001 53.116639996000004)",Unfall 8992 (2016) Kat:3, Licht: 0,8992,3,6,2,06,10,4,,0,0,1,0,0,0,1
"POINT (8.790503841000000 53.080072358000002)",Unfall 9004 (2016) Kat:3, Licht: 0,9004,3,6,3,12,12,6,,0,0,1,0,0,1,0
"POINT (8.827536025000001 53.023688843000002)",Unfall 9005 (2016) Kat:3, Licht: 0,9005,3,6,2,09,16,2,,0,0,1,0,0,0,0
"POINT (8.756627072000001 53.075957664999997)",Unfall 9007 (2016) Kat:3, Licht: 0,9007,3,1,8,06,19,3,,0,0,0,0,0,1,0
"POINT (8.793923117000000 53.093173960999998)",Unfall 9016 (2016) Kat:3, Licht: 0,9016,3,6,2,11,09,2,,0,0,1,0,0,0,1
"POINT (8.782174673000000 53.066916319999997)",Unfall 9017 (2016) Kat:3, Licht: 0,9017,3,2,5,04,15,4,,0,1,1,0,0,0,0
"POINT (8.791166179999999 53.120380222999998)",Unfall 9019 (2016) Kat:3, Licht: 2,9019,3,6,2,02,07,2,,2,0,1,0,0,0,0
"POINT (8.779588683000000 53.068476711000002)",Unfall 9034 (2016) Kat:3, Licht: 0,9034,3,3,5,10,10,4,,0,0,1,0,0,0,0
"POINT (8.790815706000000 53.060822248000001)",Unfall 9047 (2016) Kat:2, Licht: 0,9047,2,6,2,05,15,5,,0,0,1,0,0,0,0
"POINT (8.714077400000001 53.180072795999997)",Unfall 9050 (2016) Kat:3, Licht: 0,9050,3,6,2,03,17,1,,0,0,1,0,0,0,0
"POINT (8.755959379000000 53.133096033000001)",Unfall 9060 (2016) Kat:3, Licht: 0,9060,3,6,3,04,18,1,,0,0,1,0,0,0,0
"POINT (8.835352275000000 53.023679823000002)",Unfall 9062 (2016) Kat:3, Licht: 2,9062,3,1,8,01,02,7,,2,0,1,0,0,1,0
"POINT (8.783059713000000 53.062295018000000)",Unfall 9077 (2016) Kat:3, Licht: 0,9077,3,6,3,04,14,5,,0,0,1,0,0,1,0
