WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.731773002000068 52.434389770000053)",Unfall 852 (2023) Kat:3, Licht: 0,852,3,5,0,07,16,1,,0,0,1,0,1
"POINT (9.784492479000050 52.383946135000031)",Unfall 853 (2023) Kat:3, Licht: 0,853,3,6,2,07,14,1,,0,0,1,0,0
"POINT (9.746002237000027 52.208728025000028)",Unfall 854 (2023) Kat:3, Licht: 0,854,3,6,2,07,11,7,,0,0,1,0,0
"POINT (9.921486907000030 52.394901895000032)",Unfall 855 (2023) Kat:3, Licht: 0,855,3,7,9,07,15,7,,0,0,0,0,0
"POINT (9.801019621000023 52.396562112000026)",Unfall 856 (2023) Kat:3, Licht: 2,856,3,6,2,08,05,3,,2,0,1,0,0
"POINT (9.970426268000040 52.387577298000053)",Unfall 857 (2023) Kat:3, Licht: 0,857,3,3,5,08,11,3,,0,0,1,0,0
"POINT (9.797541024000054 52.416361712000082)",Unfall 858 (2023) Kat:3, Licht: 0,858,3,3,5,07,17,6,,0,0,1,0,0
"POINT (9.528013879000071 52.196565777000046)",Unfall 859 (2023) Kat:3, Licht: 0,859,3,3,5,07,14,6,,0,0,1,0,0
"POINT (9.615150119000077 52.430219426000065)",Unfall 860 (2023) Kat:3, Licht: 2,860,3,1,0,07,02,6,,2,0,1,0,1
"POINT (9.820520421000026 52.293665950000047)",Unfall 861 (2023) Kat:3, Licht: 0,861,3,3,5,07,10,6,,0,0,1,0,0
"POINT (9.800475769000059 52.219538794000073)",Unfall 862 (2023) Kat:3, Licht: 2,862,3,1,8,07,20,5,,2,0,1,0,0
"POINT (9.792927318000068 52.556885500000078)",Unfall 863 (2023) Kat:3, Licht: 0,863,3,1,0,07,07,5,,0,1,0,0,0
"POINT (10.135836110000071 52.415820498000073)",Unfall 864 (2023) Kat:3, Licht: 0,864,3,1,9,07,18,5,,0,0,1,0,0
"POINT (9.728354354000032 52.374117827000077)",Unfall 865 (2023) Kat:3, Licht: 2,865,3,6,3,07,22,4,,2,1,0,0,0
"POINT (9.883080220000068 52.359232376000080)",Unfall 866 (2023) Kat:3, Licht: 0,866,3,1,9,07,18,4,,0,0,0,0,1
"POINT (9.627136694000058 52.423210789000052)",Unfall 867 (2023) Kat:3, Licht: 0,867,3,6,2,07,15,3,,0,0,1,0,0
"POINT (9.651583624000068 52.415466809000065)",Unfall 868 (2023) Kat:3, Licht: 0,868,3,7,0,07,14,3,,0,1,0,0,0
"POINT (9.707824186000039 52.423694999000077)",Unfall 869 (2023) Kat:3, Licht: 0,869,3,3,5,07,08,3,,0,1,1,0,0
"POINT (9.736191000000076 52.399292206000041)",Unfall 870 (2023) Kat:3, Licht: 0,870,3,6,2,07,12,3,,0,0,1,0,0
"POINT (9.566207954000049 52.458765020000044)",Unfall 871 (2023) Kat:3, Licht: 0,871,3,7,6,07,17,3,,0,0,1,1,0
"POINT (10.014335763000076 52.382773880000059)",Unfall 872 (2023) Kat:2, Licht: 0,872,2,2,4,07,14,3,,0,0,1,0,0
"POINT (9.796958636000056 52.347383782000065)",Unfall 873 (2023) Kat:3, Licht: 0,873,3,6,2,07,12,3,,0,0,1,0,0
"POINT (9.638261792000037 52.416154382000059)",Unfall 874 (2023) Kat:3, Licht: 0,874,3,6,4,07,16,2,,0,0,1,0,0
"POINT (9.375918793000039 52.433405778000065)",Unfall 875 (2023) Kat:3, Licht: 0,875,3,2,2,07,14,2,,0,0,1,0,0
"POINT (9.589905165000062 52.439081328000043)",Unfall 876 (2023) Kat:3, Licht: 0,876,3,2,5,07,17,2,,0,0,1,0,0
"POINT (9.768781805000060 52.520762149000063)",Unfall 877 (2023) Kat:3, Licht: 0,877,3,7,8,07,08,2,,0,0,1,0,0
"POINT (9.811287502000027 52.333037493000063)",Unfall 878 (2023) Kat:3, Licht: 0,878,3,1,9,07,18,2,,0,0,1,0,0
"POINT (9.679103548000057 52.433802321000030)",Unfall 879 (2023) Kat:2, Licht: 0,879,2,4,6,07,13,2,,0,0,1,1,0
"POINT (9.755472326000074 52.427288710000028)",Unfall 880 (2023) Kat:3, Licht: 0,880,3,6,3,07,14,2,,0,0,1,0,0
"POINT (9.611312901000076 52.433220071000051)",Unfall 881 (2023) Kat:2, Licht: 0,881,2,2,3,07,15,2,,0,1,1,0,0
"POINT (9.795340420000059 52.550283243000081)",Unfall 882 (2023) Kat:3, Licht: 0,882,3,6,2,07,11,2,,0,0,1,0,0
"POINT (9.765167684000062 52.583742313000073)",Unfall 883 (2023) Kat:3, Licht: 0,883,3,6,3,07,08,2,,0,0,1,0,0
"POINT (9.743369401000052 52.537353177000057)",Unfall 884 (2023) Kat:3, Licht: 0,884,3,1,0,07,17,1,,0,1,0,0,0
"POINT (9.794637297000065 52.536579154000037)",Unfall 885 (2023) Kat:3, Licht: 0,885,3,6,2,08,11,2,,0,0,1,0,0
"POINT (9.783737232000021 52.243408470000077)",Unfall 886 (2023) Kat:3, Licht: 0,886,3,6,2,07,15,7,,0,0,1,0,0
"POINT (9.659086412000022 52.440637955000057)",Unfall 887 (2023) Kat:3, Licht: 0,887,3,6,0,07,16,7,,0,0,1,0,0
"POINT (9.676943707000021 52.357009232000053)",Unfall 888 (2023) Kat:2, Licht: 0,888,2,2,5,07,18,7,,0,0,1,0,0
"POINT (9.709020322000072 52.408606342000041)",Unfall 889 (2023) Kat:3, Licht: 0,889,3,3,5,07,12,7,,0,1,0,0,0
"POINT (9.611360704000049 52.392048865000049)",Unfall 890 (2023) Kat:3, Licht: 0,890,3,3,5,07,12,6,,0,1,1,0,0
"POINT (9.572832437000045 52.425201010000080)",Unfall 891 (2023) Kat:3, Licht: 0,891,3,6,2,07,15,6,,0,0,1,0,0
"POINT (9.770162883000069 52.580264740000075)",Unfall 892 (2023) Kat:3, Licht: 0,892,3,6,2,07,17,6,,0,0,1,0,0
"POINT (9.736173267000026 52.399418442000069)",Unfall 893 (2023) Kat:3, Licht: 0,893,3,2,5,07,09,6,,0,1,1,0,0
"POINT (9.723640093000029 52.379380236000031)",Unfall 894 (2023) Kat:3, Licht: 0,894,3,6,3,07,19,5,,0,0,1,0,0
"POINT (9.697775274000037 52.377112688000068)",Unfall 895 (2023) Kat:3, Licht: 0,895,3,6,2,07,12,5,,0,0,1,0,0
"POINT (9.435504666000043 52.420617422000078)",Unfall 896 (2023) Kat:3, Licht: 0,896,3,2,2,07,11,5,,0,0,1,0,1
"POINT (9.857937970000023 52.432983708000052)",Unfall 897 (2023) Kat:3, Licht: 0,897,3,4,6,07,17,5,,0,1,0,1,0
"POINT (9.895585319000077 52.413048155000070)",Unfall 898 (2023) Kat:3, Licht: 0,898,3,6,2,07,07,5,,0,0,1,0,0
"POINT (9.621902872000021 52.315072098000030)",Unfall 899 (2023) Kat:2, Licht: 2,899,2,6,4,07,22,4,,2,0,1,0,0
"POINT (10.069235214000059 52.305470395000043)",Unfall 900 (2023) Kat:2, Licht: 0,900,2,1,8,07,17,4,,0,0,1,0,0
"POINT (9.709936816000038 52.421196082000051)",Unfall 901 (2023) Kat:3, Licht: 0,901,3,1,8,07,09,4,,0,0,1,0,0
"POINT (9.712717606000069 52.402038898000058)",Unfall 902 (2023) Kat:3, Licht: 0,902,3,2,3,07,10,6,,0,1,0,0,0
"POINT (9.727391983000075 52.381251896000038)",Unfall 903 (2023) Kat:3, Licht: 1,903,3,6,2,07,21,3,,1,0,1,0,0
"POINT (9.746172985000044 52.184341764000067)",Unfall 904 (2023) Kat:3, Licht: 0,904,3,2,2,07,18,3,,0,0,1,0,1
"POINT (9.917703277000044 52.437160346000041)",Unfall 905 (2023) Kat:3, Licht: 0,905,3,7,8,07,10,3,,0,0,1,0,0
"POINT (9.756002344000024 52.352703969000061)",Unfall 906 (2023) Kat:3, Licht: 1,906,3,2,5,07,20,2,,1,0,1,0,0
"POINT (9.745034540000063 52.369035825000026)",Unfall 907 (2023) Kat:3, Licht: 0,907,3,3,5,07,15,2,,0,1,1,0,0
"POINT (9.597504082000057 52.387882637000075)",Unfall 908 (2023) Kat:3, Licht: 0,908,3,3,5,07,14,2,,0,1,1,0,0
"POINT (9.626960372000042 52.266883186000030)",Unfall 909 (2023) Kat:3, Licht: 0,909,3,6,4,07,15,2,,0,1,0,0,0
"POINT (9.574207935000061 52.421256860000028)",Unfall 910 (2023) Kat:3, Licht: 0,910,3,7,1,07,15,2,,0,0,1,0,0
"POINT (9.614041752000048 52.392229848000056)",Unfall 911 (2023) Kat:3, Licht: 0,911,3,2,3,07,17,3,,0,1,1,0,0
"POINT (9.773828659000060 52.370996718000072)",Unfall 912 (2023) Kat:3, Licht: 0,912,3,6,2,07,18,1,,0,0,1,0,0
"POINT (9.744326436000051 52.367868105000070)",Unfall 913 (2023) Kat:3, Licht: 0,913,3,7,0,07,13,1,,0,1,0,0,0
"POINT (9.769249884000033 52.288697704000072)",Unfall 914 (2023) Kat:3, Licht: 0,914,3,7,2,07,10,1,,0,1,0,0,0
"POINT (9.721535936000066 52.338012819000028)",Unfall 915 (2023) Kat:3, Licht: 0,915,3,6,2,08,09,2,,0,0,1,0,0
"POINT (9.568990871000040 52.399526376000040)",Unfall 916 (2023) Kat:3, Licht: 0,916,3,7,0,07,08,7,,0,1,0,0,0
"POINT (9.606046839000044 52.636862586000063)",Unfall 917 (2023) Kat:3, Licht: 0,917,3,1,8,07,16,7,,0,0,1,0,0
"POINT (9.761496908000026 52.370486439000047)",Unfall 918 (2023) Kat:3, Licht: 0,918,3,6,2,07,17,6,,0,0,1,0,0
"POINT (9.735758273000044 52.400118836000047)",Unfall 919 (2023) Kat:3, Licht: 0,919,3,7,0,07,19,6,,0,1,0,0,0
"POINT (9.734782400000029 52.390553389000047)",Unfall 920 (2023) Kat:3, Licht: 0,920,3,6,2,07,14,6,,0,0,1,0,0
"POINT (9.480289939000045 52.377338482000027)",Unfall 921 (2023) Kat:3, Licht: 0,921,3,3,5,07,16,6,,0,0,1,0,1
"POINT (9.611241994000068 52.432529028000033)",Unfall 922 (2023) Kat:3, Licht: 0,922,3,2,2,07,11,6,,0,0,1,0,0
"POINT (9.971176475000050 52.386723261000043)",Unfall 923 (2023) Kat:3, Licht: 1,923,3,7,0,07,21,6,,1,1,0,0,0
"POINT (9.897163012000021 52.305479691000073)",Unfall 924 (2023) Kat:3, Licht: 0,924,3,7,9,07,16,6,,0,0,0,0,1
"POINT (9.597079294000025 52.423398547000033)",Unfall 925 (2023) Kat:3, Licht: 0,925,3,6,2,07,09,6,,0,0,0,0,0
"POINT (9.799959812000054 52.407217376000062)",Unfall 926 (2023) Kat:3, Licht: 0,926,3,6,0,07,14,6,,0,1,0,1,0
"POINT (9.851189354000041 52.491283150000072)",Unfall 927 (2023) Kat:3, Licht: 0,927,3,2,4,07,11,6,,0,0,1,0,0
"POINT (9.815388355000039 52.303457436000031)",Unfall 928 (2023) Kat:3, Licht: 0,928,3,6,2,07,13,5,,0,1,0,0,0
"POINT (9.690061667000066 52.385752483000033)",Unfall 929 (2023) Kat:3, Licht: 2,929,3,6,2,07,22,5,,2,0,1,0,0
"POINT (9.585441349000064 52.435288416000049)",Unfall 930 (2023) Kat:3, Licht: 0,930,3,2,2,07,15,5,,0,0,1,0,0
"POINT (9.718812683000067 52.439847732000032)",Unfall 931 (2023) Kat:3, Licht: 0,931,3,6,2,07,18,5,,0,0,1,0,0
"POINT (9.737754299000073 52.368222251000077)",Unfall 932 (2023) Kat:3, Licht: 0,932,3,2,2,07,12,4,,0,1,0,0,0
"POINT (9.691707381000072 52.376718555000082)",Unfall 933 (2023) Kat:3, Licht: 0,933,3,7,0,07,16,4,,0,0,1,0,0
"POINT (9.804022408000037 52.407880188000036)",Unfall 934 (2023) Kat:2, Licht: 0,934,2,4,6,07,13,4,,0,1,0,1,0
"POINT (9.788863350000042 52.371968035000066)",Unfall 935 (2023) Kat:3, Licht: 0,935,3,7,6,07,13,4,,0,0,0,1,0
"POINT (9.712014627000030 52.405138154000042)",Unfall 936 (2023) Kat:3, Licht: 0,936,3,2,5,07,12,2,,0,1,1,0,0
"POINT (9.651353151000023 52.419602423000072)",Unfall 937 (2023) Kat:3, Licht: 0,937,3,2,3,07,06,3,,0,1,1,0,0
"POINT (9.843823981000071 52.388957907000076)",Unfall 938 (2023) Kat:3, Licht: 0,938,3,5,1,07,17,3,,0,1,1,0,0
"POINT (9.451292708000040 52.329593946000045)",Unfall 939 (2023) Kat:3, Licht: 0,939,3,2,2,07,15,3,,0,0,1,0,0
"POINT (9.618458620000069 52.421403724000072)",Unfall 940 (2023) Kat:3, Licht: 0,940,3,6,2,07,19,3,,0,0,1,0,0
"POINT (9.722998630000063 52.358128537000027)",Unfall 941 (2023) Kat:3, Licht: 0,941,3,6,2,07,11,2,,0,0,1,0,0
"POINT (9.646399474000077 52.400827990000039)",Unfall 942 (2023) Kat:3, Licht: 0,942,3,2,2,07,16,2,,0,0,1,0,0
"POINT (9.613996014000065 52.316349461000073)",Unfall 943 (2023) Kat:3, Licht: 0,943,3,3,5,07,20,2,,0,1,1,0,0
"POINT (9.455524337000043 52.517035300000032)",Unfall 944 (2023) Kat:3, Licht: 0,944,3,7,2,07,13,2,,0,0,1,0,0
"POINT (9.820249365000052 52.406595617000050)",Unfall 945 (2023) Kat:3, Licht: 0,945,3,6,2,07,16,2,,0,0,1,0,0
"POINT (9.706208705000051 52.430126692000044)",Unfall 946 (2023) Kat:3, Licht: 0,946,3,6,2,07,17,2,,0,0,1,0,0
"POINT (9.714268776000040 52.362155797000071)",Unfall 947 (2023) Kat:3, Licht: 2,947,3,2,5,07,23,1,,2,0,1,0,0
"POINT (9.718642039000031 52.316012129000057)",Unfall 948 (2023) Kat:3, Licht: 0,948,3,1,1,07,14,5,,0,1,1,0,0
"POINT (9.719350148000046 52.367349423000064)",Unfall 949 (2023) Kat:3, Licht: 0,949,3,4,6,07,20,1,,0,1,0,1,0
"POINT (9.769240037000031 52.337273835000076)",Unfall 950 (2023) Kat:3, Licht: 0,950,3,2,3,07,18,1,,0,1,1,0,0
"POINT (9.392919695000046 52.431370952000066)",Unfall 951 (2023) Kat:3, Licht: 0,951,3,2,2,07,19,1,,0,0,1,0,0
"POINT (9.728315781000049 52.579115594000029)",Unfall 952 (2023) Kat:3, Licht: 0,952,3,2,4,07,20,1,,0,1,1,0,0
"POINT (9.765587346000075 52.430262953000067)",Unfall 953 (2023) Kat:3, Licht: 0,953,3,3,5,07,18,1,,0,1,1,0,0
"POINT (9.543442499000037 52.340038636000031)",Unfall 954 (2023) Kat:2, Licht: 0,954,2,5,0,07,16,1,,0,0,1,0,1
"POINT (9.911129774000074 52.357454364000034)",Unfall 955 (2023) Kat:3, Licht: 0,955,3,3,5,07,13,6,,0,0,1,0,0
"POINT (9.827528715000028 52.360142165000070)",Unfall 956 (2023) Kat:3, Licht: 0,956,3,7,6,07,10,7,,0,0,1,1,0
"POINT (9.364246710000032 52.502373232000082)",Unfall 957 (2023) Kat:3, Licht: 0,957,3,1,0,07,15,7,,0,1,0,0,0
"POINT (9.609260891000076 52.292633397000031)",Unfall 958 (2023) Kat:2, Licht: 0,958,2,6,3,07,21,7,,0,1,0,0,0
"POINT (9.579808349000075 52.188620531000026)",Unfall 959 (2023) Kat:2, Licht: 0,959,2,1,8,07,13,7,,0,0,1,0,0
"POINT (9.564160027000071 52.441032604000043)",Unfall 960 (2023) Kat:3, Licht: 0,960,3,2,2,07,06,5,,0,0,1,0,0
"POINT (9.713659772000028 52.366662103000067)",Unfall 961 (2023) Kat:3, Licht: 0,961,3,5,0,07,16,6,,0,1,1,0,0
"POINT (9.630701103000035 52.330673167000043)",Unfall 962 (2023) Kat:3, Licht: 0,962,3,2,0,07,16,6,,0,1,1,0,0
"POINT (9.666894761000037 52.339298139000050)",Unfall 963 (2023) Kat:3, Licht: 2,963,3,1,7,07,23,6,,2,1,0,0,0
"POINT (9.964103919000024 52.310369177000041)",Unfall 964 (2023) Kat:3, Licht: 0,964,3,2,2,07,12,6,,0,0,1,0,0
"POINT (9.679172391000066 52.433643058000030)",Unfall 965 (2023) Kat:3, Licht: 0,965,3,3,5,07,07,6,,0,0,1,0,0
"POINT (9.841137836000030 52.491148820000035)",Unfall 966 (2023) Kat:3, Licht: 0,966,3,6,2,07,13,6,,0,0,1,0,0
"POINT (9.760045434000062 52.587591370000041)",Unfall 967 (2023) Kat:3, Licht: 0,967,3,6,2,07,11,6,,0,0,1,0,0
"POINT (9.799880596000037 52.407579724000072)",Unfall 968 (2023) Kat:3, Licht: 0,968,3,7,0,07,16,6,,0,1,0,0,0
"POINT (9.712014738000050 52.441125268000064)",Unfall 969 (2023) Kat:3, Licht: 0,969,3,6,2,07,07,3,,0,0,1,0,0
"POINT (10.171171829000059 52.359032114000058)",Unfall 970 (2023) Kat:3, Licht: 0,970,3,6,2,07,10,6,,0,0,1,0,0
"POINT (9.717068382000036 52.346367755000074)",Unfall 971 (2023) Kat:3, Licht: 0,971,3,2,4,07,16,5,,0,0,1,0,0
"POINT (9.808536963000051 52.337186805000044)",Unfall 972 (2023) Kat:3, Licht: 0,972,3,6,2,07,15,5,,0,0,1,0,0
"POINT (9.792180271000063 52.393437592000055)",Unfall 973 (2023) Kat:3, Licht: 0,973,3,6,2,07,14,5,,0,0,1,0,0
"POINT (9.722575160000076 52.378425234000076)",Unfall 974 (2023) Kat:3, Licht: 0,974,3,2,5,07,08,5,,0,1,0,0,0
"POINT (9.642593620000071 52.414639584000042)",Unfall 975 (2023) Kat:3, Licht: 0,975,3,6,2,07,08,4,,0,0,1,0,0
"POINT (9.713936998000065 52.361240082000052)",Unfall 976 (2023) Kat:3, Licht: 0,976,3,6,2,07,09,4,,0,0,0,0,0
"POINT (9.463201198000036 52.513215178000053)",Unfall 977 (2023) Kat:3, Licht: 0,977,3,6,2,07,13,4,,0,0,1,0,0
"POINT (9.978896873000053 52.375028752000048)",Unfall 978 (2023) Kat:2, Licht: 2,978,2,7,0,07,22,4,,2,1,0,0,0
"POINT (10.256239057000073 52.457488198000078)",Unfall 979 (2023) Kat:3, Licht: 0,979,3,6,3,07,10,4,,0,1,1,0,0
"POINT (9.785835388000066 52.335308393000048)",Unfall 980 (2023) Kat:3, Licht: 0,980,3,3,5,07,15,4,,0,1,1,0,0
"POINT (9.743263491000050 52.272441574000027)",Unfall 981 (2023) Kat:3, Licht: 0,981,3,3,5,07,14,5,,0,0,1,0,0
"POINT (9.851137555000037 52.491519388000029)",Unfall 982 (2023) Kat:3, Licht: 0,982,3,1,0,07,17,2,,0,0,0,0,1
"POINT (9.762827970000046 52.370569870000054)",Unfall 983 (2023) Kat:3, Licht: 0,983,3,6,2,07,12,3,,0,0,1,0,0
"POINT (9.728367276000029 52.374102491000031)",Unfall 984 (2023) Kat:3, Licht: 1,984,3,2,5,07,21,3,,1,1,0,0,0
"POINT (9.726876068000024 52.375633967000056)",Unfall 985 (2023) Kat:3, Licht: 0,985,3,2,2,07,06,3,,0,0,1,0,0
"POINT (9.678482395000060 52.359424015000059)",Unfall 986 (2023) Kat:3, Licht: 0,986,3,6,2,07,15,3,,0,0,1,0,0
"POINT (9.429139214000031 52.432596887000045)",Unfall 987 (2023) Kat:3, Licht: 0,987,3,3,5,07,08,3,,0,0,1,0,0
"POINT (9.801063051000028 52.429360341000063)",Unfall 988 (2023) Kat:3, Licht: 0,988,3,2,0,07,08,3,,0,0,1,0,0
"POINT (9.735907932000032 52.612668561000078)",Unfall 989 (2023) Kat:3, Licht: 0,989,3,6,2,07,16,2,,0,0,1,0,0
"POINT (9.904500278000057 52.280553000000054)",Unfall 990 (2023) Kat:3, Licht: 1,990,3,7,9,07,04,1,,1,0,1,0,0
"POINT (9.732262554000044 52.369460286000049)",Unfall 991 (2023) Kat:3, Licht: 0,991,3,6,0,07,16,1,,0,1,0,0,0
"POINT (10.172288550000076 52.400417528000048)",Unfall 992 (2023) Kat:2, Licht: 0,992,2,7,8,07,13,1,,0,0,1,0,0
"POINT (9.474024505000045 52.389441653000063)",Unfall 993 (2023) Kat:3, Licht: 0,993,3,7,0,07,06,3,,0,1,0,0,0
"POINT (9.793395927000063 52.557049490000054)",Unfall 994 (2023) Kat:3, Licht: 0,994,3,6,2,07,08,3,,0,0,1,0,0
"POINT (9.782345655000029 52.362387505000072)",Unfall 995 (2023) Kat:3, Licht: 0,995,3,1,9,08,15,3,,0,0,1,0,0
"POINT (9.503601752000066 52.285383726000077)",Unfall 996 (2023) Kat:3, Licht: 2,996,3,1,0,07,00,7,,2,1,0,0,0
"POINT (10.202501253000037 52.463875647000066)",Unfall 997 (2023) Kat:2, Licht: 0,997,2,1,0,07,19,7,,0,1,0,0,0
"POINT (9.640507414000069 52.472944470000073)",Unfall 998 (2023) Kat:3, Licht: 0,998,3,2,2,07,17,2,,0,0,1,0,0
"POINT (9.733453441000051 52.417234451000070)",Unfall 999 (2023) Kat:3, Licht: 0,999,3,3,0,07,13,2,,0,1,1,0,0
"POINT (9.749315464000063 52.209328471000049)",Unfall 1000 (2023) Kat:2, Licht: 0,1000,2,7,4,07,15,6,,0,0,1,0,0
"POINT (9.725873753000030 52.388695556000073)",Unfall 1001 (2023) Kat:3, Licht: 0,1001,3,7,0,06,11,6,,0,1,0,0,0
"POINT (9.853724585000066 52.390444872000046)",Unfall 1002 (2023) Kat:3, Licht: 0,1002,3,2,5,06,13,6,,0,1,0,0,0
"POINT (9.569727545000035 52.290261727000029)",Unfall 1003 (2023) Kat:3, Licht: 0,1003,3,1,8,06,12,6,,0,0,1,0,0
"POINT (9.958604703000049 52.372739736000028)",Unfall 1004 (2023) Kat:3, Licht: 0,1004,3,7,0,06,18,6,,0,1,0,0,0
"POINT (9.842051534000063 52.486321331000056)",Unfall 1005 (2023) Kat:3, Licht: 0,1005,3,6,9,06,17,6,,0,0,1,0,0
"POINT (9.722405854000044 52.452492926000048)",Unfall 1006 (2023) Kat:3, Licht: 0,1006,3,7,8,07,20,2,,0,0,1,0,0
"POINT (9.719844239000054 52.367750983000064)",Unfall 1007 (2023) Kat:3, Licht: 0,1007,3,7,0,06,19,5,,0,1,0,0,0
"POINT (9.603946140000062 52.333473527000081)",Unfall 1008 (2023) Kat:3, Licht: 0,1008,3,6,2,06,12,5,,0,0,1,0,1
"POINT (9.589948141000036 52.412537585000052)",Unfall 1009 (2023) Kat:3, Licht: 0,1009,3,7,2,06,15,5,,0,0,1,0,0
"POINT (9.759592308000038 52.521940316000041)",Unfall 1010 (2023) Kat:3, Licht: 0,1010,3,3,5,06,17,5,,0,0,1,0,0
"POINT (9.778389274000062 52.454461849000040)",Unfall 1011 (2023) Kat:3, Licht: 0,1011,3,6,2,06,14,5,,0,0,1,0,0
"POINT (9.730148172000042 52.368697161000057)",Unfall 1012 (2023) Kat:3, Licht: 0,1012,3,3,5,06,15,5,,0,1,1,0,0
"POINT (9.868283585000029 52.309732427000029)",Unfall 1013 (2023) Kat:3, Licht: 0,1013,3,2,5,06,06,5,,0,0,1,0,0
"POINT (9.698475329000075 52.345510771000079)",Unfall 1014 (2023) Kat:3, Licht: 0,1014,3,6,2,07,13,5,,0,0,1,0,0
"POINT (9.818073657000070 52.297309203000054)",Unfall 1015 (2023) Kat:3, Licht: 1,1015,3,7,0,06,07,4,,1,1,0,0,0
"POINT (9.459931429000051 52.306973346000063)",Unfall 1016 (2023) Kat:3, Licht: 0,1016,3,3,5,06,05,4,,0,1,1,0,0
"POINT (9.841840677000050 52.416001377000043)",Unfall 1017 (2023) Kat:3, Licht: 0,1017,3,6,3,06,16,4,,0,0,1,0,0
"POINT (9.710854713000060 52.406143400000076)",Unfall 1018 (2023) Kat:3, Licht: 0,1018,3,1,0,06,21,4,,0,0,0,0,0
"POINT (9.434781357000077 52.380473529000028)",Unfall 1019 (2023) Kat:2, Licht: 0,1019,2,6,4,06,13,4,,0,0,1,0,0
"POINT (9.730158050000057 52.368700470000078)",Unfall 1020 (2023) Kat:3, Licht: 0,1020,3,3,5,06,20,3,,0,1,1,0,0
"POINT (9.690581878000046 52.377002845000050)",Unfall 1021 (2023) Kat:3, Licht: 0,1021,3,3,5,07,18,2,,0,1,1,0,0
"POINT (9.838375702000064 52.361633795000046)",Unfall 1022 (2023) Kat:3, Licht: 0,1022,3,3,5,07,20,6,,0,1,1,0,0
"POINT (9.827878514000076 52.360974420000048)",Unfall 1023 (2023) Kat:3, Licht: 0,1023,3,1,0,07,09,3,,0,1,0,0,0
"POINT (9.712424492000025 52.366724858000055)",Unfall 1024 (2023) Kat:3, Licht: 0,1024,3,7,8,06,10,2,,0,1,0,0,0
"POINT (9.723364708000076 52.440383512000039)",Unfall 1025 (2023) Kat:3, Licht: 0,1025,3,3,0,06,18,2,,0,0,1,0,1
"POINT (9.859563154000057 52.520797644000027)",Unfall 1026 (2023) Kat:3, Licht: 0,1026,3,1,9,06,08,2,,0,0,1,0,0
"POINT (9.969739191000031 52.469842883000069)",Unfall 1027 (2023) Kat:3, Licht: 0,1027,3,6,2,06,11,2,,0,0,1,0,0
"POINT (9.689900118000025 52.430176417000041)",Unfall 1028 (2023) Kat:3, Licht: 0,1028,3,1,8,06,14,2,,0,0,0,0,0
"POINT (9.860892414000034 52.383625231000053)",Unfall 1029 (2023) Kat:2, Licht: 0,1029,2,7,0,06,17,1,,0,1,0,0,0
"POINT (9.860439036000059 52.517441837000035)",Unfall 1030 (2023) Kat:3, Licht: 0,1030,3,3,5,06,17,1,,0,0,1,0,0
"POINT (9.802469074000044 52.340575936000050)",Unfall 1031 (2023) Kat:3, Licht: 2,1031,3,7,9,06,23,1,,2,0,1,0,0
"POINT (9.764371271000073 52.584520968000049)",Unfall 1032 (2023) Kat:3, Licht: 0,1032,3,6,2,06,12,1,,0,0,1,0,0
"POINT (9.863045020000072 52.373183050000080)",Unfall 1033 (2023) Kat:3, Licht: 0,1033,3,6,2,08,14,5,,0,0,1,0,0
"POINT (9.802380540000058 52.539618627000038)",Unfall 1034 (2023) Kat:3, Licht: 0,1034,3,6,2,06,11,7,,0,0,1,0,0
"POINT (9.749325670000076 52.596971124000049)",Unfall 1035 (2023) Kat:3, Licht: 0,1035,3,6,2,06,10,7,,0,0,1,0,0
"POINT (9.631250645000023 52.262028013000076)",Unfall 1036 (2023) Kat:3, Licht: 0,1036,3,6,2,07,17,6,,0,0,1,0,0
"POINT (9.706676067000046 52.430077569000048)",Unfall 1037 (2023) Kat:3, Licht: 0,1037,3,7,8,06,14,3,,0,0,1,0,0
"POINT (9.749135800000033 52.361901556000078)",Unfall 1038 (2023) Kat:3, Licht: 0,1038,3,6,2,06,14,6,,0,0,1,0,0
"POINT (9.732937294000067 52.421130653000034)",Unfall 1039 (2023) Kat:3, Licht: 0,1039,3,6,2,06,15,6,,0,0,1,0,0
"POINT (9.686390304000042 52.375018930000067)",Unfall 1040 (2023) Kat:3, Licht: 0,1040,3,1,4,06,10,6,,0,0,1,0,0
"POINT (9.750383099000032 52.221055448000072)",Unfall 1041 (2023) Kat:3, Licht: 0,1041,3,1,8,06,09,6,,0,0,1,0,0
"POINT (9.697340338000060 52.213870720000045)",Unfall 1042 (2023) Kat:3, Licht: 0,1042,3,6,2,06,13,6,,0,0,1,0,0
"POINT (9.588468756000054 52.412966078000068)",Unfall 1043 (2023) Kat:3, Licht: 2,1043,3,1,8,06,23,6,,2,0,0,0,0
"POINT (9.725738327000045 52.546900858000072)",Unfall 1044 (2023) Kat:3, Licht: 0,1044,3,2,4,06,17,6,,0,0,1,0,0
"POINT (9.860611514000027 52.494310773000052)",Unfall 1045 (2023) Kat:3, Licht: 0,1045,3,4,6,06,10,6,,0,0,1,1,0
