WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (6.789477966000050 51.213310013000068)",Unfall 102383 (2019) Kat:2, Licht: 0,102383,2,3,5,03,13,7,1,0,0,1,0,0,0,0
"POINT (6.755522111000062 51.201058124000042)",Unfall 102435 (2019) Kat:3, Licht: 0,102435,3,2,5,03,13,1,1,0,0,1,0,0,0,0
"POINT (6.875134414000058 51.130071659000066)",Unfall 102437 (2019) Kat:3, Licht: 0,102437,3,7,0,03,07,1,1,0,0,1,0,0,0,0
"POINT (6.800656467000067 51.250782357000048)",Unfall 102472 (2019) Kat:3, Licht: 0,102472,3,6,2,03,16,4,1,0,0,1,0,1,0,0
"POINT (6.795827544000076 51.211082736000037)",Unfall 102486 (2019) Kat:3, Licht: 2,102486,3,1,9,03,01,7,1,2,0,1,0,0,0,0
"POINT (6.869792320000045 51.189855968000074)",Unfall 102590 (2019) Kat:2, Licht: 0,102590,2,3,3,03,17,5,0,0,0,1,0,0,1,0
"POINT (6.790424216000076 51.199701214000072)",Unfall 102664 (2019) Kat:3, Licht: 0,102664,3,4,6,03,14,4,0,0,1,0,1,0,0,0
"POINT (6.802088977000039 51.248212550000062)",Unfall 102667 (2019) Kat:3, Licht: 0,102667,3,6,3,03,14,6,0,0,0,1,0,1,0,0
"POINT (6.779270617000066 51.257822563000047)",Unfall 102669 (2019) Kat:3, Licht: 0,102669,3,2,5,03,09,6,0,0,1,1,0,0,0,0
"POINT (6.698587629000031 51.225561459000062)",Unfall 102671 (2019) Kat:3, Licht: 0,102671,3,2,5,03,15,6,0,0,1,1,0,0,0,0
"POINT (6.861377117000075 51.188997282000059)",Unfall 102844 (2019) Kat:2, Licht: 0,102844,2,2,6,03,07,3,0,0,0,1,1,0,0,0
"POINT (6.808228189000033 51.259776170000066)",Unfall 102845 (2019) Kat:3, Licht: 0,102845,3,2,6,03,16,3,0,0,0,1,1,0,0,0
"POINT (6.831513749000067 51.241213441000070)",Unfall 102847 (2019) Kat:3, Licht: 0,102847,3,6,3,03,14,3,1,0,1,0,0,0,1,0
"POINT (6.801868290000073 51.242023954000047)",Unfall 102849 (2019) Kat:3, Licht: 0,102849,3,3,5,03,09,3,0,0,0,1,0,0,0,0
"POINT (6.782446455000070 51.217044245000068)",Unfall 102992 (2019) Kat:2, Licht: 2,102992,2,4,6,03,22,5,0,2,0,1,1,0,0,0
"POINT (6.895238066000047 51.198526800000081)",Unfall 103090 (2019) Kat:3, Licht: 0,103090,3,6,2,03,15,2,1,0,0,1,0,0,0,0
"POINT (6.822089178000056 51.245650128000079)",Unfall 103092 (2019) Kat:3, Licht: 0,103092,3,2,5,03,13,2,1,0,1,1,0,0,0,0
"POINT (6.698272446000033 51.226800420000075)",Unfall 103094 (2019) Kat:3, Licht: 0,103094,3,7,0,03,14,2,0,0,0,1,0,0,0,0
"POINT (6.795710616000065 51.247808543000076)",Unfall 103101 (2019) Kat:3, Licht: 0,103101,3,7,0,03,09,5,0,0,0,1,0,0,0,1
