WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (8.531853900000000 49.427590905000002)",Unfall 27145 (2016) Kat:2, Licht: 2,27145,2,1,4,03,21,3,,2,0,1,0,1,0,0
"POINT (8.528452584000000 49.431974097000001)",Unfall 27161 (2016) Kat:2, Licht: 0,27161,2,4,6,03,16,3,,0,0,1,1,0,0,0
"POINT (8.468575136000000 49.478620135000000)",Unfall 27207 (2016) Kat:3, Licht: 2,27207,3,6,2,04,00,7,,2,0,1,0,1,0,0
"POINT (8.473609151000000 49.483220064000001)",Unfall 27280 (2016) Kat:3, Licht: 0,27280,3,4,6,04,15,4,,0,0,0,1,0,0,1
"POINT (8.492989628000000 49.457759439999997)",Unfall 27361 (2016) Kat:3, Licht: 0,27361,3,1,0,04,09,6,,0,0,0,0,1,0,0
"POINT (8.467658110000000 49.508842741000002)",Unfall 27405 (2016) Kat:3, Licht: 0,27405,3,6,1,04,14,6,,0,0,1,0,0,0,1
"POINT (8.485831339000001 49.495343621000004)",Unfall 27444 (2016) Kat:3, Licht: 0,27444,3,6,2,04,17,4,,0,0,1,0,0,0,0
"POINT (8.526818311000000 49.434065779999997)",Unfall 27452 (2016) Kat:3, Licht: 0,27452,3,6,1,04,18,2,,0,0,1,0,1,0,0
"POINT (8.484294852000000 49.471680628999998)",Unfall 27488 (2016) Kat:3, Licht: 0,27488,3,6,2,04,18,6,,0,0,1,0,0,0,0
"POINT (8.490838684000000 49.460536490000003)",Unfall 27528 (2016) Kat:3, Licht: 0,27528,3,6,1,04,13,7,,0,0,1,0,0,0,0
"POINT (8.495047668000000 49.453537804000000)",Unfall 27666 (2016) Kat:3, Licht: 0,27666,3,1,9,04,13,4,,0,0,1,1,0,0,0
"POINT (8.526065099000000 49.481361622999998)",Unfall 27752 (2016) Kat:3, Licht: 0,27752,3,6,1,04,07,3,,0,0,1,0,0,0,0
"POINT (8.481060053000000 49.532982251000000)",Unfall 27838 (2016) Kat:3, Licht: 2,27838,3,3,5,04,22,3,,2,1,1,0,0,0,0
"POINT (8.509484044000001 49.445929046000003)",Unfall 27892 (2016) Kat:3, Licht: 1,27892,3,6,2,04,18,4,,1,0,1,0,0,0,0
"POINT (8.512823724000000 49.449694944999997)",Unfall 27943 (2016) Kat:3, Licht: 0,27943,3,6,2,04,09,3,,0,0,1,0,0,1,0
