WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.528694677000033 52.512658211000030)",Unfall 23713 (2018) Kat:3, Licht: 0,23713,3,7,8,11,11,2,1,0,0,0,0,1
"POINT (9.847110185000076 52.434139762000029)",Unfall 23714 (2018) Kat:3, Licht: 2,23714,3,4,6,11,17,2,1,2,0,1,1,0
"POINT (9.454221847000042 52.484559114000035)",Unfall 23715 (2018) Kat:3, Licht: 2,23715,3,6,2,11,17,5,0,2,0,1,0,0
"POINT (9.507873902000029 52.413054173000035)",Unfall 23717 (2018) Kat:3, Licht: 0,23717,3,6,2,11,12,4,0,0,0,1,0,0
"POINT (9.841864345000033 52.302429976000042)",Unfall 23728 (2018) Kat:3, Licht: 0,23728,3,6,2,11,15,7,0,0,0,1,0,0
"POINT (9.770277281000062 52.247439558000053)",Unfall 23730 (2018) Kat:3, Licht: 0,23730,3,7,4,11,09,5,0,0,0,1,0,0
"POINT (9.646152244000064 52.403963843000042)",Unfall 23733 (2018) Kat:3, Licht: 1,23733,3,3,5,11,07,3,0,1,1,0,0,0
"POINT (9.738988295000070 52.437766705000058)",Unfall 23740 (2018) Kat:3, Licht: 1,23740,3,3,5,11,16,6,0,1,1,1,0,0
"POINT (9.464245645000062 52.511929012000053)",Unfall 23751 (2018) Kat:3, Licht: 0,23751,3,2,4,11,12,7,1,0,0,1,0,0
"POINT (9.740168935000042 52.301991286000032)",Unfall 23752 (2018) Kat:2, Licht: 0,23752,2,2,5,11,12,2,0,0,1,1,0,0
"POINT (9.565602904000059 52.448689206000040)",Unfall 23753 (2018) Kat:1, Licht: 0,23753,1,1,8,11,12,2,1,0,0,1,0,0
"POINT (9.697759800000029 52.377127307000080)",Unfall 23755 (2018) Kat:3, Licht: 2,23755,3,6,2,11,06,6,0,2,0,1,0,0
"POINT (9.552790389000052 52.421361328000046)",Unfall 23756 (2018) Kat:3, Licht: 0,23756,3,6,0,11,12,4,0,0,0,0,0,0
"POINT (9.734119108000073 52.369071241000029)",Unfall 23767 (2018) Kat:2, Licht: 2,23767,2,3,5,11,22,7,0,2,1,1,0,0
"POINT (9.429977726000061 52.426195699000061)",Unfall 23791 (2018) Kat:3, Licht: 1,23791,3,3,5,11,07,3,0,1,1,1,0,0
"POINT (9.786070701000028 52.388601136000034)",Unfall 23822 (2018) Kat:3, Licht: 0,23822,3,6,2,11,15,3,0,0,0,1,0,0
"POINT (9.734539294000058 52.388893993000067)",Unfall 23831 (2018) Kat:3, Licht: 0,23831,3,5,1,11,08,6,0,0,0,1,0,0
"POINT (9.834490919000075 52.500065476000032)",Unfall 23835 (2018) Kat:2, Licht: 0,23835,2,3,5,11,08,3,1,0,0,1,0,0
"POINT (9.749180424000031 52.361844187000031)",Unfall 23857 (2018) Kat:3, Licht: 1,23857,3,1,0,11,17,3,1,1,1,0,0,0
"POINT (9.692805059000023 52.361038194000059)",Unfall 23864 (2018) Kat:3, Licht: 0,23864,3,3,5,11,14,6,0,0,1,1,0,0
"POINT (9.891320868000037 52.312785347000045)",Unfall 23876 (2018) Kat:3, Licht: 2,23876,3,1,9,11,20,2,1,2,0,1,0,0
"POINT (9.798216730000036 52.416619070000081)",Unfall 23877 (2018) Kat:3, Licht: 2,23877,3,7,0,11,22,2,1,2,1,0,0,0
"POINT (9.731620516000021 52.369521557000041)",Unfall 23878 (2018) Kat:3, Licht: 2,23878,3,2,5,11,17,3,0,2,1,1,0,0
"POINT (9.817543867000040 52.300697264000064)",Unfall 23882 (2018) Kat:3, Licht: 0,23882,3,6,2,11,13,3,0,0,0,1,0,0
"POINT (9.762794086000042 52.344467133000080)",Unfall 23884 (2018) Kat:3, Licht: 1,23884,3,2,5,11,17,3,0,1,1,1,0,0
"POINT (9.735893823000026 52.397391994000031)",Unfall 23886 (2018) Kat:3, Licht: 0,23886,3,5,1,11,14,2,0,0,0,1,0,0
"POINT (9.467323756000042 52.332760278000080)",Unfall 23887 (2018) Kat:3, Licht: 2,23887,3,6,2,11,20,2,1,2,0,1,0,0
"POINT (9.722055324000053 52.337753851000059)",Unfall 23888 (2018) Kat:3, Licht: 1,23888,3,6,2,11,16,5,0,1,0,1,0,0
"POINT (9.723823511000035 52.377740918000029)",Unfall 23890 (2018) Kat:3, Licht: 2,23890,3,6,2,11,20,4,0,2,0,1,0,0
"POINT (9.728096760000028 52.381521937000059)",Unfall 23891 (2018) Kat:3, Licht: 0,23891,3,2,5,11,10,3,0,0,0,1,0,1
"POINT (9.475722068000039 52.297884346000046)",Unfall 23894 (2018) Kat:3, Licht: 0,23894,3,3,5,11,07,3,0,0,1,0,0,0
"POINT (9.492480719000071 52.279636057000062)",Unfall 23899 (2018) Kat:3, Licht: 0,23899,3,6,4,11,16,3,0,0,0,1,0,0
"POINT (9.816761805000056 52.409087005000060)",Unfall 23901 (2018) Kat:3, Licht: 0,23901,3,6,3,11,13,6,0,0,0,1,0,0
"POINT (9.709801804000051 52.366275114000075)",Unfall 23904 (2018) Kat:3, Licht: 0,23904,3,4,1,11,10,5,0,0,0,1,1,0
"POINT (9.586150642000064 52.435906731000046)",Unfall 23905 (2018) Kat:3, Licht: 2,23905,3,6,2,11,18,3,0,2,0,1,0,0
"POINT (9.891575974000034 52.312768278000078)",Unfall 23910 (2018) Kat:3, Licht: 2,23910,3,1,0,11,18,3,0,2,0,0,0,1
"POINT (10.022405599000024 52.432016336000061)",Unfall 23912 (2018) Kat:3, Licht: 2,23912,3,7,8,11,20,7,1,2,0,1,0,0
"POINT (9.817999800000052 52.517119738000076)",Unfall 23914 (2018) Kat:3, Licht: 0,23914,3,1,8,11,09,2,0,0,0,1,0,0
"POINT (9.840119049000066 52.417310552000060)",Unfall 23915 (2018) Kat:3, Licht: 0,23915,3,6,2,11,12,2,0,0,0,1,0,0
"POINT (10.014620392000040 52.508458032000078)",Unfall 23918 (2018) Kat:3, Licht: 2,23918,3,6,2,11,06,3,1,2,0,1,0,0
"POINT (9.537709763000066 52.513969979000080)",Unfall 23921 (2018) Kat:2, Licht: 0,23921,2,2,5,11,12,1,0,0,0,1,0,0
"POINT (10.281017245000044 52.469556124000064)",Unfall 23924 (2018) Kat:3, Licht: 0,23924,3,1,8,11,14,5,0,0,0,1,0,0
"POINT (9.517086592000055 52.512366924000048)",Unfall 23926 (2018) Kat:3, Licht: 0,23926,3,1,8,11,10,4,0,0,0,1,0,0
"POINT (9.832863946000032 52.398763268000039)",Unfall 23927 (2018) Kat:3, Licht: 2,23927,3,2,5,11,06,3,1,2,1,1,0,0
"POINT (9.669934457000068 52.433818423000048)",Unfall 23934 (2018) Kat:3, Licht: 1,23934,3,7,0,11,17,3,0,1,0,1,0,0
"POINT (9.407937878000041 52.334221823000064)",Unfall 23937 (2018) Kat:3, Licht: 2,23937,3,6,4,11,16,7,0,2,1,1,0,0
"POINT (9.455371750000040 52.479401092000046)",Unfall 23939 (2018) Kat:3, Licht: 0,23939,3,3,5,11,14,5,0,0,1,1,0,0
"POINT (9.455756192000024 52.507185406000076)",Unfall 23940 (2018) Kat:2, Licht: 0,23940,2,2,5,11,12,3,0,0,1,0,0,0
"POINT (10.259945997000045 52.447463000000027)",Unfall 23946 (2018) Kat:2, Licht: 0,23946,2,6,4,11,06,3,1,0,0,1,0,0
"POINT (9.781691955000042 52.570459485000072)",Unfall 23954 (2018) Kat:3, Licht: 0,23954,3,6,2,11,11,3,0,0,0,1,0,0
"POINT (9.462705454000059 52.467287541000076)",Unfall 23955 (2018) Kat:3, Licht: 2,23955,3,3,5,11,07,3,1,2,0,1,0,0
"POINT (9.687572312000043 52.330130471000075)",Unfall 23976 (2018) Kat:2, Licht: 1,23976,2,6,4,11,16,7,0,1,0,1,0,0
"POINT (9.973460976000069 52.383874608000042)",Unfall 23990 (2018) Kat:3, Licht: 2,23990,3,3,5,11,19,6,0,2,1,1,0,0
"POINT (9.651881042000071 52.415281547000063)",Unfall 24009 (2018) Kat:3, Licht: 0,24009,3,6,2,11,09,2,1,0,0,1,0,0
"POINT (9.555636385000071 52.204804900000056)",Unfall 24017 (2018) Kat:3, Licht: 2,24017,3,3,5,11,17,3,1,2,0,1,0,0
"POINT (9.559473391000040 52.400487613000053)",Unfall 24050 (2018) Kat:3, Licht: 2,24050,3,3,5,11,17,2,1,2,1,1,0,0
"POINT (9.973468539000066 52.372653033000063)",Unfall 24051 (2018) Kat:3, Licht: 0,24051,3,6,2,11,08,2,1,0,0,1,0,0
"POINT (9.555846859000042 52.204806518000055)",Unfall 24052 (2018) Kat:3, Licht: 0,24052,3,2,5,11,11,5,0,0,1,1,0,0
"POINT (9.655308807000040 52.206261526000048)",Unfall 24054 (2018) Kat:3, Licht: 0,24054,3,3,5,11,08,4,0,0,0,1,0,0
"POINT (9.735859963000053 52.399196050000057)",Unfall 24058 (2018) Kat:3, Licht: 2,24058,3,4,6,11,17,3,1,2,0,1,1,0
"POINT (9.717972120000070 52.395055263000074)",Unfall 24065 (2018) Kat:3, Licht: 0,24065,3,2,5,11,10,6,1,0,1,1,0,0
"POINT (9.375195600000041 52.421904163000079)",Unfall 24068 (2018) Kat:3, Licht: 1,24068,3,5,3,11,08,5,0,1,0,1,0,0
"POINT (9.650646038000048 52.391128372000026)",Unfall 24074 (2018) Kat:3, Licht: 2,24074,3,6,4,11,06,6,1,2,1,0,0,0
"POINT (9.727360082000075 52.381239673000039)",Unfall 24086 (2018) Kat:3, Licht: 2,24086,3,3,5,11,18,7,1,2,1,1,0,0
"POINT (9.645686740000031 52.423629890000029)",Unfall 24087 (2018) Kat:2, Licht: 2,24087,2,6,2,11,16,2,1,2,0,1,0,0
"POINT (9.707487155000024 52.424350671000070)",Unfall 24088 (2018) Kat:1, Licht: 0,24088,1,2,5,11,15,2,0,0,0,1,0,1
"POINT (9.859022347000064 52.463227846000052)",Unfall 24089 (2018) Kat:3, Licht: 0,24089,3,7,8,11,11,5,0,0,0,0,0,0
"POINT (9.723207266000031 52.377838827000062)",Unfall 24091 (2018) Kat:2, Licht: 2,24091,2,2,5,11,19,4,0,2,0,1,0,0
"POINT (9.977295021000032 52.375004313000034)",Unfall 24102 (2018) Kat:3, Licht: 0,24102,3,6,2,11,12,7,0,0,0,1,0,0
"POINT (9.588292896000041 52.321034841000028)",Unfall 24103 (2018) Kat:2, Licht: 0,24103,2,2,5,11,08,5,0,0,0,0,0,1
"POINT (9.805918482000038 52.558842265000067)",Unfall 24119 (2018) Kat:3, Licht: 2,24119,3,2,4,11,18,3,0,2,1,1,0,0
"POINT (9.732145551000031 52.617303766000077)",Unfall 24122 (2018) Kat:3, Licht: 0,24122,3,6,2,11,11,2,0,0,0,1,0,0
"POINT (9.733386352000025 52.369007764000060)",Unfall 24123 (2018) Kat:3, Licht: 1,24123,3,1,0,11,17,4,0,1,1,0,0,0
"POINT (9.710771412000042 52.314391634000060)",Unfall 24124 (2018) Kat:2, Licht: 2,24124,2,7,5,11,17,7,1,2,0,1,0,1
"POINT (9.720432187000029 52.391495075000080)",Unfall 24142 (2018) Kat:3, Licht: 0,24142,3,2,3,11,16,4,0,0,1,1,0,0
"POINT (9.461062848000040 52.402883233000068)",Unfall 24149 (2018) Kat:3, Licht: 0,24149,3,2,4,11,16,4,0,0,0,1,0,0
"POINT (9.777463690000047 52.520140375000040)",Unfall 24159 (2018) Kat:2, Licht: 2,24159,2,6,2,11,17,3,0,2,0,1,0,0
"POINT (9.713665650000053 52.361460476000047)",Unfall 24169 (2018) Kat:3, Licht: 2,24169,3,2,5,11,16,2,0,2,0,1,0,0
"POINT (9.784351182000023 52.270851870000058)",Unfall 24171 (2018) Kat:3, Licht: 0,24171,3,6,2,11,08,2,0,0,0,1,0,0
"POINT (9.646380187000034 52.401286688000027)",Unfall 24172 (2018) Kat:3, Licht: 0,24172,3,6,2,11,16,4,0,0,0,1,0,0
"POINT (9.547971634000021 52.517424236000068)",Unfall 24183 (2018) Kat:3, Licht: 1,24183,3,6,2,11,16,4,0,1,1,1,0,0
"POINT (9.455242765000037 52.507703040000081)",Unfall 24190 (2018) Kat:3, Licht: 0,24190,3,3,5,11,15,4,0,0,1,1,0,0
"POINT (9.700414614000067 52.347434790000079)",Unfall 24201 (2018) Kat:3, Licht: 0,24201,3,6,2,11,10,6,1,0,0,1,0,0
"POINT (9.740359668000053 52.552335192000044)",Unfall 24213 (2018) Kat:3, Licht: 0,24213,3,3,5,11,10,4,0,0,0,1,0,0
"POINT (9.578971772000045 52.459106374000044)",Unfall 24215 (2018) Kat:3, Licht: 0,24215,3,5,1,11,10,2,0,0,0,1,0,0
"POINT (10.022789594000074 52.456000516000074)",Unfall 24216 (2018) Kat:3, Licht: 0,24216,3,6,2,11,12,2,1,0,0,1,0,0
"POINT (9.640512903000058 52.472932849000074)",Unfall 24217 (2018) Kat:3, Licht: 2,24217,3,3,5,11,18,5,0,2,0,1,0,0
"POINT (9.652288106000071 52.307161394000047)",Unfall 24219 (2018) Kat:3, Licht: 0,24219,3,6,2,11,16,4,0,0,0,1,0,0
"POINT (9.732098716000053 52.435243672000070)",Unfall 24221 (2018) Kat:3, Licht: 2,24221,3,5,1,11,21,4,0,2,0,1,0,0
"POINT (9.697770016000050 52.376325934000079)",Unfall 24227 (2018) Kat:3, Licht: 2,24227,3,6,2,11,07,2,1,2,0,1,0,0
"POINT (9.728302816000053 52.318824846000041)",Unfall 24228 (2018) Kat:3, Licht: 1,24228,3,6,2,11,07,2,1,1,0,1,0,0
"POINT (9.733918531000029 52.416490878000047)",Unfall 24233 (2018) Kat:3, Licht: 2,24233,3,2,5,11,18,4,0,2,1,1,0,0
"POINT (9.575991126000076 52.278003397000077)",Unfall 24236 (2018) Kat:3, Licht: 1,24236,3,2,3,11,07,3,0,1,1,0,0,0
"POINT (9.721216186000049 52.361697163000031)",Unfall 24243 (2018) Kat:2, Licht: 0,24243,2,4,6,11,13,6,0,0,0,1,1,0
"POINT (9.717063179000036 52.356391036000048)",Unfall 24246 (2018) Kat:3, Licht: 2,24246,3,2,3,11,17,5,0,2,0,1,0,0
"POINT (9.726395111000045 52.388374045000035)",Unfall 24254 (2018) Kat:3, Licht: 0,24254,3,2,5,11,13,4,0,0,1,1,0,0
"POINT (9.521827209000037 52.302606418000039)",Unfall 24255 (2018) Kat:3, Licht: 0,24255,3,1,9,11,15,7,0,0,0,0,0,1
"POINT (9.862954966000075 52.379734357000075)",Unfall 24256 (2018) Kat:3, Licht: 0,24256,3,3,5,11,07,2,1,0,1,1,0,0
"POINT (9.578202069000042 52.423440515000038)",Unfall 24257 (2018) Kat:3, Licht: 0,24257,3,1,9,11,15,2,1,0,0,0,0,1
"POINT (9.742921284000033 52.368447938000031)",Unfall 24270 (2018) Kat:3, Licht: 2,24270,3,3,5,11,19,7,0,2,1,1,0,0
"POINT (9.794216018000043 52.371447672000045)",Unfall 24279 (2018) Kat:3, Licht: 0,24279,3,4,6,11,16,7,0,0,1,0,1,0
"POINT (9.611130783000021 52.298804760000053)",Unfall 24281 (2018) Kat:3, Licht: 2,24281,3,2,2,11,18,5,0,2,0,1,0,0
"POINT (9.783431332000021 52.323242559000050)",Unfall 24289 (2018) Kat:3, Licht: 0,24289,3,2,5,11,10,4,0,0,1,0,0,0
"POINT (9.607858262000036 52.388282574000073)",Unfall 24296 (2018) Kat:3, Licht: 0,24296,3,6,2,11,15,3,0,0,0,1,0,0
"POINT (9.761828473000037 52.536740350000059)",Unfall 24308 (2018) Kat:3, Licht: 0,24308,3,1,8,11,14,1,0,0,0,0,0,1
"POINT (9.792921174000071 52.430581546000042)",Unfall 24309 (2018) Kat:3, Licht: 0,24309,3,7,1,11,08,4,0,0,0,1,0,0
"POINT (9.468818599000031 52.382835558000068)",Unfall 24315 (2018) Kat:3, Licht: 2,24315,3,6,2,11,17,1,0,2,0,1,0,0
"POINT (9.777605499000060 52.195203812000045)",Unfall 24328 (2018) Kat:2, Licht: 1,24328,2,3,0,11,16,1,0,1,1,1,0,0
"POINT (9.466021774000069 52.304034554000054)",Unfall 24333 (2018) Kat:3, Licht: 0,24333,3,2,6,11,09,6,1,0,0,1,1,0
"POINT (10.032285037000065 52.523861654000029)",Unfall 24337 (2018) Kat:3, Licht: 0,24337,3,6,2,11,12,3,0,0,0,1,0,0
"POINT (9.655902091000030 52.406380739000042)",Unfall 24351 (2018) Kat:3, Licht: 1,24351,3,6,2,11,18,2,0,1,0,1,0,0
"POINT (9.827199187000076 52.345268007000072)",Unfall 24358 (2018) Kat:3, Licht: 0,24358,3,5,0,11,16,3,0,0,1,1,0,0
"POINT (9.359952478000025 52.454163542000060)",Unfall 24365 (2018) Kat:3, Licht: 0,24365,3,7,1,11,11,6,0,0,0,1,0,0
"POINT (9.491815260000067 52.415987898000026)",Unfall 24387 (2018) Kat:3, Licht: 2,24387,3,6,2,11,22,2,1,2,0,1,0,0
"POINT (9.608396830000061 52.444807036000043)",Unfall 24388 (2018) Kat:3, Licht: 0,24388,3,4,6,11,08,2,1,0,0,1,1,0
"POINT (9.800651023000057 52.406522682000059)",Unfall 24389 (2018) Kat:3, Licht: 0,24389,3,6,2,11,09,5,1,0,0,1,0,0
"POINT (9.733950912000069 52.386700049000069)",Unfall 24391 (2018) Kat:3, Licht: 0,24391,3,3,5,11,14,4,0,0,1,1,0,0
"POINT (9.675868362000074 52.324020273000031)",Unfall 24395 (2018) Kat:3, Licht: 0,24395,3,6,2,11,14,3,0,0,0,1,0,0
"POINT (9.834254613000041 52.279363191000073)",Unfall 24402 (2018) Kat:2, Licht: 0,24402,2,6,2,11,10,6,1,0,0,1,0,0
"POINT (9.734086352000077 52.387506846000065)",Unfall 24405 (2018) Kat:3, Licht: 0,24405,3,6,2,11,09,5,0,0,0,1,0,0
"POINT (9.706817496000042 52.380062662000057)",Unfall 24412 (2018) Kat:3, Licht: 0,24412,3,1,0,11,15,7,0,0,0,0,0,1
"POINT (9.872085477000042 52.308729907000043)",Unfall 24414 (2018) Kat:3, Licht: 0,24414,3,1,0,11,07,2,1,0,0,1,0,0
"POINT (9.978346066000029 52.375197330000049)",Unfall 24424 (2018) Kat:3, Licht: 1,24424,3,6,2,11,16,2,1,1,0,1,0,0
"POINT (9.714978141000074 52.398351339000044)",Unfall 24426 (2018) Kat:3, Licht: 0,24426,3,4,6,11,14,5,0,0,0,1,1,0
"POINT (9.859892986000034 52.489901716000077)",Unfall 24428 (2018) Kat:3, Licht: 2,24428,3,1,0,11,18,4,0,2,1,0,0,0
"POINT (9.593932158000030 52.411420466000038)",Unfall 24431 (2018) Kat:2, Licht: 2,24431,2,7,0,11,18,1,1,2,1,0,0,0
"POINT (9.606264852000038 52.450481433000050)",Unfall 24439 (2018) Kat:3, Licht: 0,24439,3,3,5,11,09,7,0,0,0,1,0,0
"POINT (9.726782768000021 52.375721164000026)",Unfall 24441 (2018) Kat:3, Licht: 2,24441,3,3,5,11,17,5,0,2,1,1,0,0
"POINT (10.059793911000042 52.395302381000079)",Unfall 24456 (2018) Kat:3, Licht: 1,24456,3,4,0,11,16,3,0,1,0,1,1,0
"POINT (9.897215109000058 52.290505946000053)",Unfall 24465 (2018) Kat:3, Licht: 0,24465,3,6,0,11,15,7,0,0,0,1,0,0
"POINT (9.732342438000046 52.383428591000040)",Unfall 24470 (2018) Kat:3, Licht: 1,24470,3,6,2,12,07,2,1,1,0,1,0,0
"POINT (9.574001361000057 52.272141348000048)",Unfall 24476 (2018) Kat:3, Licht: 2,24476,3,2,2,12,17,5,1,2,0,1,0,0
"POINT (9.928297053000051 52.344667830000049)",Unfall 24489 (2018) Kat:3, Licht: 0,24489,3,6,2,12,15,2,1,0,0,1,0,0
"POINT (9.449013798000067 52.440017567000041)",Unfall 24498 (2018) Kat:2, Licht: 0,24498,2,1,4,11,13,5,1,0,0,1,0,0
"POINT (10.136885409000058 52.460117027000081)",Unfall 24507 (2018) Kat:2, Licht: 2,24507,2,7,0,11,04,4,0,2,0,1,0,0
"POINT (9.693657825000059 52.374405936000073)",Unfall 24546 (2018) Kat:3, Licht: 2,24546,3,3,5,12,01,1,1,2,0,1,0,0
"POINT (9.757138919000056 52.319665889000078)",Unfall 24548 (2018) Kat:3, Licht: 0,24548,3,3,5,11,11,6,0,0,0,1,0,0
"POINT (9.974026641000023 52.398011510000060)",Unfall 24550 (2018) Kat:3, Licht: 0,24550,3,6,4,12,07,4,0,0,0,1,0,0
"POINT (9.697223433000033 52.378166280000073)",Unfall 24561 (2018) Kat:3, Licht: 2,24561,3,6,2,12,16,6,1,2,0,1,0,0
"POINT (9.815376464000053 52.303467597000065)",Unfall 24564 (2018) Kat:3, Licht: 0,24564,3,4,6,11,14,3,0,0,0,1,1,0
"POINT (10.125434057000064 52.371958054000061)",Unfall 24568 (2018) Kat:3, Licht: 2,24568,3,2,4,12,20,3,0,2,0,1,0,0
"POINT (9.575104401000033 52.419196904000046)",Unfall 24577 (2018) Kat:3, Licht: 2,24577,3,6,2,11,17,2,0,2,0,1,0,0
"POINT (9.719913110000050 52.367997879000029)",Unfall 24595 (2018) Kat:3, Licht: 2,24595,3,6,4,12,07,4,0,2,1,0,0,0
"POINT (9.690581137000038 52.422244119000027)",Unfall 24606 (2018) Kat:3, Licht: 2,24606,3,6,2,12,16,7,0,2,0,1,0,0
"POINT (9.568277240000043 52.302728718000026)",Unfall 24607 (2018) Kat:2, Licht: 1,24607,2,1,9,12,15,6,1,1,0,1,0,0
"POINT (9.735523339000054 52.394308805000037)",Unfall 24609 (2018) Kat:3, Licht: 1,24609,3,6,3,11,15,7,1,1,0,1,0,1
"POINT (9.764919102000022 52.342634927000063)",Unfall 24610 (2018) Kat:2, Licht: 1,24610,2,2,5,11,16,3,0,1,1,1,0,0
"POINT (9.699852237000073 52.416339868000080)",Unfall 24613 (2018) Kat:3, Licht: 0,24613,3,6,2,11,09,7,1,0,0,1,0,0
"POINT (10.047742065000023 52.483584119000056)",Unfall 24614 (2018) Kat:2, Licht: 0,24614,2,3,5,12,15,3,0,0,0,1,0,0
"POINT (9.872095759000047 52.401577571000075)",Unfall 24619 (2018) Kat:3, Licht: 2,24619,3,1,8,11,20,7,1,2,0,1,0,0
"POINT (9.721621204000030 52.378470779000054)",Unfall 24627 (2018) Kat:3, Licht: 2,24627,3,6,2,12,19,5,1,2,0,1,0,0
"POINT (9.559351277000076 52.421589459000074)",Unfall 24629 (2018) Kat:3, Licht: 2,24629,3,6,3,11,00,7,0,2,0,1,0,0
"POINT (9.755324112000039 52.319483089000073)",Unfall 24640 (2018) Kat:3, Licht: 2,24640,3,6,4,12,06,2,0,2,0,1,0,0
"POINT (9.782571793000045 52.371987927000077)",Unfall 24647 (2018) Kat:3, Licht: 2,24647,3,2,5,12,17,7,1,2,0,1,0,0
"POINT (9.578464979000046 52.423431871000048)",Unfall 24655 (2018) Kat:3, Licht: 0,24655,3,1,9,12,15,7,0,0,0,1,0,0
"POINT (9.732487645000049 52.425722710000059)",Unfall 24668 (2018) Kat:3, Licht: 1,24668,3,6,2,12,06,2,1,1,0,1,0,0
"POINT (9.988578217000054 52.374161176000030)",Unfall 24674 (2018) Kat:3, Licht: 1,24674,3,7,0,12,06,5,1,1,0,0,0,1
"POINT (9.810685293000063 52.318256812000072)",Unfall 24684 (2018) Kat:3, Licht: 0,24684,3,6,2,12,09,3,1,0,0,1,0,0
"POINT (9.624125488000061 52.425130149000040)",Unfall 24700 (2018) Kat:3, Licht: 1,24700,3,6,2,11,16,6,0,1,0,1,0,0
"POINT (9.869037226000046 52.360652414000072)",Unfall 24702 (2018) Kat:3, Licht: 0,24702,3,6,2,12,11,4,0,0,0,1,0,0
"POINT (9.725759539000023 52.546834866000040)",Unfall 24711 (2018) Kat:3, Licht: 2,24711,3,2,0,11,17,5,1,2,0,1,1,0
"POINT (9.888880491000066 52.425754671000050)",Unfall 24716 (2018) Kat:2, Licht: 0,24716,2,1,9,12,09,2,1,0,0,1,0,0
"POINT (9.770467621000023 52.427041742000029)",Unfall 24722 (2018) Kat:3, Licht: 1,24722,3,6,2,12,07,5,0,1,0,1,0,0
"POINT (9.811989489000041 52.399911047000046)",Unfall 24745 (2018) Kat:3, Licht: 2,24745,3,1,8,12,08,1,1,2,0,1,0,0
"POINT (9.695126834000064 52.374566780000066)",Unfall 24747 (2018) Kat:2, Licht: 2,24747,2,4,6,11,17,6,0,2,0,1,1,0
"POINT (9.788519661000066 52.318088401000068)",Unfall 24749 (2018) Kat:2, Licht: 0,24749,2,2,5,12,09,4,0,0,1,1,0,0
"POINT (9.804320427000050 52.275796790000072)",Unfall 24760 (2018) Kat:3, Licht: 1,24760,3,6,2,12,17,6,1,1,0,1,0,0
"POINT (9.611657692000051 52.436438620000047)",Unfall 24763 (2018) Kat:3, Licht: 2,24763,3,2,5,11,21,3,0,2,1,1,0,0
"POINT (9.651567263000061 52.415453593000052)",Unfall 24803 (2018) Kat:3, Licht: 2,24803,3,6,2,11,16,6,0,2,0,1,0,0
"POINT (9.464868847000048 52.304356055000028)",Unfall 24805 (2018) Kat:3, Licht: 0,24805,3,7,6,12,14,7,0,0,0,1,1,0
"POINT (9.670878024000047 52.382654118000062)",Unfall 24807 (2018) Kat:3, Licht: 1,24807,3,2,6,12,07,6,1,1,0,1,1,0
"POINT (9.698668890000022 52.347603750000076)",Unfall 24810 (2018) Kat:3, Licht: 0,24810,3,6,2,11,14,6,0,0,0,1,0,0
"POINT (9.860474812000064 52.492642286000034)",Unfall 24813 (2018) Kat:2, Licht: 0,24813,2,4,6,12,11,3,1,0,0,1,1,0
"POINT (9.714345306000041 52.346427698000070)",Unfall 24818 (2018) Kat:3, Licht: 2,24818,3,6,2,11,05,6,0,2,0,1,0,0
"POINT (9.781765167000060 52.325803082000050)",Unfall 24819 (2018) Kat:3, Licht: 2,24819,3,6,4,12,16,2,0,2,1,0,0,0
"POINT (9.499390868000035 52.424023047000048)",Unfall 24823 (2018) Kat:2, Licht: 1,24823,2,1,8,11,16,6,0,1,0,1,0,0
"POINT (9.858412486000077 52.484222349000049)",Unfall 24824 (2018) Kat:3, Licht: 2,24824,3,4,6,12,17,3,0,2,0,1,1,0
"POINT (10.012667061000059 52.449929694000048)",Unfall 24829 (2018) Kat:1, Licht: 1,24829,1,2,5,11,07,6,0,1,1,0,0,0
"POINT (9.845578653000075 52.414250036000055)",Unfall 24832 (2018) Kat:3, Licht: 2,24832,3,1,9,11,04,2,1,2,0,1,0,0
"POINT (9.962712880000026 52.390249285000039)",Unfall 24843 (2018) Kat:3, Licht: 0,24843,3,6,2,12,11,7,0,0,0,1,0,0
"POINT (9.715264237000042 52.378121091000082)",Unfall 24851 (2018) Kat:3, Licht: 2,24851,3,6,2,12,16,2,1,2,0,1,0,0
"POINT (9.648594698000068 52.424189909000063)",Unfall 24852 (2018) Kat:3, Licht: 0,24852,3,6,3,12,11,7,0,0,0,1,0,0
"POINT (9.726735328000075 52.375761421000050)",Unfall 24861 (2018) Kat:3, Licht: 0,24861,3,3,5,11,10,5,1,0,1,1,0,0
"POINT (10.032205049000027 52.427033797000036)",Unfall 24867 (2018) Kat:3, Licht: 2,24867,3,6,2,12,06,2,1,2,0,1,0,1
"POINT (9.877080165000052 52.352269821000050)",Unfall 24873 (2018) Kat:3, Licht: 2,24873,3,6,3,12,16,5,1,2,0,1,0,0
"POINT (9.630203990000041 52.263417145000062)",Unfall 24888 (2018) Kat:3, Licht: 2,24888,3,6,3,12,15,5,1,2,0,1,0,0
"POINT (9.598753609000028 52.409261813000057)",Unfall 24901 (2018) Kat:3, Licht: 1,24901,3,6,4,12,07,2,0,1,1,1,0,0
