WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
POINT (8.652170632000036 50.081857792000051),Unfall 171309 (2019) Kat:2 Licht:2,171309,2,3,6,10,06,2,1,2,0,1,1,0
POINT (8.702867784000034 50.119320050000056),Unfall 171310 (2019) Kat:3 Licht:0,171310,3,3,5,10,14,2,0,0,1,1,0,0
POINT (8.633960775000048 50.155104247000054),Unfall 171325 (2019) Kat:3 Licht:0,171325,3,6,2,10,14,1,1,0,0,1,0,0
POINT (8.702219545000048 50.123395543000072),Unfall 171326 (2019) Kat:3 Licht:2,171326,3,4,6,10,20,1,1,2,0,1,1,0
POINT (8.716559490000066 50.127996829000040),Unfall 171327 (2019) Kat:3 Licht:1,171327,3,3,5,10,16,1,1,1,1,1,0,0
POINT (8.692051093000032 50.127089162000061),Unfall 171328 (2019) Kat:2 Licht:2,171328,2,4,6,10,00,1,0,2,0,1,1,0
POINT (8.688132491000033 50.117739674000063),Unfall 171329 (2019) Kat:2 Licht:2,171329,2,2,5,10,17,1,1,2,0,1,0,0
POINT (8.688391706000061 50.117709851000029),Unfall 171330 (2019) Kat:2 Licht:2,171330,2,3,5,10,01,1,0,2,1,1,0,0
POINT (8.539406028000030 50.101263936000066),Unfall 171343 (2019) Kat:2 Licht:2,171343,2,6,2,10,19,7,0,2,0,1,0,0
POINT (8.768549652000047 50.123243426000045),Unfall 171344 (2019) Kat:3 Licht:1,171344,3,4,6,10,18,7,0,1,0,1,1,0
POINT (8.634144432000028 50.099003766000067),Unfall 171345 (2019) Kat:3 Licht:0,171345,3,2,5,10,16,7,0,0,0,1,0,0
POINT (8.679108167000038 50.117875940000033),Unfall 171346 (2019) Kat:3 Licht:0,171346,3,2,2,10,13,7,0,0,1,1,0,0
POINT (8.665829410000072 50.118798267000045),Unfall 171347 (2019) Kat:3 Licht:0,171347,3,7,6,10,11,7,0,0,0,1,1,0
POINT (8.686339549000024 50.123735091000071),Unfall 171348 (2019) Kat:3 Licht:2,171348,3,3,5,10,18,7,0,2,0,0,0,1
POINT (8.689603467000040 50.114808092000033),Unfall 171349 (2019) Kat:3 Licht:0,171349,3,6,2,10,16,7,0,0,0,1,0,0
POINT (8.754779546000066 50.144982740000046),Unfall 171361 (2019) Kat:3 Licht:2,171361,3,2,5,10,20,7,0,2,0,1,0,1
POINT (8.643124687000068 50.158394558000055),Unfall 171367 (2019) Kat:3 Licht:0,171367,3,3,5,10,08,6,0,0,0,1,0,0
POINT (8.660585294000043 50.096608454000034),Unfall 171368 (2019) Kat:2 Licht:0,171368,2,3,5,10,14,6,0,0,0,1,0,0
POINT (8.672351089000074 50.105886517000044),Unfall 171369 (2019) Kat:2 Licht:0,171369,2,2,5,10,14,6,0,0,0,1,0,1
POINT (8.658556980000071 50.119341835000057),Unfall 171370 (2019) Kat:3 Licht:2,171370,3,7,0,10,19,6,0,2,1,0,0,0
POINT (8.612013231000049 50.091729737000037),Unfall 171388 (2019) Kat:3 Licht:0,171388,3,3,0,10,10,5,0,0,0,1,0,0
POINT (8.642311648000032 50.117691362000073),Unfall 171389 (2019) Kat:3 Licht:0,171389,3,6,3,10,11,5,0,0,0,1,0,0
POINT (8.635437395000054 50.105784892000031),Unfall 171390 (2019) Kat:3 Licht:2,171390,3,3,5,10,06,5,0,2,1,1,0,0
POINT (8.695556178000061 50.123188675000051),Unfall 171391 (2019) Kat:3 Licht:2,171391,3,7,1,10,07,5,0,2,1,0,1,0
POINT (8.687388333000058 50.118081982000035),Unfall 171392 (2019) Kat:3 Licht:0,171392,3,3,5,10,17,5,0,0,1,1,0,0
POINT (8.683458183000028 50.114717046000067),Unfall 171393 (2019) Kat:3 Licht:1,171393,3,7,6,10,17,5,0,1,0,0,1,0
POINT (8.607136783000044 50.096555011000078),Unfall 171408 (2019) Kat:3 Licht:0,171408,3,2,5,10,14,4,0,0,1,0,0,1
POINT (8.684169540000028 50.099333756000078),Unfall 171409 (2019) Kat:3 Licht:1,171409,3,2,0,10,18,4,0,1,0,0,0,0
POINT (8.666742792000036 50.107042606000050),Unfall 171410 (2019) Kat:3 Licht:1,171410,3,5,1,10,06,4,0,1,1,1,0,0
POINT (8.662640928000030 50.118159431000038),Unfall 171411 (2019) Kat:3 Licht:0,171411,3,3,0,10,13,4,0,0,1,1,0,0
POINT (8.686700670000050 50.121329003000028),Unfall 171412 (2019) Kat:2 Licht:2,171412,2,7,0,10,20,4,0,2,1,0,0,0
POINT (8.646988475000057 50.136965137000061),Unfall 171425 (2019) Kat:3 Licht:0,171425,3,2,2,10,11,3,0,0,0,1,0,1
POINT (8.686906760000056 50.105404608000072),Unfall 171426 (2019) Kat:3 Licht:2,171426,3,5,1,10,00,3,0,2,0,1,0,0
POINT (8.662693211000033 50.110209963000045),Unfall 171427 (2019) Kat:3 Licht:0,171427,3,4,6,10,17,3,0,0,0,1,1,1
POINT (8.750578967000024 50.144661939000059),Unfall 171440 (2019) Kat:3 Licht:0,171440,3,6,3,10,16,3,0,0,1,1,0,0
POINT (8.634125474000030 50.155935628000066),Unfall 171444 (2019) Kat:3 Licht:0,171444,3,6,2,10,16,2,0,0,0,1,0,0
POINT (8.680999879000069 50.095125694000046),Unfall 171445 (2019) Kat:3 Licht:2,171445,3,2,2,10,19,2,0,2,0,1,0,0
POINT (8.651089582000054 50.107042561000071),Unfall 171446 (2019) Kat:3 Licht:1,171446,3,2,3,10,18,2,0,1,1,1,0,0
POINT (8.667864984000062 50.119853843000044),Unfall 171476 (2019) Kat:3 Licht:0,171476,3,3,5,11,10,3,1,0,0,1,0,0
POINT (8.570586683000045 50.050843823000037),Unfall 171488 (2019) Kat:3 Licht:0,171488,3,7,0,11,08,2,1,0,0,1,0,0
POINT (8.552224364000040 50.110918219000041),Unfall 171494 (2019) Kat:3 Licht:2,171494,3,5,1,11,19,2,0,2,0,1,0,0
POINT (8.694273963000057 50.109296746000041),Unfall 171495 (2019) Kat:3 Licht:0,171495,3,6,0,11,09,2,1,0,0,1,0,1
POINT (8.675103844000034 50.111054035000052),Unfall 171496 (2019) Kat:3 Licht:0,171496,3,4,6,11,08,2,1,0,0,1,1,0
POINT (8.628467384000032 50.164984115000038),Unfall 171513 (2019) Kat:3 Licht:0,171513,3,3,5,11,15,1,1,0,1,1,0,0
POINT (8.682599584000059 50.141807405000066),Unfall 171514 (2019) Kat:2 Licht:2,171514,2,1,0,11,16,1,1,2,0,0,0,1
POINT (8.541441398000075 50.100585789000036),Unfall 171522 (2019) Kat:3 Licht:2,171522,3,3,5,11,21,7,0,2,0,1,0,0
POINT (8.681491466000068 50.110840988000064),Unfall 171523 (2019) Kat:3 Licht:0,171523,3,4,6,11,12,7,0,0,0,0,1,0
POINT (8.737928229000033 50.129335550000064),Unfall 171528 (2019) Kat:2 Licht:0,171528,2,4,6,11,13,7,0,0,0,1,1,0
POINT (8.548576755000056 50.101695464000045),Unfall 171535 (2019) Kat:3 Licht:2,171535,3,7,1,11,20,6,0,2,1,1,0,0
POINT (8.695971541000063 50.156103879000057),Unfall 171536 (2019) Kat:2 Licht:0,171536,2,4,6,11,14,6,0,0,0,1,1,0
POINT (8.686932001000059 50.103266622000035),Unfall 171537 (2019) Kat:3 Licht:2,171537,3,2,2,11,16,6,0,2,1,1,0,0
POINT (8.697828244000050 50.119190460000027),Unfall 171538 (2019) Kat:3 Licht:0,171538,3,3,5,11,15,6,0,0,1,1,0,0
POINT (8.698330996000038 50.121524782000051),Unfall 171539 (2019) Kat:3 Licht:0,171539,3,6,3,11,13,6,0,0,1,1,0,0
POINT (8.754424946000029 50.146231675000081),Unfall 171560 (2019) Kat:3 Licht:1,171560,3,5,1,11,17,5,0,1,1,1,0,0
POINT (8.667110526000045 50.109281677000070),Unfall 171565 (2019) Kat:2 Licht:0,171565,2,3,5,11,09,4,0,0,0,1,0,0
POINT (8.586905985000044 50.052257660000066),Unfall 171581 (2019) Kat:3 Licht:2,171581,3,7,6,11,20,3,1,2,0,1,1,0
POINT (8.692485323000028 50.109345779000080),Unfall 171589 (2019) Kat:3 Licht:2,171589,3,6,3,11,18,3,1,2,0,1,0,1
POINT (8.675013843000045 50.113838807000036),Unfall 171590 (2019) Kat:3 Licht:0,171590,3,4,6,11,10,3,0,0,1,0,1,0
POINT (8.706103215000042 50.130448469000044),Unfall 171604 (2019) Kat:2 Licht:0,171604,2,3,0,11,11,2,0,0,0,1,0,0
POINT (8.687797390000071 50.114142606000030),Unfall 171625 (2019) Kat:2 Licht:2,171625,2,2,6,11,19,1,0,2,1,0,1,0
POINT (8.659336369000073 50.193825363000030),Unfall 171637 (2019) Kat:3 Licht:0,171637,3,3,2,11,15,7,0,0,0,1,0,0
POINT (8.632476153000027 50.084658742000045),Unfall 171638 (2019) Kat:2 Licht:0,171638,2,6,4,11,15,7,0,0,1,1,0,0
POINT (8.683726432000071 50.098029106000070),Unfall 171639 (2019) Kat:3 Licht:1,171639,3,1,0,11,17,7,0,1,1,0,0,0
POINT (8.716464240000050 50.132646757000032),Unfall 171640 (2019) Kat:3 Licht:2,171640,3,3,0,11,18,7,0,2,0,1,0,0
POINT (8.686843394000050 50.117114917000038),Unfall 171641 (2019) Kat:3 Licht:0,171641,3,2,3,11,11,7,0,0,1,0,0,0
POINT (8.687719933000039 50.109708023000053),Unfall 171642 (2019) Kat:3 Licht:2,171642,3,4,6,11,01,7,1,2,0,1,1,0
POINT (8.652921730000060 50.139954489000047),Unfall 171656 (2019) Kat:3 Licht:0,171656,3,3,5,11,13,6,1,0,0,1,0,0
POINT (8.688553757000022 50.118757969000058),Unfall 171657 (2019) Kat:3 Licht:2,171657,3,3,5,11,16,6,1,2,0,1,0,0
POINT (8.669845550000048 50.114246379000065),Unfall 171677 (2019) Kat:3 Licht:2,171677,3,1,0,11,06,6,1,2,0,0,0,1
POINT (8.633429660000047 50.082632359000058),Unfall 171678 (2019) Kat:3 Licht:2,171678,3,3,5,11,16,6,0,2,1,1,0,0
POINT (8.598833665000029 50.096535784000082),Unfall 171687 (2019) Kat:3 Licht:0,171687,3,2,5,11,15,5,1,0,0,1,0,0
POINT (8.644128449000050 50.109636223000052),Unfall 171689 (2019) Kat:3 Licht:2,171689,3,6,2,11,18,5,0,2,0,1,0,0
POINT (8.695494188000055 50.115539710000064),Unfall 171692 (2019) Kat:3 Licht:2,171692,3,6,2,11,17,5,1,2,0,1,0,0
POINT (8.661922416000039 50.110037265000074),Unfall 171693 (2019) Kat:3 Licht:1,171693,3,6,2,11,16,5,1,1,0,1,0,0
POINT (8.693623676000073 50.132060326000044),Unfall 171695 (2019) Kat:3 Licht:0,171695,3,6,2,11,16,5,1,0,0,1,0,0
POINT (8.675671640000076 50.109348323000063),Unfall 171697 (2019) Kat:3 Licht:0,171697,3,5,0,11,10,5,0,0,0,0,0,0
POINT (8.600781149000056 50.092388281000069),Unfall 171701 (2019) Kat:3 Licht:2,171701,3,7,6,11,19,5,0,2,0,1,1,0
POINT (8.644979315000057 50.166075472000045),Unfall 171703 (2019) Kat:3 Licht:0,171703,3,7,6,11,15,5,0,0,0,1,1,0
POINT (8.645125236000069 50.117925132000039),Unfall 171705 (2019) Kat:3 Licht:0,171705,3,7,1,11,10,5,0,0,0,1,0,0
POINT (8.606048780000037 50.124298442000054),Unfall 171707 (2019) Kat:2 Licht:1,171707,2,4,6,11,08,5,0,1,0,1,1,0
POINT (8.684032848000072 50.112955622000072),Unfall 171709 (2019) Kat:3 Licht:0,171709,3,5,1,11,15,5,0,0,1,1,0,0
POINT (8.713516134000031 50.132245601000079),Unfall 171716 (2019) Kat:3 Licht:2,171716,3,3,0,11,22,4,0,2,0,1,0,1
POINT (8.680498250000028 50.121766033000029),Unfall 171717 (2019) Kat:3 Licht:0,171717,3,5,1,11,11,4,0,0,1,1,0,0
POINT (8.681946865000043 50.125265517000059),Unfall 171719 (2019) Kat:3 Licht:2,171719,3,3,5,11,06,4,1,2,1,1,0,0
POINT (8.674975051000047 50.108913761000053),Unfall 171721 (2019) Kat:3 Licht:0,171721,3,6,3,11,10,4,0,0,1,1,0,0
POINT (8.693088424000052 50.113377946000071),Unfall 171724 (2019) Kat:3 Licht:2,171724,3,3,2,11,20,4,0,2,1,1,0,0
POINT (8.551592614000072 50.115105664000055),Unfall 171748 (2019) Kat:3 Licht:0,171748,3,2,4,11,14,4,0,0,0,1,0,0
POINT (8.550177463000068 50.104575173000057),Unfall 171750 (2019) Kat:3 Licht:0,171750,3,1,0,11,07,4,0,0,0,0,0,1
POINT (8.620695704000070 50.100923166000030),Unfall 171751 (2019) Kat:3 Licht:0,171751,3,3,5,11,15,4,0,0,1,1,0,0
POINT (8.777200340000036 50.138772493000033),Unfall 171753 (2019) Kat:1 Licht:2,171753,1,6,3,11,01,4,1,2,0,1,0,0
POINT (8.698561725000047 50.115428894000047),Unfall 171755 (2019) Kat:3 Licht:2,171755,3,2,5,11,22,4,0,2,1,1,0,0
POINT (8.629246273000035 50.116200953000032),Unfall 171777 (2019) Kat:3 Licht:2,171777,3,3,5,11,18,3,0,2,0,1,0,0
POINT (8.684462116000077 50.091419156000029),Unfall 171779 (2019) Kat:2 Licht:0,171779,2,4,6,11,07,3,1,0,0,1,1,0
POINT (8.696042303000070 50.128160073000060),Unfall 171781 (2019) Kat:3 Licht:2,171781,3,6,2,11,01,3,1,2,0,1,0,1
POINT (8.687558118000027 50.119552446000057),Unfall 171782 (2019) Kat:3 Licht:0,171782,3,6,3,11,11,3,0,0,0,1,0,0
POINT (8.653666592000036 50.136095013000045),Unfall 171783 (2019) Kat:3 Licht:0,171783,3,3,5,11,11,3,0,0,0,1,0,0
POINT (8.687573892000046 50.116300076000073),Unfall 171784 (2019) Kat:3 Licht:0,171784,3,6,3,11,11,3,0,0,1,1,0,0
POINT (8.741248926000026 50.121118831000047),Unfall 171785 (2019) Kat:3 Licht:0,171785,3,1,0,11,11,3,1,0,1,1,0,0
POINT (8.552494970000055 50.111182112000051),Unfall 171793 (2019) Kat:3 Licht:2,171793,3,7,1,12,18,5,1,2,0,1,0,0
POINT (8.641426893000073 50.128025211000079),Unfall 171794 (2019) Kat:3 Licht:0,171794,3,1,0,12,14,5,1,0,0,0,0,1
POINT (8.662085137000076 50.122165272000075),Unfall 171795 (2019) Kat:3 Licht:0,171795,3,3,5,12,09,5,0,0,1,1,0,0
POINT (8.630566217000023 50.177104077000081),Unfall 171817 (2019) Kat:2 Licht:2,171817,2,4,6,12,17,4,2,2,0,0,1,0
POINT (8.654598437000061 50.109889816000077),Unfall 171818 (2019) Kat:2 Licht:0,171818,2,3,4,12,08,4,1,0,1,1,0,0
POINT (8.653538138000045 50.080304936000061),Unfall 171819 (2019) Kat:3 Licht:0,171819,3,6,2,12,07,4,1,0,0,1,0,0
POINT (8.714548440000044 50.128792372000078),Unfall 171820 (2019) Kat:3 Licht:0,171820,3,5,1,12,13,4,0,0,0,1,0,1
POINT (8.668545856000037 50.109841856000060),Unfall 171821 (2019) Kat:3 Licht:2,171821,3,6,3,12,20,4,0,2,1,1,0,0
POINT (8.646235438000076 50.115693718000045),Unfall 171847 (2019) Kat:3 Licht:0,171847,3,7,0,12,13,3,1,0,0,1,0,1
POINT (8.636270894000063 50.117548668000040),Unfall 171848 (2019) Kat:3 Licht:0,171848,3,3,5,12,13,3,1,0,1,1,0,0
POINT (8.627816953000036 50.111230081000031),Unfall 171849 (2019) Kat:3 Licht:0,171849,3,2,5,12,08,3,1,0,1,1,0,0
POINT (8.644852755000045 50.082825215000071),Unfall 171850 (2019) Kat:3 Licht:0,171850,3,1,1,12,14,3,0,0,0,1,0,0
POINT (8.683309137000038 50.114658867000060),Unfall 171851 (2019) Kat:3 Licht:2,171851,3,7,0,12,23,3,1,2,0,0,0,0
POINT (8.683105924000074 50.104633124000031),Unfall 171866 (2019) Kat:3 Licht:0,171866,3,3,5,12,10,2,0,0,1,0,0,0
POINT (8.713752178000050 50.124588883000058),Unfall 171867 (2019) Kat:3 Licht:0,171867,3,7,0,12,10,2,0,0,0,0,0,0
POINT (8.667016212000021 50.107111812000028),Unfall 171889 (2019) Kat:3 Licht:1,171889,3,4,6,11,16,7,0,1,0,0,1,0
POINT (8.747164789000067 50.132214322000038),Unfall 171904 (2019) Kat:2 Licht:0,171904,2,7,6,11,10,6,1,0,1,0,1,0
POINT (8.746334559000047 50.143859697000039),Unfall 171920 (2019) Kat:3 Licht:2,171920,3,3,5,11,07,6,1,2,1,1,0,0
POINT (8.665552098000035 50.136873693000041),Unfall 171928 (2019) Kat:2 Licht:2,171928,2,4,6,11,17,5,1,2,0,1,1,0
POINT (8.624469031000047 50.138997301000074),Unfall 171929 (2019) Kat:3 Licht:0,171929,3,3,5,11,15,5,1,0,1,1,0,0
POINT (8.664335495000046 50.103990782000039),Unfall 171930 (2019) Kat:3 Licht:2,171930,3,3,0,11,00,5,1,2,1,1,0,0
POINT (8.665984139000045 50.108910868000066),Unfall 171931 (2019) Kat:3 Licht:2,171931,3,4,6,11,20,5,1,2,0,1,1,0
POINT (8.519918455000038 50.030046106000043),Unfall 171947 (2019) Kat:2 Licht:2,171947,2,6,4,11,07,4,1,2,0,1,0,0
POINT (8.635470099000031 50.105822171000057),Unfall 171953 (2019) Kat:3 Licht:2,171953,3,6,3,11,07,4,1,2,1,1,0,0
POINT (8.673690200000067 50.126775354000074),Unfall 171954 (2019) Kat:3 Licht:2,171954,3,2,0,11,07,4,1,2,1,1,0,0
POINT (8.686266464000028 50.124899761000052),Unfall 171955 (2019) Kat:2 Licht:2,171955,2,7,0,11,22,4,1,2,0,1,0,0
POINT (8.676294162000033 50.111320294000052),Unfall 171956 (2019) Kat:3 Licht:2,171956,3,5,2,11,19,4,1,2,1,1,0,0
POINT (8.670033509000064 50.113802149000037),Unfall 171957 (2019) Kat:3 Licht:1,171957,3,2,5,11,16,4,0,1,1,1,0,0
POINT (8.746586023000077 50.143876147000071),Unfall 171966 (2019) Kat:3 Licht:2,171966,3,4,6,11,17,4,0,2,0,1,1,0
POINT (8.756364135000069 50.155845314000032),Unfall 171967 (2019) Kat:2 Licht:2,171967,2,7,5,11,07,4,1,2,1,1,0,0
POINT (8.565327671000034 50.126813163000065),Unfall 171968 (2019) Kat:3 Licht:0,171968,3,6,2,11,07,4,1,0,0,1,0,0
POINT (8.649388821000059 50.197916808000059),Unfall 171969 (2019) Kat:3 Licht:0,171969,3,6,2,11,08,4,1,0,0,1,0,0
POINT (8.568204847000061 50.050942810000038),Unfall 171970 (2019) Kat:3 Licht:1,171970,3,2,5,11,18,3,1,1,0,1,0,0
POINT (8.549401420000038 50.106524551000064),Unfall 171980 (2019) Kat:3 Licht:0,171980,3,3,5,11,12,3,1,0,1,1,0,0
POINT (8.668759477000037 50.113445644000080),Unfall 171981 (2019) Kat:3 Licht:0,171981,3,7,1,11,08,3,1,0,1,1,0,0
POINT (8.682028925000054 50.125745934000065),Unfall 171982 (2019) Kat:2 Licht:0,171982,2,7,0,11,15,3,1,0,1,1,0,0
POINT (8.694844090000061 50.113529877000076),Unfall 171983 (2019) Kat:3 Licht:0,171983,3,2,6,11,10,3,0,0,0,1,1,0
POINT (8.503098332000036 50.100468052000053),Unfall 172005 (2019) Kat:3 Licht:0,172005,3,5,0,11,16,2,0,0,1,1,0,0
POINT (8.534036272000037 50.109147896000081),Unfall 172006 (2019) Kat:3 Licht:2,172006,3,4,6,11,18,2,0,2,0,1,1,0
POINT (8.626649433000068 50.180674325000041),Unfall 172008 (2019) Kat:3 Licht:2,172008,3,6,1,11,19,2,1,2,0,1,0,0
POINT (8.643382723000059 50.116963405000035),Unfall 172011 (2019) Kat:2 Licht:0,172011,2,1,0,11,16,2,1,0,0,0,0,1
POINT (8.643652495000026 50.112776412000073),Unfall 172012 (2019) Kat:3 Licht:0,172012,3,3,4,11,11,2,1,0,0,1,0,0
POINT (8.694852153000056 50.113512470000046),Unfall 172013 (2019) Kat:3 Licht:2,172013,3,6,2,11,18,2,0,2,0,1,0,0
POINT (8.754740350000077 50.145134725000048),Unfall 172025 (2019) Kat:3 Licht:0,172025,3,5,1,11,11,2,0,0,0,1,0,0
POINT (8.537381519000064 50.105323467000062),Unfall 172029 (2019) Kat:3 Licht:0,172029,3,2,5,11,16,1,0,0,0,1,0,0
POINT (8.572455594000076 50.100008524000032),Unfall 172030 (2019) Kat:3 Licht:0,172030,3,2,5,11,09,1,0,0,0,1,0,0
POINT (8.687892650000038 50.112848551000070),Unfall 172038 (2019) Kat:3 Licht:0,172038,3,6,2,11,09,7,0,0,0,1,0,0
POINT (8.647443921000047 50.136901716000068),Unfall 172049 (2019) Kat:3 Licht:0,172049,3,7,6,12,14,4,0,0,0,1,1,0
POINT (8.612060284000052 50.125892333000081),Unfall 172050 (2019) Kat:3 Licht:2,172050,3,3,6,12,17,4,0,2,0,1,1,0
POINT (8.675625631000060 50.113744695000037),Unfall 172051 (2019) Kat:3 Licht:0,172051,3,5,1,12,14,4,0,0,1,1,0,0
POINT (8.745063582000057 50.123413836000054),Unfall 172074 (2019) Kat:3 Licht:2,172074,3,4,6,12,17,3,1,2,0,1,1,0
POINT (8.691793455000038 50.125267952000058),Unfall 172075 (2019) Kat:3 Licht:2,172075,3,6,2,12,16,3,1,2,1,1,0,0
POINT (8.639438303000077 50.161741291000055),Unfall 172091 (2019) Kat:3 Licht:1,172091,3,4,6,12,07,2,1,1,0,1,1,0
POINT (8.668260804000056 50.133473362000075),Unfall 172092 (2019) Kat:3 Licht:1,172092,3,3,5,12,16,2,1,1,0,1,0,1
POINT (8.653579524000065 50.080255900000054),Unfall 172093 (2019) Kat:3 Licht:0,172093,3,6,2,12,10,2,1,0,0,1,0,0
POINT (8.665843461000065 50.110291601000029),Unfall 172094 (2019) Kat:3 Licht:2,172094,3,2,6,12,18,2,1,2,0,1,1,0
POINT (8.657767746000047 50.104828404000045),Unfall 172095 (2019) Kat:2 Licht:2,172095,2,6,4,12,17,2,0,2,1,0,0,0
POINT (8.662769774000026 50.101400929000079),Unfall 172096 (2019) Kat:3 Licht:0,172096,3,6,2,12,12,2,0,0,0,1,0,0
POINT (8.636207784000021 50.102398569000059),Unfall 172097 (2019) Kat:3 Licht:2,172097,3,7,6,12,07,2,1,2,0,1,1,0
POINT (8.684169046000022 50.119061813000030),Unfall 172098 (2019) Kat:3 Licht:0,172098,3,6,2,12,13,2,1,0,0,1,0,0
POINT (8.569193829000028 50.100027380000029),Unfall 172110 (2019) Kat:3 Licht:0,172110,3,3,5,12,16,1,0,0,0,1,0,0
POINT (8.615789746000075 50.128688961000080),Unfall 172111 (2019) Kat:3 Licht:2,172111,3,2,2,12,17,1,0,2,0,1,0,0
POINT (8.628757081000060 50.178376556000046),Unfall 172115 (2019) Kat:2 Licht:0,172115,2,4,6,12,13,7,0,0,0,1,1,0
POINT (8.619429782000054 50.118834777000075),Unfall 172116 (2019) Kat:3 Licht:1,172116,3,2,5,12,19,7,0,1,0,1,0,0
POINT (8.701334365000037 50.122971658000040),Unfall 172117 (2019) Kat:3 Licht:2,172117,3,7,6,12,01,7,0,2,0,0,1,0
POINT (8.549880204000033 50.109754727000052),Unfall 172127 (2019) Kat:3 Licht:2,172127,3,4,6,12,17,6,1,2,0,1,1,0
POINT (8.723148807000030 50.113919265000050),Unfall 172128 (2019) Kat:3 Licht:2,172128,3,6,2,12,22,6,1,2,0,1,0,0
POINT (8.669937249000043 50.111514711000041),Unfall 172129 (2019) Kat:3 Licht:2,172129,3,4,6,12,18,6,1,2,0,1,1,0
POINT (8.671013252000023 50.115321071000039),Unfall 172130 (2019) Kat:3 Licht:0,172130,3,4,0,12,13,6,1,0,0,0,1,1
POINT (8.687800720000041 50.115739028000064),Unfall 172131 (2019) Kat:3 Licht:2,172131,3,3,5,12,22,6,1,2,0,1,0,0
POINT (8.643582608000031 50.109495082000080),Unfall 172148 (2019) Kat:3 Licht:1,172148,3,6,2,12,17,5,0,1,0,1,0,0
POINT (8.713763746000041 50.127902952000056),Unfall 172149 (2019) Kat:3 Licht:2,172149,3,3,5,12,17,5,0,2,1,1,0,0
POINT (8.703334549000033 50.127359429000080),Unfall 172150 (2019) Kat:3 Licht:0,172150,3,2,2,12,11,5,1,0,0,1,0,0
POINT (8.609473855000033 50.114813209000033),Unfall 172173 (2019) Kat:2 Licht:2,172173,2,2,5,12,17,4,1,2,0,1,0,0
POINT (8.691681543000073 50.150207549000072),Unfall 172174 (2019) Kat:3 Licht:2,172174,3,4,6,12,18,4,1,2,0,1,1,0
POINT (8.688746342000059 50.111377850000054),Unfall 172175 (2019) Kat:3 Licht:2,172175,3,4,6,12,20,4,1,2,0,1,1,0
POINT (8.616107034000038 50.114169653000033),Unfall 172198 (2019) Kat:2 Licht:2,172198,2,7,1,12,23,3,0,2,0,1,0,0
POINT (8.622286335000069 50.132952749000026),Unfall 172199 (2019) Kat:3 Licht:2,172199,3,3,5,12,17,3,0,2,1,1,0,0
POINT (8.643210436000061 50.071127828000044),Unfall 172200 (2019) Kat:3 Licht:1,172200,3,6,0,12,07,3,0,1,1,1,0,0
POINT (8.770730254000057 50.117738163000070),Unfall 172201 (2019) Kat:3 Licht:0,172201,3,6,2,12,10,3,0,0,0,1,0,0
POINT (8.671413250000057 50.127285625000070),Unfall 172202 (2019) Kat:3 Licht:1,172202,3,6,2,12,17,3,0,1,0,1,0,0
POINT (8.674773217000052 50.109185987000046),Unfall 172203 (2019) Kat:2 Licht:2,172203,2,2,3,12,18,3,1,2,1,1,0,0
POINT (8.631191625000042 50.160446259000025),Unfall 172229 (2019) Kat:3 Licht:2,172229,3,5,1,12,17,2,1,2,1,1,0,0
POINT (8.625777744000061 50.131107981000071),Unfall 172230 (2019) Kat:3 Licht:2,172230,3,1,0,12,19,2,0,2,1,0,0,0
POINT (8.546201033000045 50.080726193000032),Unfall 172231 (2019) Kat:3 Licht:2,172231,3,3,5,12,06,2,1,2,0,1,0,0
POINT (8.709088274000067 50.109232192000036),Unfall 172232 (2019) Kat:3 Licht:0,172232,3,2,3,12,16,2,1,0,1,1,0,0
POINT (8.665935763000050 50.122919288000048),Unfall 172233 (2019) Kat:3 Licht:0,172233,3,3,5,12,10,2,1,0,0,1,0,0
POINT (8.567014736000033 50.118926071000033),Unfall 172259 (2019) Kat:2 Licht:0,172259,2,4,6,12,10,1,0,0,0,1,1,0
POINT (8.643654540000057 50.112761652000074),Unfall 172260 (2019) Kat:3 Licht:2,172260,3,2,5,12,17,1,0,2,0,1,0,0
POINT (8.651320408000061 50.110501283000076),Unfall 172282 (2019) Kat:3 Licht:0,172282,3,6,3,12,11,7,0,0,0,1,0,0
POINT (8.644601957000020 50.121390105000046),Unfall 172283 (2019) Kat:3 Licht:0,172283,3,4,6,12,15,7,1,0,0,1,1,0
POINT (8.643653039000071 50.112772489000065),Unfall 172284 (2019) Kat:2 Licht:0,172284,2,2,5,12,14,7,0,0,0,1,0,0
POINT (8.660888822000061 50.096735472000034),Unfall 172285 (2019) Kat:3 Licht:2,172285,3,6,3,12,18,7,1,2,0,1,0,0
POINT (8.628046107000046 50.163310014000047),Unfall 172299 (2019) Kat:3 Licht:2,172299,3,4,6,12,17,6,1,2,0,1,1,0
POINT (8.651331936000076 50.093839239000033),Unfall 172300 (2019) Kat:3 Licht:0,172300,3,6,2,12,08,6,1,0,0,1,0,0
POINT (8.671169293000048 50.095383503000050),Unfall 172301 (2019) Kat:3 Licht:2,172301,3,2,3,12,19,6,1,2,1,1,0,0
POINT (8.693304731000069 50.114965429000051),Unfall 172302 (2019) Kat:3 Licht:0,172302,3,1,8,12,13,6,1,0,0,1,1,0
