WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (8.579609019000031 51.999618216000044)","Unfall 93012 (2020) Kat:2, Licht: 1","93012","2","6","2","09","07","5","0","1","0","1","0","0"
"POINT (8.547036227000035 52.007170743000074)","Unfall 93033 (2020) Kat:3, Licht: 0","93033","3","1","0","09","17","5","1","0","0","0","0","1"
"POINT (8.495373692000044 51.998286576000055)","Unfall 93037 (2020) Kat:2, Licht: 0","93037","2","6","0","09","13","4","0","0","0","1","0","0"
"POINT (8.621381002000021 51.988709372000073)","Unfall 93101 (2020) Kat:3, Licht: 0","93101","3","6","2","09","12","5","1","0","1","1","0","0"
"POINT (8.486936785000069 52.036348173000079)","Unfall 93124 (2020) Kat:3, Licht: 0","93124","3","1","0","09","16","4","0","0","1","0","0","0"
"POINT (8.552694978000034 52.024007119000032)","Unfall 93189 (2020) Kat:3, Licht: 0","93189","3","2","5","09","13","5","1","0","1","1","0","0"
"POINT (8.575522235000051 51.950563028000033)","Unfall 93194 (2020) Kat:3, Licht: 0","93194","3","6","4","09","14","5","1","0","1","0","0","0"
"POINT (8.540697892000026 51.975944424000033)","Unfall 93221 (2020) Kat:2, Licht: 2","93221","2","1","0","09","22","4","0","2","1","0","0","0"
"POINT (8.462553090000029 52.011177072000066)","Unfall 93261 (2020) Kat:3, Licht: 0","93261","3","2","5","08","13","1","0","0","1","1","0","0"
"POINT (8.554026541000042 52.033283049000033)","Unfall 93287 (2020) Kat:3, Licht: 0","93287","3","6","2","09","18","5","1","0","0","1","0","0"
"POINT (8.543308823000075 52.036388887000044)","Unfall 93306 (2020) Kat:3, Licht: 0","93306","3","6","2","09","16","5","1","0","1","0","0","0"
"POINT (8.595132383000021 51.995845686000052)","Unfall 93310 (2020) Kat:3, Licht: 0","93310","3","6","2","09","15","4","0","0","0","1","0","0"
"POINT (8.622237309000070 52.030077344000063)","Unfall 93373 (2020) Kat:3, Licht: 0","93373","3","6","1","09","16","5","1","0","0","1","0","0"
"POINT (8.543515768000077 52.031613604000029)","Unfall 93409 (2020) Kat:3, Licht: 0","93409","3","6","3","09","11","7","1","0","0","1","0","0"
"POINT (8.600461830000029 51.994622742000047)","Unfall 93414 (2020) Kat:2, Licht: 0","93414","2","3","5","09","07","2","0","0","1","1","0","0"
"POINT (8.550722261000033 52.005926793000071)","Unfall 93608 (2020) Kat:3, Licht: 0","93608","3","6","3","09","18","7","1","0","0","1","0","1"
"POINT (8.496236190000047 51.948895052000069)","Unfall 93614 (2020) Kat:3, Licht: 0","93614","3","3","2","09","18","2","0","0","1","1","0","0"
"POINT (8.627893906000054 52.026238188000036)","Unfall 93668 (2020) Kat:3, Licht: 0","93668","3","6","2","09","15","6","0","0","0","1","0","0"
"POINT (8.528107752000040 52.030552952000050)","Unfall 93704 (2020) Kat:3, Licht: 0","93704","3","6","2","09","17","7","1","0","0","1","0","0"
"POINT (8.615321346000030 51.988337152000042)","Unfall 93795 (2020) Kat:2, Licht: 0","93795","2","1","8","09","17","7","1","0","0","1","0","0"
"POINT (8.573902732000022 52.041497831000072)","Unfall 93837 (2020) Kat:2, Licht: 0","93837","2","2","5","09","14","6","0","0","1","1","0","0"
"POINT (8.522811681000064 52.016397048000044)","Unfall 93908 (2020) Kat:3, Licht: 0","93908","3","3","5","09","08","4","0","0","0","1","0","0"
"POINT (8.534593623000035 52.013538847000063)","Unfall 93918 (2020) Kat:3, Licht: 0","93918","3","4","6","09","08","5","0","0","0","0","1","1"
"POINT (8.605820036000068 52.070402494000064)","Unfall 93971 (2020) Kat:3, Licht: 0","93971","3","6","0","09","15","5","0","0","0","1","0","0"
"POINT (8.524715530000037 51.943197867000038)","Unfall 93974 (2020) Kat:2, Licht: 0","93974","2","6","9","09","18","5","0","0","0","1","0","0"
"POINT (8.594877184000040 51.995990408000068)","Unfall 94027 (2020) Kat:2, Licht: 0","94027","2","6","2","09","07","5","0","0","0","1","0","0"
"POINT (8.565660981000065 52.035163195000052)","Unfall 94078 (2020) Kat:3, Licht: 0","94078","3","2","5","09","13","5","0","0","1","0","0","0"
"POINT (8.522863602000030 52.043319894000035)","Unfall 94131 (2020) Kat:3, Licht: 0","94131","3","3","0","09","17","5","0","0","1","1","0","0"
"POINT (8.461752867000030 51.979170678000060)","Unfall 94134 (2020) Kat:3, Licht: 0","94134","3","2","4","09","11","5","0","0","0","1","0","1"
"POINT (8.588694797000073 51.962780902000077)","Unfall 94357 (2020) Kat:2, Licht: 0","94357","2","6","2","09","14","6","0","0","0","1","0","0"
"POINT (8.525672714000052 52.018635937000056)","Unfall 94361 (2020) Kat:3, Licht: 0","94361","3","5","0","09","16","6","0","0","1","0","1","0"
"POINT (8.587872634000064 51.997654226000066)","Unfall 94362 (2020) Kat:3, Licht: 0","94362","3","2","2","09","15","6","0","0","0","1","0","0"
"POINT (8.543969108000056 52.042023540000059)","Unfall 94363 (2020) Kat:3, Licht: 0","94363","3","6","2","09","12","6","0","0","0","1","0","0"
"POINT (8.508631042000047 52.008688829000050)","Unfall 94488 (2020) Kat:2, Licht: 0","94488","2","7","0","09","15","3","1","0","0","1","0","1"
"POINT (8.583367295000073 51.998607041000071)","Unfall 94489 (2020) Kat:3, Licht: 1","94489","3","3","5","09","18","3","0","1","0","1","0","0"
"POINT (8.561843651000061 52.055395505000035)","Unfall 94490 (2020) Kat:3, Licht: 0","94490","3","3","5","09","17","3","0","0","1","1","0","0"
"POINT (8.622967563000032 52.003327744000046)","Unfall 94637 (2020) Kat:2, Licht: 0","94637","2","7","9","09","06","2","0","0","0","1","0","0"
"POINT (8.585206712000058 52.030126620000033)","Unfall 94638 (2020) Kat:3, Licht: 0","94638","3","6","2","09","18","2","0","0","0","1","0","0"
"POINT (8.621351150000066 51.988724071000036)","Unfall 94755 (2020) Kat:3, Licht: 0","94755","3","3","5","09","14","1","0","0","1","1","0","0"
"POINT (8.557870271000070 51.940826498000035)","Unfall 94778 (2020) Kat:3, Licht: 0","94778","3","6","2","09","15","6","0","0","0","1","0","0"
"POINT (8.550794925000048 51.944072459000040)","Unfall 94779 (2020) Kat:3, Licht: 0","94779","3","3","5","09","13","6","0","0","0","1","0","1"
"POINT (8.620335398000066 52.040903867000054)","Unfall 94780 (2020) Kat:3, Licht: 0","94780","3","6","2","09","13","6","0","0","0","1","0","0"
"POINT (8.523816469000053 52.017365067000071)","Unfall 94781 (2020) Kat:3, Licht: 0","94781","3","3","5","09","16","6","0","0","1","1","0","0"
"POINT (8.613228597000045 52.057726987000080)","Unfall 94782 (2020) Kat:2, Licht: 0","94782","2","2","5","09","11","6","0","0","1","1","0","0"
"POINT (8.520225396000058 51.961941343000035)","Unfall 94901 (2020) Kat:2, Licht: 0","94901","2","2","3","09","14","5","0","0","0","1","0","1"
"POINT (8.515614815000049 52.058730781000065)","Unfall 94902 (2020) Kat:2, Licht: 0","94902","2","2","6","09","07","5","0","0","0","1","1","0"
"POINT (8.531009529000073 52.043544040000029)","Unfall 94903 (2020) Kat:3, Licht: 0","94903","3","2","3","09","16","5","0","0","1","1","0","0"
"POINT (8.553111861000048 52.036734156000080)","Unfall 94905 (2020) Kat:3, Licht: 0","94905","3","5","3","09","15","5","0","0","1","1","0","0"
"POINT (8.521569308000039 52.096610598000041)","Unfall 95043 (2020) Kat:3, Licht: 0","95043","3","3","5","09","17","4","0","0","1","1","0","0"
"POINT (8.572025120000035 51.947778150000033)","Unfall 95218 (2020) Kat:3, Licht: 0","95218","3","2","3","09","14","1","0","0","0","1","0","0"
"POINT (8.575845585000025 52.029296888000033)","Unfall 95220 (2020) Kat:3, Licht: 0","95220","3","3","5","09","16","1","0","0","0","1","0","0"
"POINT (8.543163600000071 52.033372119000035)","Unfall 95221 (2020) Kat:3, Licht: 2","95221","3","2","4","09","20","1","0","2","0","1","0","0"
"POINT (8.478957020000053 51.972204714000043)","Unfall 95368 (2020) Kat:2, Licht: 0","95368","2","1","9","09","17","7","0","0","0","0","0","1"
"POINT (8.524825810000039 52.017521180000074)","Unfall 95410 (2020) Kat:3, Licht: 2","95410","3","3","5","09","19","2","0","2","0","1","0","0"
"POINT (8.626285712000026 51.987452337000036)","Unfall 95413 (2020) Kat:2, Licht: 0","95413","2","2","5","09","08","2","0","0","1","1","0","0"
"POINT (8.543966354000077 52.042001317000029)","Unfall 95417 (2020) Kat:3, Licht: 0","95417","3","3","5","09","09","2","0","0","0","1","0","0"
"POINT (8.635818803000063 52.024261999000032)","Unfall 95732 (2020) Kat:3, Licht: 2","95732","3","6","2","09","21","5","0","2","0","1","0","0"
"POINT (8.585010507000050 51.958689040000081)","Unfall 95740 (2020) Kat:3, Licht: 0","95740","3","2","4","09","18","5","0","0","1","1","0","0"
"POINT (8.518988250000064 52.054139442000064)","Unfall 95745 (2020) Kat:1, Licht: 0","95745","1","2","5","09","09","5","0","0","1","0","0","0"
"POINT (8.463166227000045 52.065678641000034)","Unfall 95749 (2020) Kat:3, Licht: 1","95749","3","3","5","09","06","5","1","1","1","1","0","0"
"POINT (8.603301309000074 52.070324296000081)","Unfall 95860 (2020) Kat:2, Licht: 0","95860","2","2","6","09","11","3","0","0","0","1","1","0"
"POINT (8.543608481000035 52.030533595000065)","Unfall 95870 (2020) Kat:3, Licht: 2","95870","3","3","5","09","20","2","0","2","0","1","0","0"
"POINT (8.555630595000025 52.033177919000082)","Unfall 96022 (2020) Kat:3, Licht: 0","96022","3","6","2","09","11","3","0","0","0","1","0","0"
"POINT (8.527377933000025 51.924737131000029)","Unfall 96029 (2020) Kat:2, Licht: 2","96029","2","1","9","09","21","7","1","2","0","1","0","0"
"POINT (8.491832637000073 51.990567591000058)","Unfall 96031 (2020) Kat:2, Licht: 0","96031","2","3","0","09","15","7","0","0","1","1","0","0"
"POINT (8.484415510000076 51.980364579000081)","Unfall 96032 (2020) Kat:3, Licht: 2","96032","3","1","2","09","19","7","1","2","0","1","0","0"
"POINT (8.594364818000031 51.965330930000050)","Unfall 96034 (2020) Kat:2, Licht: 0","96034","2","1","8","09","09","7","0","0","0","1","0","0"
"POINT (8.565246000000059 52.002939347000051)","Unfall 96035 (2020) Kat:3, Licht: 2","96035","3","1","9","09","19","7","1","2","0","1","0","0"
"POINT (8.544251311000039 52.043169534000072)","Unfall 96036 (2020) Kat:2, Licht: 2","96036","2","1","8","09","04","7","0","2","0","1","0","0"
"POINT (8.593878542000027 52.071228694000069)","Unfall 96037 (2020) Kat:2, Licht: 0","96037","2","2","5","09","16","7","1","0","0","1","0","0"
"POINT (8.581661841000027 52.050692859000037)","Unfall 96101 (2020) Kat:3, Licht: 0","96101","3","6","2","09","07","3","0","0","0","1","0","0"
"POINT (8.501495306000038 51.982079093000038)","Unfall 96180 (2020) Kat:3, Licht: 0","96180","3","6","2","09","13","6","0","0","0","1","0","0"
"POINT (8.569465997000066 52.001949812000078)","Unfall 96182 (2020) Kat:3, Licht: 0","96182","3","6","1","09","09","6","1","0","0","1","0","0"
"POINT (8.553593982000052 52.058033702000046)","Unfall 96183 (2020) Kat:3, Licht: 0","96183","3","4","6","09","12","6","0","0","0","1","1","0"
"POINT (8.543830832000026 52.040696517000072)","Unfall 96261 (2020) Kat:3, Licht: 2","96261","3","6","2","10","19","5","1","2","0","1","0","0"
"POINT (8.598024346000045 52.011886139000069)","Unfall 96415 (2020) Kat:3, Licht: 0","96415","3","7","6","09","15","4","0","0","0","1","1","0"
"POINT (8.575417077000054 52.000662549000026)","Unfall 96722 (2020) Kat:3, Licht: 1","96722","3","3","5","10","18","6","0","1","1","1","0","0"
"POINT (8.521298239000032 51.949964058000035)","Unfall 96787 (2020) Kat:3, Licht: 0","96787","3","6","1","10","14","5","1","0","0","1","0","0"
"POINT (8.512689769000076 51.933192945000030)","Unfall 96794 (2020) Kat:3, Licht: 2","96794","3","6","4","10","21","2","0","2","0","1","0","0"
"POINT (8.518922890000056 52.055582146000063)","Unfall 96919 (2020) Kat:3, Licht: 0","96919","3","6","1","10","13","5","1","0","0","1","0","0"
"POINT (8.451753488000065 51.987406224000040)","Unfall 97069 (2020) Kat:2, Licht: 2","97069","2","6","2","10","23","6","1","2","0","1","0","0"
"POINT (8.548201932000040 52.006693166000048)","Unfall 97105 (2020) Kat:3, Licht: 0","97105","3","2","5","10","10","5","1","0","0","1","0","0"
"POINT (8.491332085000067 52.000350587000071)","Unfall 97198 (2020) Kat:3, Licht: 0","97198","3","2","1","10","09","4","1","0","0","1","0","0"
"POINT (8.585732271000040 52.049316133000048)","Unfall 97203 (2020) Kat:3, Licht: 0","97203","3","2","1","10","08","4","1","0","0","1","0","0"
"POINT (8.600894950000054 52.058703397000045)","Unfall 97235 (2020) Kat:3, Licht: 2","97235","3","6","4","10","22","5","1","2","0","1","0","0"
"POINT (8.538385731000062 52.083662501000049)","Unfall 97373 (2020) Kat:1, Licht: 2","97373","1","6","2","10","00","7","0","2","0","0","0","1"
"POINT (8.619432948000053 51.989847697000073)","Unfall 97505 (2020) Kat:3, Licht: 0","97505","3","2","4","10","10","2","0","0","1","1","0","0"
"POINT (8.602243982000061 52.040459562000080)","Unfall 97530 (2020) Kat:2, Licht: 0","97530","2","3","5","10","17","5","0","0","1","1","0","0"
"POINT (8.547272013000054 52.040423009000051)","Unfall 97584 (2020) Kat:3, Licht: 0","97584","3","7","5","10","12","5","0","0","1","1","0","0"
"POINT (8.553076202000057 52.017776956000034)","Unfall 97585 (2020) Kat:3, Licht: 0","97585","3","2","3","10","07","3","0","0","1","1","0","0"
"POINT (8.559143509000023 52.004346860000055)","Unfall 97589 (2020) Kat:3, Licht: 0","97589","3","6","2","10","10","4","0","0","0","1","0","0"
"POINT (8.658582759000069 52.047658038000066)","Unfall 97645 (2020) Kat:3, Licht: 0","97645","3","1","0","10","10","5","1","0","0","1","0","0"
"POINT (8.592938137000033 52.030898365000041)","Unfall 97700 (2020) Kat:3, Licht: 0","97700","3","3","5","10","16","5","0","0","1","0","0","1"
"POINT (8.524942922000037 52.017609566000033)","Unfall 97705 (2020) Kat:3, Licht: 2","97705","3","1","0","10","20","4","1","2","0","0","0","1"
"POINT (8.519558655000026 52.058189674000062)","Unfall 97755 (2020) Kat:3, Licht: 2","97755","3","3","5","10","19","5","0","2","0","1","0","0"
"POINT (8.523393033000048 52.017063597000060)","Unfall 97759 (2020) Kat:3, Licht: 0","97759","3","6","2","10","13","5","0","0","0","1","0","0"
"POINT (8.542597878000038 52.008879978000039)","Unfall 97848 (2020) Kat:3, Licht: 0","97848","3","7","0","10","10","7","1","0","0","0","0","1"
"POINT (8.531009529000073 52.043544040000029)","Unfall 97902 (2020) Kat:3, Licht: 0","97902","3","2","5","10","10","2","1","0","0","1","0","0"
"POINT (8.531274320000023 51.928407363000076)","Unfall 98034 (2020) Kat:2, Licht: 0","98034","2","1","9","10","10","1","1","0","0","1","0","0"
"POINT (8.618042555000045 51.990378863000046)","Unfall 98211 (2020) Kat:3, Licht: 2","98211","3","3","5","10","20","5","1","2","1","1","0","0"
"POINT (8.553025156000047 52.019071352000026)","Unfall 98219 (2020) Kat:3, Licht: 2","98219","3","6","3","10","06","6","1","2","0","1","0","1"
"POINT (8.574654058000022 51.951400241000044)","Unfall 98328 (2020) Kat:3, Licht: 2","98328","3","3","5","10","19","5","1","2","0","1","0","0"
"POINT (8.510574337000037 52.029965100000027)","Unfall 98417 (2020) Kat:3, Licht: 0","98417","3","7","2","10","16","5","1","0","0","1","0","1"
"POINT (8.539215453000054 51.943179404000034)","Unfall 98450 (2020) Kat:3, Licht: 0","98450","3","3","0","10","18","4","0","0","0","1","0","0"
"POINT (8.552349119000041 52.035470578000059)","Unfall 98501 (2020) Kat:3, Licht: 2","98501","3","1","0","10","18","5","1","2","1","0","0","0"
"POINT (8.600900439000043 52.058707020000043)","Unfall 98562 (2020) Kat:2, Licht: 2","98562","2","2","5","10","02","3","0","2","0","1","0","0"
"POINT (8.531009529000073 52.043544040000029)","Unfall 98575 (2020) Kat:3, Licht: 2","98575","3","2","4","10","21","5","1","2","0","1","0","0"
"POINT (8.527568720000033 52.021739652000065)","Unfall 98652 (2020) Kat:3, Licht: 0","98652","3","6","2","10","14","5","0","0","1","0","0","0"
"POINT (8.525405436000028 52.017344154000057)","Unfall 98657 (2020) Kat:3, Licht: 2","98657","3","6","1","10","17","2","0","2","0","1","0","0"
"POINT (8.592482627000038 52.053156174000037)","Unfall 98675 (2020) Kat:2, Licht: 2","98675","2","1","0","10","00","2","1","2","1","0","0","0"
"POINT (8.565367163000076 52.024199112000076)","Unfall 98712 (2020) Kat:3, Licht: 0","98712","3","6","1","10","08","3","0","0","0","1","0","0"
"POINT (8.552162896000027 52.037338570000031)","Unfall 98725 (2020) Kat:3, Licht: 0","98725","3","3","5","10","13","5","0","0","1","1","0","0"
"POINT (8.543625545000054 52.055999936000035)","Unfall 98784 (2020) Kat:2, Licht: 2","98784","2","1","1","10","17","3","0","2","0","1","0","0"
"POINT (8.570492052000077 51.953050484000073)","Unfall 98800 (2020) Kat:3, Licht: 1","98800","3","6","2","10","16","5","0","1","0","1","0","0"
"POINT (8.535485095000070 52.013136006000082)","Unfall 98858 (2020) Kat:3, Licht: 2","98858","3","1","0","10","22","7","1","2","1","0","0","0"
"POINT (8.462022457000046 52.045262630000082)","Unfall 98861 (2020) Kat:3, Licht: 0","98861","3","1","8","10","11","7","1","0","0","0","0","0"
"POINT (8.468964640000024 52.022869998000033)","Unfall 98862 (2020) Kat:3, Licht: 2","98862","3","3","5","10","18","7","1","2","0","1","0","0"
"POINT (8.561885830000051 51.965660493000030)","Unfall 98915 (2020) Kat:3, Licht: 2","98915","3","2","5","11","17","2","1","2","0","1","0","0"
"POINT (8.510120884000060 51.940656387000047)","Unfall 99145 (2020) Kat:2, Licht: 0","99145","2","3","5","11","09","1","0","0","1","1","0","0"
"POINT (8.463337272000047 52.040509089000068)","Unfall 99158 (2020) Kat:3, Licht: 2","99158","3","3","4","11","19","2","0","2","1","1","0","0"
"POINT (8.569849662000024 52.039366245000053)","Unfall 99247 (2020) Kat:3, Licht: 0","99247","3","2","3","11","12","7","0","0","1","1","0","0"
"POINT (8.607429773000035 51.992332308000073)","Unfall 99280 (2020) Kat:3, Licht: 0","99280","3","7","6","11","07","5","0","0","0","1","1","0"
"POINT (8.463629880000042 51.969894231000069)","Unfall 99310 (2020) Kat:3, Licht: 0","99310","3","6","2","11","15","7","0","0","0","1","0","0"
"POINT (8.563972674000070 52.003242375000070)","Unfall 99365 (2020) Kat:3, Licht: 0","99365","3","2","2","11","12","5","0","0","1","1","0","0"
"POINT (8.536508650000030 52.012784445000079)","Unfall 99396 (2020) Kat:2, Licht: 2","99396","2","3","5","11","22","3","0","2","0","1","0","0"
"POINT (8.528669527000034 52.029985000000067)","Unfall 99410 (2020) Kat:3, Licht: 0","99410","3","6","2","11","12","3","0","0","0","1","0","0"
"POINT (8.456518940000024 52.048519176000070)","Unfall 99426 (2020) Kat:3, Licht: 0","99426","3","6","3","11","11","7","0","0","1","1","0","0"
"POINT (8.514882472000068 52.091011138000056)","Unfall 99471 (2020) Kat:3, Licht: 0","99471","3","6","2","11","11","4","0","0","0","1","0","0"
"POINT (8.559185751000030 52.004422058000046)","Unfall 99550 (2020) Kat:3, Licht: 1","99550","3","6","2","11","16","5","0","1","0","1","0","1"
"POINT (8.473766358000034 52.078794751000032)","Unfall 99578 (2020) Kat:2, Licht: 0","99578","2","3","5","11","12","7","0","0","0","1","0","0"
"POINT (8.543087076000063 52.021407787000044)","Unfall 99631 (2020) Kat:3, Licht: 2","99631","3","6","1","11","19","5","0","2","0","1","0","0"
"POINT (8.564088002000062 52.034775299000046)","Unfall 99648 (2020) Kat:3, Licht: 1","99648","3","3","5","11","15","4","0","1","0","1","0","0"
"POINT (8.556528831000037 51.963645319000079)","Unfall 99838 (2020) Kat:3, Licht: 0","99838","3","6","2","11","11","6","0","0","0","1","0","0"
"POINT (8.551310958000045 51.995314670000027)","Unfall 99842 (2020) Kat:3, Licht: 0","99842","3","6","4","11","07","3","1","0","0","1","0","0"
"POINT (8.543457913000054 52.036565285000052)","Unfall 99849 (2020) Kat:3, Licht: 2","99849","3","1","8","11","06","3","2","2","1","0","0","0"
"POINT (8.558352913000022 52.001955070000065)","Unfall 99859 (2020) Kat:3, Licht: 0","99859","3","3","5","11","12","5","1","0","0","1","0","0"
"POINT (8.533444534000068 52.098360211000056)","Unfall 99953 (2020) Kat:2, Licht: 2","99953","2","4","6","11","19","2","1","2","0","1","1","0"
"POINT (8.608977870000047 52.064391937000039)","Unfall 99959 (2020) Kat:3, Licht: 0","99959","3","3","5","11","15","2","0","0","0","1","0","0"
"POINT (8.564690246000055 52.055058002000067)","Unfall 100179 (2020) Kat:3, Licht: 2","100179","3","2","0","11","18","6","0","2","1","1","0","0"
"POINT (8.612318125000058 52.005633453000030)","Unfall 100261 (2020) Kat:3, Licht: 2","100261","3","6","1","11","18","1","1","2","0","1","0","0"
"POINT (8.555630595000025 52.033177919000082)","Unfall 100290 (2020) Kat:3, Licht: 2","100290","3","6","2","11","16","5","0","2","0","1","0","0"
"POINT (8.554402844000038 52.033325084000069)","Unfall 100337 (2020) Kat:3, Licht: 2","100337","3","6","2","11","18","3","1","2","0","1","0","0"
"POINT (8.548316567000029 52.014741793000042)","Unfall 100397 (2020) Kat:3, Licht: 0","100397","3","7","0","11","07","5","0","0","1","1","0","0"
"POINT (8.485025536000023 51.979707930000075)","Unfall 100401 (2020) Kat:3, Licht: 0","100401","3","6","3","11","14","6","1","0","0","1","0","0"
"POINT (8.482435956000074 52.037689088000036)","Unfall 100414 (2020) Kat:3, Licht: 0","100414","3","3","5","11","15","4","0","0","1","1","0","0"
"POINT (8.569357145000026 51.952468118000070)","Unfall 100508 (2020) Kat:3, Licht: 2","100508","3","6","1","11","18","2","1","2","0","1","0","0"
"POINT (8.497380409000073 52.058154810000076)","Unfall 100517 (2020) Kat:2, Licht: 2","100517","2","1","5","11","05","2","0","2","0","1","0","1"
"POINT (8.557817931000045 51.948935378000044)","Unfall 100530 (2020) Kat:2, Licht: 0","100530","2","6","3","11","15","4","0","0","0","1","0","0"
"POINT (8.591084877000071 51.996881534000067)","Unfall 100534 (2020) Kat:3, Licht: 0","100534","3","4","0","11","15","7","0","0","1","0","1","0"
"POINT (8.559653621000052 52.037014715000055)","Unfall 100622 (2020) Kat:3, Licht: 2","100622","3","1","1","11","17","5","1","2","0","1","0","0"
"POINT (8.572149287000059 52.001429143000053)","Unfall 100638 (2020) Kat:3, Licht: 2","100638","3","6","2","11","17","4","0","2","0","1","0","0"
"POINT (8.657648643000073 52.054090847000055)","Unfall 100733 (2020) Kat:2, Licht: 0","100733","2","1","3","11","14","2","0","0","0","1","0","0"
"POINT (8.617499935000069 52.028016534000074)","Unfall 100735 (2020) Kat:3, Licht: 0","100735","3","1","0","11","12","2","0","0","1","0","0","0"
"POINT (8.569849662000024 52.039366245000053)","Unfall 100737 (2020) Kat:3, Licht: 0","100737","3","2","6","11","08","2","0","0","0","1","1","0"
"POINT (8.565325074000043 52.012172601000032)","Unfall 101173 (2020) Kat:3, Licht: 2","101173","3","3","5","11","05","4","0","2","1","1","0","0"
"POINT (8.554284631000030 52.035982572000080)","Unfall 101174 (2020) Kat:2, Licht: 0","101174","2","6","2","11","13","4","0","0","0","1","0","0"
"POINT (8.545119204000059 52.043851020000034)","Unfall 101444 (2020) Kat:3, Licht: 2","101444","3","6","2","11","18","2","1","2","0","1","0","1"
"POINT (8.515406407000057 52.028622836000068)","Unfall 101445 (2020) Kat:3, Licht: 1","101445","3","3","5","11","07","2","0","1","1","1","0","0"
"POINT (8.456953994000060 51.965142694000065)","Unfall 101760 (2020) Kat:3, Licht: 2","101760","3","1","2","12","17","6","1","2","0","1","0","0"
"POINT (8.543923245000030 51.934189355000058)","Unfall 101761 (2020) Kat:3, Licht: 1","101761","3","2","4","12","08","6","1","1","0","1","0","0"
"POINT (8.553246583000032 52.021549106000066)","Unfall 101762 (2020) Kat:3, Licht: 2","101762","3","4","6","12","17","6","0","2","0","1","1","0"
"POINT (8.603325525000059 52.028478895000035)","Unfall 101763 (2020) Kat:3, Licht: 0","101763","3","1","8","12","12","6","1","0","0","1","0","0"
"POINT (8.484439810000026 51.979690451000067)","Unfall 101883 (2020) Kat:3, Licht: 2","101883","3","6","2","12","18","4","0","2","0","1","0","0"
"POINT (8.572118166000053 52.001436507000051)","Unfall 101888 (2020) Kat:2, Licht: 2","101888","2","2","6","12","07","5","1","2","0","1","1","0"
"POINT (8.610563985000056 52.028929351000045)","Unfall 101889 (2020) Kat:3, Licht: 1","101889","3","5","7","12","16","5","0","1","1","0","0","0"
"POINT (8.636584145000029 52.015999563000037)","Unfall 101890 (2020) Kat:3, Licht: 2","101890","3","1","9","12","07","5","1","2","0","1","0","0"
"POINT (8.542302358000029 51.974983692000080)","Unfall 101892 (2020) Kat:2, Licht: 0","101892","2","2","4","12","10","4","1","0","0","1","0","0"
"POINT (8.639379998000038 52.055502065000042)","Unfall 101896 (2020) Kat:3, Licht: 2","101896","3","2","5","12","07","4","1","2","0","1","0","0"
"POINT (8.556232036000040 52.005038151000065)","Unfall 101908 (2020) Kat:3, Licht: 2","101908","3","4","6","12","17","4","0","2","0","1","1","0"
"POINT (8.523864160000073 52.034952044000079)","Unfall 101928 (2020) Kat:3, Licht: 2","101928","3","6","2","12","16","4","0","2","0","1","0","0"
"POINT (8.543389838000053 52.036043423000081)","Unfall 101970 (2020) Kat:3, Licht: 0","101970","3","6","2","12","16","3","0","0","0","1","0","0"
"POINT (8.518289148000065 51.976271205000046)","Unfall 101997 (2020) Kat:3, Licht: 2","101997","3","2","4","12","16","2","1","2","0","1","0","0"
"POINT (8.553450729000076 52.057834509000031)","Unfall 102003 (2020) Kat:3, Licht: 0","102003","3","3","5","12","11","2","1","0","1","1","0","0"
"POINT (8.519268216000057 51.990795470000080)","Unfall 102094 (2020) Kat:3, Licht: 2","102094","3","1","9","12","22","3","2","2","0","1","0","0"
"POINT (8.543186859000059 52.032982517000050)","Unfall 102193 (2020) Kat:3, Licht: 2","102193","3","3","0","12","17","5","0","2","1","1","0","0"
"POINT (8.489415477000023 51.980019405000064)","Unfall 102320 (2020) Kat:3, Licht: 0","102320","3","6","3","12","11","2","1","0","0","1","0","0"
"POINT (8.530112105000058 52.028102478000051)","Unfall 102322 (2020) Kat:2, Licht: 2","102322","2","4","6","12","06","2","0","2","0","1","1","0"
"POINT (8.481458995000025 52.022152412000082)","Unfall 102323 (2020) Kat:3, Licht: 0","102323","3","2","5","12","09","2","1","0","1","0","0","0"
"POINT (8.609048083000062 51.931766733000075)","Unfall 102353 (2020) Kat:3, Licht: 2","102353","3","6","1","12","16","4","1","2","0","1","0","0"
"POINT (8.582364309000070 51.998961854000072)","Unfall 102421 (2020) Kat:3, Licht: 0","102421","3","3","5","12","15","6","0","0","1","1","0","0"
"POINT (8.554331560000037 52.033320513000035)","Unfall 102430 (2020) Kat:3, Licht: 0","102430","3","2","3","12","08","6","0","0","1","1","0","0"
"POINT (8.592375945000072 52.038992252000071)","Unfall 102437 (2020) Kat:3, Licht: 2","102437","3","2","4","12","18","6","0","2","0","1","0","0"
"POINT (8.597629804000064 52.011855085000036)","Unfall 102602 (2020) Kat:2, Licht: 0","102602","2","6","2","12","11","4","0","0","0","0","0","0"
"POINT (8.518988250000064 52.054139442000064)","Unfall 102707 (2020) Kat:3, Licht: 0","102707","3","3","5","12","14","2","0","0","0","1","0","0"
"POINT (8.574212333000048 51.951150432000077)","Unfall 102773 (2020) Kat:3, Licht: 0","102773","3","6","1","12","13","2","0","0","0","1","0","0"
