WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.736162231000037 52.386089914000081)",Unfall 142407 (2021) Kat:3, Licht: 0,142407,3,6,4,02,08,3,0,0,1,1,0,0
"POINT (9.703675999000041 52.362321118000068)",Unfall 142425 (2021) Kat:3, Licht: 2,142425,3,1,9,03,19,6,1,2,0,1,0,0
"POINT (9.751606203000051 52.421011666000027)",Unfall 142434 (2021) Kat:2, Licht: 0,142434,2,2,5,03,18,3,0,0,1,1,0,0
"POINT (9.857354981000071 52.358747228000027)",Unfall 142437 (2021) Kat:3, Licht: 2,142437,3,6,2,02,18,1,0,2,0,1,0,0
"POINT (9.857757050000032 52.392843121000055)",Unfall 142438 (2021) Kat:3, Licht: 0,142438,3,7,0,04,09,1,1,0,0,0,0,0
"POINT (9.714385074000063 52.393010622000077)",Unfall 142444 (2021) Kat:3, Licht: 0,142444,3,2,3,03,15,1,0,0,1,1,0,0
"POINT (9.736952898000027 52.404597510000031)",Unfall 142448 (2021) Kat:2, Licht: 0,142448,2,3,5,03,17,3,0,0,1,1,0,0
"POINT (9.792296646000068 52.396899236000081)",Unfall 142473 (2021) Kat:3, Licht: 0,142473,3,2,5,03,08,4,0,0,1,1,0,0
"POINT (9.800707577000026 52.405489296000042)",Unfall 142481 (2021) Kat:3, Licht: 1,142481,3,1,0,02,18,4,0,1,0,0,0,1
"POINT (9.678234502000066 52.416340013000081)",Unfall 142489 (2021) Kat:3, Licht: 1,142489,3,2,4,04,05,5,0,1,1,1,0,0
"POINT (9.711899100000039 52.374217651000038)",Unfall 142514 (2021) Kat:3, Licht: 0,142514,3,7,6,04,16,2,0,0,0,1,1,0
"POINT (9.714371683000024 52.361027248000028)",Unfall 142521 (2021) Kat:3, Licht: 2,142521,3,3,5,02,05,7,0,2,1,1,0,0
"POINT (9.765586589000065 52.418521390000080)",Unfall 142531 (2021) Kat:3, Licht: 0,142531,3,3,5,03,13,1,0,0,0,1,0,0
"POINT (9.728305512000077 52.358967384000039)",Unfall 142536 (2021) Kat:3, Licht: 0,142536,3,3,5,04,10,6,0,0,1,1,0,0
"POINT (9.716874265000058 52.337249352000072)",Unfall 142542 (2021) Kat:3, Licht: 0,142542,3,7,0,03,11,5,0,0,1,0,0,0
"POINT (9.775351394000040 52.397115254000028)",Unfall 142543 (2021) Kat:2, Licht: 0,142543,2,3,5,02,13,6,0,0,1,1,0,0
"POINT (9.743789632000073 52.411303602000032)",Unfall 142545 (2021) Kat:3, Licht: 0,142545,3,6,2,03,10,4,0,0,0,1,0,0
"POINT (9.743099895000057 52.379335501000071)",Unfall 142564 (2021) Kat:3, Licht: 0,142564,3,3,5,04,17,7,0,0,1,1,0,0
"POINT (9.725322248000055 52.376955193000072)",Unfall 142568 (2021) Kat:3, Licht: 0,142568,3,2,2,03,09,5,0,0,0,1,0,0
"POINT (9.738044194000054 52.387912979000077)",Unfall 142574 (2021) Kat:3, Licht: 0,142574,3,7,0,03,11,5,0,0,1,0,0,0
"POINT (9.832463861000065 52.337057202000040)",Unfall 142593 (2021) Kat:3, Licht: 1,142593,3,2,4,04,18,6,0,1,0,1,0,0
"POINT (9.681481526000027 52.416167089000055)",Unfall 142597 (2021) Kat:3, Licht: 0,142597,3,2,5,04,18,4,1,0,0,1,0,1
"POINT (9.687220820000050 52.343358677000026)",Unfall 142598 (2021) Kat:3, Licht: 0,142598,3,3,0,03,10,4,0,0,0,1,0,1
"POINT (9.752223991000051 52.355166255000029)",Unfall 142602 (2021) Kat:3, Licht: 0,142602,3,3,5,04,12,1,0,0,1,1,0,0
"POINT (9.806468494000057 52.385435981000057)",Unfall 142604 (2021) Kat:3, Licht: 0,142604,3,7,6,03,09,5,0,0,0,1,1,0
"POINT (9.686800251000022 52.392593722000072)",Unfall 142608 (2021) Kat:3, Licht: 0,142608,3,1,0,03,18,3,0,0,0,0,0,1
"POINT (9.708286459000021 52.367113276000055)",Unfall 142625 (2021) Kat:3, Licht: 0,142625,3,3,5,04,10,5,0,0,1,1,0,0
"POINT (9.744587319000061 52.385031612000034)",Unfall 142633 (2021) Kat:3, Licht: 0,142633,3,3,0,04,06,4,0,0,1,1,0,0
"POINT (9.748944637000022 52.389348948000077)",Unfall 142634 (2021) Kat:3, Licht: 0,142634,3,7,0,03,10,5,0,0,1,1,0,0
"POINT (9.717057651000061 52.336807058000034)",Unfall 142638 (2021) Kat:3, Licht: 0,142638,3,5,1,03,13,6,0,0,0,0,0,0
"POINT (9.717686108000066 52.391330267000058)",Unfall 142649 (2021) Kat:3, Licht: 0,142649,3,3,5,04,07,4,0,0,1,1,0,0
"POINT (9.730066912000041 52.398300211000048)",Unfall 142653 (2021) Kat:3, Licht: 0,142653,3,2,5,03,11,4,0,0,1,0,0,0
"POINT (9.754205318000061 52.376631528000075)",Unfall 142656 (2021) Kat:3, Licht: 2,142656,3,6,0,02,19,7,0,2,1,1,0,0
"POINT (9.736459019000051 52.416119203000051)",Unfall 142667 (2021) Kat:3, Licht: 0,142667,3,6,2,03,11,7,1,0,0,1,0,0
"POINT (9.831662369000071 52.336047426000050)",Unfall 142670 (2021) Kat:3, Licht: 0,142670,3,3,5,03,17,4,0,0,0,1,0,0
"POINT (9.663438847000066 52.410543687000029)",Unfall 142682 (2021) Kat:3, Licht: 0,142682,3,4,6,03,13,5,0,0,0,1,1,0
"POINT (9.685397105000050 52.394731362000073)",Unfall 142686 (2021) Kat:3, Licht: 0,142686,3,2,2,04,14,4,0,0,1,1,0,0
"POINT (9.669502567000052 52.349912234000044)",Unfall 142689 (2021) Kat:3, Licht: 0,142689,3,7,0,04,09,3,1,0,0,1,0,0
"POINT (9.698971198000038 52.368634606000057)",Unfall 142715 (2021) Kat:3, Licht: 2,142715,3,2,4,05,16,6,0,2,1,1,0,0
"POINT (9.804739998000059 52.410024555000064)",Unfall 142717 (2021) Kat:3, Licht: 1,142717,3,3,5,04,13,4,0,1,1,1,0,0
"POINT (9.714027201000022 52.372045782000043)",Unfall 142718 (2021) Kat:3, Licht: 0,142718,3,6,2,05,15,1,0,0,0,1,0,0
"POINT (9.781573880000053 52.418195259000072)",Unfall 142724 (2021) Kat:3, Licht: 0,142724,3,6,2,05,08,2,0,0,0,1,0,0
"POINT (9.771395068000061 52.354096654000045)",Unfall 142727 (2021) Kat:3, Licht: 0,142727,3,1,1,04,17,3,0,0,1,1,0,0
"POINT (9.840258634000065 52.394232642000077)",Unfall 142732 (2021) Kat:3, Licht: 0,142732,3,3,5,05,12,4,0,0,1,0,0,0
"POINT (9.819799788000068 52.357542387000080)",Unfall 142735 (2021) Kat:3, Licht: 0,142735,3,3,5,04,17,4,0,0,1,1,0,0
"POINT (9.694156409000072 52.352780238000037)",Unfall 142737 (2021) Kat:3, Licht: 0,142737,3,6,2,05,09,2,0,0,0,1,0,0
"POINT (9.755946036000068 52.355516887000078)",Unfall 142742 (2021) Kat:3, Licht: 0,142742,3,2,5,05,13,1,0,0,1,1,0,0
"POINT (9.733829091000075 52.384411966000073)",Unfall 142744 (2021) Kat:3, Licht: 0,142744,3,1,0,06,19,5,1,0,0,0,0,0
"POINT (9.758153474000039 52.362823215000049)",Unfall 142750 (2021) Kat:3, Licht: 0,142750,3,3,5,04,15,3,0,0,1,1,0,0
"POINT (9.769462051000062 52.376824251000073)",Unfall 142758 (2021) Kat:3, Licht: 0,142758,3,6,2,05,14,3,1,0,0,1,0,0
"POINT (9.719537192000075 52.368579399000055)",Unfall 142759 (2021) Kat:3, Licht: 0,142759,3,4,6,06,14,5,0,0,1,0,1,0
"POINT (9.770750065000072 52.415997196000035)",Unfall 142765 (2021) Kat:3, Licht: 0,142765,3,1,0,05,07,4,0,0,0,1,0,0
"POINT (9.746930687000031 52.380216836000045)",Unfall 142768 (2021) Kat:3, Licht: 0,142768,3,7,6,06,18,5,1,0,0,1,1,0
"POINT (9.741403119000040 52.404123054000081)",Unfall 142778 (2021) Kat:3, Licht: 0,142778,3,4,6,05,12,5,0,0,0,1,1,0
"POINT (9.652629547000060 52.416879944000073)",Unfall 142782 (2021) Kat:3, Licht: 0,142782,3,1,8,05,05,1,0,0,0,0,0,0
"POINT (9.718272213000034 52.359900547000052)",Unfall 142783 (2021) Kat:3, Licht: 0,142783,3,5,1,04,15,3,0,0,0,1,0,0
"POINT (9.719627249000041 52.366616008000051)",Unfall 142784 (2021) Kat:3, Licht: 0,142784,3,6,6,05,18,2,0,0,0,0,1,0
"POINT (9.814474807000067 52.331883115000039)",Unfall 142789 (2021) Kat:3, Licht: 0,142789,3,2,5,05,07,5,0,0,1,1,0,0
"POINT (9.775147530000027 52.411724839000044)",Unfall 142790 (2021) Kat:3, Licht: 0,142790,3,7,8,05,16,2,0,0,0,0,0,0
"POINT (9.734477368000057 52.371782398000050)",Unfall 142802 (2021) Kat:3, Licht: 0,142802,3,7,0,05,14,6,0,0,1,0,0,0
"POINT (9.724864551000053 52.344557988000076)",Unfall 142809 (2021) Kat:3, Licht: 0,142809,3,1,0,04,11,5,1,0,1,0,0,0
"POINT (9.814544326000032 52.362276380000026)",Unfall 142824 (2021) Kat:3, Licht: 0,142824,3,5,1,05,15,1,0,0,1,1,0,0
"POINT (9.735913918000051 52.378953906000049)",Unfall 142827 (2021) Kat:3, Licht: 0,142827,3,2,2,05,17,6,0,0,0,1,0,0
"POINT (9.718289510000034 52.359742988000050)",Unfall 142829 (2021) Kat:3, Licht: 0,142829,3,6,6,04,12,5,0,0,0,1,1,0
"POINT (9.789000497000075 52.378562570000042)",Unfall 142830 (2021) Kat:3, Licht: 0,142830,3,1,0,05,18,7,0,0,0,1,1,0
"POINT (9.656632219000073 52.407321755000055)",Unfall 142833 (2021) Kat:3, Licht: 0,142833,3,4,6,05,10,7,0,0,0,0,1,0
"POINT (9.686056049000058 52.339361288000077)",Unfall 142836 (2021) Kat:3, Licht: 2,142836,3,1,9,05,21,1,0,2,0,0,0,1
"POINT (9.716323310000064 52.392519515000060)",Unfall 142842 (2021) Kat:3, Licht: 0,142842,3,5,1,05,16,6,0,0,0,1,0,0
"POINT (9.826415020000070 52.376522341000054)",Unfall 142855 (2021) Kat:3, Licht: 0,142855,3,7,0,05,11,3,0,0,1,0,0,0
"POINT (9.724053237000021 52.372936966000054)",Unfall 142860 (2021) Kat:3, Licht: 0,142860,3,3,5,04,18,1,0,0,1,1,0,0
"POINT (9.663611389000039 52.388388568000039)",Unfall 142867 (2021) Kat:3, Licht: 0,142867,3,5,1,05,15,2,0,0,0,1,0,1
"POINT (9.745534049000071 52.374175003000062)",Unfall 142868 (2021) Kat:2, Licht: 0,142868,2,2,6,06,18,5,1,0,0,1,1,0
"POINT (9.796660175000056 52.375780220000081)",Unfall 142873 (2021) Kat:3, Licht: 0,142873,3,5,2,04,13,3,0,0,0,1,0,0
"POINT (9.752428326000029 52.362927136000053)",Unfall 142892 (2021) Kat:3, Licht: 0,142892,3,2,3,05,17,6,1,0,1,1,0,0
"POINT (9.721596277000060 52.379010465000079)",Unfall 142898 (2021) Kat:3, Licht: 0,142898,3,6,2,05,15,1,0,0,0,1,0,0
"POINT (9.731994368000073 52.375857966000069)",Unfall 142900 (2021) Kat:3, Licht: 0,142900,3,4,6,05,09,4,0,0,0,1,1,0
"POINT (9.821265068000059 52.418712491000065)",Unfall 142908 (2021) Kat:3, Licht: 0,142908,3,3,5,05,15,4,0,0,1,1,0,0
"POINT (9.714423506000060 52.370421588000056)",Unfall 142913 (2021) Kat:3, Licht: 0,142913,3,7,6,04,17,4,0,0,1,0,1,0
"POINT (9.728642217000072 52.390146858000037)",Unfall 142918 (2021) Kat:3, Licht: 0,142918,3,5,1,05,10,1,1,0,0,1,0,0
"POINT (9.780404935000035 52.398133630000075)",Unfall 142928 (2021) Kat:3, Licht: 0,142928,3,6,2,05,11,6,0,0,0,1,0,0
"POINT (9.784505160000037 52.391162944000030)",Unfall 142938 (2021) Kat:3, Licht: 0,142938,3,6,2,05,17,2,0,0,0,1,0,0
"POINT (9.734037195000042 52.415715217000070)",Unfall 142949 (2021) Kat:3, Licht: 0,142949,3,1,0,04,12,3,0,0,1,0,0,0
"POINT (9.693826046000027 52.400545297000065)",Unfall 142950 (2021) Kat:3, Licht: 0,142950,3,7,0,05,08,2,0,0,0,1,1,0
"POINT (9.740488649000042 52.372229279000067)",Unfall 142958 (2021) Kat:3, Licht: 0,142958,3,2,0,05,15,1,0,0,1,0,0,0
"POINT (9.705119324000066 52.375139113000046)",Unfall 142971 (2021) Kat:3, Licht: 0,142971,3,1,0,04,11,3,0,0,1,0,0,0
"POINT (9.823341034000066 52.384397808000074)",Unfall 142972 (2021) Kat:3, Licht: 0,142972,3,6,2,05,12,2,0,0,0,1,0,0
"POINT (9.858022700000049 52.401298209000061)",Unfall 142973 (2021) Kat:2, Licht: 0,142973,2,7,9,06,12,6,0,0,0,1,0,0
"POINT (9.746212750000041 52.385385638000059)",Unfall 142978 (2021) Kat:3, Licht: 0,142978,3,7,0,05,11,3,0,0,1,0,0,0
"POINT (9.794997087000070 52.392922143000078)",Unfall 142980 (2021) Kat:3, Licht: 0,142980,3,6,2,04,15,3,0,0,0,1,0,0
"POINT (9.701042193000035 52.391662629000052)",Unfall 142983 (2021) Kat:3, Licht: 0,142983,3,5,4,06,12,5,0,0,1,1,0,0
"POINT (9.760398065000061 52.410484228000030)",Unfall 142989 (2021) Kat:3, Licht: 0,142989,3,6,2,05,10,4,0,0,0,1,0,0
"POINT (9.744234726000059 52.377430933000028)",Unfall 143005 (2021) Kat:3, Licht: 0,143005,3,2,5,06,16,4,0,0,1,1,0,0
"POINT (9.719487375000028 52.419516970000075)",Unfall 143010 (2021) Kat:3, Licht: 0,143010,3,3,5,04,15,2,0,0,0,0,0,0
"POINT (9.727534416000026 52.382366004000062)",Unfall 143012 (2021) Kat:3, Licht: 0,143012,3,3,5,05,14,7,0,0,0,1,0,0
"POINT (9.783722008000041 52.339583588000039)",Unfall 143015 (2021) Kat:3, Licht: 0,143015,3,7,4,06,11,3,0,0,0,1,0,0
"POINT (9.790518295000027 52.378002932000072)",Unfall 143018 (2021) Kat:3, Licht: 2,143018,3,7,6,05,21,1,0,2,0,1,1,0
"POINT (9.818352573000027 52.326008433000027)",Unfall 143019 (2021) Kat:2, Licht: 0,143019,2,1,0,04,15,3,0,0,1,0,0,0
"POINT (9.716048535000027 52.377483072000075)",Unfall 143034 (2021) Kat:3, Licht: 0,143034,3,6,4,04,18,3,0,0,1,0,0,0
"POINT (9.828107999000053 52.346174008000048)",Unfall 143035 (2021) Kat:3, Licht: 0,143035,3,7,0,05,17,6,0,0,0,1,0,1
"POINT (9.765792328000032 52.336370807000037)",Unfall 143037 (2021) Kat:3, Licht: 1,143037,3,6,6,04,20,7,0,1,1,0,1,0
"POINT (9.720267861000025 52.375583228000039)",Unfall 143047 (2021) Kat:3, Licht: 0,143047,3,7,0,05,15,2,0,0,1,0,0,0
"POINT (9.751239109000039 52.372416823000037)",Unfall 143055 (2021) Kat:3, Licht: 0,143055,3,6,2,04,08,4,0,0,0,1,0,0
"POINT (9.679037344000051 52.416210685000067)",Unfall 143056 (2021) Kat:3, Licht: 0,143056,3,3,5,05,14,2,0,0,1,1,0,0
"POINT (9.743906795000044 52.384906868000030)",Unfall 143060 (2021) Kat:3, Licht: 0,143060,3,2,5,06,10,4,0,0,1,1,0,0
"POINT (9.734947585000043 52.376703369000040)",Unfall 143062 (2021) Kat:3, Licht: 0,143062,3,2,3,05,09,1,0,0,1,1,0,0
"POINT (9.718973566000045 52.365576274000034)",Unfall 143070 (2021) Kat:3, Licht: 0,143070,3,6,2,06,15,3,0,0,0,1,0,0
"POINT (9.672520072000054 52.400444712000080)",Unfall 143078 (2021) Kat:3, Licht: 0,143078,3,7,8,05,13,5,0,0,0,1,0,0
"POINT (9.644165614000030 52.415094855000063)",Unfall 143079 (2021) Kat:3, Licht: 0,143079,3,6,2,05,15,4,0,0,0,1,0,0
"POINT (9.763955556000042 52.340271406000056)",Unfall 143083 (2021) Kat:3, Licht: 0,143083,3,2,5,04,17,5,1,0,1,0,0,0
"POINT (9.689968351000061 52.385507969000059)",Unfall 143110 (2021) Kat:3, Licht: 0,143110,3,7,5,06,19,4,0,0,1,0,0,0
"POINT (9.704889672000036 52.374345618000063)",Unfall 143120 (2021) Kat:3, Licht: 0,143120,3,7,0,06,11,3,0,0,1,0,0,0
"POINT (9.758532769000055 52.372629379000045)",Unfall 143121 (2021) Kat:3, Licht: 0,143121,3,6,0,05,18,5,0,0,1,0,0,0
"POINT (9.787197372000037 52.333391344000063)",Unfall 143134 (2021) Kat:3, Licht: 0,143134,3,3,5,05,14,1,0,0,1,0,0,0
"POINT (9.804575045000036 52.402186799000049)",Unfall 143138 (2021) Kat:3, Licht: 0,143138,3,2,2,04,17,4,0,0,0,1,0,1
"POINT (9.702649494000070 52.376064973000041)",Unfall 143142 (2021) Kat:3, Licht: 0,143142,3,1,0,06,07,6,1,0,1,0,0,0
"POINT (9.714179549000050 52.371760468000048)",Unfall 143143 (2021) Kat:3, Licht: 0,143143,3,1,0,05,19,7,1,0,1,0,0,0
"POINT (9.726409629000045 52.373661547000040)",Unfall 143146 (2021) Kat:3, Licht: 0,143146,3,1,0,05,13,6,0,0,1,0,0,0
"POINT (9.729118202000052 52.374389921000045)",Unfall 143149 (2021) Kat:3, Licht: 0,143149,3,2,3,04,18,3,0,0,0,1,0,0
"POINT (9.730596970000022 52.396121767000068)",Unfall 143154 (2021) Kat:3, Licht: 0,143154,3,3,5,05,14,5,1,0,0,1,0,0
"POINT (9.690054021000037 52.392633517000036)",Unfall 143159 (2021) Kat:3, Licht: 0,143159,3,2,0,06,07,5,0,0,1,1,0,0
"POINT (9.781018472000028 52.398303935000058)",Unfall 143160 (2021) Kat:3, Licht: 0,143160,3,2,4,05,13,2,0,0,0,1,0,0
"POINT (9.775723278000044 52.364914594000027)",Unfall 143163 (2021) Kat:3, Licht: 0,143163,3,1,9,04,17,2,0,0,0,0,0,1
"POINT (9.763499327000034 52.368831447000048)",Unfall 143166 (2021) Kat:3, Licht: 0,143166,3,1,0,05,12,5,1,0,1,0,0,0
"POINT (9.734687494000070 52.373526858000048)",Unfall 143167 (2021) Kat:3, Licht: 0,143167,3,3,5,05,11,2,0,0,1,0,0,0
"POINT (9.753336816000058 52.376615957000070)",Unfall 143177 (2021) Kat:3, Licht: 0,143177,3,3,5,05,20,1,0,0,1,0,0,0
"POINT (9.791253597000036 52.403010571000038)",Unfall 143178 (2021) Kat:3, Licht: 0,143178,3,3,5,04,16,4,0,0,1,1,0,0
"POINT (9.746741578000069 52.381210953000050)",Unfall 143186 (2021) Kat:3, Licht: 0,143186,3,5,1,04,08,3,0,0,1,1,0,0
"POINT (9.729094138000050 52.381291937000071)",Unfall 143188 (2021) Kat:3, Licht: 0,143188,3,1,0,06,15,6,0,0,1,0,0,0
"POINT (9.796540585000059 52.412153132000071)",Unfall 143198 (2021) Kat:3, Licht: 0,143198,3,4,6,05,13,4,0,0,0,1,1,0
"POINT (9.714657103000036 52.392904190000081)",Unfall 143212 (2021) Kat:2, Licht: 2,143212,2,1,0,05,00,2,0,2,1,0,0,0
"POINT (9.692311059000076 52.398135814000057)",Unfall 143214 (2021) Kat:3, Licht: 0,143214,3,3,5,04,12,3,0,0,1,0,0,0
"POINT (9.744145739000032 52.372823665000055)",Unfall 143216 (2021) Kat:3, Licht: 0,143216,3,5,1,06,10,6,0,0,1,1,0,0
"POINT (9.711636150000061 52.385790552000060)",Unfall 143220 (2021) Kat:3, Licht: 1,143220,3,3,5,06,20,4,0,1,1,1,0,0
"POINT (9.756272468000077 52.342697106000060)",Unfall 143225 (2021) Kat:3, Licht: 0,143225,3,3,5,05,08,5,0,0,1,1,0,0
"POINT (9.773843411000030 52.400373312000056)",Unfall 143228 (2021) Kat:3, Licht: 0,143228,3,3,5,05,15,2,0,0,0,1,0,1
"POINT (9.655335928000056 52.419702278000045)",Unfall 143237 (2021) Kat:3, Licht: 0,143237,3,2,5,05,13,4,0,0,1,0,0,0
"POINT (9.807612328000062 52.379651867000064)",Unfall 143246 (2021) Kat:3, Licht: 0,143246,3,3,5,05,11,5,0,0,1,1,0,0
"POINT (9.761560458000076 52.379762578000054)",Unfall 143257 (2021) Kat:3, Licht: 0,143257,3,3,5,04,09,4,0,0,1,1,0,0
"POINT (9.753321447000076 52.390230338000038)",Unfall 143262 (2021) Kat:3, Licht: 0,143262,3,2,5,04,18,6,0,0,1,1,0,0
"POINT (9.731089476000022 52.407372176000081)",Unfall 143276 (2021) Kat:3, Licht: 1,143276,3,3,5,05,20,6,0,1,1,1,0,0
"POINT (9.750527924000039 52.375291896000078)",Unfall 143281 (2021) Kat:3, Licht: 0,143281,3,2,2,06,16,5,0,0,0,1,0,0
"POINT (9.855033429000059 52.390354647000038)",Unfall 143282 (2021) Kat:3, Licht: 0,143282,3,5,1,05,13,4,0,0,1,1,0,0
"POINT (9.719747532000042 52.366902408000044)",Unfall 143283 (2021) Kat:3, Licht: 2,143283,3,5,1,05,03,7,0,2,0,1,0,0
"POINT (9.781836682000062 52.398588794000034)",Unfall 143287 (2021) Kat:3, Licht: 0,143287,3,6,2,05,15,2,1,0,0,1,0,0
"POINT (9.738916742000072 52.382628046000036)",Unfall 143301 (2021) Kat:3, Licht: 0,143301,3,2,5,05,07,5,1,0,1,1,0,0
"POINT (9.747180307000065 52.373752316000036)",Unfall 143305 (2021) Kat:3, Licht: 0,143305,3,2,5,05,13,7,0,0,0,1,0,1
"POINT (9.735415150000051 52.376739382000039)",Unfall 143326 (2021) Kat:3, Licht: 0,143326,3,5,1,05,10,6,0,0,0,1,0,0
"POINT (9.732735068000068 52.374495747000026)",Unfall 143328 (2021) Kat:3, Licht: 0,143328,3,5,1,04,10,4,0,0,1,1,0,0
"POINT (9.734115710000026 52.369525912000029)",Unfall 143331 (2021) Kat:3, Licht: 0,143331,3,2,5,06,07,5,0,0,1,1,0,0
"POINT (9.728599376000034 52.370462301000032)",Unfall 143332 (2021) Kat:3, Licht: 2,143332,3,6,2,05,20,6,0,2,1,1,0,0
"POINT (9.763047707000055 52.420516875000033)",Unfall 143342 (2021) Kat:2, Licht: 0,143342,2,3,5,05,12,5,0,0,1,1,0,0
"POINT (9.714024258000052 52.414773945000036)",Unfall 143349 (2021) Kat:2, Licht: 0,143349,2,1,8,05,18,1,0,0,1,0,0,0
"POINT (9.734919079000065 52.370120955000061)",Unfall 143364 (2021) Kat:3, Licht: 2,143364,3,3,5,05,23,1,0,2,0,1,0,0
"POINT (9.740537365000023 52.361465742000064)",Unfall 143373 (2021) Kat:3, Licht: 0,143373,3,1,0,05,09,4,1,0,1,0,0,0
"POINT (9.785812614000065 52.398053952000055)",Unfall 143382 (2021) Kat:3, Licht: 0,143382,3,3,5,04,14,6,0,0,0,1,0,0
"POINT (9.769468844000073 52.355503184000042)",Unfall 143386 (2021) Kat:3, Licht: 0,143386,3,1,0,05,06,3,1,0,1,0,0,0
"POINT (9.742190298000025 52.375489313000060)",Unfall 143390 (2021) Kat:2, Licht: 0,143390,2,1,0,05,19,2,0,0,1,0,0,0
"POINT (9.741927257000043 52.375725687000056)",Unfall 143395 (2021) Kat:3, Licht: 0,143395,3,6,2,06,10,6,0,0,0,1,0,0
"POINT (9.767937228000051 52.332222785000056)",Unfall 143409 (2021) Kat:3, Licht: 1,143409,3,5,1,04,20,3,0,1,1,1,0,0
"POINT (9.736215676000029 52.380895294000027)",Unfall 143410 (2021) Kat:3, Licht: 0,143410,3,6,2,05,18,6,1,0,0,1,0,0
"POINT (9.706231443000036 52.373873250000031)",Unfall 143427 (2021) Kat:3, Licht: 2,143427,3,1,0,05,22,6,0,2,1,0,0,0
"POINT (9.815602654000031 52.329068999000071)",Unfall 143432 (2021) Kat:3, Licht: 2,143432,3,7,7,04,21,4,0,2,1,0,0,0
"POINT (9.790430197000035 52.377690274000031)",Unfall 143440 (2021) Kat:3, Licht: 2,143440,3,5,1,04,21,6,0,2,1,1,0,0
"POINT (9.775443912000071 52.345409025000038)",Unfall 143441 (2021) Kat:3, Licht: 0,143441,3,1,0,05,14,2,0,0,1,0,0,0
"POINT (9.673304665000046 52.398755815000072)",Unfall 143445 (2021) Kat:3, Licht: 0,143445,3,3,5,05,18,2,0,0,0,1,0,1
"POINT (9.748198341000034 52.391295746000026)",Unfall 143447 (2021) Kat:2, Licht: 0,143447,2,1,8,05,16,1,0,0,1,0,0,0
"POINT (9.669891937000045 52.415595474000042)",Unfall 143449 (2021) Kat:3, Licht: 0,143449,3,3,5,06,15,4,0,0,1,1,0,0
"POINT (9.790276692000077 52.374063475000071)",Unfall 143455 (2021) Kat:3, Licht: 0,143455,3,2,4,06,14,5,0,0,0,1,0,0
"POINT (9.701964133000047 52.375136464000036)",Unfall 143464 (2021) Kat:3, Licht: 0,143464,3,1,0,05,19,6,1,0,0,0,0,1
"POINT (9.745041760000049 52.372485554000036)",Unfall 143467 (2021) Kat:3, Licht: 0,143467,3,7,0,05,10,5,0,0,0,1,0,0
"POINT (9.676274793000061 52.355673443000057)",Unfall 143475 (2021) Kat:3, Licht: 0,143475,3,3,5,05,16,3,0,0,0,1,0,0
"POINT (9.751365098000065 52.356251572000076)",Unfall 143484 (2021) Kat:3, Licht: 0,143484,3,2,5,06,11,6,0,0,1,0,0,0
"POINT (9.740363096000067 52.361462350000068)",Unfall 143489 (2021) Kat:3, Licht: 0,143489,3,4,6,04,17,4,0,0,1,0,1,0
"POINT (9.725104348000059 52.383924596000043)",Unfall 143502 (2021) Kat:3, Licht: 0,143502,3,3,5,06,06,6,0,0,1,1,0,0
"POINT (9.739320649000035 52.376802224000073)",Unfall 143504 (2021) Kat:3, Licht: 0,143504,3,1,0,05,12,6,0,0,1,0,0,0
"POINT (9.743093053000052 52.369357821000051)",Unfall 143505 (2021) Kat:3, Licht: 0,143505,3,6,2,06,17,4,0,0,0,1,0,0
"POINT (9.708733573000075 52.367167950000066)",Unfall 143506 (2021) Kat:3, Licht: 0,143506,3,2,0,05,11,4,0,0,0,1,0,0
"POINT (9.714546450000057 52.371415346000049)",Unfall 143515 (2021) Kat:3, Licht: 0,143515,3,7,0,06,20,3,0,0,1,0,0,0
"POINT (9.749942261000058 52.366672374000075)",Unfall 143527 (2021) Kat:3, Licht: 1,143527,3,1,8,05,20,5,0,1,0,0,0,0
"POINT (9.751867049000055 52.378219660000070)",Unfall 143547 (2021) Kat:3, Licht: 0,143547,3,4,6,05,10,7,0,0,1,0,1,0
"POINT (9.738846185000057 52.363477598000031)",Unfall 143554 (2021) Kat:3, Licht: 0,143554,3,3,5,05,18,6,0,0,0,1,0,0
"POINT (9.709361232000049 52.371610442000076)",Unfall 143559 (2021) Kat:3, Licht: 0,143559,3,3,5,06,19,5,1,0,0,1,0,0
"POINT (9.666427794000072 52.372798080000052)",Unfall 143563 (2021) Kat:2, Licht: 0,143563,2,1,0,06,19,3,0,0,1,0,0,0
"POINT (9.756358892000037 52.342317092000030)",Unfall 143570 (2021) Kat:3, Licht: 0,143570,3,6,4,05,17,5,0,0,1,0,0,0
"POINT (9.750982381000028 52.390916191000031)",Unfall 143596 (2021) Kat:3, Licht: 0,143596,3,7,0,05,15,6,0,0,1,0,0,0
"POINT (9.746547655000029 52.384146926000028)",Unfall 143598 (2021) Kat:3, Licht: 0,143598,3,5,2,05,15,2,0,0,0,1,0,0
"POINT (9.763300554000068 52.401838698000063)",Unfall 143601 (2021) Kat:2, Licht: 0,143601,2,7,9,05,09,3,1,0,0,1,0,0
