WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (13.707999827000000 51.084369586999998)",Unfall 44600 (2016) Kat:2, Licht: 0,44600,2,1,0,03,08,4,,0,1,0,0,0,0,0
"POINT (13.796482795999999 51.066000185000000)",Unfall 44617 (2016) Kat:3, Licht: 2,44617,3,6,2,02,18,6,,2,0,1,0,0,0,0
"POINT (13.759181741000001 51.024016046000000)",Unfall 44636 (2016) Kat:3, Licht: 0,44636,3,2,5,03,16,7,,0,0,1,0,1,0,0
"POINT (13.728738430000000 51.010615764999997)",Unfall 44649 (2016) Kat:3, Licht: 0,44649,3,1,9,02,11,1,,0,0,1,0,0,0,0
"POINT (13.722224884999999 51.054107098000003)",Unfall 44650 (2016) Kat:3, Licht: 2,44650,3,2,5,03,21,6,,2,0,1,0,0,0,0
"POINT (13.854863434000000 51.061882453000003)",Unfall 44671 (2016) Kat:3, Licht: 0,44671,3,6,2,02,08,4,,0,0,1,0,0,0,0
"POINT (13.722555289000001 51.090758723000000)",Unfall 44683 (2016) Kat:3, Licht: 0,44683,3,3,5,03,11,2,,0,1,1,0,0,0,0
"POINT (13.788877198000000 51.158849871000001)",Unfall 44688 (2016) Kat:3, Licht: 0,44688,3,6,2,03,14,3,,0,0,1,0,0,0,0
"POINT (13.698478196000000 51.022643834999997)",Unfall 44693 (2016) Kat:2, Licht: 0,44693,2,1,8,03,06,5,,0,0,1,0,0,0,0
"POINT (13.803826788000000 50.995369156999999)",Unfall 44737 (2016) Kat:3, Licht: 0,44737,3,6,2,03,10,3,,0,0,1,0,0,0,0
"POINT (13.721493725000000 51.047346499000000)",Unfall 44740 (2016) Kat:3, Licht: 1,44740,3,6,2,03,05,1,,1,0,1,0,0,0,0
"POINT (13.762650679000000 51.064257406000003)",Unfall 44741 (2016) Kat:3, Licht: 0,44741,3,3,5,03,15,5,,0,1,1,0,0,0,0
"POINT (13.738258984000000 51.063907147000002)",Unfall 44748 (2016) Kat:3, Licht: 0,44748,3,6,2,02,09,7,,0,1,1,0,0,0,0
"POINT (13.739376396999999 51.079901790999998)",Unfall 44756 (2016) Kat:3, Licht: 0,44756,3,1,8,03,13,4,,0,0,1,0,0,0,0
"POINT (13.755512062999999 51.076619075000004)",Unfall 44768 (2016) Kat:3, Licht: 0,44768,3,6,2,03,13,1,,0,0,1,0,0,0,0
"POINT (13.887456103000000 51.004478300000002)",Unfall 44769 (2016) Kat:3, Licht: 2,44769,3,6,6,03,19,2,,2,0,1,1,0,0,0
"POINT (13.749860651000001 51.070473303000000)",Unfall 44775 (2016) Kat:2, Licht: 2,44775,2,7,0,02,17,7,,2,1,1,0,0,0,0
"POINT (13.715847026000000 51.062866935999999)",Unfall 44795 (2016) Kat:2, Licht: 0,44795,2,2,4,04,11,7,,0,0,1,0,0,0,0
"POINT (13.749401965000001 51.069976161000000)",Unfall 44804 (2016) Kat:3, Licht: 2,44804,3,5,0,02,19,1,,2,0,1,0,0,0,1
"POINT (13.728732814000001 51.010617764999999)",Unfall 44809 (2016) Kat:3, Licht: 0,44809,3,1,8,03,18,4,,0,0,1,0,0,0,0
"POINT (13.795335145999999 51.000880752000000)",Unfall 44824 (2016) Kat:3, Licht: 0,44824,3,6,2,02,08,5,,0,0,1,0,0,0,0
