WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.964801613000077 52.375231283000062)",Unfall 127647 (2017) Kat:3,127647,3,3,5,02,04,1,1,,1,0,0,0
"POINT (9.709496248000050 52.372752258000048)",Unfall 127658 (2017) Kat:3,127658,3,4,6,02,16,7,0,,1,0,1,0
"POINT (9.821375130000035 52.341848745000050)",Unfall 127659 (2017) Kat:3,127659,3,6,2,02,10,7,0,,0,1,0,0
"POINT (9.805569817000048 52.399547372000029)",Unfall 127660 (2017) Kat:3,127660,3,6,2,02,13,7,0,,0,1,0,0
"POINT (9.735788070000069 52.379109020000044)",Unfall 127661 (2017) Kat:3,127661,3,6,2,02,18,7,0,,0,1,0,0
"POINT (9.840142438000044 52.384355195000069)",Unfall 127662 (2017) Kat:3,127662,3,6,4,02,14,7,0,,1,1,0,0
"POINT (9.827697569000065 52.346177354000076)",Unfall 127689 (2017) Kat:3,127689,3,1,0,02,20,6,1,,1,0,0,0
"POINT (9.673335029000043 52.365273796000054)",Unfall 127718 (2017) Kat:3,127718,3,7,6,02,11,5,0,,0,1,1,0
"POINT (9.434855546000051 52.417180139000038)",Unfall 127719 (2017) Kat:3,127719,3,4,6,02,13,5,0,,0,1,1,0
"POINT (9.797852813000077 52.405212675000030)",Unfall 127720 (2017) Kat:3,127720,3,4,0,02,20,5,0,,0,0,1,0
"POINT (9.721283822000032 52.354724060000080)",Unfall 127747 (2017) Kat:3,127747,3,3,5,02,16,4,0,,1,1,0,0
"POINT (10.081467112000041 52.483295817000055)",Unfall 127748 (2017) Kat:3,127748,3,5,1,02,08,4,2,,0,1,0,0
"POINT (9.742849191000062 52.411322657000028)",Unfall 127749 (2017) Kat:3,127749,3,4,6,02,12,4,0,,0,1,1,0
"POINT (9.741446495000048 52.445074564000038)",Unfall 127750 (2017) Kat:2,127750,2,7,6,02,10,4,0,,0,0,1,0
"POINT (9.656564851000042 52.407445416000030)",Unfall 127771 (2017) Kat:3,127771,3,2,3,02,07,3,0,,0,1,0,0
"POINT (9.775295729000050 52.363561991000040)",Unfall 127772 (2017) Kat:3,127772,3,5,2,02,16,3,0,,0,1,0,0
"POINT (9.793051887000047 52.414493744000026)",Unfall 127773 (2017) Kat:3,127773,3,6,2,02,07,3,2,,0,1,0,0
"POINT (9.756249187000037 52.383087326000066)",Unfall 127774 (2017) Kat:3,127774,3,4,6,02,18,3,0,,0,1,1,0
"POINT (9.750591310000061 52.375554657000066)",Unfall 127775 (2017) Kat:3,127775,3,6,2,02,18,3,0,,0,1,0,0
"POINT (9.967545598000072 52.371758059000058)",Unfall 127776 (2017) Kat:3,127776,3,3,5,02,10,3,0,,1,1,0,0
"POINT (9.739345967000077 52.369236373000035)",Unfall 127777 (2017) Kat:2,127777,2,1,0,02,20,3,0,,0,0,0,1
"POINT (10.026141952000046 52.451156307000076)",Unfall 127778 (2017) Kat:2,127778,2,3,5,02,13,3,0,,0,1,0,1
"POINT (9.684174258000041 52.366313231000049)",Unfall 127779 (2017) Kat:2,127779,2,3,5,02,06,3,1,,1,0,0,0
"POINT (9.732669927000075 52.379462675000070)",Unfall 127801 (2017) Kat:3,127801,3,3,5,02,20,2,0,,0,1,0,0
"POINT (9.823937362000038 52.383416764000060)",Unfall 127802 (2017) Kat:3,127802,3,4,6,02,12,2,0,,0,0,1,0
"POINT (9.819134024000050 52.399898941000060)",Unfall 127825 (2017) Kat:3,127825,3,2,5,02,09,7,0,,1,1,0,0
"POINT (9.734375079000074 52.397928937000074)",Unfall 127826 (2017) Kat:3,127826,3,4,6,02,12,7,0,,0,1,1,0
"POINT (9.730631597000070 52.373790071000030)",Unfall 127827 (2017) Kat:3,127827,3,7,6,02,10,7,0,,0,1,1,0
"POINT (9.600766232000069 52.311848867000037)",Unfall 127828 (2017) Kat:3,127828,3,5,0,02,13,7,0,,1,1,0,0
"POINT (9.594884111000056 52.420872583000062)",Unfall 127829 (2017) Kat:3,127829,3,1,0,02,21,7,0,,0,1,0,0
"POINT (9.727964324000027 52.345422939000059)",Unfall 127846 (2017) Kat:3,127846,3,5,1,02,08,6,0,,1,1,0,0
"POINT (9.563257836000048 52.396756054000036)",Unfall 127847 (2017) Kat:3,127847,3,2,2,02,18,6,0,,0,1,0,0
"POINT (9.749079242000050 52.390141579000044)",Unfall 127848 (2017) Kat:3,127848,3,3,5,02,08,6,0,,1,1,0,0
"POINT (9.710863348000032 52.359414391000030)",Unfall 127860 (2017) Kat:3,127860,3,3,5,02,16,5,0,,0,1,0,0
"POINT (9.458607676000042 52.503172459000041)",Unfall 127861 (2017) Kat:3,127861,3,6,2,02,13,5,0,,0,1,0,0
"POINT (9.609715818000041 52.423964697000031)",Unfall 127862 (2017) Kat:3,127862,3,6,2,02,15,5,0,,0,1,0,0
"POINT (9.691771457000073 52.341679083000031)",Unfall 127863 (2017) Kat:2,127863,2,5,0,02,10,5,0,,1,1,0,0
"POINT (9.736548898000024 52.371116161000032)",Unfall 127881 (2017) Kat:3,127881,3,2,6,03,14,6,0,,0,1,1,0
"POINT (9.779626682000071 52.414190872000063)",Unfall 127882 (2017) Kat:3,127882,3,5,5,03,19,6,0,,0,1,0,0
"POINT (9.721733346000065 52.342245988000059)",Unfall 127903 (2017) Kat:3,127903,3,6,2,03,17,5,1,,0,1,0,0
"POINT (9.727309347000073 52.392054475000066)",Unfall 127904 (2017) Kat:3,127904,3,3,5,03,13,5,1,,0,1,0,0
"POINT (9.726051066000025 52.384941462000029)",Unfall 127905 (2017) Kat:3,127905,3,7,5,03,14,5,1,,1,1,0,0
"POINT (9.767285902000026 52.357979862000036)",Unfall 127925 (2017) Kat:3,127925,3,6,2,03,16,4,1,,0,1,0,0
"POINT (9.741704551000055 52.371164934000035)",Unfall 127926 (2017) Kat:3,127926,3,2,5,03,18,4,0,,1,1,0,0
"POINT (9.610770967000065 52.414661645000081)",Unfall 127927 (2017) Kat:3,127927,3,3,5,03,08,4,0,,1,1,0,0
"POINT (9.911676617000069 52.364929298000050)",Unfall 127928 (2017) Kat:3,127928,3,4,6,03,08,4,0,,0,0,1,1
"POINT (9.706729022000047 52.373700899000028)",Unfall 127929 (2017) Kat:2,127929,2,4,6,03,21,4,0,,1,0,1,0
"POINT (9.723095789000070 52.377719672000069)",Unfall 127952 (2017) Kat:3,127952,3,6,4,02,16,3,0,,1,0,0,0
"POINT (9.761733291000041 52.263346848000026)",Unfall 127953 (2017) Kat:3,127953,3,6,0,02,17,3,1,,0,1,0,0
"POINT (9.638450896000052 52.397286950000080)",Unfall 127954 (2017) Kat:3,127954,3,3,5,02,07,3,0,,1,1,0,0
"POINT (9.763094645000024 52.337027093000074)",Unfall 127955 (2017) Kat:3,127955,3,5,1,02,11,3,0,,1,1,0,0
"POINT (9.713186158000042 52.340053596000075)",Unfall 127956 (2017) Kat:3,127956,3,4,6,02,07,3,0,,0,1,1,0
"POINT (9.694849002000069 52.329189455000062)",Unfall 127982 (2017) Kat:3,127982,3,5,1,02,07,2,0,,0,1,0,0
"POINT (9.808844987000043 52.385967576000041)",Unfall 127983 (2017) Kat:3,127983,3,6,2,02,07,2,0,,0,1,0,0
"POINT (9.815302082000073 52.319362486000045)",Unfall 127984 (2017) Kat:3,127984,3,1,0,02,05,2,1,,0,0,0,1
"POINT (9.772527643000046 52.400448799000060)",Unfall 127985 (2017) Kat:3,127985,3,5,1,02,09,2,0,,1,1,0,0
"POINT (9.755601024000043 52.357036959000027)",Unfall 127986 (2017) Kat:3,127986,3,4,6,02,16,2,0,,0,1,1,0
"POINT (9.683500799000058 52.368007854000041)",Unfall 127987 (2017) Kat:3,127987,3,3,5,02,15,2,0,,1,0,0,0
"POINT (9.812726371000053 52.380298431000028)",Unfall 127988 (2017) Kat:3,127988,3,2,5,02,10,2,0,,1,0,0,0
"POINT (9.725523500000065 52.383966409000038)",Unfall 127997 (2017) Kat:3,127997,3,6,4,02,14,1,0,,1,1,0,0
"POINT (9.737593750000031 52.372447610000052)",Unfall 128005 (2017) Kat:3,128005,3,4,6,02,17,7,1,,0,1,1,0
"POINT (9.751792523000063 52.392465123000079)",Unfall 128023 (2017) Kat:3,128023,3,5,1,02,12,6,1,,1,1,0,0
"POINT (9.793719466000027 52.332827162000058)",Unfall 128024 (2017) Kat:3,128024,3,4,6,02,15,6,0,,1,0,1,0
"POINT (9.827605837000021 52.287766812000029)",Unfall 128025 (2017) Kat:3,128025,3,4,6,02,15,6,0,,0,1,1,0
"POINT (9.795890818000032 52.375285496000060)",Unfall 128026 (2017) Kat:3,128026,3,4,6,02,07,6,1,,0,1,1,0
"POINT (9.808575785000073 52.309036803000026)",Unfall 128052 (2017) Kat:3,128052,3,3,5,02,09,5,1,,1,1,0,0
"POINT (9.748893540000040 52.382822740000051)",Unfall 128053 (2017) Kat:3,128053,3,5,1,02,07,5,1,,1,1,0,0
"POINT (9.562901238000052 52.207973605000063)",Unfall 128054 (2017) Kat:3,128054,3,7,6,02,08,5,1,,0,1,1,0
"POINT (9.609795486000053 52.426186191000056)",Unfall 128055 (2017) Kat:3,128055,3,1,8,02,10,5,1,,0,1,0,0
"POINT (9.841649838000024 52.490687567000066)",Unfall 128056 (2017) Kat:3,128056,3,3,5,02,10,5,1,,0,1,0,0
"POINT (9.756970560000070 52.396013550000077)",Unfall 128057 (2017) Kat:3,128057,3,3,5,02,21,5,1,,1,1,0,0
"POINT (9.983036562000052 52.357927214000028)",Unfall 128080 (2017) Kat:3,128080,3,1,9,02,12,4,1,,0,1,0,0
"POINT (9.729936663000046 52.434285157000033)",Unfall 128081 (2017) Kat:3,128081,3,5,0,02,17,4,1,,0,0,0,1
"POINT (9.707311113000060 52.389388578000080)",Unfall 128082 (2017) Kat:3,128082,3,3,5,02,08,4,1,,0,1,0,0
"POINT (9.666051336000066 52.415383687000030)",Unfall 128105 (2017) Kat:3,128105,3,6,3,02,08,3,1,,0,1,0,0
"POINT (9.703054126000041 52.369417408000061)",Unfall 128106 (2017) Kat:3,128106,3,6,3,02,15,3,0,,0,1,0,0
"POINT (9.740993959000036 52.398856471000045)",Unfall 128107 (2017) Kat:3,128107,3,3,0,02,08,3,0,,1,1,0,0
"POINT (9.765981538000062 52.381969811000033)",Unfall 128108 (2017) Kat:2,128108,2,2,5,02,16,3,0,,1,1,0,0
"POINT (9.961830915000064 52.389583215000073)",Unfall 128109 (2017) Kat:3,128109,3,2,4,02,11,3,0,,0,1,0,0
"POINT (9.746303797000053 52.361194449000038)",Unfall 128110 (2017) Kat:3,128110,3,3,5,02,11,3,0,,1,1,0,0
"POINT (9.811862844000075 52.301755605000039)",Unfall 128136 (2017) Kat:3,128136,3,3,5,02,15,2,1,,1,1,0,0
"POINT (9.737220743000023 52.370648713000037)",Unfall 128137 (2017) Kat:3,128137,3,4,6,02,10,2,0,,0,1,1,0
"POINT (9.611156558000062 52.430460565000033)",Unfall 128138 (2017) Kat:3,128138,3,1,8,02,11,2,1,,0,1,0,0
"POINT (9.964898812000058 52.377000897000073)",Unfall 128139 (2017) Kat:3,128139,3,3,5,02,14,2,1,,1,1,0,0
"POINT (9.984515349000048 52.389078089000066)",Unfall 128140 (2017) Kat:3,128140,3,6,0,02,05,2,1,,1,1,0,0
"POINT (9.652172489000066 52.415489355000034)",Unfall 128141 (2017) Kat:3,128141,3,3,5,02,18,2,1,,0,1,0,0
"POINT (9.734637070000076 52.373541658000079)",Unfall 128142 (2017) Kat:3,128142,3,4,6,02,12,2,1,,0,1,1,0
"POINT (9.705858229000057 52.352554631000032)",Unfall 128143 (2017) Kat:3,128143,3,6,0,02,02,2,1,,1,1,0,0
"POINT (9.692825325000058 52.344460796000078)",Unfall 128160 (2017) Kat:3,128160,3,2,2,03,12,3,0,,0,1,0,0
"POINT (9.743588466000063 52.357232783000029)",Unfall 128161 (2017) Kat:3,128161,3,6,2,03,15,3,0,,0,1,0,0
"POINT (9.854209742000023 52.391305340000031)",Unfall 128162 (2017) Kat:3,128162,3,2,5,03,20,3,0,,1,1,0,0
"POINT (9.603245116000039 52.313971638000055)",Unfall 128163 (2017) Kat:3,128163,3,3,5,03,15,3,0,,1,1,0,0
"POINT (9.643272000000025 52.415222805000042)",Unfall 128180 (2017) Kat:3,128180,3,3,5,03,16,2,0,,0,1,0,0
"POINT (9.719733287000054 52.360442840000076)",Unfall 128181 (2017) Kat:3,128181,3,3,5,03,12,2,0,,1,0,0,0
"POINT (9.753108838000060 52.397785830000032)",Unfall 128182 (2017) Kat:3,128182,3,2,4,03,17,2,0,,0,1,0,0
"POINT (9.730119127000023 52.374905932000047)",Unfall 128183 (2017) Kat:3,128183,3,6,2,03,11,2,0,,0,1,0,0
"POINT (9.602171936000048 52.314373743000033)",Unfall 128184 (2017) Kat:3,128184,3,3,5,03,07,2,0,,0,1,0,0
"POINT (9.752537258000075 52.434521190000055)",Unfall 128185 (2017) Kat:3,128185,3,2,6,03,21,2,0,,0,1,1,0
"POINT (9.854259120000052 52.491834749000077)",Unfall 128186 (2017) Kat:3,128186,3,3,5,03,16,2,0,,1,1,0,0
"POINT (10.007572565000032 52.446633742000074)",Unfall 128187 (2017) Kat:3,128187,3,3,5,03,11,2,0,,1,1,0,0
"POINT (9.775180026000044 52.363688233000062)",Unfall 128188 (2017) Kat:3,128188,3,2,5,03,16,2,0,,1,1,0,0
"POINT (9.674418952000053 52.397579455000027)",Unfall 128189 (2017) Kat:3,128189,3,6,2,03,16,2,0,,0,1,0,0
"POINT (9.431475736000039 52.417784216000030)",Unfall 128190 (2017) Kat:2,128190,2,5,1,03,15,2,0,,1,1,0,0
"POINT (9.669546529000058 52.349593363000054)",Unfall 128221 (2017) Kat:3,128221,3,3,5,03,10,7,0,,1,0,0,1
"POINT (9.728428523000048 52.374319232000062)",Unfall 128222 (2017) Kat:3,128222,3,6,2,03,15,7,0,,0,1,0,0
"POINT (9.800944896000033 52.352561006000030)",Unfall 128223 (2017) Kat:2,128223,2,7,0,03,18,7,0,,1,0,0,0
"POINT (9.741450092000036 52.398640628000066)",Unfall 128224 (2017) Kat:3,128224,3,1,8,03,05,7,0,,0,1,0,0
"POINT (9.738296231000049 52.381962695000027)",Unfall 128244 (2017) Kat:3,128244,3,2,5,03,03,6,1,,1,1,0,0
"POINT (9.745268408000072 52.378596106000032)",Unfall 128245 (2017) Kat:3,128245,3,3,5,03,10,6,0,,0,1,0,0
"POINT (9.729600349000066 52.439740912000048)",Unfall 128246 (2017) Kat:3,128246,3,4,6,03,11,6,0,,0,1,1,0
"POINT (9.618565140000044 52.430515660000026)",Unfall 128247 (2017) Kat:2,128247,2,2,2,03,15,6,0,,0,1,0,1
"POINT (9.738654099000030 52.382306350000079)",Unfall 128248 (2017) Kat:3,128248,3,4,6,03,15,6,0,,0,1,1,0
"POINT (9.823462581000058 52.384210043000053)",Unfall 128263 (2017) Kat:3,128263,3,2,4,03,06,5,1,,0,1,0,0
"POINT (9.841289720000077 52.359111280000036)",Unfall 128264 (2017) Kat:3,128264,3,7,9,03,06,5,0,,0,1,0,0
"POINT (9.736760775000050 52.421053132000054)",Unfall 128265 (2017) Kat:3,128265,3,3,5,03,16,5,1,,1,1,0,0
"POINT (9.763568187000033 52.399964805000081)",Unfall 128266 (2017) Kat:3,128266,3,2,4,03,10,5,0,,0,1,0,0
"POINT (9.731826557000034 52.375412467000046)",Unfall 128267 (2017) Kat:3,128267,3,2,3,03,13,5,0,,1,0,0,0
"POINT (9.744470321000051 52.374437763000060)",Unfall 128268 (2017) Kat:3,128268,3,2,5,03,15,5,1,,0,1,0,0
"POINT (9.724589471000058 52.358361307000052)",Unfall 128269 (2017) Kat:3,128269,3,2,5,03,13,5,1,,1,1,0,0
"POINT (9.456713958000023 52.413306483000042)",Unfall 128297 (2017) Kat:3,128297,3,3,5,03,13,4,0,,0,1,0,0
"POINT (9.707459974000074 52.368745090000061)",Unfall 128298 (2017) Kat:3,128298,3,5,1,03,19,4,1,,1,1,0,0
"POINT (9.820594428000049 52.359402624000040)",Unfall 128299 (2017) Kat:3,128299,3,2,6,03,18,4,1,,0,1,1,0
"POINT (9.766948252000077 52.357880331000047)",Unfall 128300 (2017) Kat:2,128300,2,4,6,03,15,4,1,,0,1,1,0
"POINT (9.854046905000075 52.390752549000069)",Unfall 128317 (2017) Kat:3,128317,3,7,5,03,11,3,0,,1,0,0,0
"POINT (9.720019092000030 52.387895673000060)",Unfall 128318 (2017) Kat:3,128318,3,7,0,03,07,3,1,,1,0,0,0
"POINT (9.747870622000050 52.395242390000078)",Unfall 128319 (2017) Kat:3,128319,3,2,4,03,19,3,0,,1,1,0,0
"POINT (9.819184537000069 52.400023043000033)",Unfall 128320 (2017) Kat:2,128320,2,3,5,03,13,3,0,,1,1,0,0
"POINT (9.733730784000045 52.362123319000034)",Unfall 128321 (2017) Kat:3,128321,3,3,5,03,15,3,0,,1,1,0,0
"POINT (9.714459315000056 52.371448472000054)",Unfall 128342 (2017) Kat:3,128342,3,7,0,03,15,2,0,,0,1,0,0
"POINT (9.813884152000071 52.398964825000064)",Unfall 128343 (2017) Kat:3,128343,3,2,4,03,16,2,0,,0,1,0,0
"POINT (9.753772840000067 52.386412602000064)",Unfall 128344 (2017) Kat:3,128344,3,3,5,03,10,2,0,,1,1,0,0
"POINT (10.099816499000042 52.386232752000069)",Unfall 128345 (2017) Kat:3,128345,3,3,5,03,15,2,1,,0,1,0,1
"POINT (9.761920174000068 52.371159447000082)",Unfall 128346 (2017) Kat:3,128346,3,3,5,03,09,2,0,,1,1,0,0
"POINT (9.722347063000029 52.378288360000056)",Unfall 128356 (2017) Kat:3,128356,3,3,5,03,11,1,0,,0,1,0,0
"POINT (9.833340832000033 52.386703667000063)",Unfall 128357 (2017) Kat:3,128357,3,3,6,03,17,1,0,,0,1,1,0
"POINT (9.736456302000022 52.383477783000046)",Unfall 128358 (2017) Kat:2,128358,2,6,3,03,22,1,0,,0,1,0,0
"POINT (9.670160246000023 52.347683699000072)",Unfall 128377 (2017) Kat:3,128377,3,2,4,03,10,7,0,,0,1,0,0
"POINT (9.734929772000044 52.380153319000044)",Unfall 128378 (2017) Kat:3,128378,3,6,6,03,14,7,0,,1,0,1,0
"POINT (9.764350913000044 52.264591694000046)",Unfall 128379 (2017) Kat:3,128379,3,3,5,03,17,7,0,,1,1,0,0
"POINT (9.637672595000026 52.394332038000073)",Unfall 128380 (2017) Kat:3,128380,3,7,2,03,14,7,0,,0,1,0,0
"POINT (9.749930003000031 52.362205273000029)",Unfall 128381 (2017) Kat:2,128381,2,3,5,03,12,7,0,,1,1,0,0
"POINT (9.723041114000068 52.387170277000052)",Unfall 128408 (2017) Kat:3,128408,3,7,6,03,10,1,0,,0,1,1,0
"POINT (9.774445052000033 52.373134111000070)",Unfall 128409 (2017) Kat:3,128409,3,6,2,03,12,1,0,,0,1,0,0
"POINT (9.755211329000076 52.273905993000028)",Unfall 128410 (2017) Kat:3,128410,3,3,5,03,14,1,0,,1,1,0,0
"POINT (9.714408804000073 52.398794043000066)",Unfall 128427 (2017) Kat:3,128427,3,6,2,03,12,7,0,,0,1,0,0
"POINT (9.766494274000024 52.564295061000053)",Unfall 128428 (2017) Kat:3,128428,3,3,5,03,16,7,0,,1,1,0,0
"POINT (10.167304893000050 52.471082031000037)",Unfall 128429 (2017) Kat:3,128429,3,7,6,03,13,7,0,,0,1,1,0
"POINT (9.729430522000030 52.374629164000055)",Unfall 128430 (2017) Kat:3,128430,3,7,0,03,11,7,0,,0,1,0,1
"POINT (9.739340444000050 52.363850813000056)",Unfall 128459 (2017) Kat:3,128459,3,6,0,03,16,6,0,,0,1,0,1
"POINT (9.744731790000060 52.374656657000060)",Unfall 128460 (2017) Kat:3,128460,3,3,5,03,21,6,0,,1,1,0,0
"POINT (9.559841509000023 52.402191290000076)",Unfall 128461 (2017) Kat:3,128461,3,3,5,03,16,6,0,,1,1,0,0
"POINT (9.480576228000075 52.460907293000048)",Unfall 128462 (2017) Kat:3,128462,3,5,4,03,14,6,0,,1,0,0,1
"POINT (9.682534665000048 52.459672745000034)",Unfall 128463 (2017) Kat:3,128463,3,1,9,03,21,6,0,,0,0,0,1
"POINT (9.738990065000053 52.446461551000027)",Unfall 128464 (2017) Kat:3,128464,3,4,0,03,10,6,0,,1,0,1,0
"POINT (10.009447524000052 52.453457884000045)",Unfall 128465 (2017) Kat:3,128465,3,1,8,03,09,6,0,,1,0,0,0
"POINT (9.698763097000040 52.355319332000079)",Unfall 128466 (2017) Kat:2,128466,2,1,2,03,19,6,0,,0,1,0,1
"POINT (9.717218991000038 52.340875907000054)",Unfall 128467 (2017) Kat:2,128467,2,3,5,03,16,6,0,,1,1,0,0
"POINT (9.779069313000036 52.361883259000081)",Unfall 128468 (2017) Kat:3,128468,3,6,2,03,15,6,0,,0,1,0,0
"POINT (9.701777047000064 52.375185941000041)",Unfall 128469 (2017) Kat:2,128469,2,4,6,03,16,6,0,,0,1,1,0
"POINT (9.781291445000022 52.410210678000055)",Unfall 128470 (2017) Kat:3,128470,3,2,5,03,12,6,0,,1,1,0,0
"POINT (9.724201179000033 52.369916469000032)",Unfall 128494 (2017) Kat:3,128494,3,7,1,03,10,5,0,,0,1,0,0
"POINT (9.740990744000044 52.398864835000040)",Unfall 128495 (2017) Kat:3,128495,3,3,5,03,07,5,0,,1,1,0,0
"POINT (9.675397499000042 52.377258099000073)",Unfall 128515 (2017) Kat:3,128515,3,2,0,03,15,4,0,,0,1,1,0
"POINT (9.731624173000057 52.378051417000052)",Unfall 128516 (2017) Kat:3,128516,3,7,0,03,11,4,0,,0,1,0,1
"POINT (9.743047750000073 52.379181827000082)",Unfall 128517 (2017) Kat:1,128517,1,2,5,03,12,4,0,,1,0,0,0
"POINT (9.715841473000069 52.377375749000066)",Unfall 128540 (2017) Kat:3,128540,3,6,4,03,11,3,0,,1,1,0,0
"POINT (9.761584498000048 52.394813435000060)",Unfall 128541 (2017) Kat:3,128541,3,5,1,03,10,3,0,,1,1,0,0
"POINT (9.735310186000049 52.420923073000040)",Unfall 128542 (2017) Kat:3,128542,3,6,2,03,10,3,0,,0,1,0,0
"POINT (9.715459196000040 52.371968734000063)",Unfall 128543 (2017) Kat:3,128543,3,6,2,03,08,3,1,,0,1,0,0
"POINT (9.735323868000023 52.372143489000052)",Unfall 128544 (2017) Kat:3,128544,3,7,0,03,14,3,1,,0,1,0,0
"POINT (9.727792579000038 52.368333117000077)",Unfall 128568 (2017) Kat:3,128568,3,7,0,03,08,2,0,,1,1,0,0
"POINT (9.705280012000060 52.373417550000056)",Unfall 128569 (2017) Kat:3,128569,3,7,0,03,21,2,0,,1,0,0,0
"POINT (9.725335886000039 52.383504315000039)",Unfall 128570 (2017) Kat:3,128570,3,6,2,03,14,2,1,,0,1,0,0
"POINT (9.450215841000045 52.423039996000057)",Unfall 128571 (2017) Kat:3,128571,3,4,6,03,14,2,0,,0,1,1,0
"POINT (9.678754451000032 52.343250814000044)",Unfall 128572 (2017) Kat:3,128572,3,5,1,03,07,2,1,,1,1,0,0
"POINT (9.960644804000026 52.368893967000076)",Unfall 128573 (2017) Kat:3,128573,3,2,2,03,12,2,1,,0,1,0,0
"POINT (9.708898960000056 52.370486575000029)",Unfall 128574 (2017) Kat:3,128574,3,3,5,03,21,2,0,,0,1,0,0
"POINT (9.747341705000054 52.411309054000071)",Unfall 128587 (2017) Kat:3,128587,3,3,5,03,17,1,1,,1,1,0,0
"POINT (9.740665921000073 52.400221046000070)",Unfall 128588 (2017) Kat:3,128588,3,3,5,03,18,1,1,,0,1,0,0
"POINT (9.734919316000060 52.380260705000069)",Unfall 128589 (2017) Kat:2,128589,2,2,5,03,00,1,0,,0,1,0,0
"POINT (9.603529596000044 52.460752208000031)",Unfall 128590 (2017) Kat:3,128590,3,3,5,03,13,1,1,,0,1,0,0
"POINT (9.767531600000041 52.358156042000076)",Unfall 128591 (2017) Kat:3,128591,3,2,5,03,05,1,1,,1,1,0,0
"POINT (9.857572312000059 52.411023258000057)",Unfall 128600 (2017) Kat:3,128600,3,7,1,03,10,7,1,,0,1,1,0
"POINT (9.774670957000069 52.403776036000068)",Unfall 128601 (2017) Kat:3,128601,3,3,5,03,10,7,1,,0,1,0,0
"POINT (9.786881392000055 52.407035360000066)",Unfall 128602 (2017) Kat:2,128602,2,7,0,03,16,7,0,,0,1,0,0
"POINT (9.764035039000021 52.360278419000053)",Unfall 128616 (2017) Kat:3,128616,3,6,2,03,16,6,0,,0,1,0,0
"POINT (9.762497668000037 52.332641009000042)",Unfall 128617 (2017) Kat:3,128617,3,1,0,03,11,6,1,,1,0,0,0
"POINT (9.718511723000063 52.380987962000063)",Unfall 128618 (2017) Kat:2,128618,2,4,6,03,17,6,0,,0,1,1,0
"POINT (9.819461530000069 52.429298468000070)",Unfall 128638 (2017) Kat:3,128638,3,3,5,03,10,5,0,,1,0,0,0
"POINT (9.611061331000030 52.420201171000031)",Unfall 128639 (2017) Kat:3,128639,3,5,0,03,20,5,0,,1,0,0,0
"POINT (10.068153345000042 52.391686703000062)",Unfall 128640 (2017) Kat:3,128640,3,3,5,03,09,5,0,,1,0,0,0
"POINT (9.822078257000044 52.386349637000080)",Unfall 128641 (2017) Kat:3,128641,3,6,2,03,09,5,0,,0,1,0,0
"POINT (9.773048572000050 52.344881037000050)",Unfall 128642 (2017) Kat:3,128642,3,3,5,03,09,5,0,,1,1,0,0
"POINT (9.712355309000031 52.360758395000062)",Unfall 128643 (2017) Kat:3,128643,3,1,0,03,15,5,0,,1,0,0,0
"POINT (9.761333888000024 52.372598047000054)",Unfall 128663 (2017) Kat:3,128663,3,4,6,03,18,4,0,,0,1,1,0
"POINT (9.722000306000041 52.425929968000048)",Unfall 128664 (2017) Kat:3,128664,3,1,0,03,13,4,0,,0,0,0,1
"POINT (9.853587990000051 52.433349154000041)",Unfall 128665 (2017) Kat:3,128665,3,6,4,03,14,4,0,,1,0,0,0
"POINT (9.749517406000052 52.337289579000071)",Unfall 128666 (2017) Kat:2,128666,2,7,0,03,20,4,1,,1,0,0,0
"POINT (9.663668265000069 52.380122197000048)",Unfall 128667 (2017) Kat:2,128667,2,3,5,03,06,4,0,,1,1,0,0
"POINT (9.870350268000038 52.363347702000056)",Unfall 128679 (2017) Kat:3,128679,3,3,5,04,09,2,0,,0,1,0,0
"POINT (9.712165612000035 52.387378906000038)",Unfall 128680 (2017) Kat:3,128680,3,7,0,04,08,2,0,,1,0,0,0
"POINT (9.729263528000047 52.376489677000052)",Unfall 128681 (2017) Kat:3,128681,3,7,1,04,13,2,0,,1,1,0,0
"POINT (9.734822623000071 52.415796744000033)",Unfall 128682 (2017) Kat:3,128682,3,7,0,04,20,2,0,,1,0,0,0
"POINT (9.723365768000065 52.377755166000043)",Unfall 128683 (2017) Kat:3,128683,3,2,6,04,13,2,0,,0,1,1,0
"POINT (9.702564695000035 52.337551130000065)",Unfall 128709 (2017) Kat:3,128709,3,2,4,04,17,1,0,,0,1,0,1
"POINT (9.688747499000044 52.341890804000059)",Unfall 128710 (2017) Kat:3,128710,3,5,4,04,18,1,0,,1,1,0,0
"POINT (9.725269811000032 52.380508516000077)",Unfall 128711 (2017) Kat:3,128711,3,3,5,04,16,1,0,,1,1,0,0
"POINT (9.732671126000071 52.379498571000056)",Unfall 128712 (2017) Kat:3,128712,3,3,5,04,16,1,0,,0,1,0,0
"POINT (9.793659568000066 52.332900486000028)",Unfall 128713 (2017) Kat:3,128713,3,3,5,04,18,1,0,,0,1,0,0
"POINT (9.753912912000033 52.378769229000056)",Unfall 128714 (2017) Kat:2,128714,2,7,5,04,15,1,0,,0,1,0,1
