WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.693074633000038 52.381866123000066)",Unfall 67059 (2020) Kat:3, Licht: 2,67059,3,1,8,08,22,3,0,2,0,1,0,0
"POINT (9.899186055000030 52.385681648000059)",Unfall 67061 (2020) Kat:3, Licht: 0,67061,3,6,2,07,14,7,0,0,0,1,0,0
"POINT (9.763109709000048 52.427104860000043)",Unfall 67062 (2020) Kat:3, Licht: 0,67062,3,7,8,07,06,7,0,0,0,0,0,0
"POINT (9.907601708000072 52.281469141000059)",Unfall 67068 (2020) Kat:3, Licht: 1,67068,3,6,2,07,05,7,0,1,0,1,0,0
"POINT (9.751894401000072 52.594399252000073)",Unfall 67077 (2020) Kat:3, Licht: 0,67077,3,7,3,08,15,1,0,0,0,1,0,0
"POINT (9.647545871000034 52.413380444000040)",Unfall 67084 (2020) Kat:3, Licht: 0,67084,3,6,3,08,19,6,0,0,0,1,0,1
"POINT (9.750767036000070 52.359785228000078)",Unfall 67085 (2020) Kat:3, Licht: 0,67085,3,6,2,08,14,7,1,0,0,1,0,0
"POINT (9.721432514000071 52.368285394000054)",Unfall 67108 (2020) Kat:3, Licht: 0,67108,3,6,4,08,20,5,0,0,1,0,0,0
"POINT (9.523258586000054 52.461304898000037)",Unfall 67121 (2020) Kat:3, Licht: 1,67121,3,1,0,08,21,6,0,1,0,0,0,1
"POINT (9.765363182000044 52.551941682000063)",Unfall 67122 (2020) Kat:3, Licht: 0,67122,3,2,2,08,11,7,0,0,0,1,0,0
"POINT (9.998180166000054 52.448923659000059)",Unfall 67141 (2020) Kat:3, Licht: 0,67141,3,1,0,08,17,2,0,0,1,0,0,0
"POINT (9.788221612000029 52.318357583000079)",Unfall 67145 (2020) Kat:3, Licht: 2,67145,3,3,5,08,22,4,0,2,1,1,0,0
"POINT (9.714840566000021 52.361130489000061)",Unfall 67147 (2020) Kat:3, Licht: 0,67147,3,2,3,07,11,6,0,0,0,1,0,1
"POINT (9.690334524000036 52.374769445000027)",Unfall 67157 (2020) Kat:3, Licht: 0,67157,3,2,5,08,20,6,0,0,1,1,0,0
"POINT (9.711450441000068 52.405450970000061)",Unfall 67176 (2020) Kat:3, Licht: 0,67176,3,6,3,07,15,6,0,0,0,1,0,1
"POINT (9.860437887000046 52.517406195000035)",Unfall 67179 (2020) Kat:3, Licht: 0,67179,3,3,5,08,14,3,0,0,0,1,0,0
"POINT (9.760925637000071 52.521346015000063)",Unfall 67184 (2020) Kat:3, Licht: 0,67184,3,7,8,07,16,6,0,0,0,1,0,0
"POINT (10.095496365000031 52.482952237000063)",Unfall 67186 (2020) Kat:3, Licht: 0,67186,3,7,0,07,15,6,0,0,1,0,0,0
"POINT (9.724970963000033 52.376741885000058)",Unfall 67190 (2020) Kat:3, Licht: 0,67190,3,3,5,07,16,5,0,0,0,1,0,0
"POINT (10.049961405000033 52.374022050000065)",Unfall 67191 (2020) Kat:3, Licht: 0,67191,3,6,2,07,19,6,0,0,0,1,0,0
"POINT (9.859845095000026 52.458194890000073)",Unfall 67193 (2020) Kat:2, Licht: 1,67193,2,7,9,07,06,6,0,1,0,1,0,0
"POINT (9.794581762000064 52.312913214000048)",Unfall 67197 (2020) Kat:2, Licht: 0,67197,2,7,0,07,18,6,0,0,1,0,0,0
"POINT (9.634677655000075 52.246851397000057)",Unfall 67198 (2020) Kat:3, Licht: 0,67198,3,7,8,07,14,6,0,0,0,1,0,0
"POINT (9.528865772000074 52.188485969000055)",Unfall 67259 (2020) Kat:3, Licht: 0,67259,3,3,5,08,15,2,0,0,1,0,0,1
"POINT (9.626494884000067 52.330031299000041)",Unfall 67263 (2020) Kat:3, Licht: 0,67263,3,3,5,08,09,4,0,0,0,1,0,0
"POINT (9.733847687000036 52.469657533000031)",Unfall 67274 (2020) Kat:3, Licht: 1,67274,3,3,5,08,21,5,0,1,1,1,0,0
"POINT (9.758500823000077 52.427065121000055)",Unfall 67280 (2020) Kat:2, Licht: 0,67280,2,7,8,08,15,1,0,0,0,1,0,0
"POINT (9.726344914000038 52.366155270000036)",Unfall 67287 (2020) Kat:3, Licht: 0,67287,3,6,2,08,14,6,0,0,0,1,0,0
"POINT (9.714986994000071 52.346384255000032)",Unfall 67288 (2020) Kat:3, Licht: 0,67288,3,6,2,08,10,7,0,0,0,1,0,0
"POINT (9.785881419000077 52.555349944000056)",Unfall 67302 (2020) Kat:3, Licht: 0,67302,3,6,2,07,17,6,0,0,0,1,0,0
"POINT (9.629138394000051 52.330363098000078)",Unfall 67316 (2020) Kat:3, Licht: 0,67316,3,6,2,07,16,5,0,0,0,1,0,0
"POINT (9.401695387000075 52.454348835000076)",Unfall 67319 (2020) Kat:2, Licht: 0,67319,2,2,5,07,20,5,0,0,0,1,0,1
"POINT (9.791314634000059 52.315332338000076)",Unfall 67323 (2020) Kat:3, Licht: 0,67323,3,2,4,07,14,3,0,0,0,1,0,0
"POINT (9.793483040000069 52.553643102000080)",Unfall 67324 (2020) Kat:1, Licht: 0,67324,1,6,2,07,13,5,0,0,0,1,0,0
"POINT (9.735641792000024 52.402999885000042)",Unfall 67325 (2020) Kat:3, Licht: 0,67325,3,6,2,08,13,6,0,0,0,1,0,0
"POINT (9.737852329000077 52.610275508000029)",Unfall 67326 (2020) Kat:3, Licht: 0,67326,3,6,2,08,11,7,0,0,0,1,0,0
"POINT (9.698374430000058 52.376947110000060)",Unfall 67328 (2020) Kat:3, Licht: 0,67328,3,6,2,07,10,5,0,0,0,1,0,0
"POINT (9.500183007000032 52.575719260000028)",Unfall 67329 (2020) Kat:3, Licht: 0,67329,3,6,2,07,17,5,0,0,1,0,0,0
"POINT (9.751718393000033 52.369560424000042)",Unfall 67330 (2020) Kat:2, Licht: 0,67330,2,2,0,07,09,5,0,0,0,1,0,1
"POINT (9.735748800000067 52.400176402000056)",Unfall 67341 (2020) Kat:3, Licht: 0,67341,3,6,2,07,07,3,0,0,0,1,0,0
"POINT (9.716440405000071 52.357905480000056)",Unfall 67345 (2020) Kat:3, Licht: 0,67345,3,3,5,08,13,3,0,0,0,1,0,1
"POINT (9.723011665000058 52.440218047000030)",Unfall 67346 (2020) Kat:3, Licht: 0,67346,3,6,3,07,18,5,0,0,0,1,0,0
"POINT (9.788898713000037 52.421553042000028)",Unfall 67348 (2020) Kat:3, Licht: 0,67348,3,6,0,07,13,3,0,0,0,1,0,0
"POINT (9.515029730000038 52.288009672000044)",Unfall 67367 (2020) Kat:3, Licht: 0,67367,3,6,2,07,19,3,0,0,0,1,0,0
"POINT (9.765523936000022 52.430291570000065)",Unfall 67376 (2020) Kat:3, Licht: 0,67376,3,3,5,07,16,3,0,0,1,1,0,0
"POINT (9.643439641000043 52.335036199000058)",Unfall 67380 (2020) Kat:1, Licht: 0,67380,1,3,5,08,08,3,0,0,1,1,0,0
"POINT (9.816330597000047 52.289016069000070)",Unfall 67406 (2020) Kat:3, Licht: 0,67406,3,6,2,08,14,6,0,0,0,1,0,0
"POINT (9.670784371000025 52.441330432000029)",Unfall 67428 (2020) Kat:3, Licht: 0,67428,3,6,2,08,07,5,0,0,0,1,0,0
"POINT (10.020734816000072 52.382761801000072)",Unfall 67434 (2020) Kat:3, Licht: 1,67434,3,1,9,08,04,1,1,1,0,1,0,0
"POINT (9.563855844000045 52.364717111000061)",Unfall 67441 (2020) Kat:3, Licht: 0,67441,3,3,5,08,10,6,0,0,0,1,0,0
"POINT (9.413544654000077 52.329501119000042)",Unfall 67442 (2020) Kat:3, Licht: 0,67442,3,7,0,08,20,7,0,0,1,0,0,0
"POINT (9.836995360000060 52.277060871000060)",Unfall 67445 (2020) Kat:2, Licht: 0,67445,2,1,0,07,16,4,0,0,1,0,0,0
"POINT (9.611254837000047 52.392048893000037)",Unfall 67446 (2020) Kat:3, Licht: 0,67446,3,3,5,07,07,4,0,0,1,1,0,0
"POINT (9.567063544000064 52.421846730000027)",Unfall 67451 (2020) Kat:3, Licht: 0,67451,3,6,2,07,15,4,0,0,0,1,0,0
"POINT (9.760799426000062 52.587044820000074)",Unfall 67452 (2020) Kat:2, Licht: 0,67452,2,6,2,07,10,4,0,0,0,1,0,0
"POINT (9.772361003000071 52.578937332000066)",Unfall 67456 (2020) Kat:3, Licht: 0,67456,3,6,2,07,09,4,0,0,0,1,0,0
"POINT (9.721650547000024 52.362144946000058)",Unfall 67458 (2020) Kat:3, Licht: 1,67458,3,7,0,07,20,4,0,1,0,0,1,0
"POINT (9.733722789000069 52.586256434000063)",Unfall 67461 (2020) Kat:3, Licht: 0,67461,3,2,6,08,13,2,0,0,0,0,1,0
"POINT (9.716675275000057 52.396966357000053)",Unfall 67462 (2020) Kat:3, Licht: 0,67462,3,1,0,07,19,4,0,0,0,0,0,1
"POINT (10.002494524000042 52.386574883000037)",Unfall 67465 (2020) Kat:3, Licht: 0,67465,3,6,2,08,18,4,0,0,0,1,0,0
"POINT (9.556371468000066 52.569134965000046)",Unfall 67478 (2020) Kat:2, Licht: 0,67478,2,1,8,08,17,6,0,0,0,0,0,1
"POINT (9.914743600000065 52.340211127000032)",Unfall 67499 (2020) Kat:3, Licht: 0,67499,3,5,0,08,08,3,0,0,0,1,0,0
"POINT (9.356612810000058 52.446538890000056)",Unfall 67544 (2020) Kat:3, Licht: 0,67544,3,3,5,08,13,5,0,0,1,0,0,0
"POINT (9.762878821000072 52.426954918000035)",Unfall 67550 (2020) Kat:3, Licht: 0,67550,3,6,2,08,15,1,0,0,0,1,0,0
"POINT (9.712528225000028 52.366743301000042)",Unfall 67572 (2020) Kat:3, Licht: 0,67572,3,6,3,07,13,3,0,0,1,0,0,0
"POINT (9.708845788000076 52.366050863000055)",Unfall 67574 (2020) Kat:3, Licht: 0,67574,3,3,5,07,14,3,0,0,0,1,0,0
"POINT (9.830991119000032 52.399262925000073)",Unfall 67577 (2020) Kat:3, Licht: 0,67577,3,6,2,08,14,2,0,0,0,1,0,0
"POINT (9.756041280000034 52.312322430000052)",Unfall 67578 (2020) Kat:3, Licht: 0,67578,3,1,0,07,16,3,0,0,1,1,0,0
"POINT (9.576028823000058 52.269329753000079)",Unfall 67579 (2020) Kat:3, Licht: 0,67579,3,7,0,07,16,3,0,0,1,0,0,0
"POINT (9.735381682000025 52.402549181000040)",Unfall 67581 (2020) Kat:3, Licht: 0,67581,3,2,5,08,16,4,0,0,1,1,0,0
"POINT (9.534622340000055 52.340262546000076)",Unfall 67584 (2020) Kat:1, Licht: 0,67584,1,6,4,07,16,3,0,0,0,1,0,0
"POINT (9.754389611000022 52.592129694000050)",Unfall 67586 (2020) Kat:3, Licht: 0,67586,3,6,2,07,11,3,0,0,0,1,0,0
"POINT (9.656124891000047 52.171176340000045)",Unfall 67587 (2020) Kat:2, Licht: 0,67587,2,3,5,07,06,3,0,0,0,1,0,1
"POINT (9.673725398000045 52.438181334000035)",Unfall 67594 (2020) Kat:3, Licht: 0,67594,3,6,2,08,15,6,0,0,0,1,0,0
"POINT (9.759742311000025 52.452951439000060)",Unfall 67595 (2020) Kat:3, Licht: 2,67595,3,2,4,08,21,7,1,2,0,1,0,0
"POINT (9.468617764000044 52.426634743000079)",Unfall 67603 (2020) Kat:3, Licht: 0,67603,3,4,6,08,12,1,0,0,1,0,1,0
"POINT (9.720162342000037 52.391789143000040)",Unfall 67617 (2020) Kat:3, Licht: 2,67617,3,3,5,08,21,5,0,2,1,1,0,0
"POINT (9.583329445000061 52.261206092000066)",Unfall 67621 (2020) Kat:3, Licht: 0,67621,3,1,0,08,14,1,1,0,1,0,0,0
"POINT (9.823036764000051 52.362416349000057)",Unfall 67624 (2020) Kat:3, Licht: 0,67624,3,5,1,08,12,2,1,0,0,1,0,0
"POINT (9.725107177000041 52.562680045000036)",Unfall 67627 (2020) Kat:3, Licht: 0,67627,3,6,2,08,11,1,0,0,0,1,0,0
"POINT (9.511368172000061 52.290129178000029)",Unfall 67630 (2020) Kat:3, Licht: 2,67630,3,1,4,08,20,4,1,2,0,1,0,0
"POINT (9.734785323000040 52.390591281000070)",Unfall 67632 (2020) Kat:3, Licht: 0,67632,3,5,3,08,09,6,0,0,0,1,0,0
"POINT (9.653191885000069 52.449682461000066)",Unfall 67635 (2020) Kat:2, Licht: 0,67635,2,7,8,08,09,1,0,0,1,0,0,0
"POINT (9.720194802000037 52.368050205000031)",Unfall 67650 (2020) Kat:2, Licht: 0,67650,2,6,4,08,07,5,0,0,1,0,0,0
"POINT (9.839486627000042 52.387606762000075)",Unfall 67651 (2020) Kat:2, Licht: 0,67651,2,1,0,08,15,6,0,0,1,0,0,0
"POINT (9.833407970000053 52.419270730000051)",Unfall 67652 (2020) Kat:3, Licht: 0,67652,3,6,2,08,14,6,0,0,0,1,0,0
"POINT (9.799948501000074 52.407268812000041)",Unfall 67658 (2020) Kat:3, Licht: 0,67658,3,7,0,08,13,2,0,0,1,0,0,0
"POINT (9.466673605000040 52.460461192000082)",Unfall 67659 (2020) Kat:3, Licht: 0,67659,3,6,4,08,16,6,0,0,0,1,0,0
"POINT (9.737162441000066 52.465645261000077)",Unfall 67664 (2020) Kat:3, Licht: 0,67664,3,6,2,08,17,5,0,0,0,1,0,0
"POINT (9.486898881000059 52.466758961000039)",Unfall 67665 (2020) Kat:3, Licht: 0,67665,3,6,4,08,16,6,0,0,0,1,0,0
"POINT (9.743200104000039 52.547438891000070)",Unfall 67666 (2020) Kat:3, Licht: 0,67666,3,3,5,08,18,6,1,0,0,1,0,0
"POINT (9.917476896000039 52.512094772000069)",Unfall 67672 (2020) Kat:2, Licht: 0,67672,2,5,1,08,12,6,0,0,0,1,0,0
"POINT (9.727974199000073 52.243093054000042)",Unfall 67673 (2020) Kat:3, Licht: 0,67673,3,7,8,08,17,1,0,0,0,1,0,0
"POINT (9.728448432000050 52.368009432000065)",Unfall 67674 (2020) Kat:3, Licht: 0,67674,3,3,5,08,07,6,0,0,1,1,0,0
"POINT (9.841567252000061 52.410279507000041)",Unfall 67676 (2020) Kat:3, Licht: 0,67676,3,6,2,08,15,4,0,0,0,1,0,0
"POINT (9.774712267000041 52.577205733000028)",Unfall 67678 (2020) Kat:3, Licht: 0,67678,3,7,3,08,14,6,0,0,0,1,0,0
"POINT (9.647551587000066 52.397019336000028)",Unfall 67680 (2020) Kat:3, Licht: 0,67680,3,4,6,08,15,1,1,0,0,1,1,0
"POINT (9.491900738000027 52.415947590000030)",Unfall 67682 (2020) Kat:3, Licht: 2,67682,3,6,2,08,21,1,1,2,0,1,0,0
"POINT (9.719996468000034 52.368021819000035)",Unfall 67683 (2020) Kat:3, Licht: 0,67683,3,3,5,08,14,3,0,0,1,0,0,0
"POINT (9.735614965000025 52.394774102000042)",Unfall 67704 (2020) Kat:3, Licht: 0,67704,3,3,5,08,15,1,1,0,1,0,0,0
"POINT (9.514014088000067 52.325695918000065)",Unfall 67719 (2020) Kat:3, Licht: 0,67719,3,2,2,08,17,6,0,0,1,1,0,0
"POINT (9.965918129000045 52.315586964000033)",Unfall 67726 (2020) Kat:3, Licht: 1,67726,3,7,0,08,21,3,0,1,1,0,0,0
"POINT (9.790803308000022 52.349400790000061)",Unfall 67758 (2020) Kat:2, Licht: 0,67758,2,1,9,08,18,1,0,0,0,0,0,1
"POINT (9.735842773000059 52.399366890000067)",Unfall 67760 (2020) Kat:3, Licht: 0,67760,3,3,5,08,17,3,1,0,1,1,0,0
"POINT (9.802060319000077 52.336704724000072)",Unfall 67767 (2020) Kat:3, Licht: 2,67767,3,1,0,08,04,7,0,2,1,0,0,0
"POINT (9.735281998000062 52.394652996000048)",Unfall 67768 (2020) Kat:3, Licht: 0,67768,3,2,2,08,15,2,1,0,0,1,0,0
"POINT (9.726458763000039 52.594526645000030)",Unfall 67780 (2020) Kat:3, Licht: 0,67780,3,2,2,08,13,7,0,0,0,1,0,0
"POINT (9.662048868000056 52.314857835000055)",Unfall 67781 (2020) Kat:3, Licht: 0,67781,3,5,1,08,19,7,0,0,0,1,0,0
"POINT (9.689762968000025 52.386431006000066)",Unfall 67786 (2020) Kat:3, Licht: 0,67786,3,6,2,08,14,5,0,0,0,1,0,0
"POINT (9.719607440000061 52.367521219000082)",Unfall 67792 (2020) Kat:3, Licht: 0,67792,3,2,2,08,16,5,0,0,0,1,0,0
"POINT (9.719348144000037 52.367424560000075)",Unfall 67794 (2020) Kat:3, Licht: 0,67794,3,1,0,08,15,5,0,0,1,0,0,0
"POINT (9.670721872000058 52.238940966000030)",Unfall 67801 (2020) Kat:3, Licht: 0,67801,3,3,5,08,18,5,0,0,1,1,0,0
"POINT (9.740631533000055 52.299381125000082)",Unfall 67802 (2020) Kat:3, Licht: 0,67802,3,6,2,08,14,5,0,0,0,1,0,1
"POINT (9.768166196000038 52.300523899000041)",Unfall 67803 (2020) Kat:3, Licht: 0,67803,3,7,0,08,15,5,0,0,1,0,0,0
"POINT (9.791577495000070 52.224841523000066)",Unfall 67808 (2020) Kat:3, Licht: 0,67808,3,1,0,08,17,5,0,0,1,0,0,0
"POINT (9.471416758000032 52.508459950000031)",Unfall 67809 (2020) Kat:3, Licht: 0,67809,3,6,2,08,10,5,0,0,0,1,0,0
"POINT (9.969486894000056 52.373145371000078)",Unfall 67810 (2020) Kat:3, Licht: 0,67810,3,1,0,08,18,5,0,0,1,0,0,0
"POINT (9.889463719000048 52.295435176000069)",Unfall 67815 (2020) Kat:3, Licht: 0,67815,3,6,0,08,06,2,0,0,0,1,0,0
"POINT (10.014332327000034 52.440568197000061)",Unfall 67817 (2020) Kat:2, Licht: 0,67817,2,1,8,08,11,5,0,0,1,0,0,0
"POINT (9.727209044000063 52.381181801000082)",Unfall 67819 (2020) Kat:1, Licht: 0,67819,1,3,5,08,15,5,0,0,1,1,0,0
"POINT (9.706487926000023 52.278604240000050)",Unfall 67820 (2020) Kat:3, Licht: 0,67820,3,5,1,08,08,4,0,0,0,1,0,0
"POINT (9.958059569000056 52.318268577000026)",Unfall 67821 (2020) Kat:3, Licht: 0,67821,3,4,6,08,16,4,0,0,0,1,1,0
"POINT (9.761381089000054 52.274071753000044)",Unfall 67823 (2020) Kat:3, Licht: 0,67823,3,3,5,08,08,6,0,0,0,1,0,1
"POINT (9.935651722000046 52.393154274000040)",Unfall 67825 (2020) Kat:3, Licht: 0,67825,3,6,3,08,14,5,0,0,0,1,0,0
"POINT (9.678156238000042 52.365743758000065)",Unfall 67835 (2020) Kat:3, Licht: 1,67835,3,3,5,08,18,4,1,1,0,1,0,0
"POINT (9.398148267000067 52.429483839000056)",Unfall 67855 (2020) Kat:2, Licht: 0,67855,2,3,5,08,18,5,0,0,1,1,0,0
"POINT (10.136618120000037 52.362568763000070)",Unfall 67859 (2020) Kat:3, Licht: 0,67859,3,6,2,08,08,7,0,0,0,1,0,0
"POINT (9.827115540000023 52.344053823000081)",Unfall 67867 (2020) Kat:3, Licht: 0,67867,3,2,5,08,09,4,1,0,1,1,0,0
"POINT (9.620742795000069 52.465358252000044)",Unfall 67873 (2020) Kat:3, Licht: 0,67873,3,1,0,08,11,1,0,0,0,0,0,1
"POINT (9.419053596000026 52.429265296000040)",Unfall 67874 (2020) Kat:3, Licht: 0,67874,3,2,5,08,11,3,0,0,1,1,0,0
"POINT (9.749824955000065 52.369267566000076)",Unfall 67880 (2020) Kat:3, Licht: 0,67880,3,3,5,08,16,5,0,0,1,0,0,0
"POINT (9.302784812000027 52.501141218000043)",Unfall 67906 (2020) Kat:3, Licht: 2,67906,3,1,9,08,21,2,1,2,0,1,0,0
"POINT (10.130439402000036 52.398083374000066)",Unfall 67912 (2020) Kat:3, Licht: 0,67912,3,2,5,08,15,6,0,0,0,1,0,0
"POINT (9.456866283000068 52.499681686000031)",Unfall 67914 (2020) Kat:3, Licht: 0,67914,3,2,5,08,08,4,0,0,1,1,0,0
"POINT (9.502588745000026 52.289416178000067)",Unfall 67915 (2020) Kat:3, Licht: 0,67915,3,3,5,08,09,4,0,0,0,1,0,0
"POINT (9.456085087000076 52.375235536000048)",Unfall 67917 (2020) Kat:3, Licht: 2,67917,3,6,3,08,22,4,0,2,0,1,0,0
"POINT (9.778788797000061 52.367786416000058)",Unfall 67919 (2020) Kat:3, Licht: 1,67919,3,6,2,08,19,3,0,1,0,1,0,0
"POINT (9.775523935000024 52.576463912000065)",Unfall 67923 (2020) Kat:3, Licht: 0,67923,3,6,2,08,17,4,0,0,0,1,0,0
"POINT (9.586989152000058 52.415917960000058)",Unfall 67924 (2020) Kat:3, Licht: 0,67924,3,2,5,08,15,4,0,0,0,1,0,0
"POINT (9.430124683000031 52.424886272000037)",Unfall 67926 (2020) Kat:3, Licht: 0,67926,3,6,2,08,14,7,0,0,0,1,0,0
"POINT (9.606984485000055 52.432787265000059)",Unfall 67930 (2020) Kat:3, Licht: 0,67930,3,6,2,08,11,4,0,0,0,1,0,0
"POINT (9.863591795000048 52.358648692000031)",Unfall 67931 (2020) Kat:2, Licht: 0,67931,2,7,0,08,09,4,0,0,1,0,0,0
"POINT (9.732097788000033 52.383377756000073)",Unfall 67964 (2020) Kat:3, Licht: 0,67964,3,2,5,08,12,3,0,0,1,1,0,0
"POINT (9.733827877000067 52.469692376000069)",Unfall 67965 (2020) Kat:3, Licht: 0,67965,3,3,5,08,07,5,0,0,1,1,0,0
"POINT (9.860614498000075 52.494387499000027)",Unfall 67971 (2020) Kat:3, Licht: 0,67971,3,2,2,08,11,7,0,0,0,1,0,0
"POINT (9.959352966000040 52.317640800000049)",Unfall 67972 (2020) Kat:3, Licht: 0,67972,3,3,5,08,13,7,0,0,0,1,0,0
"POINT (9.507323183000040 52.549840356000061)",Unfall 68000 (2020) Kat:3, Licht: 0,68000,3,7,0,08,14,5,0,0,0,0,0,1
"POINT (9.712517602000048 52.366741426000033)",Unfall 68021 (2020) Kat:3, Licht: 0,68021,3,1,0,08,16,2,1,0,1,0,0,0
"POINT (9.703874120000023 52.281885184000032)",Unfall 68027 (2020) Kat:3, Licht: 0,68027,3,5,5,08,09,4,1,0,0,1,0,1
"POINT (9.856415249000065 52.358753686000057)",Unfall 68048 (2020) Kat:3, Licht: 0,68048,3,2,5,08,17,5,0,0,1,0,0,0
"POINT (9.719427320000023 52.346052030000067)",Unfall 68056 (2020) Kat:3, Licht: 2,68056,3,7,0,08,04,2,1,2,0,0,0,1
"POINT (9.734481811000023 52.388564772000052)",Unfall 68062 (2020) Kat:3, Licht: 0,68062,3,6,6,08,15,6,0,0,1,0,1,0
"POINT (10.124504255000033 52.457675843000061)",Unfall 68072 (2020) Kat:3, Licht: 2,68072,3,1,9,08,22,4,1,2,0,1,0,0
"POINT (9.472764112000050 52.301551258000075)",Unfall 68074 (2020) Kat:3, Licht: 0,68074,3,6,2,08,09,6,0,0,0,1,0,0
"POINT (9.719327397000029 52.349319871000034)",Unfall 68079 (2020) Kat:3, Licht: 0,68079,3,3,5,08,16,1,0,0,0,1,0,0
"POINT (9.744644532000052 52.338701096000079)",Unfall 68085 (2020) Kat:3, Licht: 0,68085,3,6,2,08,15,3,0,0,0,1,0,0
"POINT (9.670668293000063 52.358342297000036)",Unfall 68087 (2020) Kat:3, Licht: 0,68087,3,2,4,08,16,3,0,0,1,1,0,0
"POINT (9.567343026000060 52.422932338000066)",Unfall 68092 (2020) Kat:3, Licht: 0,68092,3,7,9,08,14,3,0,0,0,1,0,0
"POINT (10.170955375000062 52.410276611000029)",Unfall 68094 (2020) Kat:3, Licht: 0,68094,3,6,2,08,14,3,0,0,0,1,0,0
"POINT (9.768767751000041 52.338129510000044)",Unfall 68095 (2020) Kat:3, Licht: 1,68095,3,2,0,08,20,3,0,1,0,1,0,1
"POINT (9.710339806000036 52.431692451000060)",Unfall 68100 (2020) Kat:3, Licht: 0,68100,3,6,2,08,17,2,1,0,0,1,0,0
"POINT (9.735597135000035 52.394685435000042)",Unfall 68101 (2020) Kat:3, Licht: 0,68101,3,3,5,08,16,3,0,0,0,1,0,0
"POINT (9.679533547000062 52.359477625000068)",Unfall 68107 (2020) Kat:3, Licht: 0,68107,3,1,0,08,17,6,0,0,1,0,0,0
"POINT (9.668595742000036 52.344708212000057)",Unfall 68126 (2020) Kat:3, Licht: 2,68126,3,7,0,08,01,3,1,2,1,0,0,0
"POINT (9.806020906000072 52.336599223000064)",Unfall 68160 (2020) Kat:3, Licht: 2,68160,3,1,8,08,23,1,1,2,0,1,0,0
"POINT (9.723079713000061 52.439992599000050)",Unfall 68162 (2020) Kat:3, Licht: 0,68162,3,1,9,08,15,3,0,0,0,0,0,1
"POINT (10.060139903000049 52.505157007000037)",Unfall 68163 (2020) Kat:3, Licht: 0,68163,3,1,8,08,17,5,0,0,0,0,0,1
"POINT (9.461066507000055 52.402878985000029)",Unfall 68170 (2020) Kat:2, Licht: 0,68170,2,3,5,08,12,7,0,0,0,1,0,1
"POINT (9.646658572000035 52.413646121000056)",Unfall 68171 (2020) Kat:3, Licht: 0,68171,3,6,2,08,13,2,1,0,0,1,0,0
"POINT (9.714625210000065 52.361076131000061)",Unfall 68177 (2020) Kat:3, Licht: 0,68177,3,2,3,08,09,4,1,0,0,1,0,0
"POINT (9.455101190000050 52.306562198000051)",Unfall 68182 (2020) Kat:3, Licht: 0,68182,3,2,2,08,17,7,0,0,0,1,0,0
"POINT (9.723000201000048 52.391809384000055)",Unfall 68183 (2020) Kat:3, Licht: 0,68183,3,1,8,08,08,7,0,0,0,1,0,0
"POINT (9.465072266000050 52.456885827000065)",Unfall 68210 (2020) Kat:2, Licht: 0,68210,2,1,8,08,18,5,0,0,0,1,0,0
"POINT (9.663455545000034 52.239694212000074)",Unfall 68217 (2020) Kat:2, Licht: 0,68217,2,7,0,08,10,2,1,0,1,0,0,0
"POINT (9.745416054000032 52.366891985000052)",Unfall 68222 (2020) Kat:3, Licht: 0,68222,3,3,5,08,13,4,0,0,1,1,0,0
"POINT (9.725336580000032 52.547902783000040)",Unfall 68223 (2020) Kat:3, Licht: 0,68223,3,3,5,08,09,4,1,0,1,1,0,0
"POINT (9.701015136000024 52.371130183000048)",Unfall 68225 (2020) Kat:3, Licht: 0,68225,3,3,2,08,08,6,1,0,0,1,0,0
"POINT (9.833410992000040 52.419272434000050)",Unfall 68235 (2020) Kat:3, Licht: 0,68235,3,2,3,08,12,2,0,0,1,1,0,0
"POINT (9.419607286000030 52.425711065000030)",Unfall 68236 (2020) Kat:2, Licht: 2,68236,2,7,8,08,23,2,0,2,0,0,0,1
"POINT (9.612286582000024 52.330297224000049)",Unfall 68238 (2020) Kat:3, Licht: 0,68238,3,2,2,08,15,2,0,0,0,1,0,0
"POINT (9.467785428000070 52.462886965000052)",Unfall 68244 (2020) Kat:3, Licht: 0,68244,3,3,5,08,13,2,0,0,0,1,0,0
"POINT (9.595332997000071 52.408276176000072)",Unfall 68250 (2020) Kat:3, Licht: 0,68250,3,6,2,08,16,2,0,0,0,1,0,0
"POINT (9.723331364000046 52.440267413000072)",Unfall 68251 (2020) Kat:3, Licht: 1,68251,3,3,5,08,21,2,0,1,1,1,0,0
"POINT (9.599568877000024 52.423185684000032)",Unfall 68252 (2020) Kat:3, Licht: 2,68252,3,1,8,08,22,2,0,2,0,1,0,0
"POINT (9.768243615000074 52.453852410000081)",Unfall 68257 (2020) Kat:3, Licht: 0,68257,3,1,8,08,10,5,0,0,0,0,0,1
"POINT (10.091574793000063 52.365300744000081)",Unfall 68258 (2020) Kat:3, Licht: 0,68258,3,6,2,08,16,2,0,0,0,1,0,0
"POINT (9.515637915000070 52.472925954000061)",Unfall 68259 (2020) Kat:1, Licht: 0,68259,1,1,8,08,05,2,1,0,0,1,0,0
