WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (7.104508250000038 50.736532024000041)",Unfall 48585 (2021) Kat:3, Licht: 0,48585,3,2,5,7,15,6,0,0,0,1,0,1
"POINT (7.095001972000034 50.729291985000032)",Unfall 48625 (2021) Kat:2, Licht: 0,48625,2,6,2,8,11,1,0,0,0,1,0,0
"POINT (7.142544477000058 50.746891658000038)",Unfall 48641 (2021) Kat:2, Licht: 2,48641,2,1,8,7,4,1,0,2,0,1,0,0
"POINT (7.148418746000061 50.721978777000061)",Unfall 48690 (2021) Kat:3, Licht: 1,48690,3,1,9,7,20,6,0,1,0,1,0,0
"POINT (7.085787429000050 50.745433426000034)",Unfall 48730 (2021) Kat:3, Licht: 0,48730,3,6,0,8,11,4,0,0,0,0,0,1
"POINT (7.118237229000044 50.739512141000034)",Unfall 48755 (2021) Kat:3, Licht: 2,48755,3,1,8,8,5,7,1,2,0,1,0,0
"POINT (7.136322812000060 50.751710395000032)",Unfall 48793 (2021) Kat:3, Licht: 0,48793,3,6,2,8,16,3,0,0,0,1,0,0
"POINT (7.101031879000061 50.738417464000065)",Unfall 48803 (2021) Kat:3, Licht: 0,48803,3,5,1,7,11,5,0,0,1,1,0,0
"POINT (7.069141195000043 50.755380733000038)",Unfall 48839 (2021) Kat:3, Licht: 0,48839,3,6,2,6,9,3,0,0,0,1,0,0
"POINT (7.112095047000025 50.762796043000037)",Unfall 48857 (2021) Kat:3, Licht: 0,48857,3,2,5,7,8,6,0,0,1,1,0,0
"POINT (7.087925724000058 50.732469603000027)",Unfall 48889 (2021) Kat:3, Licht: 0,48889,3,3,5,8,17,4,0,0,1,1,0,0
"POINT (7.108287377000067 50.730329920000031)",Unfall 48907 (2021) Kat:3, Licht: 0,48907,3,1,6,8,7,5,1,0,0,1,1,0
"POINT (7.058684623000033 50.750136999000063)",Unfall 48925 (2021) Kat:3, Licht: 0,48925,3,6,3,8,18,3,1,0,0,1,0,0
"POINT (7.099183332000052 50.747202345000062)",Unfall 48964 (2021) Kat:3, Licht: 0,48964,3,6,2,6,9,5,0,0,0,1,0,0
"POINT (7.087711332000026 50.737045677000026)",Unfall 48974 (2021) Kat:3, Licht: 0,48974,3,5,0,7,11,5,0,0,1,1,0,0
"POINT (7.136988120000069 50.701167308000038)",Unfall 48993 (2021) Kat:3, Licht: 0,48993,3,7,0,8,19,2,0,0,0,1,0,0
"POINT (7.119248585000037 50.752799369000059)",Unfall 49003 (2021) Kat:2, Licht: 0,49003,2,6,2,8,14,6,1,0,0,1,0,0
"POINT (7.103948209000066 50.737196733000076)",Unfall 49037 (2021) Kat:3, Licht: 0,49037,3,2,5,8,8,2,0,0,1,1,0,0
"POINT (7.157010963000062 50.752718743000059)",Unfall 49049 (2021) Kat:3, Licht: 0,49049,3,2,2,7,6,4,0,0,0,1,0,0
"POINT (7.080509918000075 50.731142674000068)",Unfall 49065 (2021) Kat:3, Licht: 0,49065,3,6,2,8,18,4,0,0,0,1,0,0
"POINT (7.120814953000036 50.741322535000052)",Unfall 49099 (2021) Kat:3, Licht: 0,49099,3,6,2,8,10,6,1,0,1,1,0,0
"POINT (7.088509624000039 50.722037894000039)",Unfall 49143 (2021) Kat:3, Licht: 0,49143,3,2,4,8,15,3,0,0,1,1,0,0
"POINT (7.100457463000055 50.737337049000075)",Unfall 49211 (2021) Kat:3, Licht: 0,49211,3,6,2,7,16,7,1,0,1,1,0,0
"POINT (7.086700388000054 50.737258200000042)",Unfall 49255 (2021) Kat:3, Licht: 0,49255,3,2,5,8,12,4,0,0,1,1,0,0
"POINT (7.095004830000050 50.730199387000027)",Unfall 49273 (2021) Kat:3, Licht: 2,49273,3,1,0,8,0,1,0,2,0,0,0,0
"POINT (7.056334711000034 50.762954708000052)",Unfall 49307 (2021) Kat:3, Licht: 0,49307,3,2,5,8,14,4,0,0,0,1,0,0
"POINT (7.077072742000041 50.742904058000079)",Unfall 49331 (2021) Kat:3, Licht: 2,49331,3,1,4,7,22,2,0,2,0,1,0,0
"POINT (7.165834474000064 50.678837067000075)",Unfall 49360 (2021) Kat:2, Licht: 0,49360,2,1,8,4,18,5,0,0,0,0,0,1
"POINT (7.110371448000024 50.738253659000065)",Unfall 49426 (2021) Kat:2, Licht: 0,49426,2,1,0,7,10,7,0,0,1,0,0,0
"POINT (7.116228953000075 50.738990396000077)",Unfall 49487 (2021) Kat:3, Licht: 2,49487,3,1,0,8,1,1,0,2,0,0,0,0
"POINT (7.118452536000063 50.739855701000067)",Unfall 49512 (2021) Kat:3, Licht: 0,49512,3,2,2,7,19,4,0,0,1,0,0,0
"POINT (7.118956454000056 50.718190096000058)",Unfall 49667 (2021) Kat:3, Licht: 0,49667,3,1,6,7,14,7,0,0,1,0,1,0
"POINT (7.164446495000050 50.755573542000036)",Unfall 49678 (2021) Kat:3, Licht: 0,49678,3,3,5,6,6,4,0,0,0,1,0,0
"POINT (7.076876726000023 50.750824502000057)",Unfall 49684 (2021) Kat:3, Licht: 0,49684,3,3,5,8,7,4,0,0,1,1,0,0
"POINT (7.079547702000070 50.738519189000044)",Unfall 49711 (2021) Kat:3, Licht: 1,49711,3,6,8,8,21,3,1,1,1,0,0,0
"POINT (7.080926430000034 50.722300357000051)",Unfall 51709 (2021) Kat:3, Licht: 0,51709,3,6,2,8,15,6,1,0,0,1,0,0
"POINT (7.127793260000033 50.710329173000048)",Unfall 53055 (2021) Kat:3, Licht: 0,53055,3,6,2,7,11,7,0,0,0,1,0,0
"POINT (7.042139209000027 50.588498078000043)",Unfall 53288 (2021) Kat:3, Licht: 0,53288,3,6,2,10,10,7,0,0,0,1,0,0
"POINT (7.156670112000029 50.720235030000026)",Unfall 53525 (2021) Kat:3, Licht: 0,53525,3,3,5,4,12,4,0,0,1,1,0,0
"POINT (7.137600250000048 50.700877630000036)",Unfall 53536 (2021) Kat:3, Licht: 0,53536,3,7,0,8,8,6,0,0,1,0,0,0
"POINT (7.081787741000028 50.737622093000027)",Unfall 53550 (2021) Kat:3, Licht: 0,53550,3,6,2,5,13,5,0,0,0,1,0,0
"POINT (7.121915983000065 50.742970342000035)",Unfall 53609 (2021) Kat:3, Licht: 0,53609,3,3,5,8,16,4,0,0,1,1,0,0
"POINT (7.069447728000057 50.676495311000053)",Unfall 53632 (2021) Kat:3, Licht: 0,53632,3,6,2,9,17,5,0,0,0,1,0,1
"POINT (7.057085857000061 50.719309350000060)",Unfall 53637 (2021) Kat:3, Licht: 0,53637,3,2,2,8,14,5,0,0,0,1,0,0
"POINT (7.037571752000076 50.590186121000045)",Unfall 53645 (2021) Kat:3, Licht: 2,53645,3,6,2,10,0,2,0,2,0,1,0,0
"POINT (7.050077927000075 50.585691024000027)",Unfall 53762 (2021) Kat:3, Licht: 0,53762,3,6,2,10,11,6,0,0,0,1,0,1
"POINT (7.065300773000047 50.700529307000068)",Unfall 53784 (2021) Kat:2, Licht: 0,53784,2,6,2,8,18,6,0,0,0,1,0,0
"POINT (7.124566040000047 50.658361626000044)",Unfall 53791 (2021) Kat:3, Licht: 0,53791,3,2,2,8,10,4,0,0,0,1,0,0
"POINT (7.101146120000067 50.757478794000065)",Unfall 53804 (2021) Kat:3, Licht: 0,53804,3,6,2,8,9,2,0,0,0,1,0,0
"POINT (7.174714553000058 50.665861334000056)",Unfall 53809 (2021) Kat:3, Licht: 0,53809,3,2,5,8,19,5,0,0,1,1,0,0
"POINT (7.049815022000075 50.655829193000045)",Unfall 53848 (2021) Kat:3, Licht: 0,53848,3,6,2,8,17,1,0,0,0,1,0,0
"POINT (7.053665635000073 50.717645236000067)",Unfall 53871 (2021) Kat:3, Licht: 0,53871,3,6,2,8,16,5,0,0,0,1,0,0
"POINT (7.139409884000031 50.674229098000069)",Unfall 53879 (2021) Kat:3, Licht: 0,53879,3,6,2,8,17,2,0,0,0,1,0,0
"POINT (7.141202893000070 50.697232629000041)",Unfall 53903 (2021) Kat:3, Licht: 0,53903,3,3,5,8,7,2,0,0,1,1,0,0
"POINT (7.082612394000023 50.706469687000038)",Unfall 53997 (2021) Kat:3, Licht: 0,53997,3,6,2,8,18,5,1,0,0,1,0,0
"POINT (7.048989807000055 50.586091096000075)",Unfall 54058 (2021) Kat:3, Licht: 0,54058,3,6,2,3,15,4,0,0,0,1,0,0
"POINT (7.135196017000055 50.703266234000068)",Unfall 54109 (2021) Kat:3, Licht: 0,54109,3,6,2,8,13,1,0,0,0,1,0,0
"POINT (7.048514857000043 50.642704562000063)",Unfall 54118 (2021) Kat:3, Licht: 0,54118,3,6,3,8,13,7,0,0,0,1,0,0
"POINT (7.121321526000031 50.716267059000074)",Unfall 54194 (2021) Kat:3, Licht: 0,54194,3,1,0,8,13,3,1,0,0,0,0,1
"POINT (7.113235039000074 50.723280145000047)",Unfall 54242 (2021) Kat:3, Licht: 0,54242,3,6,2,5,7,5,0,0,0,1,0,0
"POINT (7.149975808000022 50.689373439000065)",Unfall 54321 (2021) Kat:3, Licht: 0,54321,3,6,2,8,8,4,0,0,0,1,0,0
"POINT (7.135196017000055 50.703266234000068)",Unfall 54412 (2021) Kat:3, Licht: 0,54412,3,3,5,7,9,4,0,0,1,1,0,0
"POINT (7.085831463000034 50.745406480000042)",Unfall 54424 (2021) Kat:2, Licht: 0,54424,2,2,5,8,10,7,0,0,1,1,0,0
"POINT (7.092608579000057 50.715166233000048)",Unfall 54441 (2021) Kat:3, Licht: 0,54441,3,3,1,4,13,5,1,0,0,1,0,0
"POINT (7.140068166000049 50.698361625000075)",Unfall 54498 (2021) Kat:3, Licht: 2,54498,3,6,3,8,22,4,0,2,0,1,0,0
"POINT (7.075350603000061 50.683065969000040)",Unfall 54549 (2021) Kat:3, Licht: 0,54549,3,6,2,5,15,7,0,0,0,1,0,1
"POINT (7.181658364000043 50.668255802000033)",Unfall 54552 (2021) Kat:3, Licht: 0,54552,3,6,2,7,16,2,0,0,0,1,0,0
"POINT (7.071465748000037 50.717996176000042)",Unfall 54556 (2021) Kat:3, Licht: 0,54556,3,6,3,7,15,7,0,0,0,1,0,0
"POINT (7.074294349000070 50.732360050000068)",Unfall 54564 (2021) Kat:2, Licht: 2,54564,2,6,2,8,5,5,1,2,0,1,0,0
"POINT (7.152595988000030 50.685157201000038)",Unfall 54576 (2021) Kat:3, Licht: 0,54576,3,6,2,7,12,6,0,0,0,1,0,0
"POINT (7.071398369000065 50.678669838000076)",Unfall 54596 (2021) Kat:2, Licht: 0,54596,2,3,0,8,18,3,0,0,1,1,0,0
"POINT (7.042163631000051 50.588489038000034)",Unfall 54627 (2021) Kat:3, Licht: 2,54627,3,6,2,10,19,1,0,2,0,1,0,0
"POINT (7.044086968000045 50.753079212000046)",Unfall 160027 (2021) Kat:3, Licht: 0,160027,3,5,6,2,17,7,0,0,0,1,0,0
"POINT (7.051420550000046 50.736968000000047)",Unfall 160033 (2021) Kat:3, Licht: 0,160033,3,7,0,12,11,4,1,0,0,0,0,0
"POINT (7.043769247000057 50.704843611000058)",Unfall 160038 (2021) Kat:3, Licht: 0,160038,3,1,0,3,10,4,1,0,0,0,0,1
"POINT (7.057813538000062 50.748022981000076)",Unfall 160039 (2021) Kat:3, Licht: 0,160039,3,3,5,10,15,6,1,0,1,1,0,0
"POINT (7.068280919000074 50.715935943000034)",Unfall 160040 (2021) Kat:3, Licht: 0,160040,3,7,6,4,13,4,0,0,0,1,1,0
"POINT (7.047151845000030 50.757615628000053)",Unfall 160051 (2021) Kat:3, Licht: 0,160051,3,5,3,1,17,6,0,0,1,1,0,0
"POINT (7.069159285000069 50.692293527000061)",Unfall 160054 (2021) Kat:2, Licht: 0,160054,2,1,0,9,13,7,0,0,1,0,0,0
"POINT (7.040050165000025 50.750298116000067)",Unfall 160055 (2021) Kat:3, Licht: 0,160055,3,3,5,1,13,6,1,0,0,1,0,0
"POINT (7.074590652000040 50.723010669000075)",Unfall 160059 (2021) Kat:3, Licht: 0,160059,3,5,1,9,7,5,0,0,1,1,0,0
"POINT (7.087296389000073 50.738871643000039)",Unfall 160063 (2021) Kat:3, Licht: 0,160063,3,3,5,5,20,7,0,0,1,1,0,0
"POINT (7.061381274000041 50.704345442000033)",Unfall 160064 (2021) Kat:3, Licht: 0,160064,3,6,2,11,15,3,0,0,0,1,0,0
"POINT (7.071441811000057 50.735114385000031)",Unfall 160070 (2021) Kat:2, Licht: 0,160070,2,6,2,6,16,6,0,0,0,1,0,0
"POINT (7.058243182000069 50.744456476000039)",Unfall 160072 (2021) Kat:3, Licht: 0,160072,3,5,1,7,11,7,0,0,1,1,0,0
"POINT (7.089090144000068 50.753027359000043)",Unfall 160087 (2021) Kat:3, Licht: 0,160087,3,7,0,11,7,1,0,0,0,1,0,0
"POINT (7.042676943000060 50.746604336000075)",Unfall 160096 (2021) Kat:2, Licht: 0,160096,2,3,1,5,16,7,0,0,1,1,0,0
"POINT (7.047906974000057 50.736148966000030)",Unfall 160101 (2021) Kat:3, Licht: 0,160101,3,1,0,11,9,2,1,0,1,0,0,0
"POINT (7.083197433000066 50.733972588000029)",Unfall 160108 (2021) Kat:3, Licht: 0,160108,3,3,5,5,20,6,0,0,1,1,0,0
"POINT (7.071268849000035 50.742485989000045)",Unfall 160122 (2021) Kat:3, Licht: 2,160122,3,6,2,12,19,3,1,2,0,1,0,0
"POINT (7.056271090000052 50.695290665000073)",Unfall 160125 (2021) Kat:3, Licht: 0,160125,3,6,6,4,17,3,0,0,1,0,1,0
"POINT (7.041967760000034 50.711277816000063)",Unfall 160134 (2021) Kat:3, Licht: 0,160134,3,2,5,3,12,2,0,0,0,1,0,0
"POINT (7.084995297000034 50.758959634000064)",Unfall 160136 (2021) Kat:3, Licht: 2,160136,3,5,1,4,21,4,0,2,0,1,0,0
"POINT (7.051093482000056 50.760628829000041)",Unfall 160148 (2021) Kat:3, Licht: 0,160148,3,3,5,7,20,4,0,0,0,1,0,0
"POINT (7.074655531000076 50.733246378000047)",Unfall 160149 (2021) Kat:3, Licht: 0,160149,3,2,4,6,16,4,0,0,0,1,0,1
"POINT (7.087778758000070 50.729734510000071)",Unfall 160153 (2021) Kat:3, Licht: 0,160153,3,2,5,6,13,4,0,0,1,0,0,0
"POINT (7.057700425000064 50.707227423000063)",Unfall 160155 (2021) Kat:3, Licht: 0,160155,3,2,0,12,8,5,1,0,1,1,0,0
"POINT (7.044465898000055 50.715036181000073)",Unfall 160160 (2021) Kat:3, Licht: 0,160160,3,3,5,3,9,5,0,0,1,1,0,0
"POINT (7.054571985000052 50.713785433000055)",Unfall 160165 (2021) Kat:3, Licht: 0,160165,3,6,3,10,15,7,0,0,1,1,0,0
"POINT (7.087898210000048 50.729790015000049)",Unfall 160170 (2021) Kat:3, Licht: 0,160170,3,3,0,10,7,5,0,0,1,0,0,0
"POINT (7.057931369000073 50.705807789000062)",Unfall 160172 (2021) Kat:3, Licht: 1,160172,3,2,3,12,16,2,0,1,1,1,0,0
"POINT (7.072799688000032 50.737297302000059)",Unfall 160178 (2021) Kat:3, Licht: 0,160178,3,2,2,10,15,3,0,0,0,1,0,0
"POINT (7.031777932000068 50.712143849000029)",Unfall 160186 (2021) Kat:3, Licht: 0,160186,3,2,5,4,12,2,1,0,0,1,0,0
"POINT (7.075087754000037 50.726952879000066)",Unfall 160192 (2021) Kat:3, Licht: 0,160192,3,2,6,1,8,4,1,0,0,1,1,0
"POINT (7.086484874000064 50.756280268000069)",Unfall 160207 (2021) Kat:3, Licht: 0,160207,3,6,2,9,14,6,0,0,0,1,0,0
"POINT (7.071343521000074 50.712852842000075)",Unfall 160215 (2021) Kat:3, Licht: 0,160215,3,7,1,9,18,3,0,0,1,1,0,0
"POINT (7.071599302000038 50.676547529000061)",Unfall 160228 (2021) Kat:3, Licht: 0,160228,3,5,1,9,16,7,0,0,1,1,0,0
"POINT (7.043689421000067 50.749637939000081)",Unfall 160231 (2021) Kat:3, Licht: 0,160231,3,7,0,7,18,7,0,0,0,0,1,0
"POINT (7.048209030000066 50.737714663000077)",Unfall 160235 (2021) Kat:3, Licht: 2,160235,3,3,5,11,17,3,1,2,0,1,0,0
"POINT (7.081755290000046 50.735285983000040)",Unfall 160241 (2021) Kat:3, Licht: 2,160241,3,3,5,12,19,5,0,2,0,1,0,0
"POINT (7.052074576000052 50.704085938000048)",Unfall 160242 (2021) Kat:3, Licht: 2,160242,3,6,2,1,20,4,0,2,0,1,0,0
"POINT (7.073715955000068 50.738973665000060)",Unfall 160255 (2021) Kat:3, Licht: 2,160255,3,1,0,10,1,1,0,2,0,0,0,0
"POINT (7.065684972000042 50.707500883000080)",Unfall 160256 (2021) Kat:3, Licht: 0,160256,3,5,1,10,17,6,0,0,1,1,0,0
"POINT (7.059113841000055 50.735633588000042)",Unfall 160260 (2021) Kat:3, Licht: 0,160260,3,7,6,9,16,6,0,0,0,0,1,0
"POINT (7.084156594000035 50.740053556000078)",Unfall 160266 (2021) Kat:3, Licht: 0,160266,3,3,5,2,11,7,1,0,0,1,0,0
"POINT (7.042011815000023 50.711337320000041)",Unfall 160268 (2021) Kat:3, Licht: 0,160268,3,2,5,9,13,3,0,0,0,1,0,0
"POINT (7.065116713000066 50.729991587000029)",Unfall 160271 (2021) Kat:3, Licht: 2,160271,3,3,0,9,6,3,0,2,1,0,0,1
"POINT (7.089641030000053 50.724428864000060)",Unfall 160276 (2021) Kat:2, Licht: 2,160276,2,1,0,9,1,1,0,2,0,0,0,0
"POINT (7.087259326000037 50.696415344000059)",Unfall 160286 (2021) Kat:3, Licht: 0,160286,3,1,0,5,16,4,1,0,1,0,0,0
"POINT (7.069495863000043 50.693495606000056)",Unfall 160292 (2021) Kat:3, Licht: 0,160292,3,2,5,9,15,4,0,0,1,0,0,0
"POINT (7.052794099000039 50.711427870000080)",Unfall 160296 (2021) Kat:3, Licht: 0,160296,3,1,0,9,9,4,1,0,0,0,0,0
"POINT (7.045676684000057 50.749881742000071)",Unfall 160298 (2021) Kat:3, Licht: 0,160298,3,7,0,4,12,7,0,0,0,0,1,0
"POINT (7.044013981000035 50.716513404000068)",Unfall 160302 (2021) Kat:3, Licht: 0,160302,3,7,8,7,16,3,0,0,0,0,0,0
"POINT (7.059200987000054 50.703779291000046)",Unfall 160303 (2021) Kat:3, Licht: 0,160303,3,3,5,11,11,7,1,0,0,1,0,0
"POINT (7.072787057000028 50.737251380000032)",Unfall 160309 (2021) Kat:3, Licht: 0,160309,3,3,5,6,17,4,0,0,1,1,0,0
"POINT (7.083539487000053 50.697758007000061)",Unfall 160318 (2021) Kat:3, Licht: 2,160318,3,1,8,12,1,1,0,2,0,1,0,0
"POINT (7.046216083000047 50.749889663000033)",Unfall 160337 (2021) Kat:3, Licht: 2,160337,3,4,6,12,18,3,0,2,0,1,1,0
"POINT (7.038587953000047 50.714586199000053)",Unfall 160341 (2021) Kat:3, Licht: 0,160341,3,7,6,7,20,6,0,0,0,0,1,0
"POINT (7.071165291000057 50.725981540000078)",Unfall 160347 (2021) Kat:2, Licht: 0,160347,2,1,0,5,10,7,0,0,1,0,0,0
"POINT (7.064517238000064 50.722752995000064)",Unfall 160351 (2021) Kat:3, Licht: 0,160351,3,2,5,5,17,4,0,0,1,1,0,0
"POINT (7.077778087000070 50.725314608000076)",Unfall 160352 (2021) Kat:3, Licht: 2,160352,3,7,0,12,23,7,0,2,1,0,0,0
"POINT (7.051772041000049 50.748927572000071)",Unfall 160360 (2021) Kat:3, Licht: 0,160360,3,3,5,9,8,2,0,0,0,1,0,0
"POINT (7.067160623000063 50.747128694000025)",Unfall 160368 (2021) Kat:2, Licht: 0,160368,2,2,5,6,11,7,0,0,0,1,0,0
"POINT (7.047160589000043 50.695556078000038)",Unfall 160381 (2021) Kat:3, Licht: 2,160381,3,1,0,9,5,4,0,2,1,0,0,0
"POINT (7.071238892000054 50.751016621000076)",Unfall 160403 (2021) Kat:3, Licht: 0,160403,3,6,4,12,15,2,0,0,0,1,0,0
"POINT (7.056970219000050 50.696825252000053)",Unfall 160406 (2021) Kat:3, Licht: 0,160406,3,7,6,12,14,1,0,0,0,1,1,0
"POINT (7.063174315000026 50.711118879000026)",Unfall 160407 (2021) Kat:3, Licht: 0,160407,3,1,0,6,15,1,0,0,1,0,0,0
"POINT (7.044704546000048 50.722425661000045)",Unfall 160409 (2021) Kat:3, Licht: 0,160409,3,5,0,3,15,7,0,0,0,1,0,0
"POINT (7.089742112000067 50.730659185000036)",Unfall 160423 (2021) Kat:3, Licht: 0,160423,3,3,5,11,12,7,0,0,1,1,0,0
"POINT (7.076952037000069 50.758199703000059)",Unfall 160433 (2021) Kat:2, Licht: 0,160433,2,5,1,2,9,3,0,0,1,1,0,0
"POINT (7.047693111000058 50.736143741000035)",Unfall 160434 (2021) Kat:3, Licht: 0,160434,3,3,5,4,13,1,1,0,1,1,0,0
"POINT (7.059647402000053 50.735735138000052)",Unfall 160439 (2021) Kat:3, Licht: 2,160439,3,3,5,11,7,3,1,2,1,1,0,0
"POINT (7.056305859000076 50.702391514000055)",Unfall 160460 (2021) Kat:3, Licht: 0,160460,3,1,0,2,9,5,0,0,0,0,0,1
"POINT (7.079115481000031 50.723198692000040)",Unfall 160462 (2021) Kat:3, Licht: 0,160462,3,1,0,4,12,1,1,0,1,0,0,0
"POINT (7.068960989000061 50.692968034000046)",Unfall 160466 (2021) Kat:3, Licht: 0,160466,3,1,0,9,14,7,0,0,1,0,0,0
"POINT (7.074591032000058 50.723010984000041)",Unfall 160471 (2021) Kat:3, Licht: 1,160471,3,6,3,11,7,4,1,1,1,0,0,0
"POINT (7.090244868000070 50.756874723000067)",Unfall 160475 (2021) Kat:3, Licht: 0,160475,3,7,0,6,11,4,0,0,1,1,0,0
"POINT (7.049703801000021 50.750893484000073)",Unfall 160489 (2021) Kat:3, Licht: 2,160489,3,7,6,11,18,3,0,2,0,1,0,0
"POINT (7.083539487000053 50.697758007000061)",Unfall 160492 (2021) Kat:3, Licht: 0,160492,3,3,5,6,7,2,0,0,0,1,0,0
"POINT (7.069306885000060 50.734183711000071)",Unfall 160493 (2021) Kat:3, Licht: 0,160493,3,2,5,4,12,6,0,0,0,1,0,1
"POINT (7.087755322000021 50.733956355000032)",Unfall 160499 (2021) Kat:3, Licht: 2,160499,3,2,5,11,18,4,0,2,1,1,0,0
"POINT (7.059194856000033 50.703789208000046)",Unfall 160500 (2021) Kat:3, Licht: 0,160500,3,3,5,11,9,2,0,0,0,1,0,0
"POINT (7.068434371000023 50.768087910000077)",Unfall 160501 (2021) Kat:2, Licht: 0,160501,2,7,1,5,20,4,0,0,0,1,0,0
"POINT (7.072545969000032 50.734363487000053)",Unfall 160532 (2021) Kat:3, Licht: 0,160532,3,4,6,12,9,6,0,0,0,1,1,0
"POINT (7.059037759000034 50.735638830000028)",Unfall 160535 (2021) Kat:3, Licht: 0,160535,3,6,2,6,16,2,0,0,0,1,0,0
"POINT (7.084377403000076 50.722520292000070)",Unfall 160541 (2021) Kat:3, Licht: 0,160541,3,4,6,1,11,6,1,0,0,1,1,0
"POINT (7.057047176000026 50.753702632000056)",Unfall 160546 (2021) Kat:3, Licht: 0,160546,3,3,5,3,11,4,0,0,0,1,0,1
"POINT (7.087778758000070 50.729734510000071)",Unfall 160575 (2021) Kat:3, Licht: 0,160575,3,2,5,9,13,2,0,0,1,0,0,1
"POINT (7.041793989000041 50.749090287000058)",Unfall 160595 (2021) Kat:3, Licht: 2,160595,3,1,0,4,22,7,0,2,0,1,0,0
"POINT (7.074750912000070 50.739576843000066)",Unfall 160611 (2021) Kat:3, Licht: 2,160611,3,6,6,1,19,7,0,2,0,1,1,0
"POINT (7.058285001000058 50.704089669000041)",Unfall 160618 (2021) Kat:3, Licht: 2,160618,3,3,5,10,19,6,0,2,0,1,0,0
"POINT (7.042577564000055 50.718910303000030)",Unfall 160625 (2021) Kat:3, Licht: 0,160625,3,5,1,4,17,7,0,0,0,1,0,0
"POINT (7.062606049000067 50.704748133000066)",Unfall 160628 (2021) Kat:3, Licht: 0,160628,3,3,5,10,16,7,0,0,0,1,0,0
"POINT (7.058367896000050 50.704099881000047)",Unfall 160634 (2021) Kat:3, Licht: 0,160634,3,3,5,2,11,5,0,0,0,1,0,0
"POINT (7.072918943000047 50.737214154000071)",Unfall 160639 (2021) Kat:3, Licht: 2,160639,3,3,5,10,20,6,1,2,1,1,0,0
"POINT (7.059730526000067 50.698006635000070)",Unfall 160659 (2021) Kat:3, Licht: 0,160659,3,4,6,1,8,4,1,0,0,1,1,0
"POINT (7.049434911000048 50.714000352000028)",Unfall 160671 (2021) Kat:3, Licht: 0,160671,3,1,0,5,14,3,1,0,0,0,0,1
"POINT (7.047640376000061 50.733578517000069)",Unfall 160682 (2021) Kat:3, Licht: 0,160682,3,6,2,5,16,7,1,0,0,1,0,0
"POINT (7.030346312000063 50.712508656000068)",Unfall 160684 (2021) Kat:3, Licht: 0,160684,3,6,2,2,9,4,0,0,0,1,0,0
"POINT (7.070591445000048 50.751921045000074)",Unfall 160698 (2021) Kat:3, Licht: 0,160698,3,5,1,4,14,6,0,0,0,1,0,0
"POINT (7.038637407000067 50.747547011000051)",Unfall 160708 (2021) Kat:3, Licht: 0,160708,3,7,2,3,8,3,0,0,0,1,0,0
"POINT (7.050637520000066 50.735974321000072)",Unfall 160713 (2021) Kat:2, Licht: 0,160713,2,1,1,4,14,7,0,0,1,1,0,0
"POINT (7.066380449000064 50.744161157000065)",Unfall 160715 (2021) Kat:3, Licht: 0,160715,3,6,2,3,12,6,0,0,0,1,0,0
"POINT (7.088256063000074 50.722723101000042)",Unfall 160744 (2021) Kat:3, Licht: 0,160744,3,7,0,5,11,1,0,0,1,0,0,0
"POINT (7.059037834000037 50.704043210000066)",Unfall 160753 (2021) Kat:3, Licht: 0,160753,3,7,2,10,16,7,0,0,0,1,0,0
"POINT (7.067304673000024 50.740755496000077)",Unfall 160755 (2021) Kat:3, Licht: 2,160755,3,5,2,9,7,6,0,2,1,1,0,0
"POINT (7.055381017000059 50.752378993000036)",Unfall 160780 (2021) Kat:3, Licht: 0,160780,3,1,0,5,9,7,0,0,1,0,0,0
"POINT (7.083279391000076 50.739193893000049)",Unfall 160791 (2021) Kat:3, Licht: 0,160791,3,5,1,3,9,7,1,0,1,1,0,0
"POINT (7.073564480000073 50.721464552000043)",Unfall 160793 (2021) Kat:3, Licht: 0,160793,3,2,5,10,17,2,0,0,1,1,0,0
"POINT (7.058971874000065 50.703750630000059)",Unfall 160799 (2021) Kat:3, Licht: 0,160799,3,6,2,2,10,4,0,0,0,1,0,0
"POINT (7.071486488000062 50.716415284000050)",Unfall 160805 (2021) Kat:3, Licht: 0,160805,3,2,5,6,15,6,0,0,1,1,0,0
"POINT (7.076366876000066 50.722384417000058)",Unfall 160822 (2021) Kat:3, Licht: 0,160822,3,3,5,5,11,6,0,0,0,1,0,0
"POINT (7.091232028000036 50.695811185000082)",Unfall 160826 (2021) Kat:3, Licht: 0,160826,3,1,0,6,10,2,0,0,1,0,0,0
"POINT (7.044302088000052 50.694485665000059)",Unfall 160827 (2021) Kat:3, Licht: 0,160827,3,6,6,9,13,2,0,0,1,0,1,0
"POINT (7.085778597000058 50.755623017000062)",Unfall 160837 (2021) Kat:2, Licht: 2,160837,2,3,5,9,20,2,1,2,0,1,0,0
"POINT (7.064250670000035 50.746734790000062)",Unfall 160839 (2021) Kat:3, Licht: 0,160839,3,3,5,11,14,3,0,0,0,1,0,0
"POINT (7.077169797000067 50.722629652000080)",Unfall 160840 (2021) Kat:3, Licht: 0,160840,3,6,3,4,18,5,0,0,1,0,0,0
