WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.722885900000051 52.442045844000063)",Unfall 86079 (2019) Kat:3, Licht: 0,86079,3,7,0,10,10,4,1,0,0,1,0,1
"POINT (9.871931551000046 52.512354549000065)",Unfall 86081 (2019) Kat:3, Licht: 2,86081,3,5,1,10,00,4,0,2,0,1,0,0
"POINT (9.631722072000059 52.420157324000058)",Unfall 86086 (2019) Kat:3, Licht: 0,86086,3,6,2,10,16,6,0,0,0,1,0,0
"POINT (9.516601480000077 52.341002244000038)",Unfall 86088 (2019) Kat:2, Licht: 0,86088,2,2,5,10,13,6,0,0,0,1,0,0
"POINT (9.734040879000077 52.412544843000035)",Unfall 86089 (2019) Kat:3, Licht: 0,86089,3,6,2,10,16,4,0,0,0,1,0,0
"POINT (9.405124938000029 52.334030279000046)",Unfall 86091 (2019) Kat:3, Licht: 0,86091,3,6,3,10,13,6,0,0,0,1,0,0
"POINT (9.610793325000032 52.569685404000040)",Unfall 86094 (2019) Kat:3, Licht: 1,86094,3,5,1,10,06,4,1,1,0,1,0,0
"POINT (9.611327065000069 52.405485862000035)",Unfall 86095 (2019) Kat:3, Licht: 0,86095,3,7,0,10,16,6,0,0,1,0,0,0
"POINT (9.768629617000045 52.520741816000054)",Unfall 86096 (2019) Kat:3, Licht: 0,86096,3,7,2,10,14,6,0,0,0,1,0,0
"POINT (9.786261444000047 52.565032967000036)",Unfall 86097 (2019) Kat:3, Licht: 0,86097,3,6,2,10,11,4,0,0,0,0,0,0
"POINT (10.048657214000059 52.308643590000031)",Unfall 86099 (2019) Kat:3, Licht: 1,86099,3,3,5,10,06,6,1,1,0,1,0,0
"POINT (9.745638257000053 52.209398461000035)",Unfall 86100 (2019) Kat:2, Licht: 0,86100,2,2,5,10,08,4,0,0,0,1,0,0
"POINT (9.762347210000030 52.370413807000034)",Unfall 86101 (2019) Kat:3, Licht: 2,86101,3,6,2,10,18,3,0,2,0,1,0,0
"POINT (9.465130374000069 52.456754449000073)",Unfall 86102 (2019) Kat:3, Licht: 0,86102,3,3,5,10,13,3,0,0,0,1,0,0
"POINT (9.750139951000051 52.452712179000059)",Unfall 86103 (2019) Kat:3, Licht: 0,86103,3,3,5,10,14,6,0,0,1,1,0,0
"POINT (9.790625217000070 52.558696078000082)",Unfall 86104 (2019) Kat:2, Licht: 2,86104,2,6,2,10,05,4,0,2,0,0,0,0
"POINT (9.385204673000033 52.457114369000067)",Unfall 86105 (2019) Kat:3, Licht: 0,86105,3,3,5,10,08,3,0,0,0,1,0,0
"POINT (9.732515091000039 52.424303663000046)",Unfall 86106 (2019) Kat:3, Licht: 0,86106,3,6,2,10,10,6,0,0,0,1,0,0
"POINT (9.990240093000068 52.372345120000034)",Unfall 86107 (2019) Kat:2, Licht: 0,86107,2,2,5,10,15,4,0,0,0,0,0,1
"POINT (9.837904017000028 52.421473119000041)",Unfall 86108 (2019) Kat:3, Licht: 0,86108,3,6,2,10,15,6,0,0,0,1,0,0
"POINT (9.992803627000058 52.388448938000067)",Unfall 86109 (2019) Kat:3, Licht: 2,86109,3,6,3,10,06,4,0,2,0,1,0,0
"POINT (9.703648192000060 52.313123347000044)",Unfall 86110 (2019) Kat:3, Licht: 0,86110,3,6,2,10,15,3,0,0,0,1,0,0
"POINT (9.659940532000064 52.340732758000058)",Unfall 86112 (2019) Kat:3, Licht: 0,86112,3,7,5,10,06,3,0,0,0,1,0,0
"POINT (9.727465509000069 52.590628542000047)",Unfall 86113 (2019) Kat:3, Licht: 0,86113,3,6,2,10,10,3,0,0,0,1,0,0
"POINT (9.637046124000051 52.446240597000042)",Unfall 86114 (2019) Kat:2, Licht: 2,86114,2,1,9,10,21,6,0,2,0,1,0,0
"POINT (9.685608896000076 52.360230622000074)",Unfall 86115 (2019) Kat:3, Licht: 0,86115,3,4,6,10,14,6,0,0,1,0,1,0
"POINT (9.584466226000075 52.423524105000070)",Unfall 86116 (2019) Kat:3, Licht: 2,86116,3,6,2,10,06,4,0,2,0,1,0,0
"POINT (9.872646357000065 52.310695837000026)",Unfall 86118 (2019) Kat:3, Licht: 0,86118,3,3,5,10,14,3,0,0,0,1,0,0
"POINT (9.730993686000033 52.383626089000074)",Unfall 86119 (2019) Kat:2, Licht: 0,86119,2,2,5,10,09,6,1,0,1,1,0,0
"POINT (9.853212971000062 52.565109711000048)",Unfall 86121 (2019) Kat:2, Licht: 2,86121,2,2,4,10,18,3,0,2,0,1,0,0
"POINT (9.678155792000041 52.365749782000080)",Unfall 86122 (2019) Kat:3, Licht: 2,86122,3,2,5,10,20,3,0,2,1,1,0,0
"POINT (9.783241609000072 52.345724081000071)",Unfall 86131 (2019) Kat:2, Licht: 2,86131,2,6,2,10,18,3,0,2,0,1,0,0
"POINT (10.064635309000039 52.369979772000079)",Unfall 86133 (2019) Kat:3, Licht: 2,86133,3,6,9,10,20,3,0,2,0,1,0,0
"POINT (9.720780680000075 52.368021536000072)",Unfall 86134 (2019) Kat:3, Licht: 0,86134,3,4,6,10,13,3,0,0,1,0,1,0
"POINT (10.027584343000058 52.523219610000069)",Unfall 86135 (2019) Kat:3, Licht: 2,86135,3,7,0,10,18,4,0,2,1,0,0,0
"POINT (9.612909980000040 52.430818910000028)",Unfall 86140 (2019) Kat:2, Licht: 0,86140,2,6,3,10,10,3,0,0,0,1,0,0
"POINT (9.800064817000077 52.406739813000058)",Unfall 86143 (2019) Kat:3, Licht: 1,86143,3,1,0,10,06,3,0,1,1,0,0,0
"POINT (9.735744991000047 52.400206333000028)",Unfall 86215 (2019) Kat:3, Licht: 1,86215,3,6,2,10,17,4,0,1,0,1,0,0
"POINT (9.653246875000036 52.409115948000078)",Unfall 86249 (2019) Kat:3, Licht: 0,86249,3,6,2,10,14,5,0,0,0,1,0,0
"POINT (9.701072162000060 52.371093322000036)",Unfall 86252 (2019) Kat:3, Licht: 0,86252,3,6,2,10,12,5,0,0,0,1,0,0
"POINT (9.861366601000043 52.406151385000044)",Unfall 86255 (2019) Kat:3, Licht: 2,86255,3,6,2,10,17,4,0,2,0,1,0,0
"POINT (9.570794416000069 52.446560679000072)",Unfall 86256 (2019) Kat:3, Licht: 0,86256,3,3,5,10,13,5,0,0,0,1,0,0
"POINT (9.958382472000039 52.473979594000070)",Unfall 86257 (2019) Kat:3, Licht: 0,86257,3,1,8,10,08,5,1,0,0,1,0,0
"POINT (9.809992509000040 52.334113884000033)",Unfall 86260 (2019) Kat:3, Licht: 2,86260,3,6,2,10,21,5,1,2,0,1,0,0
"POINT (9.809092006000071 52.379645636000078)",Unfall 86263 (2019) Kat:3, Licht: 0,86263,3,6,2,10,12,2,0,0,0,1,0,0
"POINT (9.838636328000064 52.361660692000044)",Unfall 86266 (2019) Kat:3, Licht: 0,86266,3,5,0,10,10,2,0,0,0,1,0,0
"POINT (9.566709189000051 52.323105011000052)",Unfall 86267 (2019) Kat:3, Licht: 0,86267,3,6,2,10,15,2,0,0,0,1,0,0
"POINT (9.557044731000076 52.460976467000080)",Unfall 86272 (2019) Kat:3, Licht: 0,86272,3,5,4,10,09,2,0,0,0,1,0,0
"POINT (9.924559888000033 52.366178083000079)",Unfall 86273 (2019) Kat:3, Licht: 0,86273,3,6,4,10,08,2,0,0,0,1,0,0
"POINT (9.731788113000050 52.429555492000077)",Unfall 86276 (2019) Kat:3, Licht: 2,86276,3,2,3,10,19,2,1,2,0,1,0,0
"POINT (9.717824860000064 52.395456980000063)",Unfall 86278 (2019) Kat:3, Licht: 0,86278,3,6,2,10,16,3,0,0,0,1,0,0
"POINT (9.639947277000033 52.178584364000073)",Unfall 86280 (2019) Kat:3, Licht: 0,86280,3,1,4,10,10,3,0,0,0,1,0,0
"POINT (9.731346471000052 52.432426524000050)",Unfall 86281 (2019) Kat:3, Licht: 0,86281,3,7,0,10,09,2,1,0,1,0,0,0
"POINT (9.718112871000074 52.367196454000066)",Unfall 86283 (2019) Kat:3, Licht: 1,86283,3,7,0,10,16,2,1,1,1,0,0,0
"POINT (9.672879351000063 52.377210682000054)",Unfall 86284 (2019) Kat:2, Licht: 0,86284,2,4,6,10,15,2,0,0,0,1,1,0
"POINT (9.967774396000039 52.471258712000065)",Unfall 86287 (2019) Kat:3, Licht: 0,86287,3,2,2,10,15,3,0,0,0,1,0,1
"POINT (9.697199692000027 52.420627174000060)",Unfall 86289 (2019) Kat:3, Licht: 0,86289,3,2,0,10,15,3,0,0,0,1,0,1
"POINT (9.786042276000046 52.565335500000060)",Unfall 86290 (2019) Kat:3, Licht: 1,86290,3,6,2,10,16,2,0,1,0,1,0,0
"POINT (9.651719012000058 52.417127640000047)",Unfall 86292 (2019) Kat:3, Licht: 1,86292,3,3,5,10,18,3,0,1,0,1,0,1
"POINT (9.847436235000032 52.412758756000073)",Unfall 86293 (2019) Kat:3, Licht: 0,86293,3,6,2,10,14,2,0,0,0,1,0,0
"POINT (9.976786210000057 52.370169825000062)",Unfall 86294 (2019) Kat:3, Licht: 1,86294,3,6,2,10,08,2,0,1,0,1,0,0
"POINT (9.626177005000045 52.408167312000046)",Unfall 86297 (2019) Kat:2, Licht: 0,86297,2,7,0,10,17,3,1,0,1,0,0,0
"POINT (9.718212035000022 52.394371857000067)",Unfall 86298 (2019) Kat:3, Licht: 0,86298,3,2,5,10,07,2,0,0,1,0,0,1
"POINT (9.786625080000022 52.389658937000036)",Unfall 86300 (2019) Kat:3, Licht: 0,86300,3,6,2,10,15,3,0,0,0,1,0,0
"POINT (9.476319297000032 52.388290513000072)",Unfall 86304 (2019) Kat:3, Licht: 0,86304,3,6,2,10,09,3,0,0,0,1,0,0
"POINT (9.667588148000050 52.341089891000081)",Unfall 86355 (2019) Kat:3, Licht: 0,86355,3,6,2,10,12,1,0,0,0,1,0,0
"POINT (9.941598285000055 52.498827530000028)",Unfall 86356 (2019) Kat:3, Licht: 2,86356,3,3,5,10,21,1,0,2,0,1,0,0
"POINT (9.687129038000023 52.426089354000055)",Unfall 86364 (2019) Kat:3, Licht: 2,86364,3,7,0,10,20,1,0,2,1,0,0,0
"POINT (9.840870287000030 52.269906203000062)",Unfall 86365 (2019) Kat:2, Licht: 2,86365,2,2,0,10,17,1,0,2,1,1,0,0
"POINT (9.678272744000026 52.363873517000059)",Unfall 86396 (2019) Kat:3, Licht: 0,86396,3,3,5,10,11,4,0,0,0,1,0,0
"POINT (9.824393620000024 52.404655939000065)",Unfall 86404 (2019) Kat:3, Licht: 0,86404,3,6,2,10,15,4,0,0,0,1,0,0
"POINT (9.624761672000034 52.217001579000055)",Unfall 86407 (2019) Kat:3, Licht: 2,86407,3,7,0,10,00,4,1,2,0,1,0,0
"POINT (9.466148843000042 52.304012296000053)",Unfall 86409 (2019) Kat:3, Licht: 2,86409,3,4,6,10,20,4,0,2,0,1,1,0
"POINT (10.014411813000038 52.287318973000026)",Unfall 86414 (2019) Kat:3, Licht: 0,86414,3,1,4,10,08,4,1,0,0,1,0,0
"POINT (9.831744269000069 52.488811843000065)",Unfall 86415 (2019) Kat:3, Licht: 2,86415,3,7,0,10,19,4,0,2,0,1,0,0
"POINT (9.735131668000065 52.406571441000040)",Unfall 86417 (2019) Kat:3, Licht: 2,86417,3,6,2,10,20,4,0,2,0,1,0,0
"POINT (9.801769613000033 52.432036500000038)",Unfall 86420 (2019) Kat:3, Licht: 0,86420,3,3,5,10,12,4,0,0,0,1,0,0
"POINT (9.802363585000023 52.539640347000045)",Unfall 86423 (2019) Kat:3, Licht: 0,86423,3,6,2,10,10,4,0,0,0,0,0,0
"POINT (9.734637659000043 52.411053134000042)",Unfall 86426 (2019) Kat:3, Licht: 2,86426,3,7,7,10,01,4,1,2,1,0,0,0
"POINT (9.864206134000028 52.404853636000041)",Unfall 86427 (2019) Kat:2, Licht: 2,86427,2,6,9,10,00,4,1,2,0,1,0,0
"POINT (9.806889642000044 52.308071094000070)",Unfall 86471 (2019) Kat:3, Licht: 0,86471,3,6,2,10,14,7,0,0,0,1,0,0
"POINT (9.733444401000043 52.384435806000056)",Unfall 86474 (2019) Kat:3, Licht: 0,86474,3,3,5,10,14,7,0,0,0,0,0,1
"POINT (9.623046510000052 52.421041951000063)",Unfall 86479 (2019) Kat:3, Licht: 0,86479,3,6,2,10,13,7,0,0,0,1,0,0
"POINT (9.793862227000034 52.394736318000071)",Unfall 86502 (2019) Kat:3, Licht: 0,86502,3,6,2,10,13,2,0,0,0,1,0,0
"POINT (9.388277877000064 52.432334227000069)",Unfall 86507 (2019) Kat:3, Licht: 0,86507,3,2,2,10,08,2,1,0,0,1,0,0
"POINT (9.428182303000028 52.545883557000082)",Unfall 86510 (2019) Kat:3, Licht: 2,86510,3,1,4,10,07,2,1,2,0,0,0,0
"POINT (9.618246959000032 52.428837645000044)",Unfall 86514 (2019) Kat:3, Licht: 1,86514,3,2,4,10,06,2,1,1,0,1,0,0
"POINT (9.973776540000074 52.405927268000028)",Unfall 86516 (2019) Kat:3, Licht: 0,86516,3,2,2,10,07,2,1,0,0,1,0,0
"POINT (9.731667656000070 52.434210899000050)",Unfall 86520 (2019) Kat:3, Licht: 0,86520,3,6,2,10,14,2,0,0,0,1,0,0
"POINT (9.651596241000050 52.415477001000056)",Unfall 86522 (2019) Kat:3, Licht: 0,86522,3,2,6,10,14,2,0,0,0,1,1,0
"POINT (9.791306207000048 52.556976630000065)",Unfall 86528 (2019) Kat:3, Licht: 0,86528,3,6,2,10,09,2,1,0,0,1,0,0
"POINT (10.064807661000032 52.469507598000064)",Unfall 86529 (2019) Kat:1, Licht: 0,86529,1,1,8,10,08,2,1,0,0,1,0,0
"POINT (9.724098508000054 52.363763651000056)",Unfall 86533 (2019) Kat:3, Licht: 2,86533,3,3,5,10,06,2,1,2,1,1,0,0
"POINT (9.828268907000052 52.416286035000041)",Unfall 86559 (2019) Kat:3, Licht: 0,86559,3,2,4,10,16,3,0,0,0,1,0,0
"POINT (9.775670675000072 52.270925999000042)",Unfall 86561 (2019) Kat:3, Licht: 0,86561,3,2,2,10,12,3,0,0,0,1,0,0
"POINT (10.114366520000033 52.349292490000039)",Unfall 86567 (2019) Kat:3, Licht: 0,86567,3,3,5,10,08,3,0,0,1,1,0,0
"POINT (9.782653091000043 52.324291187000028)",Unfall 86568 (2019) Kat:2, Licht: 0,86568,2,3,5,10,15,3,0,0,1,1,0,0
"POINT (9.713553461000061 52.429200458000082)",Unfall 86571 (2019) Kat:3, Licht: 0,86571,3,6,2,10,10,3,0,0,0,1,0,0
"POINT (9.709123186000056 52.408157874000040)",Unfall 86587 (2019) Kat:3, Licht: 0,86587,3,6,2,10,15,6,0,0,0,1,0,0
"POINT (9.735211193000055 52.405729796000060)",Unfall 86592 (2019) Kat:3, Licht: 0,86592,3,3,0,10,09,6,0,0,1,1,0,0
"POINT (9.745641662000026 52.209362646000045)",Unfall 86594 (2019) Kat:3, Licht: 0,86594,3,2,5,10,16,6,0,0,0,1,0,0
"POINT (9.756768120000061 52.312762650000082)",Unfall 86600 (2019) Kat:3, Licht: 2,86600,3,1,8,10,23,6,0,2,0,1,0,0
"POINT (9.463229304000038 52.513211923000028)",Unfall 86602 (2019) Kat:3, Licht: 1,86602,3,6,2,10,07,6,1,1,0,1,0,0
"POINT (9.973709295000049 52.385092136000026)",Unfall 86603 (2019) Kat:3, Licht: 2,86603,3,6,4,10,21,6,0,2,1,0,0,0
"POINT (9.723316279000073 52.440837550000026)",Unfall 86608 (2019) Kat:3, Licht: 0,86608,3,6,2,10,15,6,0,0,0,1,0,0
"POINT (9.860720858000036 52.384137960000032)",Unfall 86611 (2019) Kat:3, Licht: 2,86611,3,6,2,10,19,6,0,2,0,1,0,0
"POINT (9.620675371000061 52.439701225000078)",Unfall 86612 (2019) Kat:2, Licht: 1,86612,2,6,3,10,19,6,0,1,1,0,0,0
"POINT (9.722559904000036 52.378433426000072)",Unfall 86615 (2019) Kat:3, Licht: 0,86615,3,6,2,10,17,6,0,0,0,1,0,1
"POINT (9.677354891000050 52.358830528000055)",Unfall 86617 (2019) Kat:3, Licht: 2,86617,3,6,3,10,18,1,1,2,0,1,0,0
"POINT (9.757370467000044 52.370227041000078)",Unfall 86619 (2019) Kat:3, Licht: 2,86619,3,2,6,10,20,1,1,2,0,1,1,0
"POINT (9.735306203000050 52.394781365000028)",Unfall 86620 (2019) Kat:3, Licht: 0,86620,3,3,5,10,15,6,0,0,1,1,0,0
"POINT (9.734343758000023 52.413047249000044)",Unfall 86622 (2019) Kat:3, Licht: 0,86622,3,6,2,10,12,6,0,0,0,1,0,0
"POINT (9.774600114000066 52.371041537000053)",Unfall 86626 (2019) Kat:3, Licht: 0,86626,3,6,2,10,16,1,1,0,0,1,0,0
"POINT (10.145240514000022 52.364230467000027)",Unfall 86628 (2019) Kat:3, Licht: 0,86628,3,1,9,10,10,1,1,0,0,1,0,0
"POINT (9.870593205000034 52.442052324000031)",Unfall 86630 (2019) Kat:3, Licht: 0,86630,3,1,9,10,10,1,1,0,0,1,0,0
"POINT (9.781643647000067 52.363341928000068)",Unfall 86631 (2019) Kat:3, Licht: 2,86631,3,6,2,10,06,6,0,2,0,1,0,0
"POINT (9.650686221000058 52.391201878000061)",Unfall 86701 (2019) Kat:3, Licht: 0,86701,3,1,4,10,18,2,0,0,0,1,0,1
"POINT (9.470243166000046 52.301446471000077)",Unfall 86704 (2019) Kat:3, Licht: 0,86704,3,2,2,10,17,2,0,0,0,1,0,0
"POINT (9.426654565000035 52.321107251000058)",Unfall 86709 (2019) Kat:2, Licht: 1,86709,2,7,0,10,07,2,1,1,1,0,0,0
"POINT (10.106244522000054 52.440089376000060)",Unfall 86710 (2019) Kat:3, Licht: 2,86710,3,7,7,10,05,2,0,2,0,1,0,0
"POINT (9.755559291000054 52.427286728000070)",Unfall 86715 (2019) Kat:2, Licht: 0,86715,2,6,2,10,09,2,0,0,0,0,0,0
"POINT (9.778864643000077 52.573260486000038)",Unfall 86727 (2019) Kat:3, Licht: 1,86727,3,6,2,10,19,7,1,1,0,1,0,0
"POINT (9.628833957000040 52.422029662000057)",Unfall 86733 (2019) Kat:3, Licht: 2,86733,3,1,9,10,23,7,1,2,0,1,0,0
"POINT (9.743397191000042 52.368336061000036)",Unfall 86742 (2019) Kat:3, Licht: 1,86742,3,3,5,10,17,7,0,1,0,1,0,0
"POINT (9.804009313000051 52.338763133000043)",Unfall 86744 (2019) Kat:3, Licht: 2,86744,3,6,3,10,18,7,1,2,0,1,0,0
"POINT (9.696143096000071 52.380021561000035)",Unfall 86748 (2019) Kat:3, Licht: 0,86748,3,3,5,10,09,7,0,0,0,1,0,0
"POINT (9.653246875000036 52.409115948000078)",Unfall 86749 (2019) Kat:3, Licht: 0,86749,3,6,2,10,08,4,0,0,0,1,0,0
"POINT (9.765573494000023 52.341854978000072)",Unfall 86753 (2019) Kat:3, Licht: 2,86753,3,4,0,10,18,4,0,2,0,1,1,0
"POINT (9.403014362000022 52.426893977000077)",Unfall 86762 (2019) Kat:3, Licht: 0,86762,3,6,2,10,15,4,0,0,0,1,0,0
"POINT (9.763973574000033 52.343304292000028)",Unfall 86789 (2019) Kat:3, Licht: 0,86789,3,6,2,10,15,5,0,0,0,1,0,0
"POINT (9.534411134000038 52.326882293000040)",Unfall 86791 (2019) Kat:3, Licht: 0,86791,3,2,5,10,16,5,0,0,0,1,0,1
"POINT (9.573678678000022 52.423460514000055)",Unfall 86792 (2019) Kat:3, Licht: 1,86792,3,3,5,10,08,5,0,1,1,1,0,0
"POINT (9.719007634000036 52.633685298000046)",Unfall 86794 (2019) Kat:3, Licht: 0,86794,3,6,2,10,10,1,0,0,0,1,0,0
"POINT (9.687329519000059 52.221195197000043)",Unfall 86796 (2019) Kat:1, Licht: 2,86796,1,1,8,10,19,5,0,2,0,1,0,0
"POINT (9.470384531000036 52.421264502000042)",Unfall 86799 (2019) Kat:2, Licht: 1,86799,2,6,4,10,18,5,0,1,0,1,0,0
"POINT (9.786662912000054 52.528492774000028)",Unfall 86800 (2019) Kat:3, Licht: 0,86800,3,6,2,10,11,5,0,0,0,0,0,0
"POINT (9.801265446000059 52.370734371000026)",Unfall 86803 (2019) Kat:3, Licht: 2,86803,3,3,5,10,06,5,0,2,0,1,0,0
"POINT (9.648571357000037 52.412714180000080)",Unfall 86813 (2019) Kat:3, Licht: 0,86813,3,6,2,10,12,1,1,0,0,1,0,0
"POINT (9.726718221000056 52.375775938000061)",Unfall 86815 (2019) Kat:3, Licht: 0,86815,3,3,5,10,16,1,0,0,1,1,0,0
"POINT (9.741062884000030 52.300401677000082)",Unfall 86818 (2019) Kat:3, Licht: 2,86818,3,3,5,10,18,4,0,2,1,1,0,0
"POINT (10.115539259000059 52.428346863000058)",Unfall 86819 (2019) Kat:3, Licht: 0,86819,3,1,8,10,09,1,0,0,0,1,0,0
"POINT (9.897913788000039 52.407578245000082)",Unfall 86823 (2019) Kat:3, Licht: 0,86823,3,6,3,10,12,1,1,0,0,1,0,0
"POINT (9.741060967000067 52.427363809000042)",Unfall 86824 (2019) Kat:2, Licht: 2,86824,2,7,8,10,03,1,0,2,0,1,0,0
"POINT (9.740472773000022 52.607099715000061)",Unfall 86855 (2019) Kat:3, Licht: 0,86855,3,6,2,11,11,1,0,0,0,1,0,0
"POINT (9.717745117000050 52.367130145000033)",Unfall 86858 (2019) Kat:2, Licht: 2,86858,2,1,0,11,20,5,1,2,1,0,0,0
"POINT (9.740334233000056 52.301893446000065)",Unfall 86860 (2019) Kat:2, Licht: 0,86860,2,2,6,11,09,3,0,0,0,1,1,0
"POINT (9.973441044000026 52.378299645000027)",Unfall 86907 (2019) Kat:3, Licht: 2,86907,3,2,2,11,18,6,1,2,0,1,0,0
"POINT (9.695530298000051 52.419919828000047)",Unfall 86952 (2019) Kat:3, Licht: 0,86952,3,2,5,11,14,3,0,0,1,1,0,0
"POINT (9.819323580000059 52.410710093000034)",Unfall 86953 (2019) Kat:3, Licht: 0,86953,3,7,0,11,11,3,0,0,0,0,0,0
"POINT (9.703493793000064 52.282455911000056)",Unfall 86957 (2019) Kat:3, Licht: 0,86957,3,3,5,11,15,3,1,0,0,1,0,0
"POINT (9.470197449000068 52.301476283000056)",Unfall 86961 (2019) Kat:3, Licht: 2,86961,3,2,2,11,18,3,1,2,0,1,0,0
"POINT (9.816684900000041 52.284675142000026)",Unfall 86963 (2019) Kat:3, Licht: 2,86963,3,6,2,11,17,2,1,2,0,1,0,0
"POINT (9.431030293000049 52.319401397000036)",Unfall 86965 (2019) Kat:3, Licht: 0,86965,3,2,2,11,08,3,0,0,0,1,0,0
"POINT (9.585754797000050 52.440602468000066)",Unfall 86967 (2019) Kat:3, Licht: 1,86967,3,6,4,11,15,3,0,1,1,0,0,0
"POINT (9.850350989000049 52.323309149000067)",Unfall 86968 (2019) Kat:3, Licht: 0,86968,3,1,8,11,11,2,1,0,0,1,0,0
"POINT (9.600288605000060 52.394394667000029)",Unfall 86970 (2019) Kat:3, Licht: 2,86970,3,4,6,11,16,2,1,2,0,1,1,0
"POINT (9.646225339000068 52.402365280000026)",Unfall 86971 (2019) Kat:3, Licht: 0,86971,3,7,0,11,15,2,1,0,1,0,0,0
"POINT (9.862398503000065 52.405679793000047)",Unfall 86972 (2019) Kat:2, Licht: 0,86972,2,6,2,11,08,2,0,0,0,0,0,0
"POINT (9.727911805000076 52.577251354000055)",Unfall 86973 (2019) Kat:3, Licht: 2,86973,3,3,5,11,17,3,1,2,1,0,0,0
"POINT (9.978074628000059 52.316532476000077)",Unfall 86974 (2019) Kat:3, Licht: 0,86974,3,3,5,11,09,3,0,0,0,1,0,0
"POINT (9.575510710000060 52.270055670000033)",Unfall 86976 (2019) Kat:3, Licht: 0,86976,3,3,5,11,13,2,1,0,1,1,0,0
"POINT (9.971661972000049 52.386190479000049)",Unfall 86977 (2019) Kat:3, Licht: 0,86977,3,1,0,11,12,3,1,0,1,0,0,0
"POINT (9.401379550000058 52.333004856000059)",Unfall 86978 (2019) Kat:3, Licht: 2,86978,3,3,5,11,17,2,1,2,0,1,0,1
"POINT (9.963137174000053 52.365308772000049)",Unfall 86979 (2019) Kat:3, Licht: 0,86979,3,6,2,11,07,2,0,0,0,1,0,0
"POINT (9.729172042000073 52.491703939000047)",Unfall 86981 (2019) Kat:3, Licht: 2,86981,3,6,4,11,18,3,1,2,0,1,0,0
"POINT (9.836201081000070 52.489948804000051)",Unfall 86982 (2019) Kat:3, Licht: 0,86982,3,2,5,11,09,3,1,0,0,1,0,0
"POINT (9.456919108000022 52.500210144000050)",Unfall 86983 (2019) Kat:3, Licht: 2,86983,3,4,6,11,18,5,1,2,1,0,1,0
"POINT (9.826443582000024 52.424954588000048)",Unfall 86984 (2019) Kat:3, Licht: 2,86984,3,6,2,11,17,3,1,2,0,1,0,0
"POINT (9.735556990000021 52.403512189000082)",Unfall 86985 (2019) Kat:3, Licht: 0,86985,3,3,5,11,13,3,1,0,1,1,0,0
"POINT (9.701081396000063 52.363636392000046)",Unfall 86987 (2019) Kat:3, Licht: 0,86987,3,4,6,11,10,3,0,0,1,0,1,0
"POINT (9.734779550000042 52.407329571000048)",Unfall 86988 (2019) Kat:2, Licht: 2,86988,2,3,5,11,18,2,1,2,0,1,0,1
"POINT (9.500450498000021 52.403905517000055)",Unfall 86989 (2019) Kat:3, Licht: 0,86989,3,6,2,11,08,3,0,0,0,0,0,0
"POINT (9.760658741000043 52.347283112000071)",Unfall 86990 (2019) Kat:2, Licht: 2,86990,2,1,0,11,17,2,1,2,1,0,0,0
"POINT (9.740453863000028 52.368275946000040)",Unfall 86991 (2019) Kat:3, Licht: 0,86991,3,2,0,11,11,2,1,0,1,0,0,0
"POINT (9.756727688000069 52.312687191000066)",Unfall 86996 (2019) Kat:2, Licht: 1,86996,2,6,4,11,07,2,1,1,0,1,0,1
"POINT (9.886292126000058 52.360178034000057)",Unfall 86999 (2019) Kat:3, Licht: 2,86999,3,1,8,11,05,2,1,2,0,1,0,0
"POINT (9.578166604000046 52.284126243000060)",Unfall 87001 (2019) Kat:3, Licht: 0,87001,3,6,2,11,10,7,1,0,0,1,0,0
"POINT (9.936008116000039 52.443873580000059)",Unfall 87026 (2019) Kat:3, Licht: 2,87026,3,6,8,11,17,5,1,2,0,1,0,0
"POINT (9.966037611000047 52.315569034000077)",Unfall 87040 (2019) Kat:3, Licht: 0,87040,3,7,5,11,10,3,0,0,1,1,0,0
"POINT (9.633439989000067 52.256694101000051)",Unfall 87075 (2019) Kat:3, Licht: 1,87075,3,6,2,11,07,4,1,1,0,1,0,0
"POINT (9.920549322000056 52.511523195000052)",Unfall 87080 (2019) Kat:3, Licht: 0,87080,3,1,9,11,14,6,0,0,0,1,0,0
"POINT (9.734474965000061 52.614434692000032)",Unfall 87103 (2019) Kat:3, Licht: 0,87103,3,6,2,11,10,2,1,0,0,1,0,0
"POINT (9.678158675000077 52.365710831000058)",Unfall 87104 (2019) Kat:3, Licht: 2,87104,3,2,5,11,17,1,1,2,1,1,0,0
"POINT (9.650177491000022 52.239320292000059)",Unfall 87110 (2019) Kat:3, Licht: 2,87110,3,1,8,11,06,1,1,2,0,1,0,0
"POINT (9.911190256000054 52.357486778000066)",Unfall 87116 (2019) Kat:2, Licht: 0,87116,2,2,4,11,08,4,1,0,0,1,0,0
"POINT (9.718884673000048 52.346761882000067)",Unfall 87128 (2019) Kat:3, Licht: 0,87128,3,6,2,11,13,2,0,0,0,1,0,0
"POINT (9.714487899000062 52.366563264000035)",Unfall 87129 (2019) Kat:3, Licht: 0,87129,3,6,3,11,12,2,0,0,0,1,0,1
