WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.724886491000063 52.421067201000028)",Unfall 1704 (2021) Kat:3, Licht: 0,1704,3,2,2,11,08,6,,0,0,1,0,0
"POINT (9.772891794000031 52.578274222000061)",Unfall 1705 (2021) Kat:3, Licht: 0,1705,3,6,2,10,10,1,,0,0,1,0,0
"POINT (9.703329902000064 52.416108668000049)",Unfall 1706 (2021) Kat:3, Licht: 0,1706,3,3,5,10,12,6,,0,0,1,0,1
"POINT (9.805346220000047 52.408149333000040)",Unfall 1707 (2021) Kat:3, Licht: 2,1707,3,3,5,11,18,4,,2,0,1,0,0
"POINT (9.807385908000072 52.225294272000042)",Unfall 1708 (2021) Kat:3, Licht: 2,1708,3,6,4,12,07,3,,2,0,1,0,0
"POINT (9.682886517000043 52.373097746000042)",Unfall 1709 (2021) Kat:3, Licht: 2,1709,3,1,4,11,20,7,,2,0,1,0,0
"POINT (9.670826932000068 52.382674013000042)",Unfall 1710 (2021) Kat:3, Licht: 0,1710,3,2,5,10,08,3,,0,1,1,0,0
"POINT (9.792685544000051 52.555496529000038)",Unfall 1711 (2021) Kat:3, Licht: 2,1711,3,6,3,12,17,5,,2,0,1,0,0
"POINT (9.734401592000040 52.474960113000066)",Unfall 1712 (2021) Kat:3, Licht: 2,1712,3,2,2,12,17,6,,2,0,1,0,0
"POINT (9.454800778000049 52.306641893000062)",Unfall 1713 (2021) Kat:2, Licht: 0,1713,2,3,5,11,13,2,,0,1,1,0,0
"POINT (9.730856660000029 52.382457744000078)",Unfall 1714 (2021) Kat:3, Licht: 0,1714,3,6,2,11,07,6,,0,0,1,0,0
"POINT (9.945624379000037 52.296053012000073)",Unfall 1715 (2021) Kat:3, Licht: 0,1715,3,1,0,11,14,3,,0,1,0,0,0
"POINT (9.719500119000031 52.346481817000040)",Unfall 1716 (2021) Kat:3, Licht: 1,1716,3,2,3,10,18,6,,1,0,1,0,0
"POINT (9.833824262000064 52.419234125000060)",Unfall 1717 (2021) Kat:3, Licht: 0,1717,3,6,2,12,12,2,,0,0,1,0,0
"POINT (9.492085781000071 52.415837869000029)",Unfall 1718 (2021) Kat:3, Licht: 0,1718,3,6,2,10,15,5,,0,0,1,0,0
"POINT (9.870000020000077 52.423944900000038)",Unfall 1719 (2021) Kat:3, Licht: 0,1719,3,6,2,10,17,6,,0,0,1,0,0
"POINT (10.142552519000049 52.379029043000060)",Unfall 1720 (2021) Kat:1, Licht: 2,1720,1,1,9,10,07,3,,2,0,1,0,0
"POINT (9.463348940000060 52.513196010000058)",Unfall 1721 (2021) Kat:3, Licht: 2,1721,3,3,5,11,19,7,,2,0,1,0,0
"POINT (9.780724968000072 52.270063928000070)",Unfall 1722 (2021) Kat:3, Licht: 0,1722,3,6,3,10,16,4,,0,0,1,0,0
"POINT (9.741113373000076 52.460955990000059)",Unfall 1723 (2021) Kat:3, Licht: 2,1723,3,1,0,12,02,1,,2,0,0,0,0
"POINT (9.702673929000071 52.347345940000082)",Unfall 1724 (2021) Kat:3, Licht: 0,1724,3,6,2,10,11,6,,0,0,1,0,0
"POINT (9.678270518000033 52.363693639000076)",Unfall 1725 (2021) Kat:3, Licht: 2,1725,3,5,1,11,19,4,,2,0,1,0,0
"POINT (9.787265858000069 52.390193743000054)",Unfall 1726 (2021) Kat:3, Licht: 2,1726,3,6,2,11,16,6,,2,0,1,0,0
"POINT (9.729671029000031 52.384182785000064)",Unfall 1727 (2021) Kat:3, Licht: 0,1727,3,3,5,10,12,6,,0,0,1,0,0
"POINT (9.762226111000075 52.370416054000032)",Unfall 1728 (2021) Kat:3, Licht: 0,1728,3,2,3,11,08,6,,0,1,1,0,0
"POINT (9.542991734000054 52.299358498000061)",Unfall 1729 (2021) Kat:3, Licht: 0,1729,3,7,8,11,07,3,,0,0,1,0,0
"POINT (9.774295195000036 52.371023157000081)",Unfall 1730 (2021) Kat:3, Licht: 2,1730,3,6,3,11,22,4,,2,0,1,0,0
"POINT (9.628179622000061 52.394476137000026)",Unfall 1731 (2021) Kat:3, Licht: 0,1731,3,4,6,11,12,4,,0,0,0,1,0
"POINT (9.899738493000029 52.392990084000076)",Unfall 1732 (2021) Kat:3, Licht: 0,1732,3,6,2,11,10,2,,0,0,1,0,0
"POINT (10.028378132000057 52.520708977000027)",Unfall 1733 (2021) Kat:3, Licht: 0,1733,3,7,9,11,08,4,,0,0,1,0,0
"POINT (9.733770847000073 52.472787509000057)",Unfall 1734 (2021) Kat:2, Licht: 0,1734,2,1,1,10,14,1,,0,0,0,0,1
"POINT (9.769062603000066 52.427140391000080)",Unfall 1735 (2021) Kat:3, Licht: 2,1735,3,7,2,10,03,4,,2,0,0,0,0
"POINT (9.778720331000045 52.368944093000039)",Unfall 1736 (2021) Kat:3, Licht: 1,1736,3,6,2,11,07,3,,1,0,1,0,0
"POINT (9.878122185000052 52.435874129000069)",Unfall 1737 (2021) Kat:3, Licht: 0,1737,3,6,3,10,13,6,,0,0,1,0,0
"POINT (9.517262147000054 52.300956885000062)",Unfall 1738 (2021) Kat:3, Licht: 0,1738,3,6,4,11,13,3,,0,0,1,0,0
"POINT (9.679242290000047 52.359466688000055)",Unfall 1739 (2021) Kat:3, Licht: 0,1739,3,2,5,12,08,3,,0,1,1,0,0
"POINT (9.978079501000025 52.316533945000060)",Unfall 1740 (2021) Kat:3, Licht: 0,1740,3,3,5,11,13,7,,0,1,1,0,0
"POINT (9.596475264000048 52.145127985000045)",Unfall 1741 (2021) Kat:3, Licht: 0,1741,3,7,8,10,16,5,,0,0,0,0,1
"POINT (10.256623752000053 52.478223693000075)",Unfall 1742 (2021) Kat:2, Licht: 0,1742,2,1,9,12,10,4,,0,0,1,0,0
"POINT (10.208009718000028 52.477958571000045)",Unfall 1743 (2021) Kat:3, Licht: 0,1743,3,6,4,11,11,2,,0,0,1,0,0
"POINT (10.024755379000055 52.460364267000045)",Unfall 1744 (2021) Kat:2, Licht: 0,1744,2,3,5,12,15,7,,0,1,1,0,0
"POINT (9.697091657000044 52.375147886000036)",Unfall 1745 (2021) Kat:3, Licht: 0,1745,3,1,0,11,07,6,,0,1,0,0,0
"POINT (9.428208145000042 52.545849283000052)",Unfall 1746 (2021) Kat:2, Licht: 2,1746,2,1,0,12,18,6,,2,0,0,0,0
"POINT (9.744432656000072 52.367813004000027)",Unfall 1747 (2021) Kat:3, Licht: 0,1747,3,5,5,10,12,3,,0,1,0,0,0
"POINT (10.013043893000031 52.445748053000045)",Unfall 1748 (2021) Kat:2, Licht: 0,1748,2,2,3,12,14,4,,0,1,1,0,0
"POINT (10.113818196000068 52.351910652000072)",Unfall 1749 (2021) Kat:3, Licht: 0,1749,3,7,0,11,13,2,,0,1,0,0,0
"POINT (9.717121377000069 52.346182054000053)",Unfall 1750 (2021) Kat:3, Licht: 2,1750,3,6,2,11,16,2,,2,0,1,0,0
"POINT (9.797429490000070 52.476191089000054)",Unfall 1751 (2021) Kat:3, Licht: 0,1751,3,2,5,11,14,6,,0,0,1,0,1
"POINT (9.694669382000029 52.419589905000066)",Unfall 1752 (2021) Kat:3, Licht: 2,1752,3,2,5,12,07,6,,2,0,1,0,0
"POINT (9.724142302000075 52.379715490000081)",Unfall 1753 (2021) Kat:3, Licht: 2,1753,3,6,4,11,21,1,,2,1,0,0,0
"POINT (9.774875393000059 52.330682836000051)",Unfall 1754 (2021) Kat:3, Licht: 2,1754,3,7,0,11,22,4,,2,0,0,0,0
"POINT (9.795816835000039 52.548944198000072)",Unfall 1755 (2021) Kat:3, Licht: 2,1755,3,6,3,11,23,4,,2,0,1,0,0
"POINT (9.873698672000046 52.310857233000036)",Unfall 1756 (2021) Kat:3, Licht: 0,1756,3,1,0,11,14,7,,0,1,0,0,0
"POINT (9.755677879000075 52.370126644000038)",Unfall 1757 (2021) Kat:3, Licht: 2,1757,3,6,3,10,22,2,,2,0,1,0,0
"POINT (9.648188288000028 52.412835301000030)",Unfall 1758 (2021) Kat:3, Licht: 1,1758,3,6,2,11,06,5,,1,0,1,0,0
"POINT (9.419465764000051 52.429279741000073)",Unfall 1759 (2021) Kat:3, Licht: 2,1759,3,2,5,10,18,5,,2,0,1,0,1
"POINT (9.707473277000076 52.424388315000044)",Unfall 1760 (2021) Kat:3, Licht: 0,1760,3,3,5,10,14,3,,0,0,1,0,0
"POINT (9.953420773000062 52.420741158000055)",Unfall 1761 (2021) Kat:2, Licht: 1,1761,2,4,6,12,07,4,,1,0,1,1,0
"POINT (9.725000394000062 52.521653271000048)",Unfall 1762 (2021) Kat:3, Licht: 0,1762,3,2,4,11,15,1,,0,0,1,0,0
"POINT (9.911654747000057 52.495193708000045)",Unfall 1763 (2021) Kat:2, Licht: 0,1763,2,1,8,11,10,4,,0,0,1,0,0
"POINT (9.457030602000032 52.501245453000081)",Unfall 1764 (2021) Kat:3, Licht: 1,1764,3,3,6,11,15,4,,1,0,1,1,0
"POINT (10.013338005000037 52.443796829000064)",Unfall 1765 (2021) Kat:3, Licht: 0,1765,3,3,0,11,08,3,,0,1,1,0,0
"POINT (9.465660304000039 52.416047708000065)",Unfall 1766 (2021) Kat:3, Licht: 0,1766,3,6,0,11,13,6,,0,1,0,1,0
"POINT (9.872543651000058 52.310680084000069)",Unfall 1767 (2021) Kat:3, Licht: 0,1767,3,2,4,11,09,5,,0,0,1,0,0
"POINT (9.632711276000066 52.411268430000064)",Unfall 1768 (2021) Kat:3, Licht: 0,1768,3,6,2,10,14,3,,0,0,1,0,0
"POINT (9.971434761000069 52.386462462000054)",Unfall 1769 (2021) Kat:3, Licht: 0,1769,3,7,0,11,13,7,,0,1,0,0,0
"POINT (9.970601115000022 52.388836736000030)",Unfall 1770 (2021) Kat:3, Licht: 2,1770,3,6,2,11,17,4,,2,0,1,0,1
"POINT (9.854249496000023 52.409105151000063)",Unfall 1771 (2021) Kat:3, Licht: 2,1771,3,6,2,10,20,4,,2,0,0,0,0
"POINT (9.786350688000027 52.356374277000043)",Unfall 1772 (2021) Kat:3, Licht: 0,1772,3,6,2,11,07,4,,0,0,1,0,0
"POINT (9.974664406000045 52.401011683000036)",Unfall 1773 (2021) Kat:3, Licht: 0,1773,3,6,2,11,14,3,,0,0,1,0,0
"POINT (10.041444317000071 52.376437217000046)",Unfall 1774 (2021) Kat:3, Licht: 2,1774,3,6,2,11,17,5,,2,0,1,0,0
"POINT (9.736176271000033 52.427230698000074)",Unfall 1775 (2021) Kat:3, Licht: 2,1775,3,6,2,11,05,5,,2,0,1,0,0
"POINT (9.743688670000040 52.369024511000077)",Unfall 1776 (2021) Kat:3, Licht: 0,1776,3,3,5,10,10,3,,0,1,1,0,0
"POINT (9.505286888000057 52.413064981000048)",Unfall 1777 (2021) Kat:3, Licht: 2,1777,3,6,2,12,07,5,,2,0,1,0,0
"POINT (9.729176055000039 52.491672111000071)",Unfall 1778 (2021) Kat:2, Licht: 2,1778,2,2,5,11,05,5,,2,0,1,0,1
"POINT (9.663772276000032 52.276717123000026)",Unfall 1779 (2021) Kat:3, Licht: 0,1779,3,3,5,12,13,3,,0,0,1,0,0
"POINT (9.743364411000073 52.368264608000061)",Unfall 1780 (2021) Kat:2, Licht: 2,1780,2,3,5,11,05,6,,2,0,1,0,0
"POINT (9.690433966000057 52.374757213000066)",Unfall 1781 (2021) Kat:3, Licht: 0,1781,3,2,5,10,17,5,,0,0,1,0,0
"POINT (9.733010217000071 52.438534719000074)",Unfall 1782 (2021) Kat:3, Licht: 2,1782,3,6,2,11,18,2,,2,0,1,0,0
"POINT (9.725742907000040 52.546891053000081)",Unfall 1783 (2021) Kat:3, Licht: 0,1783,3,2,5,12,13,4,,0,0,1,0,0
"POINT (9.699275115000034 52.442377095000040)",Unfall 1784 (2021) Kat:3, Licht: 2,1784,3,5,1,11,22,4,,2,0,1,0,0
"POINT (10.057730796000044 52.501720392000038)",Unfall 1785 (2021) Kat:3, Licht: 2,1785,3,1,9,11,23,7,,2,0,1,0,0
"POINT (9.726754264000022 52.375745352000081)",Unfall 1786 (2021) Kat:3, Licht: 0,1786,3,3,5,11,09,7,,0,1,1,0,0
"POINT (9.851855323000052 52.495071445000065)",Unfall 1787 (2021) Kat:3, Licht: 1,1787,3,1,0,11,16,2,,1,0,0,0,1
"POINT (9.731265645000065 52.370032266000067)",Unfall 1788 (2021) Kat:3, Licht: 0,1788,3,6,4,10,15,4,,0,1,0,0,0
"POINT (9.776925639000069 52.343681017000051)",Unfall 1789 (2021) Kat:3, Licht: 2,1789,3,6,2,11,18,3,,2,0,1,0,0
"POINT (9.698690383000041 52.347408985000072)",Unfall 1790 (2021) Kat:3, Licht: 2,1790,3,3,5,12,17,5,,2,0,1,0,0
"POINT (9.719191439000042 52.346980814000062)",Unfall 1791 (2021) Kat:3, Licht: 2,1791,3,7,0,10,21,3,,2,0,1,0,0
"POINT (9.823483884000041 52.292343976000041)",Unfall 1792 (2021) Kat:3, Licht: 2,1792,3,6,2,11,17,3,,2,0,1,0,0
"POINT (9.650661340000056 52.391143636000038)",Unfall 1793 (2021) Kat:3, Licht: 0,1793,3,3,5,12,13,1,,0,1,1,0,0
"POINT (9.667560349000041 52.341019436000067)",Unfall 1794 (2021) Kat:3, Licht: 2,1794,3,6,2,12,18,4,,2,0,1,0,0
"POINT (9.517993715000046 52.410625344000039)",Unfall 1795 (2021) Kat:3, Licht: 0,1795,3,2,4,10,10,6,,0,0,1,0,0
"POINT (9.746446020000064 52.523483280000050)",Unfall 1796 (2021) Kat:3, Licht: 0,1796,3,7,9,11,08,6,,0,0,1,0,0
"POINT (9.722889487000032 52.378879148000067)",Unfall 1797 (2021) Kat:3, Licht: 0,1797,3,2,5,10,14,5,,0,1,1,0,0
"POINT (9.863433663000023 52.374075631000039)",Unfall 1798 (2021) Kat:3, Licht: 2,1798,3,5,1,11,19,2,,2,0,1,0,0
"POINT (9.727969553000037 52.336146258000042)",Unfall 1799 (2021) Kat:3, Licht: 0,1799,3,6,2,11,08,3,,0,0,1,0,0
"POINT (9.506248606000042 52.407201876000045)",Unfall 1800 (2021) Kat:3, Licht: 0,1800,3,6,2,11,08,4,,0,0,0,0,0
"POINT (9.598474962000068 52.394627285000070)",Unfall 1801 (2021) Kat:3, Licht: 0,1801,3,3,5,11,14,6,,0,1,1,0,0
"POINT (10.184082341000021 52.465379648000066)",Unfall 1802 (2021) Kat:3, Licht: 0,1802,3,3,5,11,12,3,,0,0,1,0,0
"POINT (9.379809895000051 52.456467240000052)",Unfall 1803 (2021) Kat:3, Licht: 0,1803,3,6,2,10,08,6,,0,0,1,0,0
"POINT (9.814266126000064 52.523926479000068)",Unfall 1804 (2021) Kat:3, Licht: 1,1804,3,6,2,10,17,4,,1,0,1,0,0
"POINT (9.978306729000053 52.389386320000028)",Unfall 1805 (2021) Kat:3, Licht: 2,1805,3,6,2,11,17,6,,2,0,1,0,0
"POINT (9.678163162000033 52.365662351000026)",Unfall 1806 (2021) Kat:3, Licht: 1,1806,3,7,0,12,07,3,,1,0,0,0,0
"POINT (9.724093610000068 52.379682985000045)",Unfall 1807 (2021) Kat:3, Licht: 2,1807,3,1,0,11,00,1,,2,1,0,0,0
"POINT (9.720751946000064 52.391485151000040)",Unfall 1808 (2021) Kat:3, Licht: 2,1808,3,7,0,10,01,7,,2,0,0,0,0
"POINT (9.524894210000070 52.328678463000074)",Unfall 1809 (2021) Kat:3, Licht: 2,1809,3,2,4,10,18,5,,2,1,1,0,0
"POINT (9.834322601000054 52.500139252000054)",Unfall 1810 (2021) Kat:3, Licht: 1,1810,3,7,0,10,17,3,,1,0,1,0,0
"POINT (9.713206381000020 52.314741750000053)",Unfall 1811 (2021) Kat:3, Licht: 0,1811,3,6,2,11,11,2,,0,0,1,0,0
"POINT (9.668331578000050 52.142178560000048)",Unfall 1812 (2021) Kat:3, Licht: 2,1812,3,1,8,11,05,6,,2,0,1,0,0
"POINT (9.856613385000060 52.477001800000039)",Unfall 1813 (2021) Kat:3, Licht: 0,1813,3,6,9,11,12,4,,0,0,1,0,0
"POINT (9.722641771000042 52.368318824000028)",Unfall 1814 (2021) Kat:3, Licht: 0,1814,3,6,2,10,15,5,,0,0,1,0,0
"POINT (9.596374748000073 52.423450512000045)",Unfall 1815 (2021) Kat:3, Licht: 1,1815,3,6,2,10,17,6,,1,0,1,0,0
"POINT (9.898022874000048 52.303578279000078)",Unfall 1816 (2021) Kat:3, Licht: 0,1816,3,1,8,11,14,3,,0,0,1,0,0
"POINT (9.965694348000056 52.317915839000079)",Unfall 1817 (2021) Kat:3, Licht: 0,1817,3,3,5,12,10,2,,0,1,1,0,0
"POINT (10.017603147000045 52.437892680000061)",Unfall 1818 (2021) Kat:3, Licht: 0,1818,3,4,6,11,13,4,,0,0,1,1,0
"POINT (9.809515778000048 52.408965921000060)",Unfall 1819 (2021) Kat:3, Licht: 0,1819,3,5,1,10,09,4,,0,1,1,0,0
"POINT (9.690385364000065 52.360759223000059)",Unfall 1820 (2021) Kat:3, Licht: 1,1820,3,3,5,11,15,7,,1,1,1,0,0
"POINT (9.743569049000030 52.547446012000080)",Unfall 1821 (2021) Kat:3, Licht: 0,1821,3,4,6,11,16,2,,0,0,1,1,0
"POINT (9.721032353000055 52.342097935000027)",Unfall 1822 (2021) Kat:3, Licht: 1,1822,3,6,2,11,08,3,,1,0,1,0,1
"POINT (9.672999103000052 52.348714683000026)",Unfall 1823 (2021) Kat:3, Licht: 2,1823,3,2,5,11,19,7,,2,1,1,0,0
"POINT (9.494573288000026 52.418893737000076)",Unfall 1824 (2021) Kat:3, Licht: 0,1824,3,6,2,10,16,5,,0,0,1,0,0
"POINT (9.733628752000072 52.415848159000063)",Unfall 1825 (2021) Kat:3, Licht: 1,1825,3,3,5,11,07,5,,1,0,1,0,0
"POINT (9.765271901000062 52.370713464000062)",Unfall 1826 (2021) Kat:3, Licht: 0,1826,3,2,3,11,08,4,,0,1,0,0,0
"POINT (9.827614268000048 52.424446536000062)",Unfall 1827 (2021) Kat:3, Licht: 2,1827,3,6,2,12,21,1,,2,0,1,0,0
"POINT (9.689532674000077 52.386767558000031)",Unfall 1828 (2021) Kat:3, Licht: 2,1828,3,6,2,11,18,4,,2,0,1,0,0
"POINT (9.737494089000052 52.611072694000029)",Unfall 1829 (2021) Kat:3, Licht: 0,1829,3,6,2,10,12,1,,0,0,1,0,0
"POINT (9.796862644000043 52.347204578000060)",Unfall 1830 (2021) Kat:3, Licht: 2,1830,3,3,5,11,18,1,,2,0,1,0,0
"POINT (9.657823263000068 52.214003698000056)",Unfall 1831 (2021) Kat:2, Licht: 1,1831,2,6,4,11,06,4,,1,0,1,0,0
"POINT (9.696976309000036 52.378434883000068)",Unfall 1832 (2021) Kat:3, Licht: 0,1832,3,6,2,11,11,4,,0,0,1,0,0
"POINT (9.725388873000043 52.376842540000041)",Unfall 1833 (2021) Kat:3, Licht: 2,1833,3,6,2,11,03,5,,2,0,1,0,0
"POINT (9.685693124000068 52.554131695000081)",Unfall 1834 (2021) Kat:3, Licht: 2,1834,3,1,8,10,18,7,,2,0,0,0,0
"POINT (9.917528845000049 52.395315920000030)",Unfall 1835 (2021) Kat:3, Licht: 0,1835,3,6,2,10,15,6,,0,0,1,0,0
"POINT (9.698766021000040 52.347385176000046)",Unfall 1836 (2021) Kat:3, Licht: 2,1836,3,3,5,11,17,2,,2,0,1,0,0
"POINT (9.526793106000071 52.514146934000053)",Unfall 1837 (2021) Kat:3, Licht: 0,1837,3,6,4,11,15,2,,0,0,1,0,0
"POINT (9.732853209000041 52.421748270000080)",Unfall 1838 (2021) Kat:3, Licht: 0,1838,3,6,2,11,12,6,,0,0,1,0,0
"POINT (9.678153511000062 52.365780609000069)",Unfall 1839 (2021) Kat:3, Licht: 0,1839,3,2,5,11,11,5,,0,0,1,0,0
"POINT (9.961688293000066 52.372984820000056)",Unfall 1840 (2021) Kat:3, Licht: 2,1840,3,3,5,12,19,6,,2,0,1,0,0
"POINT (9.998752551000052 52.387604604000046)",Unfall 1841 (2021) Kat:3, Licht: 0,1841,3,6,3,10,11,5,,0,0,0,0,0
"POINT (9.831047628000022 52.467355875000067)",Unfall 1842 (2021) Kat:3, Licht: 0,1842,3,3,5,11,08,3,,0,1,1,0,0
"POINT (9.611256317000027 52.392048793000072)",Unfall 1843 (2021) Kat:3, Licht: 2,1843,3,3,5,11,19,5,,2,0,1,0,0
"POINT (9.690550238000071 52.272809096000060)",Unfall 1844 (2021) Kat:2, Licht: 0,1844,2,7,9,10,16,7,,0,0,1,0,0
"POINT (9.776659820000077 52.332866921000061)",Unfall 1845 (2021) Kat:3, Licht: 0,1845,3,2,4,11,12,4,,0,0,1,0,0
"POINT (9.973110798000050 52.393028803000050)",Unfall 1846 (2021) Kat:3, Licht: 2,1846,3,6,4,10,06,5,,2,1,0,0,0
"POINT (9.744750294000028 52.602259512000046)",Unfall 1847 (2021) Kat:3, Licht: 0,1847,3,6,2,10,12,1,,0,0,1,0,0
"POINT (9.724080304000040 52.363750381000045)",Unfall 1848 (2021) Kat:3, Licht: 0,1848,3,3,5,11,13,4,,0,1,1,0,0
"POINT (9.638844349000067 52.415969097000072)",Unfall 1849 (2021) Kat:3, Licht: 2,1849,3,6,2,11,18,5,,2,0,1,0,0
"POINT (9.573346446000073 52.423706012000082)",Unfall 1850 (2021) Kat:3, Licht: 0,1850,3,3,5,11,12,2,,0,1,1,0,0
"POINT (9.720343505000073 52.391538769000078)",Unfall 1851 (2021) Kat:3, Licht: 1,1851,3,1,0,10,17,3,,1,1,0,0,0
"POINT (9.588969668000061 52.395755329000053)",Unfall 1852 (2021) Kat:3, Licht: 0,1852,3,2,6,10,08,2,,0,0,1,1,0
"POINT (9.987736360000042 52.409567392000042)",Unfall 1853 (2021) Kat:3, Licht: 0,1853,3,5,1,11,10,2,,0,0,1,0,0
"POINT (9.647557794000022 52.423835472000064)",Unfall 1854 (2021) Kat:2, Licht: 2,1854,2,1,8,11,21,2,,2,0,1,0,0
"POINT (9.796577199000069 52.347829945000058)",Unfall 1855 (2021) Kat:3, Licht: 0,1855,3,7,8,10,16,6,,0,0,1,0,0
"POINT (9.776154342000041 52.329397621000055)",Unfall 1856 (2021) Kat:3, Licht: 0,1856,3,3,5,11,10,4,,0,1,1,0,0
"POINT (9.571081941000045 52.446543719000033)",Unfall 1857 (2021) Kat:3, Licht: 0,1857,3,6,2,11,15,4,,0,0,1,0,0
"POINT (10.125393648000056 52.371974542000032)",Unfall 1858 (2021) Kat:3, Licht: 0,1858,3,2,4,12,13,7,,0,0,1,0,0
"POINT (10.072780173000069 52.367630561000055)",Unfall 1859 (2021) Kat:2, Licht: 2,1859,2,1,8,11,00,7,,2,0,1,0,0
"POINT (9.723075576000042 52.362978451000060)",Unfall 1860 (2021) Kat:3, Licht: 2,1860,3,6,2,11,00,7,,2,0,1,0,0
"POINT (9.377160381000067 52.456091911000044)",Unfall 1861 (2021) Kat:3, Licht: 0,1861,3,6,2,10,14,6,,0,0,1,0,0
"POINT (9.677979730000061 52.360433402000069)",Unfall 1862 (2021) Kat:2, Licht: 0,1862,2,2,5,11,14,2,,0,1,1,0,0
"POINT (9.724656220000043 52.380035659000043)",Unfall 1863 (2021) Kat:3, Licht: 2,1863,3,3,5,11,16,3,,2,0,1,0,1
"POINT (9.444842747000052 52.368535965000035)",Unfall 1864 (2021) Kat:3, Licht: 2,1864,3,6,3,11,18,6,,2,0,1,0,0
"POINT (9.707644664000043 52.420367337000073)",Unfall 1865 (2021) Kat:3, Licht: 0,1865,3,3,5,10,12,1,,0,1,1,0,0
"POINT (9.522140888000024 52.427610606000030)",Unfall 1866 (2021) Kat:2, Licht: 0,1866,2,7,9,10,13,2,,0,0,1,0,0
"POINT (9.686338838000040 52.429876128000046)",Unfall 1867 (2021) Kat:3, Licht: 0,1867,3,1,8,11,08,1,,0,0,1,0,0
"POINT (10.033105853000052 52.523511920000033)",Unfall 1868 (2021) Kat:3, Licht: 0,1868,3,7,2,11,12,4,,0,0,1,0,0
"POINT (9.861793701000067 52.368655590000060)",Unfall 1869 (2021) Kat:3, Licht: 2,1869,3,2,6,11,17,6,,2,0,1,1,0
"POINT (10.022828133000075 52.381707334000055)",Unfall 1870 (2021) Kat:3, Licht: 0,1870,3,7,9,10,12,3,,0,0,1,0,0
"POINT (9.783304297000029 52.360807060000070)",Unfall 1871 (2021) Kat:3, Licht: 2,1871,3,6,2,11,16,5,,2,0,1,0,0
"POINT (9.730889414000046 52.370741627000029)",Unfall 1872 (2021) Kat:3, Licht: 2,1872,3,2,5,11,17,5,,2,0,1,0,0
"POINT (10.000083383000060 52.387142106000056)",Unfall 1873 (2021) Kat:3, Licht: 0,1873,3,6,3,11,15,1,,0,0,1,0,0
"POINT (9.958994461000032 52.486612566000076)",Unfall 1874 (2021) Kat:3, Licht: 2,1874,3,7,7,10,23,5,,2,0,1,0,0
"POINT (9.501514069000052 52.333318710000071)",Unfall 1875 (2021) Kat:3, Licht: 0,1875,3,7,0,10,14,1,,0,1,1,0,0
"POINT (9.753456853000046 52.370006221000040)",Unfall 1876 (2021) Kat:2, Licht: 2,1876,2,3,5,11,03,7,,2,1,1,0,0
"POINT (9.618429869000067 52.421406461000061)",Unfall 1877 (2021) Kat:1, Licht: 2,1877,1,6,2,11,01,3,,2,0,1,0,0
"POINT (9.551165576000074 52.324346592000040)",Unfall 1878 (2021) Kat:3, Licht: 0,1878,3,4,6,10,14,6,,0,0,1,1,0
"POINT (9.739674098000023 52.237688186000071)",Unfall 1879 (2021) Kat:3, Licht: 0,1879,3,7,9,10,09,6,,0,1,0,0,0
"POINT (9.748899501000039 52.369217855000045)",Unfall 1880 (2021) Kat:3, Licht: 0,1880,3,6,2,12,12,4,,0,0,1,0,0
"POINT (9.846026830000028 52.360329505000038)",Unfall 1881 (2021) Kat:3, Licht: 2,1881,3,6,2,11,18,2,,2,0,1,0,0
"POINT (9.439930129000061 52.417830854000044)",Unfall 1882 (2021) Kat:3, Licht: 2,1882,3,3,5,11,17,6,,2,0,1,0,0
"POINT (9.872139199000060 52.309015557000066)",Unfall 1883 (2021) Kat:3, Licht: 2,1883,3,1,9,10,20,7,,2,0,1,0,0
"POINT (9.621082835000038 52.315872915000057)",Unfall 1884 (2021) Kat:3, Licht: 0,1884,3,2,5,10,17,6,,0,0,1,0,0
"POINT (9.668064643000037 52.342720431000032)",Unfall 1885 (2021) Kat:3, Licht: 0,1885,3,2,6,11,12,3,,0,0,1,1,0
"POINT (9.697425224000028 52.377671254000063)",Unfall 1886 (2021) Kat:3, Licht: 0,1886,3,6,2,11,10,4,,0,0,1,0,0
"POINT (9.670511401000056 52.347407999000040)",Unfall 1887 (2021) Kat:3, Licht: 0,1887,3,6,2,11,13,6,,0,0,1,0,0
"POINT (10.100265378000074 52.475313816000039)",Unfall 1888 (2021) Kat:3, Licht: 2,1888,3,6,2,11,22,2,,2,0,1,0,0
"POINT (9.803923140000052 52.513846293000029)",Unfall 1889 (2021) Kat:3, Licht: 1,1889,3,1,9,11,18,2,,1,0,1,0,0
"POINT (9.755986588000042 52.352732442000047)",Unfall 1890 (2021) Kat:3, Licht: 0,1890,3,3,5,12,14,6,,0,1,1,0,0
"POINT (9.766868299000066 52.582790633000059)",Unfall 1891 (2021) Kat:3, Licht: 0,1891,3,6,2,10,13,1,,0,0,1,0,0
"POINT (9.854592956000033 52.359031402000028)",Unfall 1892 (2021) Kat:3, Licht: 0,1892,3,2,2,11,07,5,,0,0,1,0,0
"POINT (9.743391149000047 52.547442906000072)",Unfall 1893 (2021) Kat:3, Licht: 1,1893,3,4,0,11,16,3,,1,0,1,1,0
