WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (8.430360328000001 48.997441717000001)",Unfall 27072 (2016) Kat:3, Licht: 0,27072,3,6,2,04,16,1,,0,0,1,0,0,0,0
"POINT (8.365390007000000 49.004866950999997)",Unfall 27090 (2016) Kat:3, Licht: 0,27090,3,3,5,04,08,2,,0,0,1,0,0,0,0
"POINT (8.401265670000001 48.991520940999997)",Unfall 27097 (2016) Kat:3, Licht: 0,27097,3,2,2,03,08,5,,0,0,1,0,0,0,0
"POINT (8.493605979000000 48.944955587999999)",Unfall 27135 (2016) Kat:2, Licht: 0,27135,2,3,5,04,16,4,,0,1,1,0,0,0,0
"POINT (8.447873238000000 49.003323149000003)",Unfall 27256 (2016) Kat:3, Licht: 0,27256,3,3,0,04,08,4,,0,1,1,0,0,0,0
"POINT (8.393951580000000 48.999482184999998)",Unfall 27297 (2016) Kat:3, Licht: 1,27297,3,7,0,03,20,5,,1,0,0,0,1,0,0
"POINT (8.335369048000000 49.035885991999997)",Unfall 27329 (2016) Kat:3, Licht: 2,27329,3,2,2,03,19,5,,2,1,1,0,0,0,0
"POINT (8.360113675999999 49.031595867999997)",Unfall 27333 (2016) Kat:3, Licht: 0,27333,3,6,2,04,11,4,,0,0,1,0,0,0,0
"POINT (8.381868055000000 49.005539190999997)",Unfall 27385 (2016) Kat:2, Licht: 1,27385,2,3,5,04,06,2,,1,0,1,0,1,0,0
"POINT (8.363052380999999 49.006397497999998)",Unfall 27510 (2016) Kat:3, Licht: 0,27510,3,6,1,04,18,5,,0,0,1,0,0,0,0
"POINT (8.472762576999999 48.991263457999999)",Unfall 27512 (2016) Kat:3, Licht: 0,27512,3,1,0,04,10,6,,0,0,0,0,1,0,0
"POINT (8.437725594000000 48.994057007999999)",Unfall 27520 (2016) Kat:3, Licht: 0,27520,3,6,2,04,16,6,,0,0,1,0,0,0,0
"POINT (8.447412267000001 49.003260568999998)",Unfall 27533 (2016) Kat:2, Licht: 0,27533,2,6,2,04,16,5,,0,0,1,0,0,0,0
"POINT (8.362256764000000 49.039081643999999)",Unfall 27592 (2016) Kat:3, Licht: 0,27592,3,2,0,04,15,2,,0,1,0,0,0,0,1
"POINT (8.365170875000000 49.004968769999998)",Unfall 27654 (2016) Kat:3, Licht: 0,27654,3,6,3,04,07,6,,0,0,1,0,0,1,0
"POINT (8.454214356000000 49.005457985000000)",Unfall 27736 (2016) Kat:3, Licht: 0,27736,3,1,7,04,15,5,,0,0,0,0,1,0,0
"POINT (8.368204449000000 48.992410601000003)",Unfall 27738 (2016) Kat:3, Licht: 1,27738,3,6,2,04,20,6,,1,0,1,0,0,0,1
"POINT (8.399350558000000 49.065041225000002)",Unfall 27748 (2016) Kat:3, Licht: 0,27748,3,6,0,04,17,5,,0,0,1,0,0,0,1
"POINT (8.357718770000000 49.025849305000001)",Unfall 27756 (2016) Kat:3, Licht: 0,27756,3,6,2,04,16,5,,0,0,1,0,0,0,0
"POINT (8.436650841000001 48.977020406999998)",Unfall 27762 (2016) Kat:3, Licht: 0,27762,3,6,2,04,17,4,,0,0,1,0,0,0,0
"POINT (8.438987781000000 49.004820041999999)",Unfall 27772 (2016) Kat:3, Licht: 2,27772,3,3,5,04,06,2,,2,1,1,0,0,0,0
"POINT (8.387171924000000 49.007617000000003)",Unfall 27846 (2016) Kat:3, Licht: 0,27846,3,2,5,04,12,5,,0,1,1,0,0,0,0
"POINT (8.365803187999999 49.004624026000002)",Unfall 27863 (2016) Kat:3, Licht: 0,27863,3,6,2,04,09,5,,0,0,1,0,0,0,0
"POINT (8.436794102000000 49.015952325999997)",Unfall 27864 (2016) Kat:3, Licht: 0,27864,3,3,5,04,07,6,,0,1,1,0,0,0,0
"POINT (8.457111013000001 48.971231504999999)",Unfall 27927 (2016) Kat:3, Licht: 0,27927,3,6,2,04,08,5,,0,0,1,0,0,0,0
"POINT (8.360699701000000 48.995933385999997)",Unfall 27949 (2016) Kat:3, Licht: 0,27949,3,6,2,04,16,6,,0,0,1,0,0,0,0
"POINT (8.437112518999999 48.993169545999997)",Unfall 28006 (2016) Kat:3, Licht: 0,28006,3,6,1,04,10,2,,0,0,0,0,0,1,0
"POINT (8.436444012999999 48.987353925999997)",Unfall 28043 (2016) Kat:2, Licht: 0,28043,2,6,2,04,16,1,,0,0,1,0,1,0,0
"POINT (8.452489395000001 49.041283217000000)",Unfall 28062 (2016) Kat:3, Licht: 0,28062,3,6,2,04,17,2,,0,0,1,0,0,0,0
"POINT (8.464229666000000 48.967368774999997)",Unfall 28065 (2016) Kat:3, Licht: 2,28065,3,1,9,04,00,1,,2,0,1,0,0,0,0
"POINT (8.415544662000000 49.005082068000000)",Unfall 28068 (2016) Kat:3, Licht: 0,28068,3,7,0,04,12,1,,0,1,0,0,0,0,0
"POINT (8.397982675000000 49.016080723000002)",Unfall 28171 (2016) Kat:3, Licht: 0,28171,3,3,5,04,14,3,,0,0,1,0,1,0,0
"POINT (8.440745174000000 49.018025539000000)",Unfall 28198 (2016) Kat:3, Licht: 0,28198,3,3,5,04,13,7,,0,0,1,0,0,0,0
"POINT (8.378298235999999 48.992738330999998)",Unfall 28210 (2016) Kat:3, Licht: 0,28210,3,6,2,04,16,4,,0,0,1,0,0,0,0
"POINT (8.447625283000001 49.001170346000002)",Unfall 28240 (2016) Kat:2, Licht: 0,28240,2,6,2,04,16,2,,0,0,1,0,0,0,0
"POINT (8.437055516999999 48.990688007999999)",Unfall 28309 (2016) Kat:3, Licht: 0,28309,3,6,2,04,12,7,,0,0,1,0,0,0,1
"POINT (8.375583299000001 49.060630682999999)",Unfall 28320 (2016) Kat:3, Licht: 1,28320,3,1,9,04,20,7,,1,0,0,0,1,0,0
"POINT (8.404347136000000 48.971449221999997)",Unfall 28366 (2016) Kat:3, Licht: 0,28366,3,3,5,04,08,2,,0,1,1,0,0,0,0
"POINT (8.437555722999999 48.976264786999998)",Unfall 28392 (2016) Kat:3, Licht: 0,28392,3,6,2,04,08,2,,0,0,1,0,0,0,1
"POINT (8.436714986000000 48.984336483000000)",Unfall 28407 (2016) Kat:2, Licht: 0,28407,2,6,2,04,14,3,,0,0,1,0,0,1,0
"POINT (8.363204220000000 49.006387338000003)",Unfall 28411 (2016) Kat:3, Licht: 0,28411,3,6,2,04,17,5,,0,0,1,0,0,0,0
"POINT (8.373677741000000 48.996050353000001)",Unfall 28418 (2016) Kat:3, Licht: 2,28418,3,7,0,04,21,1,,2,0,1,0,0,0,0
"POINT (8.447951040000000 49.001577290999997)",Unfall 28429 (2016) Kat:3, Licht: 0,28429,3,3,5,04,07,3,,0,0,1,0,0,1,0
"POINT (8.403845042000000 48.988957714000001)",Unfall 28510 (2016) Kat:3, Licht: 0,28510,3,2,5,04,09,4,,0,1,0,0,0,0,1
"POINT (8.391381309000000 49.052939309000003)",Unfall 28569 (2016) Kat:3, Licht: 2,28569,3,3,5,04,21,7,,2,0,1,0,0,0,0
"POINT (8.489950146000000 49.012538802999998)",Unfall 28642 (2016) Kat:3, Licht: 0,28642,3,6,4,04,17,3,,0,0,1,0,0,0,0
"POINT (8.352994770000001 49.017495601000000)",Unfall 28656 (2016) Kat:3, Licht: 0,28656,3,7,2,04,19,6,,0,0,1,0,0,0,0
"POINT (8.488304832000001 49.041299502999998)",Unfall 28668 (2016) Kat:3, Licht: 2,28668,3,1,3,04,21,3,,2,0,1,0,0,1,0
"POINT (8.472898657000000 48.991542750000001)",Unfall 28762 (2016) Kat:3, Licht: 0,28762,3,6,2,04,08,5,,0,0,1,0,0,0,1
"POINT (8.424165197000001 49.003533333000000)",Unfall 28788 (2016) Kat:3, Licht: 0,28788,3,3,5,04,17,3,,0,1,1,0,0,0,0
"POINT (8.404741107000000 48.990184679999999)",Unfall 28886 (2016) Kat:3, Licht: 0,28886,3,6,2,05,18,4,,0,0,1,0,0,0,0
"POINT (8.471736642000000 48.975076184000002)",Unfall 28955 (2016) Kat:3, Licht: 0,28955,3,1,8,05,17,4,,0,0,0,0,1,0,0
"POINT (8.501590372000001 48.950491554999999)",Unfall 28957 (2016) Kat:3, Licht: 0,28957,3,6,2,05,18,2,,0,0,1,0,0,0,0
"POINT (8.350808231000000 49.035389883000001)",Unfall 28981 (2016) Kat:3, Licht: 2,28981,3,3,5,05,22,1,,2,0,1,0,0,0,0
"POINT (8.354910706000000 49.014235978999999)",Unfall 29001 (2016) Kat:3, Licht: 0,29001,3,2,5,05,11,4,,0,1,1,0,0,0,0
"POINT (8.428410712000000 48.996024982000002)",Unfall 29020 (2016) Kat:3, Licht: 0,29020,3,6,2,05,15,4,,0,0,1,0,0,0,0
"POINT (8.448117811000000 49.024397987000000)",Unfall 29073 (2016) Kat:3, Licht: 0,29073,3,6,1,05,17,4,,0,0,1,0,0,0,1
"POINT (8.376469489000000 49.061671476000001)",Unfall 29075 (2016) Kat:3, Licht: 0,29075,3,1,9,05,07,2,,0,0,1,0,0,0,0
"POINT (8.487746338999999 49.040459302000002)",Unfall 29080 (2016) Kat:1, Licht: 0,29080,1,6,2,05,08,4,,0,0,1,0,0,1,0
"POINT (8.335440368000000 49.035848995000002)",Unfall 29117 (2016) Kat:3, Licht: 0,29117,3,6,2,05,15,5,,0,0,1,0,0,0,0
"POINT (8.381936415000000 49.005537388999997)",Unfall 29119 (2016) Kat:3, Licht: 0,29119,3,4,6,05,15,6,,0,0,1,1,0,0,0
"POINT (8.495186911999999 49.005109881000003)",Unfall 29254 (2016) Kat:3, Licht: 0,29254,3,6,3,05,12,6,,0,0,1,0,1,1,0
