WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (11.000937619000000 49.438302931999999)",Unfall 63059 (2016) Kat:3, Licht: 0,63059,3,6,2,02,08,4,,0,0,1,0,0,0,0
"POINT (11.035031934999999 49.405665163000002)",Unfall 63108 (2016) Kat:3, Licht: 2,63108,3,2,6,02,17,5,,2,0,1,1,0,0,0
"POINT (11.037586360000001 49.422980209999999)",Unfall 63185 (2016) Kat:3, Licht: 1,63185,3,1,2,02,18,5,,1,0,1,0,0,0,0
"POINT (11.146951498000000 49.463992861999998)",Unfall 63218 (2016) Kat:3, Licht: 0,63218,3,6,2,02,15,2,,0,0,1,0,0,0,0
"POINT (11.190763379000000 49.393897735000003)",Unfall 63224 (2016) Kat:3, Licht: 0,63224,3,6,2,02,11,7,,0,0,1,0,0,0,0
"POINT (11.114945847000000 49.403953043999998)",Unfall 63259 (2016) Kat:3, Licht: 2,63259,3,6,2,02,17,6,,2,0,1,0,0,0,0
"POINT (11.053188816000000 49.445355714999998)",Unfall 63326 (2016) Kat:3, Licht: 0,63326,3,6,2,02,12,3,,0,0,1,0,0,0,0
"POINT (11.083781495000000 49.394410895000000)",Unfall 63349 (2016) Kat:3, Licht: 1,63349,3,3,5,02,17,5,,1,0,1,0,0,0,0
"POINT (11.060892525000000 49.480196790000001)",Unfall 63375 (2016) Kat:3, Licht: 0,63375,3,2,6,02,12,3,,0,0,1,1,0,0,0
"POINT (11.095709840000000 49.469004274000000)",Unfall 63412 (2016) Kat:3, Licht: 1,63412,3,6,2,02,18,6,,1,0,1,0,0,0,0
"POINT (11.012477702000000 49.465315465000003)",Unfall 63474 (2016) Kat:3, Licht: 2,63474,3,2,4,02,20,6,,2,0,1,0,1,0,0
"POINT (11.103845973000000 49.474437203000001)",Unfall 63479 (2016) Kat:3, Licht: 0,63479,3,2,3,02,10,2,,0,1,1,0,0,0,0
"POINT (11.032122145000001 49.420709512999998)",Unfall 63481 (2016) Kat:3, Licht: 2,63481,3,3,5,02,21,7,,2,0,1,0,0,0,1
"POINT (11.103133572000001 49.464112530999998)",Unfall 63511 (2016) Kat:3, Licht: 1,63511,3,2,5,02,17,4,,1,0,1,0,0,0,0
"POINT (11.103634030000000 49.474383869999997)",Unfall 63573 (2016) Kat:2, Licht: 0,63573,2,2,5,02,16,6,,0,1,1,0,0,0,0
"POINT (11.117020706000000 49.393132135999998)",Unfall 63582 (2016) Kat:3, Licht: 0,63582,3,1,8,02,14,1,,0,0,1,0,0,0,0
"POINT (11.033572994000000 49.517065242000001)",Unfall 63612 (2016) Kat:3, Licht: 2,63612,3,3,5,02,18,6,,2,1,1,0,0,0,0
"POINT (11.058235598000000 49.442801283999998)",Unfall 63677 (2016) Kat:3, Licht: 2,63677,3,2,6,02,17,6,,2,0,1,1,0,0,0
"POINT (11.086614331000000 49.429298197999998)",Unfall 63682 (2016) Kat:3, Licht: 0,63682,3,6,2,02,11,2,,0,0,1,0,0,0,1
"POINT (11.112763349000000 49.480041397999997)",Unfall 63684 (2016) Kat:3, Licht: 2,63684,3,6,4,02,02,7,,2,0,1,0,0,0,0
"POINT (11.097934889999999 49.466947519999998)",Unfall 63686 (2016) Kat:3, Licht: 2,63686,3,6,2,02,06,4,,2,0,1,0,0,0,0
"POINT (11.043490474000000 49.457664473000001)",Unfall 63719 (2016) Kat:3, Licht: 0,63719,3,3,5,02,14,5,,0,1,1,0,0,0,0
"POINT (11.115445348000000 49.392209604000001)",Unfall 63758 (2016) Kat:3, Licht: 0,63758,3,6,2,02,07,4,,0,0,1,0,0,0,0
"POINT (11.033473343000001 49.390533116999997)",Unfall 63775 (2016) Kat:3, Licht: 0,63775,3,6,2,02,13,6,,0,0,1,0,0,0,1
"POINT (11.027468141000000 49.420566577000002)",Unfall 63782 (2016) Kat:3, Licht: 0,63782,3,2,4,02,13,7,,0,0,1,0,0,0,0
"POINT (11.035995438000000 49.440540552999998)",Unfall 63844 (2016) Kat:3, Licht: 0,63844,3,6,2,02,16,6,,0,0,1,0,0,0,0
"POINT (11.016595817000001 49.463806124999998)",Unfall 63848 (2016) Kat:3, Licht: 0,63848,3,3,5,02,12,5,,0,0,1,0,0,1,0
"POINT (10.995503262000000 49.437784335000003)",Unfall 63938 (2016) Kat:3, Licht: 0,63938,3,6,2,02,17,5,,0,0,1,0,0,0,0
"POINT (11.075877746000000 49.341587130999997)",Unfall 63996 (2016) Kat:3, Licht: 2,63996,3,6,2,02,19,3,,2,0,1,0,0,0,1
"POINT (11.040484441000000 49.455815109000000)",Unfall 64032 (2016) Kat:3, Licht: 0,64032,3,6,2,02,09,2,,0,0,1,0,0,0,0
"POINT (11.120862956000000 49.456571189000002)",Unfall 64134 (2016) Kat:3, Licht: 0,64134,3,1,0,02,07,1,,0,0,0,0,1,0,0
